"Status","Year","Disability","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North and North East Lincolnshire","Heterosexual / straight","35","[c]","28880","26130"
"New entrant CS","2022","Declared non-disabled","North and North East Lincolnshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North and North East Lincolnshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North and West Norfolk","Heterosexual / straight","50","[c]","23880","23270"
"New entrant CS","2022","Declared non-disabled","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Hampshire","Heterosexual / straight","45","[c]","29690","26130"
"New entrant CS","2022","Declared non-disabled","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Lanarkshire","Heterosexual / straight","145","[c]","24310","21260"
"New entrant CS","2022","Declared non-disabled","North Lanarkshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Lanarkshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Northamptonshire","Heterosexual / straight","75","[c]","23870","21260"
"New entrant CS","2022","Declared non-disabled","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Nottinghamshire","Heterosexual / straight","85","[c]","25240","24350"
"New entrant CS","2022","Declared non-disabled","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Yorkshire CC","Heterosexual / straight","75","[c]","31080","26940"
"New entrant CS","2022","Declared non-disabled","North Yorkshire CC","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northumberland","Heterosexual / straight","40","[c]","27710","27570"
"New entrant CS","2022","Declared non-disabled","Northumberland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Norwich and East Norfolk","Heterosexual / straight","245","[c]","24720","23140"
"New entrant CS","2022","Declared non-disabled","Norwich and East Norfolk","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Norwich and East Norfolk","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Nottingham","Heterosexual / straight","585","[c]","27690","26590"
"New entrant CS","2022","Declared non-disabled","Nottingham","LGBO","55","[c]","25850","26590"
"New entrant CS","2022","Declared non-disabled","Nottingham","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Nottingham","Unknown","40","[c]","22680","21300"
"New entrant CS","2022","Declared non-disabled","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Orkney Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Oxfordshire CC","Heterosexual / straight","200","[c]","29330","27570"
"New entrant CS","2022","Declared non-disabled","Oxfordshire CC","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Oxfordshire CC","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Perth and Kinross, and Stirling","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Perth and Kinross, and Stirling","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Perth and Kinross, and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Perth and Kinross, and Stirling","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Peterborough","Heterosexual / straight","70","[c]","30030","27570"
"New entrant CS","2022","Declared non-disabled","Peterborough","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Plymouth","Heterosexual / straight","120","[c]","27620","24800"
"New entrant CS","2022","Declared non-disabled","Plymouth","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Plymouth","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Plymouth","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Portsmouth","Heterosexual / straight","115","[c]","29590","26350"
"New entrant CS","2022","Declared non-disabled","Portsmouth","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Powys","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Powys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Powys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Powys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Redbridge and Waltham Forest","Heterosexual / straight","160","[c]","29630","27970"
"New entrant CS","2022","Declared non-disabled","Redbridge and Waltham Forest","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Redbridge and Waltham Forest","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sandwell","Heterosexual / straight","50","[c]","26400","27570"
"New entrant CS","2022","Declared non-disabled","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Borders","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Borders","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sefton","Heterosexual / straight","255","[c]","28110","26480"
"New entrant CS","2022","Declared non-disabled","Sefton","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sefton","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sefton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sheffield","Heterosexual / straight","275","[c]","29790","27570"
"New entrant CS","2022","Declared non-disabled","Sheffield","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sheffield","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shropshire","Heterosexual / straight","65","[c]","28790","27570"
"New entrant CS","2022","Declared non-disabled","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shropshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Solihull","Heterosexual / straight","60","[c]","27510","27570"
"New entrant CS","2022","Declared non-disabled","Solihull","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Solihull","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Somerset CC","Heterosexual / straight","145","[c]","27980","23230"
"New entrant CS","2022","Declared non-disabled","Somerset CC","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Somerset CC","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Somerset CC","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South and West Derbyshire","Heterosexual / straight","75","[c]","28850","24620"
"New entrant CS","2022","Declared non-disabled","South and West Derbyshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Ayrshire","Heterosexual / straight","45","[c]","25790","27570"
"New entrant CS","2022","Declared non-disabled","South Ayrshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Ayrshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Hampshire","Heterosexual / straight","250","[c]","27710","23880"
"New entrant CS","2022","Declared non-disabled","South Hampshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Hampshire","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Hampshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Lanarkshire","Heterosexual / straight","180","[c]","24830","21250"
"New entrant CS","2022","Declared non-disabled","South Lanarkshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Lanarkshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Lanarkshire","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Nottinghamshire","Heterosexual / straight","95","[c]","28840","24380"
"New entrant CS","2022","Declared non-disabled","South Nottinghamshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Teesside","Heterosexual / straight","50","[c]","27110","27570"
"New entrant CS","2022","Declared non-disabled","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South West Wales","Heterosexual / straight","90","[c]","29320","23170"
"New entrant CS","2022","Declared non-disabled","South West Wales","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southampton","Heterosexual / straight","75","[c]","32660","27570"
"New entrant CS","2022","Declared non-disabled","Southampton","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southampton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southend-on-Sea","Heterosexual / straight","45","[c]","29390","27800"
"New entrant CS","2022","Declared non-disabled","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Staffordshire CC","Heterosexual / straight","300","[c]","26600","23140"
"New entrant CS","2022","Declared non-disabled","Staffordshire CC","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Staffordshire CC","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Stoke-on-Trent","Heterosexual / straight","115","[c]","26680","23170"
"New entrant CS","2022","Declared non-disabled","Stoke-on-Trent","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Suffolk CC","Heterosexual / straight","270","[c]","26750","24620"
"New entrant CS","2022","Declared non-disabled","Suffolk CC","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Suffolk CC","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Suffolk CC","Unknown","45","[c]","26700","25460"
"New entrant CS","2022","Declared non-disabled","Sunderland","Heterosexual / straight","205","[c]","23680","21260"
"New entrant CS","2022","Declared non-disabled","Sunderland","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sunderland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sunderland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swansea","Heterosexual / straight","410","[c]","24020","21840"
"New entrant CS","2022","Declared non-disabled","Swansea","LGBO","30","[c]","21850","21300"
"New entrant CS","2022","Declared non-disabled","Swansea","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swansea","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swindon","Heterosexual / straight","35","[c]","28060","24090"
"New entrant CS","2022","Declared non-disabled","Swindon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swindon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Telford and Wrekin","Heterosexual / straight","80","[c]","33630","27570"
"New entrant CS","2022","Declared non-disabled","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Thurrock","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Torbay","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Torbay","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Torbay","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tower Hamlets","Heterosexual / straight","495","[c]","41040","34260"
"New entrant CS","2022","Declared non-disabled","Tower Hamlets","LGBO","55","[c]","39880","34260"
"New entrant CS","2022","Declared non-disabled","Tower Hamlets","Undeclared","40","[c]","42650","38000"
"New entrant CS","2022","Declared non-disabled","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tyneside","Heterosexual / straight","1220","[c]","27140","24250"
"New entrant CS","2022","Declared non-disabled","Tyneside","LGBO","120","[c]","25000","21300"
"New entrant CS","2022","Declared non-disabled","Tyneside","Undeclared","55","[c]","24440","21260"
"New entrant CS","2022","Declared non-disabled","Tyneside","Unknown","135","[c]","22860","21300"
"New entrant CS","2022","Declared non-disabled","Unknown","Heterosexual / straight","220","[c]","32090","29290"
"New entrant CS","2022","Declared non-disabled","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wakefield","Heterosexual / straight","125","[c]","26210","23140"
"New entrant CS","2022","Declared non-disabled","Wakefield","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Walsall","Heterosexual / straight","40","[c]","24550","21260"
"New entrant CS","2022","Declared non-disabled","Walsall","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Walsall","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wandsworth","Heterosexual / straight","70","[c]","29180","30520"
"New entrant CS","2022","Declared non-disabled","Wandsworth","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warrington","Heterosexual / straight","75","[c]","31520","27570"
"New entrant CS","2022","Declared non-disabled","Warrington","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warrington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warwickshire CC","Heterosexual / straight","95","[c]","28600","27570"
"New entrant CS","2022","Declared non-disabled","Warwickshire CC","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warwickshire CC","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Cumbria","Heterosexual / straight","70","[c]","28140","23540"
"New entrant CS","2022","Declared non-disabled","West Cumbria","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Cumbria","Unknown","75","[c]","21490","21300"
"New entrant CS","2022","Declared non-disabled","West Essex","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Kent","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Kent","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Lothian","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Northamptonshire","Heterosexual / straight","95","[c]","26780","24620"
"New entrant CS","2022","Declared non-disabled","West Northamptonshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Surrey","Heterosexual / straight","230","[c]","30530","28140"
"New entrant CS","2022","Declared non-disabled","West Surrey","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Surrey","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (North East)","Heterosexual / straight","40","[c]","31040","27570"
"New entrant CS","2022","Declared non-disabled","West Sussex (North East)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (South West)","Heterosexual / straight","80","[c]","29040","26590"
"New entrant CS","2022","Declared non-disabled","West Sussex (South West)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (South West)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Westminster","Heterosexual / straight","2720","[c]","38730","34170"
"New entrant CS","2022","Declared non-disabled","Westminster","LGBO","330","[c]","37930","33780"
"New entrant CS","2022","Declared non-disabled","Westminster","Undeclared","175","[c]","37000","33570"
"New entrant CS","2022","Declared non-disabled","Westminster","Unknown","45","[c]","40750","34140"
"New entrant CS","2022","Declared non-disabled","Wiltshire","Heterosexual / straight","455","[c]","30090","27010"
"New entrant CS","2022","Declared non-disabled","Wiltshire","LGBO","40","[c]","26620","23720"
"New entrant CS","2022","Declared non-disabled","Wiltshire","Undeclared","35","[c]","29990","26570"
"New entrant CS","2022","Declared non-disabled","Wiltshire","Unknown","250","[c]","28590","26030"
"New entrant CS","2022","Declared non-disabled","Wirral","Heterosexual / straight","140","[c]","24780","21260"
"New entrant CS","2022","Declared non-disabled","Wirral","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Heterosexual / straight","125","[c]","29550","27570"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Heterosexual / straight","180","[c]","26500","23140"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Unknown","40","[c]","22000","21300"
"New entrant CS","2022","Declared non-disabled","York","Heterosexual / straight","235","[c]","32270","29180"
"New entrant CS","2022","Declared non-disabled","York","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","York","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","York","Unknown","35","[c]","21390","21300"
"New entrant CS","2022","Undeclared","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Angus and Dundee City","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Armagh City, Banbridge and Craigavon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Armagh City, Banbridge and Craigavon","LGBO","[c]","[c]","[c]","[c]"
