"Status","Year","Disability","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","UK Statistics Authority","Economics","Female","30","30","38140","37590"
"In post","2022","Declared non-disabled","UK Statistics Authority","Economics","Male","55","55","37540","30710"
"In post","2022","Declared non-disabled","UK Statistics Authority","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Finance","Female","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Finance","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Human Resources","Female","65","55","41690","36840"
"In post","2022","Declared non-disabled","UK Statistics Authority","Human Resources","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Operational Delivery","Female","965","800","28890","24250"
"In post","2022","Declared non-disabled","UK Statistics Authority","Operational Delivery","Male","570","490","29680","24250"
"In post","2022","Declared non-disabled","UK Statistics Authority","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Operational Research","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Policy","Female","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Policy","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Project Delivery","Female","80","80","40050","36840"
"In post","2022","Declared non-disabled","UK Statistics Authority","Project Delivery","Male","40","40","45840","39000"
"In post","2022","Declared non-disabled","UK Statistics Authority","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Property","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Property","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Security","Female","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Security","Male","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Social Research","Female","250","230","39030","38340"
"In post","2022","Declared non-disabled","UK Statistics Authority","Social Research","Male","110","105","42380","38340"
"In post","2022","Declared non-disabled","UK Statistics Authority","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Statistics","Female","140","135","44340","39100"
"In post","2022","Declared non-disabled","UK Statistics Authority","Statistics","Male","165","165","46160","40670"
"In post","2022","Declared non-disabled","UK Statistics Authority","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Communications","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Operational Delivery","Female","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Operational Delivery","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Communications","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Corporate Finance","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Digital, Data and Technology","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Digital, Data and Technology","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Economics","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Economics","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Finance","Female","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Finance","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Human Resources","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Legal","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Operational Delivery","Female","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Policy","Female","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Policy","Male","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Project Delivery","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Project Delivery","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Science and Engineering","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Science and Engineering","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Communications","Female","80","70","40060","38160"
"In post","2022","Declared non-disabled","Welsh Government","Communications","Male","55","55","42070","38160"
"In post","2022","Declared non-disabled","Welsh Government","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Digital, Data and Technology","Female","65","60","41770","38160"
"In post","2022","Declared non-disabled","Welsh Government","Digital, Data and Technology","Male","120","115","38510","38160"
"In post","2022","Declared non-disabled","Welsh Government","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Economics","Female","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Economics","Male","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Finance","Female","175","160","42220","38160"
"In post","2022","Declared non-disabled","Welsh Government","Finance","Male","120","115","45760","41980"
"In post","2022","Declared non-disabled","Welsh Government","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Human Resources","Female","110","100","36280","33190"
"In post","2022","Declared non-disabled","Welsh Government","Human Resources","Male","45","45","33660","27650"
"In post","2022","Declared non-disabled","Welsh Government","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Internal Audit","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Internal Audit","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Knowledge and Information Management","Female","50","50","34570","29430"
"In post","2022","Declared non-disabled","Welsh Government","Knowledge and Information Management","Male","45","45","36480","38160"
"In post","2022","Declared non-disabled","Welsh Government","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Legal","Female","95","90","58030","61440"
"In post","2022","Declared non-disabled","Welsh Government","Legal","Male","45","40","57540","61440"
"In post","2022","Declared non-disabled","Welsh Government","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Medicine","Female","105","95","44030","40100"
"In post","2022","Declared non-disabled","Welsh Government","Medicine","Male","55","55","51720","47470"
"In post","2022","Declared non-disabled","Welsh Government","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Operational Delivery","Female","820","750","36430","29430"
"In post","2022","Declared non-disabled","Welsh Government","Operational Delivery","Male","565","550","40750","38160"
"In post","2022","Declared non-disabled","Welsh Government","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Other","Female","410","385","42250","38160"
"In post","2022","Declared non-disabled","Welsh Government","Other","Male","135","130","47630","47470"
"In post","2022","Declared non-disabled","Welsh Government","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Planning","Female","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Planning","Male","40","35","46040","47470"
"In post","2022","Declared non-disabled","Welsh Government","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Policy","Female","870","815","42580","38160"
"In post","2022","Declared non-disabled","Welsh Government","Policy","Male","565","555","46290","40100"
"In post","2022","Declared non-disabled","Welsh Government","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Project Delivery","Female","75","70","41690","38160"
"In post","2022","Declared non-disabled","Welsh Government","Project Delivery","Male","50","50","50670","47470"
"In post","2022","Declared non-disabled","Welsh Government","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Property","Female","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Property","Male","35","35","41690","38160"
"In post","2022","Declared non-disabled","Welsh Government","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Science and Engineering","Female","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Science and Engineering","Male","35","30","50740","47470"
"In post","2022","Declared non-disabled","Welsh Government","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Social Research","Female","45","40","45530","45840"
"In post","2022","Declared non-disabled","Welsh Government","Social Research","Male","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Statistics","Female","45","40","41780","40100"
"In post","2022","Declared non-disabled","Welsh Government","Statistics","Male","35","35","40990","36670"
"In post","2022","Declared non-disabled","Welsh Government","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Counter Fraud","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Legal","Female","70","60","59080","56960"
"In post","2022","Undeclared","Attorney General's Departments","Legal","Male","40","40","65260","66610"
"In post","2022","Undeclared","Attorney General's Departments","Operational Delivery","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Other","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Other","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Property","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Unknown","Female","145","135","42250","37300"
"In post","2022","Undeclared","Cabinet Office","Unknown","Male","150","150","46950","40600"
"In post","2022","Undeclared","Chancellor's other departments","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Finance","Female","[c]","[c]","[c]","[c]"
