"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Estyn","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Estyn","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Estyn","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Estyn","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Estyn","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Estyn","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","EO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","EO","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","SEO/HEO","Female","35","35","35320","37350"
"In post","2022","Unknown","Food Standards Agency","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","AA/AO","Female","40","40","25150","25340"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","AA/AO","Male","30","30","25520","25500"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","EO","Female","75","75","28670","27710"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","EO","Male","50","50","29140","28680"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","G6/G7","Female","355","345","57370","55990"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","G6/G7","Male","355","350","58660","56590"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","SCS level","Female","45","45","84290","77650"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","SCS level","Male","45","45","89310","78150"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","Female","235","230","37410","38600"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","Male","225","225","37730","38500"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Land Registry","AA/AO","Female","510","475","22710","22600"
"In post","2022","Unknown","HM Land Registry","AA/AO","Male","350","345","22680","22600"
"In post","2022","Unknown","HM Land Registry","EO","Female","225","215","27370","27130"
"In post","2022","Unknown","HM Land Registry","EO","Male","200","195","27940","27130"
"In post","2022","Unknown","HM Land Registry","G6/G7","Female","35","35","60550","60520"
"In post","2022","Unknown","HM Land Registry","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Unknown","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Land Registry","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Unknown","HM Land Registry","SEO/HEO","Female","75","70","37860","38450"
"In post","2022","Unknown","HM Land Registry","SEO/HEO","Male","105","105","38930","38550"
"In post","2022","Unknown","HM Revenue and Customs","AA/AO","Female","4260","3545","21650","21250"
"In post","2022","Unknown","HM Revenue and Customs","AA/AO","Male","3245","3085","21550","21250"
"In post","2022","Unknown","HM Revenue and Customs","EO","Female","2505","2310","27280","26820"
"In post","2022","Unknown","HM Revenue and Customs","EO","Male","2495","2435","27220","26820"
"In post","2022","Unknown","HM Revenue and Customs","G6/G7","Female","555","530","59940","58600"
"In post","2022","Unknown","HM Revenue and Customs","G6/G7","Male","910","895","59810","55410"
"In post","2022","Unknown","HM Revenue and Customs","SCS level","Female","30","30","89820","78640"
"In post","2022","Unknown","HM Revenue and Customs","SCS level","Male","35","35","95040","82240"
"In post","2022","Unknown","HM Revenue and Customs","SEO/HEO","Female","2505","2385","35980","33370"
"In post","2022","Unknown","HM Revenue and Customs","SEO/HEO","Male","3125","3065","36230","33370"
"In post","2022","Unknown","HM Treasury","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","EO","Female","10","5","[c]","[c]"
"In post","2022","Unknown","HM Treasury","EO","Male","5","5","[c]","[c]"
"In post","2022","Unknown","HM Treasury","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","Unknown","HM Treasury","G6/G7","Male","70","70","68080","63020"
"In post","2022","Unknown","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","SEO/HEO","Female","30","25","[c]","[c]"
"In post","2022","Unknown","HM Treasury","SEO/HEO","Male","35","35","41770","40000"
"In post","2022","Unknown","Home Office","AA/AO","Female","570","555","22020","21680"
"In post","2022","Unknown","Home Office","AA/AO","Male","475","470","21970","21680"
"In post","2022","Unknown","Home Office","EO","Female","1225","1180","26670","24880"
"In post","2022","Unknown","Home Office","EO","Male","1340","1265","26960","24880"
"In post","2022","Unknown","Home Office","G6/G7","Female","305","300","59260","57430"
"In post","2022","Unknown","Home Office","G6/G7","Male","360","360","60060","57430"
"In post","2022","Unknown","Home Office","SCS level","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Home Office","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Home Office","SEO/HEO","Female","590","585","37470","36590"
"In post","2022","Unknown","Home Office","SEO/HEO","Male","610","610","37110","36550"
"In post","2022","Unknown","Home Office","Unknown","Female","85","80","[c]","[c]"
"In post","2022","Unknown","Home Office","Unknown","Male","130","125","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","AA/AO","Female","950","885","22100","21170"
"In post","2022","Unknown","Ministry of Defence","AA/AO","Male","1995","1955","25900","22210"
"In post","2022","Unknown","Ministry of Defence","EO","Female","520","490","26720","26670"
"In post","2022","Unknown","Ministry of Defence","EO","Male","840","825","27050","26670"
"In post","2022","Unknown","Ministry of Defence","G6/G7","Female","265","240","64110","59730"
"In post","2022","Unknown","Ministry of Defence","G6/G7","Male","425","410","61330","58550"
"In post","2022","Unknown","Ministry of Defence","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","SCS level","Male","40","35","100150","93640"
"In post","2022","Unknown","Ministry of Defence","SEO/HEO","Female","965","910","38220","39030"
"In post","2022","Unknown","Ministry of Defence","SEO/HEO","Male","1350","1330","38490","39000"
"In post","2022","Unknown","Ministry of Defence","Unknown","Female","245","240","33490","32250"
"In post","2022","Unknown","Ministry of Defence","Unknown","Male","1790","1790","38190","34460"
"In post","2022","Unknown","Ministry of Justice","AA/AO","Female","2665","2560","23690","23140"
"In post","2022","Unknown","Ministry of Justice","AA/AO","Male","2695","2655","24980","23720"
"In post","2022","Unknown","Ministry of Justice","EO","Female","350","340","27430","27380"
"In post","2022","Unknown","Ministry of Justice","EO","Male","265","260","28210","28310"
"In post","2022","Unknown","Ministry of Justice","G6/G7","Female","160","155","59900","58120"
"In post","2022","Unknown","Ministry of Justice","G6/G7","Male","150","145","60400","58930"
"In post","2022","Unknown","Ministry of Justice","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","SEO/HEO","Female","640","620","36090","34260"
"In post","2022","Unknown","Ministry of Justice","SEO/HEO","Male","435","420","36640","35630"
"In post","2022","Unknown","Ministry of Justice","Unknown","Female","2445","2205","27310","24800"
"In post","2022","Unknown","Ministry of Justice","Unknown","Male","955","855","28680","27780"
"In post","2022","Unknown","National Crime Agency","AA/AO","Female","145","130","23330","22960"
"In post","2022","Unknown","National Crime Agency","AA/AO","Male","60","60","23910","24470"
"In post","2022","Unknown","National Crime Agency","EO","Female","940","910","33420","32770"
"In post","2022","Unknown","National Crime Agency","EO","Male","900","890","34600","34140"
"In post","2022","Unknown","National Crime Agency","G6/G7","Female","75","75","62250","59160"
"In post","2022","Unknown","National Crime Agency","G6/G7","Male","140","140","65380","65940"
"In post","2022","Unknown","National Crime Agency","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","SEO/HEO","Female","505","485","42580","41970"
"In post","2022","Unknown","National Crime Agency","SEO/HEO","Male","880","875","44670","43710"
"In post","2022","Unknown","Northern Ireland Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","EO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","EO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","60","55","47390","51360"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","EO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","EO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Government","AA/AO","Female","1830","1655","23520","23330"
"In post","2022","Unknown","Scottish Government","AA/AO","Male","1665","1605","24300","23330"
"In post","2022","Unknown","Scottish Government","EO","Female","1450","1365","30710","30450"
"In post","2022","Unknown","Scottish Government","EO","Male","1900","1800","32820","35000"
"In post","2022","Unknown","Scottish Government","G6/G7","Female","650","620","62640","62170"
"In post","2022","Unknown","Scottish Government","G6/G7","Male","535","525","63740","62170"
"In post","2022","Unknown","Scottish Government","SCS level","Female","40","40","89880","83230"
"In post","2022","Unknown","Scottish Government","SCS level","Male","35","35","89380","83230"
"In post","2022","Unknown","Scottish Government","SEO/HEO","Female","1425","1345","39170","38950"
"In post","2022","Unknown","Scottish Government","SEO/HEO","Male","1465","1380","40390","40290"
"In post","2022","Unknown","The National Archives","AA/AO","Female","20","15","[c]","[c]"
"In post","2022","Unknown","The National Archives","AA/AO","Male","20","20","[c]","[c]"
"In post","2022","Unknown","The National Archives","EO","Female","15","10","[c]","[c]"
"In post","2022","Unknown","The National Archives","EO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","The National Archives","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Unknown","The National Archives","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Unknown","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","The National Archives","SEO/HEO","Female","45","40","35480","34510"
"In post","2022","Unknown","The National Archives","SEO/HEO","Male","35","35","37500","35530"
"In post","2022","Unknown","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","AA/AO","Female","375","270","20240","19860"
"In post","2022","Unknown","UK Statistics Authority","AA/AO","Male","260","190","20580","20350"
"In post","2022","Unknown","UK Statistics Authority","EO","Female","165","155","24360","23880"
"In post","2022","Unknown","UK Statistics Authority","EO","Male","110","110","24290","23880"
"In post","2022","Unknown","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","G6/G7","Female","140","130","52790","50210"
"In post","2022","Unknown","UK Statistics Authority","G6/G7","Male","195","190","53840","51210"
"In post","2022","Unknown","UK Statistics Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","SEO/HEO","Female","490","470","34180","33710"
"In post","2022","Unknown","UK Statistics Authority","SEO/HEO","Male","460","455","34210","33710"
"In post","2022","Unknown","UK Statistics Authority","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","EO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Welsh Government","AA/AO","Female","50","45","23840","24630"
"In post","2022","Unknown","Welsh Government","AA/AO","Male","35","30","24040","24630"
"In post","2022","Unknown","Welsh Government","EO","Female","35","35","28250","29430"
"In post","2022","Unknown","Welsh Government","EO","Male","35","35","28250","29430"
"In post","2022","Unknown","Welsh Government","G6/G7","Female","35","35","61010","61440"
"In post","2022","Unknown","Welsh Government","G6/G7","Male","30","30","63100","61440"
"In post","2022","Unknown","Welsh Government","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Welsh Government","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Welsh Government","SEO/HEO","Female","85","80","38990","38160"
"In post","2022","Unknown","Welsh Government","SEO/HEO","Male","65","65","39530","38160"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
