"Status","Year","Organisation","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","EO","Female","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","G6/G7","Female","25","20","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","SEO/HEO","Female","35","35","35240","36520"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Derbyshire and Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Derbyshire and Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Derbyshire and Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Derbyshire and Nottinghamshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Derbyshire and Nottinghamshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Devon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Devon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East Anglia","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East Anglia","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East Anglia","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East Anglia","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East Anglia","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East Wales","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Department for International Trade","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East Wales","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Department for International Trade","East Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Eastern Scotland","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Eastern Scotland","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Eastern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Eastern Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Greater Manchester","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Greater Manchester","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Greater Manchester","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Greater Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Greater Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Greater Manchester","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Greater Manchester","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Inner London - East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Inner London - East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Inner London - West","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","Department for International Trade","Inner London - West","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Inner London - West","EO","Female","140","140","27690","26510"
"In post","2022","Department for International Trade","Inner London - West","EO","Male","110","110","27870","26510"
"In post","2022","Department for International Trade","Inner London - West","G6/G7","Female","470","460","56130","51970"
"In post","2022","Department for International Trade","Inner London - West","G6/G7","Male","505","505","57260","54650"
"In post","2022","Department for International Trade","Inner London - West","SCS level","Female","65","65","82530","75570"
"In post","2022","Department for International Trade","Inner London - West","SCS level","Male","75","75","91920","81020"
"In post","2022","Department for International Trade","Inner London - West","SEO/HEO","Female","540","535","36230","35560"
"In post","2022","Department for International Trade","Inner London - West","SEO/HEO","Male","570","570","36790","38160"
"In post","2022","Department for International Trade","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Northumberland, and Tyne and Wear","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Northumberland, and Tyne and Wear","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Northumberland, and Tyne and Wear","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Northumberland, and Tyne and Wear","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Northumberland, and Tyne and Wear","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Northumberland, and Tyne and Wear","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Northumberland, and Tyne and Wear","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Northumberland, and Tyne and Wear","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Overseas","G6/G7","Female","30","30","56500","54560"
"In post","2022","Department for International Trade","Overseas","G6/G7","Male","65","65","57220","55360"
"In post","2022","Department for International Trade","Overseas","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Overseas","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Department for International Trade","Overseas","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Overseas","SEO/HEO","Male","35","35","37560","38300"
"In post","2022","Department for International Trade","Surrey, East and West Sussex","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Surrey, East and West Sussex","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Surrey, East and West Sussex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Surrey, East and West Sussex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Tees Valley and Durham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Tees Valley and Durham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Tees Valley and Durham","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Tees Valley and Durham","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Tees Valley and Durham","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Tees Valley and Durham","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Department for International Trade","West Central Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Central Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Central Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Central Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Central Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Central Scotland","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Department for International Trade","West Central Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Central Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Yorkshire","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Department for International Trade","West Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","EO","Male","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Derbyshire and Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Dorset and Somerset","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Dorset and Somerset","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Wales","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Wales","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Yorkshire and Northern Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Yorkshire and Northern Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Eastern Scotland","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Eastern Scotland","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Eastern Scotland","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","25","20","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Greater Manchester","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Greater Manchester","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Greater Manchester","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Greater Manchester","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Greater Manchester","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","EO","Female","115","115","28880","27850"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","EO","Male","110","105","28880","27850"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","G6/G7","Female","490","475","57640","53870"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","G6/G7","Male","495","485","57720","54110"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","SCS level","Female","80","75","84180","76680"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","SCS level","Male","75","75","85950","78080"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","SEO/HEO","Female","420","410","37010","37600"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","SEO/HEO","Male","400","395","37090","37600"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Merseyside","AA/AO","Female","10","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Merseyside","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Merseyside","EO","Female","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Merseyside","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Merseyside","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Merseyside","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Merseyside","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Merseyside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Northumberland, and Tyne and Wear","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Northumberland, and Tyne and Wear","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Northumberland, and Tyne and Wear","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Northumberland, and Tyne and Wear","EO","Male","5","5","[c]","[c]"
