"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Crown Prosecution Service","East of England","AO","Male","20","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","EO","Female","90","80","28070","27760"
"In post","2022","Crown Prosecution Service","East of England","EO","Male","20","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","G6","Female","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","G6","Male","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","G7","Female","120","100","57670","55610"
"In post","2022","Crown Prosecution Service","East of England","G7","Male","80","80","58350","59930"
"In post","2022","Crown Prosecution Service","East of England","HEO","Female","50","45","36920","38000"
"In post","2022","Crown Prosecution Service","East of England","HEO","Male","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","SEO","Female","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","AA","Male","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","AO","Female","240","220","23450","23770"
"In post","2022","Crown Prosecution Service","London","AO","Male","105","100","23330","23770"
"In post","2022","Crown Prosecution Service","London","EO","Female","260","240","28660","28950"
"In post","2022","Crown Prosecution Service","London","EO","Male","120","115","28780","30040"
"In post","2022","Crown Prosecution Service","London","G6","Female","45","45","74800","73060"
"In post","2022","Crown Prosecution Service","London","G6","Male","45","45","76690","76540"
"In post","2022","Crown Prosecution Service","London","G7","Female","450","415","59060","59320"
"In post","2022","Crown Prosecution Service","London","G7","Male","230","225","60190","61360"
"In post","2022","Crown Prosecution Service","London","HEO","Female","110","105","34820","33930"
"In post","2022","Crown Prosecution Service","London","HEO","Male","65","65","33700","32960"
"In post","2022","Crown Prosecution Service","London","SCS level","Female","20","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","SEO","Female","45","45","40990","39750"
"In post","2022","Crown Prosecution Service","London","SEO","Male","25","25","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","AO","Female","65","55","22310","22200"
"In post","2022","Crown Prosecution Service","North East (England)","AO","Male","20","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","EO","Female","55","50","27200","27870"
"In post","2022","Crown Prosecution Service","North East (England)","EO","Male","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","G6","Male","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","G7","Female","80","70","53350","54200"
"In post","2022","Crown Prosecution Service","North East (England)","G7","Male","60","55","53800","55610"
"In post","2022","Crown Prosecution Service","North East (England)","HEO","Female","25","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","HEO","Male","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","SEO","Female","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","SEO","Male","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","AO","Female","160","145","22150","22200"
"In post","2022","Crown Prosecution Service","North West (England)","AO","Male","55","50","21960","22200"
"In post","2022","Crown Prosecution Service","North West (England)","EO","Female","170","155","27330","28430"
"In post","2022","Crown Prosecution Service","North West (England)","EO","Male","55","55","27300","28430"
"In post","2022","Crown Prosecution Service","North West (England)","G6","Female","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","G6","Male","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","G7","Female","230","205","53550","54200"
"In post","2022","Crown Prosecution Service","North West (England)","G7","Male","165","160","54120","55610"
"In post","2022","Crown Prosecution Service","North West (England)","HEO","Female","70","70","33390","32420"
"In post","2022","Crown Prosecution Service","North West (England)","HEO","Male","35","35","33430","33310"
"In post","2022","Crown Prosecution Service","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","SEO","Female","25","25","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","SEO","Male","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","AO","Female","110","100","23620","23770"
"In post","2022","Crown Prosecution Service","South East (England)","AO","Male","50","45","23680","23770"
"In post","2022","Crown Prosecution Service","South East (England)","EO","Female","125","115","28260","27440"
"In post","2022","Crown Prosecution Service","South East (England)","EO","Male","35","35","28410","27760"
"In post","2022","Crown Prosecution Service","South East (England)","G6","Female","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","G6","Male","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","G7","Female","185","165","58190","56560"
"In post","2022","Crown Prosecution Service","South East (England)","G7","Male","115","110","59340","62120"
"In post","2022","Crown Prosecution Service","South East (England)","HEO","Female","50","45","36010","36240"
"In post","2022","Crown Prosecution Service","South East (England)","HEO","Male","20","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","SEO","Female","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","SEO","Male","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","South West (England)","AO","Female","45","40","22290","22200"
"In post","2022","Crown Prosecution Service","South West (England)","AO","Male","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","South West (England)","EO","Female","45","40","26660","26090"
"In post","2022","Crown Prosecution Service","South West (England)","EO","Male","20","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South West (England)","G7","Female","85","75","52520","51470"
"In post","2022","Crown Prosecution Service","South West (England)","G7","Male","60","55","55200","55610"
"In post","2022","Crown Prosecution Service","South West (England)","HEO","Female","20","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","South West (England)","HEO","Male","20","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South West (England)","SEO","Female","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","South West (England)","SEO","Male","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","AO","Female","60","55","21970","22200"
"In post","2022","Crown Prosecution Service","Wales","AO","Male","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","EO","Female","55","50","27110","27750"
"In post","2022","Crown Prosecution Service","Wales","EO","Male","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","G7","Female","105","95","53250","54200"
"In post","2022","Crown Prosecution Service","Wales","G7","Male","70","65","54530","55610"
"In post","2022","Crown Prosecution Service","Wales","HEO","Female","30","30","33960","33310"
"In post","2022","Crown Prosecution Service","Wales","HEO","Male","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","SEO","Female","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","SEO","Male","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","AO","Female","85","80","22350","22200"
"In post","2022","Crown Prosecution Service","West Midlands (England)","AO","Male","30","30","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","EO","Female","90","85","27020","27260"
"In post","2022","Crown Prosecution Service","West Midlands (England)","EO","Male","25","25","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","G6","Female","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","G6","Male","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","G7","Female","175","160","52940","51470"
"In post","2022","Crown Prosecution Service","West Midlands (England)","G7","Male","85","80","54870","55610"
"In post","2022","Crown Prosecution Service","West Midlands (England)","HEO","Female","40","35","33530","32170"
"In post","2022","Crown Prosecution Service","West Midlands (England)","HEO","Male","20","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","SEO","Female","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","AO","Female","130","115","22110","22200"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","AO","Male","40","40","22190","22200"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","EO","Female","120","105","27100","27350"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","EO","Male","50","45","26540","25920"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","G6","Female","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","G6","Male","20","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","G7","Female","195","175","53110","51470"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","G7","Male","110","110","54810","55610"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","HEO","Female","75","70","33260","33310"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","HEO","Male","30","30","33120","32260"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","SEO","Female","25","25","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","SEO","Male","25","25","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","AA","Female","5","5","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","AA","Male","30","30","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","AO","Female","20","20","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","AO","Male","30","30","22390","21770"
"In post","2022","Defence Electronics and Components Agency","Wales","EO","Female","20","20","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","EO","Male","200","190","29390","29470"
"In post","2022","Defence Electronics and Components Agency","Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","G6","Male","5","5","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","HEO","Female","15","15","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","HEO","Male","45","45","36030","33670"
"In post","2022","Defence Electronics and Components Agency","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","SEO","Male","5","5","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","AA","Male","10","10","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","AO","Male","5","5","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","EO","Male","30","30","27110","26600"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","EO","Female","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","EO","Male","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","G7","Female","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","G7","Male","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","HEO","Female","30","30","30090","29560"
"In post","2022","Defence Equipment and Support","East Midlands (England)","HEO","Male","70","65","31830","32650"
"In post","2022","Defence Equipment and Support","East Midlands (England)","SEO","Female","15","15","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","SEO","Male","60","55","41070","41480"
"In post","2022","Defence Equipment and Support","East of England","EO","Female","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","EO","Male","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","G7","Male","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","HEO","Female","25","25","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","HEO","Male","75","75","32400","32720"
"In post","2022","Defence Equipment and Support","East of England","SEO","Female","15","15","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","SEO","Male","45","45","41160","41450"
"In post","2022","Defence Equipment and Support","London","EO","Female","25","20","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","EO","Male","95","90","20680","20090"
"In post","2022","Defence Equipment and Support","London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","HEO","Female","15","15","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","HEO","Male","40","40","29190","27480"
"In post","2022","Defence Equipment and Support","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","SEO","Male","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","North East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","EO","Female","20","20","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","EO","Male","50","50","21430","20690"
"In post","2022","Defence Equipment and Support","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","G7","Male","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","HEO","Female","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","HEO","Male","30","30","32960","33630"
"In post","2022","Defence Equipment and Support","North West (England)","SEO","Female","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","SEO","Male","20","20","[c]","[c]"
"In post","2022","Defence Equipment and Support","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","G7","Male","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","HEO","Male","15","15","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","SEO","Female","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","SEO","Male","30","30","40890","41460"
"In post","2022","Defence Equipment and Support","Scotland","EO","Female","45","40","21840","21830"
"In post","2022","Defence Equipment and Support","Scotland","EO","Male","195","195","21840","21130"
"In post","2022","Defence Equipment and Support","Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Scotland","G6","Male","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Scotland","G7","Male","25","25","[c]","[c]"
"In post","2022","Defence Equipment and Support","Scotland","HEO","Female","20","20","[c]","[c]"
"In post","2022","Defence Equipment and Support","Scotland","HEO","Male","120","115","31090","30810"
"In post","2022","Defence Equipment and Support","Scotland","SEO","Female","15","15","[c]","[c]"
"In post","2022","Defence Equipment and Support","Scotland","SEO","Male","70","65","40390","41000"
"In post","2022","Defence Equipment and Support","South East (England)","EO","Female","50","45","21880","22330"
"In post","2022","Defence Equipment and Support","South East (England)","EO","Male","150","145","21580","20800"
"In post","2022","Defence Equipment and Support","South East (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","South East (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","South East (England)","G7","Male","20","15","[c]","[c]"
"In post","2022","Defence Equipment and Support","South East (England)","HEO","Female","50","45","28790","28110"
"In post","2022","Defence Equipment and Support","South East (England)","HEO","Male","90","90","30870","30940"
"In post","2022","Defence Equipment and Support","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","South East (England)","SEO","Female","30","30","[c]","[c]"
"In post","2022","Defence Equipment and Support","South East (England)","SEO","Male","55","55","40390","40840"
"In post","2022","Defence Equipment and Support","South East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","South West (England)","EO","Female","720","660","22780","22230"
"In post","2022","Defence Equipment and Support","South West (England)","EO","Male","845","840","23200","23250"
"In post","2022","Defence Equipment and Support","South West (England)","G6","Female","120","115","66730","66050"
"In post","2022","Defence Equipment and Support","South West (England)","G6","Male","300","295","68760","67790"
"In post","2022","Defence Equipment and Support","South West (England)","G7","Female","380","360","51200","51280"
"In post","2022","Defence Equipment and Support","South West (England)","G7","Male","870","855","52600","53270"
"In post","2022","Defence Equipment and Support","South West (England)","HEO","Female","1110","1025","29700","29990"
"In post","2022","Defence Equipment and Support","South West (England)","HEO","Male","1445","1420","30800","31310"
"In post","2022","Defence Equipment and Support","South West (England)","SCS level","Female","30","30","[c]","[c]"
"In post","2022","Defence Equipment and Support","South West (England)","SCS level","Male","80","80","104910","95260"
"In post","2022","Defence Equipment and Support","South West (England)","SEO","Female","880","825","39350","39640"
"In post","2022","Defence Equipment and Support","South West (England)","SEO","Male","1965","1920","40790","41000"
"In post","2022","Defence Equipment and Support","South West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","South West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Wales","SEO","Male","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","West Midlands (England)","EO","Female","35","35","21720","21630"
"In post","2022","Defence Equipment and Support","West Midlands (England)","EO","Male","75","75","20840","19820"
"In post","2022","Defence Equipment and Support","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","West Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","West Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","West Midlands (England)","HEO","Female","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","West Midlands (England)","HEO","Male","40","40","29640","28980"
"In post","2022","Defence Equipment and Support","West Midlands (England)","SEO","Female","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","West Midlands (England)","SEO","Male","20","20","[c]","[c]"
"In post","2022","Defence Equipment and Support","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Yorkshire and The Humber","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Yorkshire and The Humber","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Yorkshire and The Humber","HEO","Male","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Yorkshire and The Humber","SEO","Male","5","5","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","East of England","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","East of England","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","East of England","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","East of England","G7","Male","5","5","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","East of England","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","East of England","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","East of England","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","London","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","London","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","South East (England)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","South East (England)","AA","Male","5","5","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","South East (England)","AO","Female","10","10","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","South East (England)","AO","Male","20","20","[c]","[c]"
