"Status","Year","Profession_of_post","Region_ITL1","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other","North West (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","North West (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Northern Ireland","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Other","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Overseas","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Overseas","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Overseas","Unknown","30","[c]","41620","41600"
"Leaver CS","2022","Other","Scotland","Outside London","Heterosexual / straight","165","[c]","29500","25340"
"Leaver CS","2022","Other","Scotland","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Scotland","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Other","Scotland","Outside London","Unknown","90","[c]","29800","26900"
"Leaver CS","2022","Other","South East (England)","Outside London","Heterosexual / straight","310","[c]","25040","21260"
"Leaver CS","2022","Other","South East (England)","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","South East (England)","Outside London","Undeclared","45","[c]","25990","21430"
"Leaver CS","2022","Other","South East (England)","Outside London","Unknown","35","[c]","24960","21170"
"Leaver CS","2022","Other","South West (England)","Outside London","Heterosexual / straight","325","[c]","27990","22330"
"Leaver CS","2022","Other","South West (England)","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","South West (England)","Outside London","Undeclared","40","[c]","29630","26670"
"Leaver CS","2022","Other","South West (England)","Outside London","Unknown","80","[c]","24530","20950"
"Leaver CS","2022","Other","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","Unknown","Unknown","240","[c]","35950","33270"
"Leaver CS","2022","Other","Wales","Outside London","Heterosexual / straight","60","[c]","28130","22330"
"Leaver CS","2022","Other","Wales","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Wales","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Wales","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Midlands (England)","Outside London","Heterosexual / straight","105","[c]","25220","21380"
"Leaver CS","2022","Other","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Midlands (England)","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Midlands (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Other","Yorkshire and The Humber","Outside London","Heterosexual / straight","115","[c]","25070","21260"
"Leaver CS","2022","Other","Yorkshire and The Humber","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Yorkshire and The Humber","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","Yorkshire and The Humber","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Planning","East Midlands (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","London","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Planning","London","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","North West (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","South West (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","West Midlands (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Yorkshire and The Humber","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Yorkshire and The Humber","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","London","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","London","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","North East (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","South East (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","South East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","South West (England)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","South West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","West Midlands (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Midlands (England)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East of England","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","London","London","Heterosexual / straight","635","[c]","48490","48920"
"Leaver CS","2022","Policy","London","London","LGBO","90","[c]","43170","35700"
"Leaver CS","2022","Policy","London","London","Undeclared","185","[c]","49830","46070"
"Leaver CS","2022","Policy","London","London","Unknown","220","[c]","44550","39080"
"Leaver CS","2022","Policy","North East (England)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Policy","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","North West (England)","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Policy","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","North West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","North West (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Overseas","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","South East (England)","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Policy","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","South East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","South East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","South West (England)","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Policy","South West (England)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","South West (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","South West (England)","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Wales","Outside London","Heterosexual / straight","60","[c]","46870","37410"
"Leaver CS","2022","Policy","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Wales","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Wales","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Midlands (England)","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Midlands (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Yorkshire and The Humber","Outside London","Heterosexual / straight","65","[c]","45440","41990"
"Leaver CS","2022","Policy","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Yorkshire and The Humber","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Yorkshire and The Humber","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Midlands (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","London","Heterosexual / straight","115","[c]","51950","45200"
"Leaver CS","2022","Project Delivery","London","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Outside London","Heterosexual / straight","35","[c]","39510","35930"
"Leaver CS","2022","Project Delivery","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South East (England)","Outside London","Heterosexual / straight","60","[c]","36840","37500"
"Leaver CS","2022","Project Delivery","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South East (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South East (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South West (England)","Outside London","Heterosexual / straight","220","[c]","38210","36460"
"Leaver CS","2022","Project Delivery","South West (England)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South West (England)","Outside London","Undeclared","35","[c]","39840","39830"
"Leaver CS","2022","Project Delivery","South West (England)","Outside London","Unknown","40","[c]","38360","37730"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","North East (England)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Outside London","Heterosexual / straight","50","[c]","36150","36460"
"Leaver CS","2022","Property","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","Outside London","Heterosexual / straight","35","[c]","36300","33340"
"Leaver CS","2022","Property","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","East Midlands (England)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","East Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","East of England","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","London","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","London","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","North East (England)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","North West (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","South East (England)","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","South East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","South West (England)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Wales","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","West Midlands (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","West Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Yorkshire and The Humber","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Yorkshire and The Humber","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Midlands (England)","Outside London","Heterosexual / straight","55","[c]","43700","39390"
"Leaver CS","2022","Science and Engineering","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Midlands (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East of England","Outside London","Heterosexual / straight","70","[c]","39560","38290"
"Leaver CS","2022","Science and Engineering","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East of England","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East of England","Outside London","Unknown","40","[c]","38950","36580"
"Leaver CS","2022","Science and Engineering","London","London","Heterosexual / straight","195","[c]","41910","39690"
"Leaver CS","2022","Science and Engineering","London","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","North East (England)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","North West (England)","Outside London","Heterosexual / straight","50","[c]","35180","32510"
"Leaver CS","2022","Science and Engineering","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","North West (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Overseas","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Scotland","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
