"Status","Year","Age","Disability","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","Declared disabled","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","London","Lambeth","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","London","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","London","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","London","Westminster","80","[c]","51300","42440"
"Leaver Dept.","2022","40-49","Declared disabled","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North East (England)","Tyneside","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","Liverpool","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","Manchester","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","Mid Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","Sefton","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","Angus and Dundee City","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","Glasgow City","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","South Lanarkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","Oxfordshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South West (England)","Wiltshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Wales","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","West Midlands (England)","Birmingham","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","West Midlands (England)","Coventry","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Yorkshire and The Humber","Leeds","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East Midlands (England)","Derby","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East Midlands (England)","East Derbyshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East Midlands (England)","Leicester","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East Midlands (England)","Leicestershire CC and Rutland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East Midlands (England)","North Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East Midlands (England)","Nottingham","55","[c]","39790","36330"
"Leaver Dept.","2022","40-49","Declared non-disabled","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East Midlands (England)","South Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East of England","Cambridgeshire CC","40","[c]","39010","33580"
"Leaver Dept.","2022","40-49","Declared non-disabled","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East of England","Hertfordshire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East of England","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East of England","Norwich and East Norfolk","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East of England","Suffolk CC","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East of England","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East of England","West Essex","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Barnet","145","[c]","48040","43000"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Camden and City of London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Croydon","55","[c]","45090","41970"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Ealing","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Hackney and Newham","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Harrow and Hillingdon","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Lambeth","280","[c]","50520","50200"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Lewisham and Southwark","35","[c]","48900","52610"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Tower Hamlets","45","[c]","52400","54270"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Westminster","550","[c]","57220","54700"
"Leaver Dept.","2022","40-49","Declared non-disabled","North East (England)","Darlington","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North East (England)","Durham","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North East (England)","Sunderland","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North East (England)","Tyneside","120","[c]","33890","27570"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","Blackpool","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","Cheshire East","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","East Cumbria","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","East Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","Greater Manchester North East","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","Greater Manchester North West","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","Greater Manchester South West","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","Liverpool","50","[c]","31410","27470"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","Manchester","110","[c]","40170","35310"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","Mid Lancashire","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","Sefton","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","West Cumbria","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","Wirral","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Northern Ireland","Belfast","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","Angus and Dundee City","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","City of Edinburgh","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","Clackmannanshire and Fife","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","Falkirk","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","Glasgow City","75","[c]","30380","27570"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","North Lanarkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","South Lanarkshire","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","Berkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","Brighton and Hove","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","Central Hampshire","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","East Kent","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","East Sussex CC","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","Mid Kent","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","Oxfordshire CC","40","[c]","41370","39380"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","Portsmouth","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","South Hampshire","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","Southampton","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","West Sussex (North East)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","West Sussex (South West)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","70","[c]","41990","39410"
"Leaver Dept.","2022","40-49","Declared non-disabled","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South West (England)","Bristol, City of","85","[c]","42600","35280"
"Leaver Dept.","2022","40-49","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South West (England)","Devon CC","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South West (England)","Dorset","5","[c]","[c]","[c]"
