"Status","Year","Age","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Outside London","SEO/HEO","LGBO","20","15","[c]","[c]"
"In post","2022","65+","Outside London","SEO/HEO","Undeclared","225","180","38720","36480"
"In post","2022","65+","Outside London","SEO/HEO","Unknown","300","215","38900","37670"
"In post","2022","65+","Outside London","Unknown","Heterosexual / straight","345","265","31040","28200"
"In post","2022","65+","Outside London","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","65+","Outside London","Unknown","Undeclared","40","30","33660","35760"
"In post","2022","65+","Outside London","Unknown","Unknown","100","70","29380","28200"
"In post","2022","65+","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","65+","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","65+","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","65+","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","65+","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outside London","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outside London","EO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Unknown","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outside London","AA/AO","Heterosexual / straight","55","[c]","20930","21230"
"Leaver CS","2022","16-19","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outside London","AA/AO","Unknown","60","[c]","20520","20990"
"Leaver CS","2022","16-19","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outside London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","London","AA/AO","Heterosexual / straight","385","[c]","23290","23720"
"Leaver CS","2022","20-29","London","AA/AO","LGBO","50","[c]","22340","22520"
"Leaver CS","2022","20-29","London","AA/AO","Undeclared","55","[c]","22370","22460"
"Leaver CS","2022","20-29","London","AA/AO","Unknown","380","[c]","22130","22680"
"Leaver CS","2022","20-29","London","EO","Heterosexual / straight","490","[c]","28890","29250"
"Leaver CS","2022","20-29","London","EO","LGBO","70","[c]","28840","28530"
"Leaver CS","2022","20-29","London","EO","Undeclared","85","[c]","28160","28030"
"Leaver CS","2022","20-29","London","EO","Unknown","260","[c]","27950","28650"
"Leaver CS","2022","20-29","London","G6/G7","Heterosexual / straight","90","[c]","54320","53610"
"Leaver CS","2022","20-29","London","G6/G7","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","London","G6/G7","Unknown","55","[c]","54800","53850"
"Leaver CS","2022","20-29","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","London","SEO/HEO","Heterosexual / straight","490","[c]","36190","35050"
"Leaver CS","2022","20-29","London","SEO/HEO","LGBO","75","[c]","35310","34540"
"Leaver CS","2022","20-29","London","SEO/HEO","Undeclared","130","[c]","36880","36250"
"Leaver CS","2022","20-29","London","SEO/HEO","Unknown","310","[c]","34480","34550"
"Leaver CS","2022","20-29","London","Unknown","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2022","20-29","London","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","London","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","London","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outside London","AA/AO","Heterosexual / straight","2215","[c]","21130","21260"
"Leaver CS","2022","20-29","Outside London","AA/AO","LGBO","310","[c]","21110","21260"
"Leaver CS","2022","20-29","Outside London","AA/AO","Undeclared","165","[c]","21010","21260"
"Leaver CS","2022","20-29","Outside London","AA/AO","Unknown","1885","[c]","21260","21170"
"Leaver CS","2022","20-29","Outside London","EO","Heterosexual / straight","905","[c]","26140","27570"
"Leaver CS","2022","20-29","Outside London","EO","LGBO","135","[c]","26200","27570"
"Leaver CS","2022","20-29","Outside London","EO","Undeclared","75","[c]","26210","27540"
"Leaver CS","2022","20-29","Outside London","EO","Unknown","480","[c]","24880","25470"
"Leaver CS","2022","20-29","Outside London","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outside London","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outside London","SEO/HEO","Heterosexual / straight","405","[c]","32960","31980"
"Leaver CS","2022","20-29","Outside London","SEO/HEO","LGBO","45","[c]","34090","34550"
"Leaver CS","2022","20-29","Outside London","SEO/HEO","Undeclared","55","[c]","34080","33020"
"Leaver CS","2022","20-29","Outside London","SEO/HEO","Unknown","235","[c]","33190","32150"
"Leaver CS","2022","20-29","Outside London","Unknown","Heterosexual / straight","195","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outside London","Unknown","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outside London","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outside London","Unknown","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","AA/AO","Heterosexual / straight","55","[c]","20700","21590"
"Leaver CS","2022","20-29","Unknown","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","AA/AO","Unknown","50","[c]","20340","21590"
"Leaver CS","2022","20-29","Unknown","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Unknown","105","[c]","28110","28980"
"Leaver CS","2022","30-39","London","AA/AO","Heterosexual / straight","115","[c]","23980","23770"
"Leaver CS","2022","30-39","London","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","AA/AO","Unknown","80","[c]","22920","23720"
"Leaver CS","2022","30-39","London","EO","Heterosexual / straight","245","[c]","29710","31060"
"Leaver CS","2022","30-39","London","EO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","EO","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","EO","Unknown","85","[c]","29750","31060"
"Leaver CS","2022","30-39","London","G6/G7","Heterosexual / straight","380","[c]","57690","55000"
"Leaver CS","2022","30-39","London","G6/G7","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","G6/G7","Undeclared","95","[c]","56530","54550"
"Leaver CS","2022","30-39","London","G6/G7","Unknown","165","[c]","59210","54910"
"Leaver CS","2022","30-39","London","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","SEO/HEO","Heterosexual / straight","420","[c]","37630","37570"
"Leaver CS","2022","30-39","London","SEO/HEO","LGBO","55","[c]","37750","37190"
"Leaver CS","2022","30-39","London","SEO/HEO","Undeclared","75","[c]","38000","38000"
"Leaver CS","2022","30-39","London","SEO/HEO","Unknown","200","[c]","38390","38370"
"Leaver CS","2022","30-39","London","Unknown","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Outside London","AA/AO","Heterosexual / straight","1390","[c]","21810","21260"
"Leaver CS","2022","30-39","Outside London","AA/AO","LGBO","140","[c]","21330","21260"
"Leaver CS","2022","30-39","Outside London","AA/AO","Undeclared","100","[c]","22440","21260"
"Leaver CS","2022","30-39","Outside London","AA/AO","Unknown","960","[c]","21880","21260"
"Leaver CS","2022","30-39","Outside London","EO","Heterosexual / straight","745","[c]","27110","27570"
"Leaver CS","2022","30-39","Outside London","EO","LGBO","85","[c]","27020","27570"
"Leaver CS","2022","30-39","Outside London","EO","Undeclared","65","[c]","27290","27570"
"Leaver CS","2022","30-39","Outside London","EO","Unknown","390","[c]","27190","27570"
"Leaver CS","2022","30-39","Outside London","G6/G7","Heterosexual / straight","155","[c]","56170","54440"
"Leaver CS","2022","30-39","Outside London","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Outside London","G6/G7","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Outside London","G6/G7","Unknown","95","[c]","55360","53060"
"Leaver CS","2022","30-39","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Outside London","SEO/HEO","Heterosexual / straight","650","[c]","36280","36340"
"Leaver CS","2022","30-39","Outside London","SEO/HEO","LGBO","50","[c]","36670","36530"
"Leaver CS","2022","30-39","Outside London","SEO/HEO","Undeclared","80","[c]","36470","37250"
"Leaver CS","2022","30-39","Outside London","SEO/HEO","Unknown","310","[c]","36080","36050"
"Leaver CS","2022","30-39","Outside London","Unknown","Heterosexual / straight","185","[c]","37690","36680"
"Leaver CS","2022","30-39","Outside London","Unknown","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Outside London","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Outside London","Unknown","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","AA/AO","Heterosexual / straight","40","[c]","20730","21590"
"Leaver CS","2022","30-39","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Unknown","100","[c]","34070","32700"
"Leaver CS","2022","40-49","London","AA/AO","Heterosexual / straight","85","[c]","23920","24150"
"Leaver CS","2022","40-49","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","AA/AO","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","EO","Heterosexual / straight","145","[c]","30110","31060"
"Leaver CS","2022","40-49","London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","EO","Unknown","65","[c]","30160","31060"
"Leaver CS","2022","40-49","London","G6/G7","Heterosexual / straight","280","[c]","59910","58720"
"Leaver CS","2022","40-49","London","G6/G7","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","G6/G7","Undeclared","50","[c]","60690","58740"
"Leaver CS","2022","40-49","London","G6/G7","Unknown","145","[c]","62070","62170"
"Leaver CS","2022","40-49","London","SCS level","Heterosexual / straight","80","[c]","95350","92370"
"Leaver CS","2022","40-49","London","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","SCS level","Unknown","35","[c]","93440","84830"
"Leaver CS","2022","40-49","London","SEO/HEO","Heterosexual / straight","200","[c]","39200","40050"
"Leaver CS","2022","40-49","London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","SEO/HEO","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","SEO/HEO","Unknown","75","[c]","38540","36820"
"Leaver CS","2022","40-49","London","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outside London","AA/AO","Heterosexual / straight","895","[c]","21660","21260"
"Leaver CS","2022","40-49","Outside London","AA/AO","LGBO","70","[c]","21890","21260"
"Leaver CS","2022","40-49","Outside London","AA/AO","Undeclared","70","[c]","22230","21260"
"Leaver CS","2022","40-49","Outside London","AA/AO","Unknown","660","[c]","21980","21260"
"Leaver CS","2022","40-49","Outside London","EO","Heterosexual / straight","680","[c]","27480","27570"
"Leaver CS","2022","40-49","Outside London","EO","LGBO","50","[c]","27550","27570"
"Leaver CS","2022","40-49","Outside London","EO","Undeclared","65","[c]","27260","27570"
"Leaver CS","2022","40-49","Outside London","EO","Unknown","275","[c]","27550","27570"
"Leaver CS","2022","40-49","Outside London","G6/G7","Heterosexual / straight","230","[c]","58140","56240"
"Leaver CS","2022","40-49","Outside London","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outside London","G6/G7","Undeclared","40","[c]","58360","54770"
"Leaver CS","2022","40-49","Outside London","G6/G7","Unknown","110","[c]","60550","57190"
"Leaver CS","2022","40-49","Outside London","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outside London","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outside London","SEO/HEO","Heterosexual / straight","530","[c]","38190","37910"
"Leaver CS","2022","40-49","Outside London","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outside London","SEO/HEO","Undeclared","80","[c]","38470","38750"
"Leaver CS","2022","40-49","Outside London","SEO/HEO","Unknown","225","[c]","37890","37680"
"Leaver CS","2022","40-49","Outside London","Unknown","Heterosexual / straight","135","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outside London","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outside London","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outside London","Unknown","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","AA/AO","Unknown","20","[c]","[c]","[c]"
