"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Outer London - South","Merton, Kingston upon Thames and Sutton","LGBO","20","20","[c]","[c]"
"In post","2022","No function","Outer London - South","Merton, Kingston upon Thames and Sutton","Undeclared","55","50","34520","31060"
"In post","2022","No function","Outer London - South","Merton, Kingston upon Thames and Sutton","Unknown","115","105","30420","30470"
"In post","2022","No function","Outer London - West and North West","Barnet","Heterosexual / straight","985","915","36650","32090"
"In post","2022","No function","Outer London - West and North West","Barnet","LGBO","60","60","39860","32330"
"In post","2022","No function","Outer London - West and North West","Barnet","Undeclared","125","110","40010","32330"
"In post","2022","No function","Outer London - West and North West","Barnet","Unknown","280","255","47490","40070"
"In post","2022","No function","Outer London - West and North West","Brent","Heterosexual / straight","295","275","30780","31060"
"In post","2022","No function","Outer London - West and North West","Brent","LGBO","15","15","[c]","[c]"
"In post","2022","No function","Outer London - West and North West","Brent","Undeclared","55","50","31100","31060"
"In post","2022","No function","Outer London - West and North West","Brent","Unknown","95","85","30080","30330"
"In post","2022","No function","Outer London - West and North West","Ealing","Heterosexual / straight","285","270","32760","31060"
"In post","2022","No function","Outer London - West and North West","Ealing","LGBO","20","20","[c]","[c]"
"In post","2022","No function","Outer London - West and North West","Ealing","Undeclared","45","40","35200","31090"
"In post","2022","No function","Outer London - West and North West","Ealing","Unknown","95","90","31730","31060"
"In post","2022","No function","Outer London - West and North West","Harrow and Hillingdon","Heterosexual / straight","445","415","32870","31060"
"In post","2022","No function","Outer London - West and North West","Harrow and Hillingdon","LGBO","20","20","[c]","[c]"
"In post","2022","No function","Outer London - West and North West","Harrow and Hillingdon","Undeclared","55","50","34270","31060"
"In post","2022","No function","Outer London - West and North West","Harrow and Hillingdon","Unknown","135","125","31060","31060"
"In post","2022","No function","Outer London - West and North West","Hounslow and Richmond upon Thames","Heterosexual / straight","1055","1000","33250","31460"
"In post","2022","No function","Outer London - West and North West","Hounslow and Richmond upon Thames","LGBO","90","90","32060","31570"
"In post","2022","No function","Outer London - West and North West","Hounslow and Richmond upon Thames","Undeclared","145","135","34270","31880"
"In post","2022","No function","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","445","420","32230","31020"
"In post","2022","No function","Overseas","Overseas","Heterosexual / straight","1275","1270","53210","53470"
"In post","2022","No function","Overseas","Overseas","LGBO","110","110","52660","53470"
"In post","2022","No function","Overseas","Overseas","Undeclared","175","175","51080","53470"
"In post","2022","No function","Overseas","Overseas","Unknown","195","195","54140","54240"
"In post","2022","No function","Shropshire and Staffordshire","Shropshire","Heterosexual / straight","445","415","30160","27570"
"In post","2022","No function","Shropshire and Staffordshire","Shropshire","LGBO","30","30","[c]","[c]"
"In post","2022","No function","Shropshire and Staffordshire","Shropshire","Undeclared","40","35","29670","27570"
"In post","2022","No function","Shropshire and Staffordshire","Shropshire","Unknown","105","95","29600","27570"
"In post","2022","No function","Shropshire and Staffordshire","Staffordshire CC","Heterosexual / straight","2215","2075","29710","27570"
"In post","2022","No function","Shropshire and Staffordshire","Staffordshire CC","LGBO","155","150","27290","26610"
"In post","2022","No function","Shropshire and Staffordshire","Staffordshire CC","Undeclared","250","230","29950","27570"
"In post","2022","No function","Shropshire and Staffordshire","Staffordshire CC","Unknown","500","460","27070","26610"
"In post","2022","No function","Shropshire and Staffordshire","Stoke-on-Trent","Heterosexual / straight","805","725","25050","21490"
"In post","2022","No function","Shropshire and Staffordshire","Stoke-on-Trent","LGBO","45","40","24170","21270"
"In post","2022","No function","Shropshire and Staffordshire","Stoke-on-Trent","Undeclared","70","60","25440","21260"
"In post","2022","No function","Shropshire and Staffordshire","Stoke-on-Trent","Unknown","165","145","25220","22920"
"In post","2022","No function","Shropshire and Staffordshire","Telford and Wrekin","Heterosexual / straight","595","530","28450","27570"
"In post","2022","No function","Shropshire and Staffordshire","Telford and Wrekin","LGBO","35","35","27320","27570"
"In post","2022","No function","Shropshire and Staffordshire","Telford and Wrekin","Undeclared","100","90","28950","27570"
"In post","2022","No function","Shropshire and Staffordshire","Telford and Wrekin","Unknown","195","165","25680","22600"
"In post","2022","No function","South Yorkshire","Barnsley, Doncaster and Rotherham","Heterosexual / straight","1790","1610","27900","27570"
"In post","2022","No function","South Yorkshire","Barnsley, Doncaster and Rotherham","LGBO","100","95","27680","26640"
"In post","2022","No function","South Yorkshire","Barnsley, Doncaster and Rotherham","Undeclared","195","175","28730","27570"
"In post","2022","No function","South Yorkshire","Barnsley, Doncaster and Rotherham","Unknown","445","400","25970","25610"
"In post","2022","No function","South Yorkshire","Sheffield","Heterosexual / straight","1755","1605","34120","29730"
"In post","2022","No function","South Yorkshire","Sheffield","LGBO","105","100","34730","30450"
"In post","2022","No function","South Yorkshire","Sheffield","Undeclared","215","200","33170","29580"
"In post","2022","No function","South Yorkshire","Sheffield","Unknown","345","305","31310","27570"
"In post","2022","No function","Southern Scotland","Dumfries and Galloway","Heterosexual / straight","175","160","29750","27570"
"In post","2022","No function","Southern Scotland","Dumfries and Galloway","LGBO","5","5","[c]","[c]"
"In post","2022","No function","Southern Scotland","Dumfries and Galloway","Undeclared","10","10","[c]","[c]"
"In post","2022","No function","Southern Scotland","Dumfries and Galloway","Unknown","85","75","30420","29550"
"In post","2022","No function","Southern Scotland","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","260","235","27000","27570"
"In post","2022","No function","Southern Scotland","East Ayrshire and North Ayrshire mainland","LGBO","5","5","[c]","[c]"
"In post","2022","No function","Southern Scotland","East Ayrshire and North Ayrshire mainland","Undeclared","25","20","[c]","[c]"
"In post","2022","No function","Southern Scotland","East Ayrshire and North Ayrshire mainland","Unknown","70","60","25520","23780"
"In post","2022","No function","Southern Scotland","Scottish Borders","Heterosexual / straight","75","70","27070","27570"
"In post","2022","No function","Southern Scotland","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Southern Scotland","Scottish Borders","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Southern Scotland","Scottish Borders","Unknown","20","20","[c]","[c]"
"In post","2022","No function","Southern Scotland","South Ayrshire","Heterosexual / straight","115","105","27380","27570"
"In post","2022","No function","Southern Scotland","South Ayrshire","LGBO","10","10","[c]","[c]"
"In post","2022","No function","Southern Scotland","South Ayrshire","Undeclared","10","10","[c]","[c]"
"In post","2022","No function","Southern Scotland","South Ayrshire","Unknown","55","50","26550","27080"
"In post","2022","No function","Southern Scotland","South Lanarkshire","Heterosexual / straight","1145","1000","27820","26820"
"In post","2022","No function","Southern Scotland","South Lanarkshire","LGBO","55","50","25700","26590"
"In post","2022","No function","Southern Scotland","South Lanarkshire","Undeclared","100","85","27150","26590"
"In post","2022","No function","Southern Scotland","South Lanarkshire","Unknown","845","735","24970","22080"
"In post","2022","No function","Surrey, East and West Sussex","Brighton and Hove","Heterosexual / straight","320","290","31360","27570"
"In post","2022","No function","Surrey, East and West Sussex","Brighton and Hove","LGBO","80","75","31110","27570"
"In post","2022","No function","Surrey, East and West Sussex","Brighton and Hove","Undeclared","60","55","29560","27570"
"In post","2022","No function","Surrey, East and West Sussex","Brighton and Hove","Unknown","80","65","28290","27570"
"In post","2022","No function","Surrey, East and West Sussex","East Surrey","Heterosexual / straight","680","645","33740","32800"
"In post","2022","No function","Surrey, East and West Sussex","East Surrey","LGBO","65","60","33570","33790"
"In post","2022","No function","Surrey, East and West Sussex","East Surrey","Undeclared","85","80","35170","34750"
"In post","2022","No function","Surrey, East and West Sussex","East Surrey","Unknown","180","170","31440","31020"
"In post","2022","No function","Surrey, East and West Sussex","East Sussex CC","Heterosexual / straight","1190","1070","26770","27260"
"In post","2022","No function","Surrey, East and West Sussex","East Sussex CC","LGBO","95","90","26340","27260"
"In post","2022","No function","Surrey, East and West Sussex","East Sussex CC","Undeclared","165","145","28010","27570"
"In post","2022","No function","Surrey, East and West Sussex","East Sussex CC","Unknown","275","245","26120","26140"
"In post","2022","No function","Surrey, East and West Sussex","West Surrey","Heterosexual / straight","1145","1075","32220","29290"
"In post","2022","No function","Surrey, East and West Sussex","West Surrey","LGBO","95","95","30560","28270"
"In post","2022","No function","Surrey, East and West Sussex","West Surrey","Undeclared","165","155","36080","32560"
"In post","2022","No function","Surrey, East and West Sussex","West Surrey","Unknown","210","190","30550","29290"
"In post","2022","No function","Surrey, East and West Sussex","West Sussex (North East)","Heterosexual / straight","270","245","32750","27570"
"In post","2022","No function","Surrey, East and West Sussex","West Sussex (North East)","LGBO","15","15","[c]","[c]"
"In post","2022","No function","Surrey, East and West Sussex","West Sussex (North East)","Undeclared","30","30","34940","28200"
"In post","2022","No function","Surrey, East and West Sussex","West Sussex (North East)","Unknown","70","65","34070","27570"
"In post","2022","No function","Surrey, East and West Sussex","West Sussex (South West)","Heterosexual / straight","425","390","28090","27570"
"In post","2022","No function","Surrey, East and West Sussex","West Sussex (South West)","LGBO","40","40","28620","27570"
"In post","2022","No function","Surrey, East and West Sussex","West Sussex (South West)","Undeclared","50","45","28240","27570"
"In post","2022","No function","Surrey, East and West Sussex","West Sussex (South West)","Unknown","115","110","27060","27380"
"In post","2022","No function","Tees Valley and Durham","Darlington","Heterosexual / straight","595","570","36380","31080"
"In post","2022","No function","Tees Valley and Durham","Darlington","LGBO","40","40","36080","34900"
"In post","2022","No function","Tees Valley and Durham","Darlington","Undeclared","60","55","36820","32250"
"In post","2022","No function","Tees Valley and Durham","Darlington","Unknown","80","70","33720","29360"
"In post","2022","No function","Tees Valley and Durham","Durham","Heterosexual / straight","2790","2540","28390","27130"
"In post","2022","No function","Tees Valley and Durham","Durham","LGBO","150","145","28730","26110"
"In post","2022","No function","Tees Valley and Durham","Durham","Undeclared","290","255","28270","27130"
"In post","2022","No function","Tees Valley and Durham","Durham","Unknown","935","835","26750","25710"
"In post","2022","No function","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Heterosexual / straight","1095","1020","27830","27570"
"In post","2022","No function","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","LGBO","65","60","26870","27470"
"In post","2022","No function","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Undeclared","95","85","31850","27570"
"In post","2022","No function","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Unknown","250","220","26880","27570"
"In post","2022","No function","Tees Valley and Durham","South Teesside","Heterosexual / straight","625","560","26180","25120"
"In post","2022","No function","Tees Valley and Durham","South Teesside","LGBO","30","30","25420","24800"
"In post","2022","No function","Tees Valley and Durham","South Teesside","Undeclared","90","85","26250","27570"
"In post","2022","No function","Tees Valley and Durham","South Teesside","Unknown","135","120","24120","21260"
"In post","2022","No function","Unknown","Unknown","Heterosexual / straight","425","405","31800","29180"
"In post","2022","No function","Unknown","Unknown","LGBO","40","40","30530","27570"
"In post","2022","No function","Unknown","Unknown","Undeclared","65","60","31480","27570"
"In post","2022","No function","Unknown","Unknown","Unknown","360","345","31340","29250"
"In post","2022","No function","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","360","325","27640","27570"
"In post","2022","No function","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","25","20","[c]","[c]"
"In post","2022","No function","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","35","35","27050","27570"
"In post","2022","No function","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","315","295","29230","27570"
"In post","2022","No function","West Central Scotland","Glasgow City","Heterosexual / straight","3505","3225","29440","27570"
"In post","2022","No function","West Central Scotland","Glasgow City","LGBO","290","280","28520","26590"
"In post","2022","No function","West Central Scotland","Glasgow City","Undeclared","435","395","28520","26780"
"In post","2022","No function","West Central Scotland","Glasgow City","Unknown","1660","1520","28500","26900"
"In post","2022","No function","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","470","420","30130","27570"
"In post","2022","No function","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","20","20","[c]","[c]"
"In post","2022","No function","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","70","60","28180","26780"
"In post","2022","No function","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","235","210","27600","26900"
"In post","2022","No function","West Central Scotland","North Lanarkshire","Heterosexual / straight","680","600","26860","26820"
"In post","2022","No function","West Central Scotland","North Lanarkshire","LGBO","30","30","25760","24600"
"In post","2022","No function","West Central Scotland","North Lanarkshire","Undeclared","85","75","24300","21260"
"In post","2022","No function","West Central Scotland","North Lanarkshire","Unknown","455","415","27790","26900"
"In post","2022","No function","West Midlands","Birmingham","Heterosexual / straight","5675","5315","30700","27570"
"In post","2022","No function","West Midlands","Birmingham","LGBO","315","305","30870","27570"
"In post","2022","No function","West Midlands","Birmingham","Undeclared","660","610","30900","27570"
"In post","2022","No function","West Midlands","Birmingham","Unknown","1945","1785","27950","26310"
"In post","2022","No function","West Midlands","Coventry","Heterosexual / straight","1135","1070","35720","30840"
"In post","2022","No function","West Midlands","Coventry","LGBO","55","55","34840","31000"
"In post","2022","No function","West Midlands","Coventry","Undeclared","100","90","33780","31000"
"In post","2022","No function","West Midlands","Coventry","Unknown","335","310","34910","29730"
"In post","2022","No function","West Midlands","Dudley","Heterosexual / straight","570","495","26320","27570"
"In post","2022","No function","West Midlands","Dudley","LGBO","25","25","[c]","[c]"
"In post","2022","No function","West Midlands","Dudley","Undeclared","90","75","24790","21260"
"In post","2022","No function","West Midlands","Dudley","Unknown","200","170","25000","26120"
"In post","2022","No function","West Midlands","Sandwell","Heterosexual / straight","300","275","28080","27570"
"In post","2022","No function","West Midlands","Sandwell","LGBO","15","15","[c]","[c]"
"In post","2022","No function","West Midlands","Sandwell","Undeclared","35","35","28060","27570"
"In post","2022","No function","West Midlands","Sandwell","Unknown","100","90","26760","27570"
"In post","2022","No function","West Midlands","Solihull","Heterosexual / straight","145","135","28310","27570"
"In post","2022","No function","West Midlands","Solihull","LGBO","5","5","[c]","[c]"
"In post","2022","No function","West Midlands","Solihull","Undeclared","10","10","[c]","[c]"
"In post","2022","No function","West Midlands","Solihull","Unknown","25","25","[c]","[c]"
"In post","2022","No function","West Midlands","Walsall","Heterosexual / straight","415","365","26250","26120"
"In post","2022","No function","West Midlands","Walsall","LGBO","25","20","[c]","[c]"
"In post","2022","No function","West Midlands","Walsall","Undeclared","45","40","25460","27570"
"In post","2022","No function","West Midlands","Walsall","Unknown","155","125","24450","21260"
"In post","2022","No function","West Midlands","Wolverhampton","Heterosexual / straight","670","600","27210","27570"
"In post","2022","No function","West Midlands","Wolverhampton","LGBO","45","40","30520","27570"
"In post","2022","No function","West Midlands","Wolverhampton","Undeclared","75","65","26480","25950"
"In post","2022","No function","West Midlands","Wolverhampton","Unknown","215","185","25370","24830"
"In post","2022","No function","West Wales and The Valleys","Bridgend and Neath Port Talbot","Heterosexual / straight","525","475","27710","27570"
"In post","2022","No function","West Wales and The Valleys","Bridgend and Neath Port Talbot","LGBO","20","20","[c]","[c]"
"In post","2022","No function","West Wales and The Valleys","Bridgend and Neath Port Talbot","Undeclared","30","25","27330","27570"
"In post","2022","No function","West Wales and The Valleys","Bridgend and Neath Port Talbot","Unknown","120","100","25630","24250"
"In post","2022","No function","West Wales and The Valleys","Central Valleys","Heterosexual / straight","970","895","27580","27570"
"In post","2022","No function","West Wales and The Valleys","Central Valleys","LGBO","70","70","27160","27570"
"In post","2022","No function","West Wales and The Valleys","Central Valleys","Undeclared","100","90","26170","27570"
"In post","2022","No function","West Wales and The Valleys","Central Valleys","Unknown","295","260","27210","27570"
"In post","2022","No function","West Wales and The Valleys","Conwy and Denbighshire","Heterosexual / straight","195","185","28540","27570"
"In post","2022","No function","West Wales and The Valleys","Conwy and Denbighshire","LGBO","5","5","[c]","[c]"
"In post","2022","No function","West Wales and The Valleys","Conwy and Denbighshire","Undeclared","15","15","[c]","[c]"
"In post","2022","No function","West Wales and The Valleys","Conwy and Denbighshire","Unknown","40","35","26520","27570"
"In post","2022","No function","West Wales and The Valleys","Gwent Valleys","Heterosexual / straight","495","450","26950","27570"
"In post","2022","No function","West Wales and The Valleys","Gwent Valleys","LGBO","40","40","26220","27570"
"In post","2022","No function","West Wales and The Valleys","Gwent Valleys","Undeclared","50","45","27020","27570"
"In post","2022","No function","West Wales and The Valleys","Gwent Valleys","Unknown","125","105","24660","25120"
"In post","2022","No function","West Wales and The Valleys","Gwynedd","Heterosexual / straight","405","375","25050","21300"
"In post","2022","No function","West Wales and The Valleys","Gwynedd","LGBO","20","20","[c]","[c]"
"In post","2022","No function","West Wales and The Valleys","Gwynedd","Undeclared","55","50","24310","21260"
"In post","2022","No function","West Wales and The Valleys","Gwynedd","Unknown","135","120","23540","21260"
"In post","2022","No function","West Wales and The Valleys","Isle of Anglesey","Heterosexual / straight","75","65","29550","27570"
"In post","2022","No function","West Wales and The Valleys","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","West Wales and The Valleys","Isle of Anglesey","Undeclared","20","20","[c]","[c]"
"In post","2022","No function","West Wales and The Valleys","Isle of Anglesey","Unknown","10","10","[c]","[c]"
"In post","2022","No function","West Wales and The Valleys","South West Wales","Heterosexual / straight","555","515","27470","26840"
"In post","2022","No function","West Wales and The Valleys","South West Wales","LGBO","35","30","27240","27570"
"In post","2022","No function","West Wales and The Valleys","South West Wales","Undeclared","70","65","27870","27570"
"In post","2022","No function","West Wales and The Valleys","South West Wales","Unknown","140","120","26220","26220"
"In post","2022","No function","West Wales and The Valleys","Swansea","Heterosexual / straight","4105","3640","24720","21840"
"In post","2022","No function","West Wales and The Valleys","Swansea","LGBO","225","215","24320","21840"
"In post","2022","No function","West Wales and The Valleys","Swansea","Undeclared","1225","985","23270","21840"
"In post","2022","No function","West Wales and The Valleys","Swansea","Unknown","1140","1010","24150","21840"
"In post","2022","No function","West Yorkshire","Bradford","Heterosexual / straight","1145","1035","27320","27570"
"In post","2022","No function","West Yorkshire","Bradford","LGBO","65","60","25220","23170"
"In post","2022","No function","West Yorkshire","Bradford","Undeclared","110","95","27380","26820"
"In post","2022","No function","West Yorkshire","Bradford","Unknown","515","450","24970","22080"
"In post","2022","No function","West Yorkshire","Calderdale and Kirklees","Heterosexual / straight","685","620","28200","27570"
"In post","2022","No function","West Yorkshire","Calderdale and Kirklees","LGBO","30","30","29310","27570"
"In post","2022","No function","West Yorkshire","Calderdale and Kirklees","Undeclared","90","75","27190","27570"
"In post","2022","No function","West Yorkshire","Calderdale and Kirklees","Unknown","150","130","26220","27570"
"In post","2022","No function","West Yorkshire","Leeds","Heterosexual / straight","4050","3800","32460","27570"
"In post","2022","No function","West Yorkshire","Leeds","LGBO","295","290","32910","28920"
"In post","2022","No function","West Yorkshire","Leeds","Undeclared","490","455","33720","30190"
"In post","2022","No function","West Yorkshire","Leeds","Unknown","1640","1555","30440","27570"
"In post","2022","No function","West Yorkshire","Wakefield","Heterosexual / straight","1100","1015","30960","27570"
"In post","2022","No function","West Yorkshire","Wakefield","LGBO","90","85","29030","27570"
"In post","2022","No function","West Yorkshire","Wakefield","Undeclared","150","130","31480","31650"
"In post","2022","No function","West Yorkshire","Wakefield","Unknown","265","240","28130","27120"
"In post","2022","Project Delivery","Bedfordshire and Hertfordshire","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bedfordshire and Hertfordshire","Bedford","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bedfordshire and Hertfordshire","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bedfordshire and Hertfordshire","Bedford","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","Heterosexual / straight","50","45","36830","35720"
"In post","2022","Project Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Project Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bedfordshire and Hertfordshire","Hertfordshire CC","Heterosexual / straight","75","75","47170","44500"
"In post","2022","Project Delivery","Bedfordshire and Hertfordshire","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Bedfordshire and Hertfordshire","Hertfordshire CC","Undeclared","5","5","[c]","[c]"
"In post","2022","Project Delivery","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","15","15","[c]","[c]"
"In post","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Heterosexual / straight","70","65","45570","40580"
"In post","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Heterosexual / straight","65","65","39850","35300"
"In post","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Heterosexual / straight","50","50","36450","32480"
"In post","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Heterosexual / straight","110","105","37010","34040"
"In post","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Undeclared","20","20","[c]","[c]"
"In post","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","Cheshire","Cheshire East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Project Delivery","Cheshire","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cheshire","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cheshire","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cheshire","Warrington","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Project Delivery","Cheshire","Warrington","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cheshire","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cheshire","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Project Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cumbria","East Cumbria","Heterosexual / straight","90","85","26330","22020"
"In post","2022","Project Delivery","Cumbria","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cumbria","East Cumbria","Undeclared","10","10","[c]","[c]"
"In post","2022","Project Delivery","Cumbria","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cumbria","West Cumbria","Heterosexual / straight","135","130","42740","40460"
"In post","2022","Project Delivery","Cumbria","West Cumbria","LGBO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Cumbria","West Cumbria","Undeclared","25","20","[c]","[c]"
"In post","2022","Project Delivery","Cumbria","West Cumbria","Unknown","10","10","[c]","[c]"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","Derby","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","Derby","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","North Nottinghamshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","Heterosexual / straight","190","185","42540","40180"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","LGBO","15","15","[c]","[c]"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","Undeclared","20","20","[c]","[c]"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","Unknown","50","50","41570","40180"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Devon","Devon CC","Heterosexual / straight","265","255","41310","39750"
"In post","2022","Project Delivery","Devon","Devon CC","LGBO","20","15","[c]","[c]"
"In post","2022","Project Delivery","Devon","Devon CC","Undeclared","65","60","40750","39650"
