"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Tees Valley and Durham","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tees Valley and Durham","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tees Valley and Durham","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tees Valley and Durham","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tees Valley and Durham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tees Valley and Durham","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tees Valley and Durham","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tees Valley and Durham","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tees Valley and Durham","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tees Valley and Durham","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tees Valley and Durham","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","AA/AO","Female","40","[c]","21030","21590"
"Leaver CS","2022","60-64","Unknown","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Male","55","[c]","45030","39040"
"Leaver CS","2022","60-64","West Central Scotland","AA/AO","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Central Scotland","AA/AO","Male","40","[c]","26000","22080"
"Leaver CS","2022","60-64","West Central Scotland","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Central Scotland","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Central Scotland","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Central Scotland","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Central Scotland","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Central Scotland","SEO/HEO","Male","40","[c]","42220","41570"
"Leaver CS","2022","60-64","West Central Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Central Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Midlands","AA/AO","Female","40","[c]","20730","21010"
"Leaver CS","2022","60-64","West Midlands","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Midlands","EO","Female","40","[c]","27010","27570"
"Leaver CS","2022","60-64","West Midlands","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Midlands","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Midlands","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Midlands","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Midlands","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Midlands","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Midlands","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Wales and The Valleys","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Wales and The Valleys","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Wales and The Valleys","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Wales and The Valleys","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Wales and The Valleys","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Wales and The Valleys","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Wales and The Valleys","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Wales and The Valleys","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Wales and The Valleys","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Wales and The Valleys","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Wales and The Valleys","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Wales and The Valleys","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Yorkshire","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Yorkshire","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Yorkshire","EO","Female","45","[c]","26650","27070"
"Leaver CS","2022","60-64","West Yorkshire","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Yorkshire","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Yorkshire","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Yorkshire","SEO/HEO","Female","40","[c]","35160","34290"
"Leaver CS","2022","60-64","West Yorkshire","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Yorkshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Yorkshire","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bedfordshire and Hertfordshire","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bedfordshire and Hertfordshire","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bedfordshire and Hertfordshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bedfordshire and Hertfordshire","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bedfordshire and Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bedfordshire and Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bedfordshire and Hertfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bedfordshire and Hertfordshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bedfordshire and Hertfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bedfordshire and Hertfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cheshire","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cheshire","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cheshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cheshire","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cheshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cheshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cheshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cheshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cheshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cheshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cornwall and Isles of Scilly","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cornwall and Isles of Scilly","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cornwall and Isles of Scilly","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cornwall and Isles of Scilly","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cornwall and Isles of Scilly","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cornwall and Isles of Scilly","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cumbria","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cumbria","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cumbria","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Derbyshire and Nottinghamshire","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Derbyshire and Nottinghamshire","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Derbyshire and Nottinghamshire","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Derbyshire and Nottinghamshire","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Derbyshire and Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Derbyshire and Nottinghamshire","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Derbyshire and Nottinghamshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Derbyshire and Nottinghamshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Derbyshire and Nottinghamshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Derbyshire and Nottinghamshire","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Devon","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Devon","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","65+","Devon","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Devon","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Devon","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Devon","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Devon","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Devon","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Devon","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Dorset and Somerset","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Dorset and Somerset","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Dorset and Somerset","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Dorset and Somerset","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Dorset and Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Dorset and Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Dorset and Somerset","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Dorset and Somerset","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Dorset and Somerset","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Dorset and Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Anglia","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Anglia","AA/AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Anglia","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Anglia","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Anglia","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Anglia","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Anglia","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Anglia","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Anglia","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Anglia","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Anglia","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Wales","AA/AO","Female","40","[c]","21420","21350"
"Leaver CS","2022","65+","East Wales","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Wales","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Wales","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Wales","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Wales","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Wales","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Wales","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Yorkshire and Northern Lincolnshire","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Yorkshire and Northern Lincolnshire","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Yorkshire and Northern Lincolnshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Yorkshire and Northern Lincolnshire","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Yorkshire and Northern Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Yorkshire and Northern Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Eastern Scotland","AA/AO","Female","45","[c]","22040","21260"
"Leaver CS","2022","65+","Eastern Scotland","AA/AO","Male","45","[c]","23590","23230"
"Leaver CS","2022","65+","Eastern Scotland","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Eastern Scotland","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Eastern Scotland","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Eastern Scotland","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Eastern Scotland","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Essex","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Essex","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Essex","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Essex","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Essex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Essex","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Essex","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","35","[c]","27810","27570"
"Leaver CS","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","65","[c]","39540","39550"
"Leaver CS","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Greater Manchester","AA/AO","Female","45","[c]","20910","21180"
"Leaver CS","2022","65+","Greater Manchester","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","65+","Greater Manchester","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Greater Manchester","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Greater Manchester","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Greater Manchester","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Greater Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Greater Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Greater Manchester","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Greater Manchester","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Greater Manchester","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Greater Manchester","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Hampshire and Isle of Wight","AA/AO","Female","60","[c]","20610","20920"
"Leaver CS","2022","65+","Hampshire and Isle of Wight","AA/AO","Male","70","[c]","20360","19980"
"Leaver CS","2022","65+","Hampshire and Isle of Wight","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Hampshire and Isle of Wight","EO","Male","30","[c]","27680","26930"
"Leaver CS","2022","65+","Hampshire and Isle of Wight","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Hampshire and Isle of Wight","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Hampshire and Isle of Wight","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Hampshire and Isle of Wight","SEO/HEO","Male","40","[c]","38220","36460"
"Leaver CS","2022","65+","Hampshire and Isle of Wight","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Hampshire and Isle of Wight","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Hampshire and Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Herefordshire, Worcestershire and Warwickshire","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Herefordshire, Worcestershire and Warwickshire","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Herefordshire, Worcestershire and Warwickshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Herefordshire, Worcestershire and Warwickshire","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Herefordshire, Worcestershire and Warwickshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Herefordshire, Worcestershire and Warwickshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Highlands and Islands","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Highlands and Islands","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Highlands and Islands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Highlands and Islands","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - East","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - East","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - East","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - East","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - East","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - East","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - East","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - East","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - East","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - East","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - East","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - West","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - West","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - West","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - West","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - West","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - West","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - West","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - West","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - West","SEO/HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - West","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - West","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Kent","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Kent","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Kent","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Kent","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Kent","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
