"Status","Year","Age","Disability","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Highlands and Islands","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Highlands and Islands","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Inner London - East","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Inner London - East","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Inner London - East","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Inner London - East","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Inner London - East","G7","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Inner London - East","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Inner London - East","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Inner London - East","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Inner London - West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Inner London - West","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Inner London - West","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Inner London - West","G6","45","[c]","71750","72000"
"Leaver CS","2022","60-64","Declared non-disabled","Inner London - West","G7","65","[c]","59120","59030"
"Leaver CS","2022","60-64","Declared non-disabled","Inner London - West","HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Inner London - West","SCS level","40","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Inner London - West","SEO","50","[c]","44620","44290"
"Leaver CS","2022","60-64","Declared non-disabled","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Kent","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Kent","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Kent","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Kent","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Kent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Kent","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Kent","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Kent","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Lancashire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Lancashire","AO","35","[c]","21190","21260"
"Leaver CS","2022","60-64","Declared non-disabled","Lancashire","EO","35","[c]","27110","27570"
"Leaver CS","2022","60-64","Declared non-disabled","Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Lancashire","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Lancashire","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Lancashire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Lancashire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Lincolnshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Merseyside","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Merseyside","AO","55","[c]","21530","21260"
"Leaver CS","2022","60-64","Declared non-disabled","Merseyside","EO","45","[c]","27190","27570"
"Leaver CS","2022","60-64","Declared non-disabled","Merseyside","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Merseyside","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Merseyside","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Merseyside","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Merseyside","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","North Yorkshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","North Yorkshire","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","North Yorkshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","North Yorkshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","North Yorkshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","North Yorkshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Northern Ireland","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Northern Ireland","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Northern Ireland","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Northumberland, and Tyne and Wear","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Northumberland, and Tyne and Wear","AO","80","[c]","21220","21260"
"Leaver CS","2022","60-64","Declared non-disabled","Northumberland, and Tyne and Wear","EO","45","[c]","27270","27570"
"Leaver CS","2022","60-64","Declared non-disabled","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Northumberland, and Tyne and Wear","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Northumberland, and Tyne and Wear","HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Northumberland, and Tyne and Wear","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - East and North East","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - East and North East","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - South","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - South","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - South","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - South","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - South","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - South","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - South","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - West and North West","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - West and North West","EO","40","[c]","31400","31520"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - West and North West","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - West and North West","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Overseas","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Shropshire and Staffordshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Shropshire and Staffordshire","AO","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Shropshire and Staffordshire","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Shropshire and Staffordshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Shropshire and Staffordshire","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","South Yorkshire","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","South Yorkshire","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","South Yorkshire","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","South Yorkshire","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Southern Scotland","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Southern Scotland","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Southern Scotland","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Surrey, East and West Sussex","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Surrey, East and West Sussex","EO","35","[c]","28300","27570"
"Leaver CS","2022","60-64","Declared non-disabled","Surrey, East and West Sussex","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Surrey, East and West Sussex","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Surrey, East and West Sussex","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Tees Valley and Durham","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Tees Valley and Durham","AO","45","[c]","21100","21260"
"Leaver CS","2022","60-64","Declared non-disabled","Tees Valley and Durham","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Tees Valley and Durham","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Tees Valley and Durham","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Tees Valley and Durham","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Central Scotland","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Central Scotland","AO","50","[c]","24030","21630"
"Leaver CS","2022","60-64","Declared non-disabled","West Central Scotland","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Central Scotland","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Central Scotland","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Central Scotland","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Central Scotland","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Midlands","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Midlands","AO","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Midlands","EO","45","[c]","27050","27570"
"Leaver CS","2022","60-64","Declared non-disabled","West Midlands","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Midlands","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Midlands","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Midlands","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Wales and The Valleys","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Wales and The Valleys","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Wales and The Valleys","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Wales and The Valleys","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Wales and The Valleys","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Yorkshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Yorkshire","AO","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Yorkshire","EO","55","[c]","26900","27570"
"Leaver CS","2022","60-64","Declared non-disabled","West Yorkshire","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Yorkshire","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Yorkshire","HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Yorkshire","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","West Yorkshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Cheshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Derbyshire and Nottinghamshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Devon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Devon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East Anglia","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East Anglia","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East Anglia","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
