"Status","Year","Parent_department","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Home Office","South West (England)","Outside London","Female","185","165","28590","25310"
"In post","2022","Home Office","South West (England)","Outside London","Male","270","245","30800","27370"
"In post","2022","Home Office","Wales","Outside London","Female","390","355","28270","25180"
"In post","2022","Home Office","Wales","Outside London","Male","320","305","29720","25360"
"In post","2022","Home Office","West Midlands (England)","Outside London","Female","635","580","28610","25310"
"In post","2022","Home Office","West Midlands (England)","Outside London","Male","510","490","29100","25490"
"In post","2022","Home Office","Yorkshire and The Humber","Outside London","Female","1980","1775","28310","25040"
"In post","2022","Home Office","Yorkshire and The Humber","Outside London","Male","1850","1800","29300","25040"
"In post","2022","Ministry of Defence","East Midlands (England)","Outside London","Female","860","810","27620","21830"
"In post","2022","Ministry of Defence","East Midlands (England)","Outside London","Male","910","900","30120","26670"
"In post","2022","Ministry of Defence","East of England","Outside London","Female","1670","1595","30460","26670"
"In post","2022","Ministry of Defence","East of England","Outside London","Male","2090","2055","33800","33000"
"In post","2022","Ministry of Defence","London","London","Female","1645","1595","41990","37640"
"In post","2022","Ministry of Defence","London","London","Male","2410","2375","42360","39420"
"In post","2022","Ministry of Defence","North East (England)","Outside London","Female","95","90","24220","21830"
"In post","2022","Ministry of Defence","North East (England)","Outside London","Male","125","125","25950","21170"
"In post","2022","Ministry of Defence","North West (England)","Outside London","Female","915","830","27980","26350"
"In post","2022","Ministry of Defence","North West (England)","Outside London","Male","960","935","31500","26670"
"In post","2022","Ministry of Defence","Northern Ireland","Outside London","Female","260","245","26510","22580"
"In post","2022","Ministry of Defence","Northern Ireland","Outside London","Male","630","620","23780","20560"
"In post","2022","Ministry of Defence","Overseas","Overseas","Female","340","335","41480","40120"
"In post","2022","Ministry of Defence","Overseas","Overseas","Male","445","445","42850","40580"
"In post","2022","Ministry of Defence","Scotland","Outside London","Female","1415","1340","28040","22330"
"In post","2022","Ministry of Defence","Scotland","Outside London","Male","2690","2620","31000","26670"
"In post","2022","Ministry of Defence","South East (England)","Outside London","Female","4410","4175","32900","31020"
"In post","2022","Ministry of Defence","South East (England)","Outside London","Male","5690","5590","36050","33300"
"In post","2022","Ministry of Defence","South West (England)","Outside London","Female","8840","8265","34640","33000"
"In post","2022","Ministry of Defence","South West (England)","Outside London","Male","13660","13415","38380","36810"
"In post","2022","Ministry of Defence","Unknown","Unknown","Female","280","270","33530","32700"
"In post","2022","Ministry of Defence","Unknown","Unknown","Male","1715","1710","37670","33650"
"In post","2022","Ministry of Defence","Wales","Outside London","Female","345","325","26400","22330"
"In post","2022","Ministry of Defence","Wales","Outside London","Male","815","790","27770","26670"
"In post","2022","Ministry of Defence","West Midlands (England)","Outside London","Female","1215","1145","30800","26670"
"In post","2022","Ministry of Defence","West Midlands (England)","Outside London","Male","1385","1365","30920","29200"
"In post","2022","Ministry of Defence","Yorkshire and The Humber","Outside London","Female","720","680","28130","22330"
"In post","2022","Ministry of Defence","Yorkshire and The Humber","Outside London","Male","1280","1250","28790","26670"
"In post","2022","Ministry of Justice","East Midlands (England)","Outside London","Female","4475","4070","27500","24800"
"In post","2022","Ministry of Justice","East Midlands (England)","Outside London","Male","3355","3220","29110","26890"
"In post","2022","Ministry of Justice","East of England","Outside London","Female","3905","3570","28190","25700"
"In post","2022","Ministry of Justice","East of England","Outside London","Male","3285","3165","30390","29840"
"In post","2022","Ministry of Justice","London","London","Female","9105","8650","36120","32890"
"In post","2022","Ministry of Justice","London","London","Male","6455","6315","38520","34260"
"In post","2022","Ministry of Justice","North East (England)","Outside London","Female","2790","2545","28320","25210"
"In post","2022","Ministry of Justice","North East (England)","Outside London","Male","2200","2075","30160","28550"
"In post","2022","Ministry of Justice","North West (England)","Outside London","Female","6510","5995","28130","25120"
"In post","2022","Ministry of Justice","North West (England)","Outside London","Male","4460","4200","29960","27380"
"In post","2022","Ministry of Justice","Scotland","Outside London","Female","350","320","27070","25120"
"In post","2022","Ministry of Justice","Scotland","Outside London","Male","270","265","28790","25120"
"In post","2022","Ministry of Justice","South East (England)","Outside London","Female","5635","5185","29230","27380"
"In post","2022","Ministry of Justice","South East (England)","Outside London","Male","4740","4570","31470","30890"
"In post","2022","Ministry of Justice","South West (England)","Outside London","Female","3185","2870","28000","24800"
"In post","2022","Ministry of Justice","South West (England)","Outside London","Male","2565","2445","29660","27470"
"In post","2022","Ministry of Justice","Unknown","Unknown","Female","70","65","27790","23720"
"In post","2022","Ministry of Justice","Unknown","Unknown","Male","45","40","28320","25120"
"In post","2022","Ministry of Justice","Wales","Outside London","Female","2650","2475","28170","24810"
"In post","2022","Ministry of Justice","Wales","Outside London","Male","1760","1680","29970","27380"
"In post","2022","Ministry of Justice","West Midlands (England)","Outside London","Female","5725","5245","27260","24290"
"In post","2022","Ministry of Justice","West Midlands (England)","Outside London","Male","4080","3910","29230","26380"
"In post","2022","Ministry of Justice","Yorkshire and The Humber","Outside London","Female","5190","4720","28770","25700"
"In post","2022","Ministry of Justice","Yorkshire and The Humber","Outside London","Male","4090","3890","30520","28200"
"In post","2022","National Crime Agency","East Midlands (England)","Outside London","Female","75","70","35940","36410"
"In post","2022","National Crime Agency","East Midlands (England)","Outside London","Male","110","110","40230","38540"
"In post","2022","National Crime Agency","East of England","Outside London","Female","85","80","36580","36410"
"In post","2022","National Crime Agency","East of England","Outside London","Male","85","85","40290","39840"
"In post","2022","National Crime Agency","London","London","Female","740","710","42700","40170"
"In post","2022","National Crime Agency","London","London","Male","880","875","46380","43630"
"In post","2022","National Crime Agency","North East (England)","Outside London","Female","40","40","35130","34140"
"In post","2022","National Crime Agency","North East (England)","Outside London","Male","65","65","39830","36690"
"In post","2022","National Crime Agency","North West (England)","Outside London","Female","640","615","35860","34140"
"In post","2022","National Crime Agency","North West (England)","Outside London","Male","675","665","38460","36740"
"In post","2022","National Crime Agency","Northern Ireland","Outside London","Female","60","55","38670","36740"
"In post","2022","National Crime Agency","Northern Ireland","Outside London","Male","60","60","41420","39710"
"In post","2022","National Crime Agency","Overseas","Overseas","Female","20","20","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","Overseas","Male","110","110","63790","61330"
"In post","2022","National Crime Agency","Scotland","Outside London","Female","20","20","[c]","[c]"
"In post","2022","National Crime Agency","Scotland","Outside London","Male","40","40","40310","40210"
"In post","2022","National Crime Agency","South East (England)","Outside London","Female","180","170","38420","37560"
"In post","2022","National Crime Agency","South East (England)","Outside London","Male","290","285","41670","40110"
"In post","2022","National Crime Agency","South West (England)","Outside London","Female","245","230","34760","34140"
"In post","2022","National Crime Agency","South West (England)","Outside London","Male","225","220","39740","36740"
"In post","2022","National Crime Agency","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","Unknown","Male","35","35","47520","47130"
"In post","2022","National Crime Agency","Wales","Outside London","Female","30","30","[c]","[c]"
"In post","2022","National Crime Agency","Wales","Outside London","Male","40","40","41320","39800"
"In post","2022","National Crime Agency","West Midlands (England)","Outside London","Female","225","210","35740","36200"
"In post","2022","National Crime Agency","West Midlands (England)","Outside London","Male","285","285","40190","37750"
"In post","2022","National Crime Agency","Yorkshire and The Humber","Outside London","Female","125","120","36090","36410"
"In post","2022","National Crime Agency","Yorkshire and The Humber","Outside London","Male","150","145","40070","36740"
"In post","2022","Northern Ireland Office","London","London","Female","50","45","51500","50930"
"In post","2022","Northern Ireland Office","London","London","Male","35","35","52180","47580"
"In post","2022","Northern Ireland Office","Northern Ireland","Outside London","Female","55","55","39790","36720"
"In post","2022","Northern Ireland Office","Northern Ireland","Outside London","Male","40","40","43540","36720"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Outside London","Female","145","135","44770","46360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Outside London","Male","55","55","53620","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Outside London","Female","75","70","57440","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Outside London","Male","30","30","66920","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","London","Female","175","170","51560","48860"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","London","Male","100","100","52250","42850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Outside London","Female","40","35","62380","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","Female","305","290","41640","39460"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","Male","180","175","40250","32010"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Outside London","Female","95","90","60630","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Outside London","Male","35","35","71440","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Outside London","Female","205","185","45880","39850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Outside London","Male","110","110","48060","39850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Outside London","Female","100","100","52120","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Outside London","Male","45","45","62120","74890"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Outside London","Female","80","80","61980","64500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","London","Female","335","325","46910","40810"
"In post","2022","Office of Gas and Electricity Markets","London","London","Male","405","400","50040","46160"
"In post","2022","Office of Gas and Electricity Markets","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","Outside London","Female","275","270","36210","31720"
"In post","2022","Office of Gas and Electricity Markets","Scotland","Outside London","Male","305","305","36330","30950"
"In post","2022","Office of Gas and Electricity Markets","Wales","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","Female","175","170","42540","38630"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","Male","110","110","47190","46660"
"In post","2022","Office of Rail and Road","London","London","Female","90","85","51930","55000"
"In post","2022","Office of Rail and Road","London","London","Male","115","110","58900","55430"
"In post","2022","Office of Rail and Road","North West (England)","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","London","Female","25","20","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","London","Male","15","15","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","Outside London","Female","50","50","47770","49860"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","Outside London","Male","30","30","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","London","Female","10","10","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","London","Male","15","15","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Scottish Government","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","London","London","Female","5","5","[c]","[c]"
"In post","2022","Scottish Government","London","London","Male","5","5","[c]","[c]"
"In post","2022","Scottish Government","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Overseas","Overseas","Female","10","10","[c]","[c]"
"In post","2022","Scottish Government","Overseas","Overseas","Male","5","5","[c]","[c]"
"In post","2022","Scottish Government","Scotland","Outside London","Female","13575","12720","36890","31540"
"In post","2022","Scottish Government","Scotland","Outside London","Male","11715","11335","37790","35000"
"In post","2022","Scottish Government","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","London","London","Female","305","285","35390","33910"
"In post","2022","The National Archives","London","London","Male","270","265","36030","32070"
"In post","2022","The National Archives","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","London","London","Female","205","200","48460","41950"
"In post","2022","UK Export Finance","London","London","Male","265","265","56860","52500"
"In post","2022","UK Export Finance","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","London","London","Female","185","180","43980","39840"
"In post","2022","UK Statistics Authority","London","London","Male","150","145","47290","41340"
"In post","2022","UK Statistics Authority","London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","North East (England)","Outside London","Female","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","North East (England)","Outside London","Male","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Scotland","Outside London","Female","15","10","[c]","[c]"
"In post","2022","UK Statistics Authority","Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","South East (England)","Outside London","Female","1435","1160","29560","24250"
"In post","2022","UK Statistics Authority","South East (England)","Outside London","Male","1050","875","30070","23880"
"In post","2022","UK Statistics Authority","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Wales","Outside London","Female","1715","1585","34080","30710"
"In post","2022","UK Statistics Authority","Wales","Outside London","Male","1290","1265","38000","36840"
"In post","2022","UK Statistics Authority","Wales","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","UK Supreme Court","London","London","Female","30","25","[c]","[c]"
"In post","2022","UK Supreme Court","London","London","Male","25","25","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","London","Female","40","35","64590","60000"
"In post","2022","Water Services Regulation Authority","London","London","Male","45","45","66170","66000"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","Outside London","Female","95","90","47990","40800"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","Outside London","Male","80","80","51760","50220"
"In post","2022","Welsh Government","London","London","Female","10","5","[c]","[c]"
"In post","2022","Welsh Government","London","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Overseas","Overseas","Female","10","10","[c]","[c]"
"In post","2022","Welsh Government","Overseas","Overseas","Male","5","5","[c]","[c]"
"In post","2022","Welsh Government","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Wales","Outside London","Female","3525","3265","40720","38160"
"In post","2022","Welsh Government","Wales","Outside London","Male","2400","2340","43610","38160"
"In post","2022","Welsh Government","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East Midlands (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East of England","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","London","London","Female","215","[c]","46900","51250"
"Leaver CS","2022","Attorney General's Departments","London","London","Male","140","[c]","49340","51250"
"Leaver CS","2022","Attorney General's Departments","North East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North West (England)","Outside London","Female","30","[c]","42340","43390"
"Leaver CS","2022","Attorney General's Departments","North West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South East (England)","Outside London","Female","35","[c]","37890","26970"
"Leaver CS","2022","Attorney General's Departments","South East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","West Midlands (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","West Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Yorkshire and The Humber","Outside London","Female","35","[c]","37270","28430"
"Leaver CS","2022","Attorney General's Departments","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","East of England","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","London","London","Female","240","[c]","49520","43080"
"Leaver CS","2022","Cabinet Office","London","London","Male","260","[c]","55050","54700"
"Leaver CS","2022","Cabinet Office","North East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","North West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","North West (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Unknown","Female","40","[c]","48980","40600"
"Leaver CS","2022","Cabinet Office","Unknown","Unknown","Male","55","[c]","52810","52590"
"Leaver CS","2022","Cabinet Office","Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Yorkshire and The Humber","Outside London","Female","30","[c]","35640","32000"
"Leaver CS","2022","Cabinet Office","Yorkshire and The Humber","Outside London","Male","35","[c]","36980","26670"
"Leaver CS","2022","Chancellor's other departments","London","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","London","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","South West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","London","Female","50","[c]","54540","54320"
"Leaver CS","2022","Competition and Markets Authority","London","London","Male","40","[c]","51540","54070"
