"Status","Year","Disability","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Outside London","Female","55","[c]","26640","25120"
"Leaver CS","2022","Declared disabled","Mixed","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Outside London","Female","50","[c]","26690","26400"
"Leaver CS","2022","Declared disabled","Undeclared","Outside London","Male","90","[c]","32910","27570"
"Leaver CS","2022","Declared disabled","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Outside London","Male","45","[c]","32040","33370"
"Leaver CS","2022","Declared disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","London","Female","280","[c]","37430","32310"
"Leaver CS","2022","Declared disabled","White","London","Male","200","[c]","42930","34630"
"Leaver CS","2022","Declared disabled","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Outside London","Female","1765","[c]","28030","27000"
"Leaver CS","2022","Declared disabled","White","Outside London","Male","1345","[c]","29810","26780"
"Leaver CS","2022","Declared disabled","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","London","Female","480","[c]","36160","31060"
"Leaver CS","2022","Declared non-disabled","Asian","London","Male","360","[c]","39980","31880"
"Leaver CS","2022","Declared non-disabled","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Outside London","Female","485","[c]","27990","26210"
"Leaver CS","2022","Declared non-disabled","Asian","Outside London","Male","465","[c]","30450","27570"
"Leaver CS","2022","Declared non-disabled","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","London","Female","425","[c]","33730","31060"
"Leaver CS","2022","Declared non-disabled","Black","London","Male","215","[c]","35260","31060"
"Leaver CS","2022","Declared non-disabled","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Outside London","Female","265","[c]","28220","27570"
"Leaver CS","2022","Declared non-disabled","Black","Outside London","Male","200","[c]","30800","27570"
"Leaver CS","2022","Declared non-disabled","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","London","Female","170","[c]","36830","31060"
"Leaver CS","2022","Declared non-disabled","Mixed","London","Male","85","[c]","41360","34630"
"Leaver CS","2022","Declared non-disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Outside London","Female","200","[c]","27110","26480"
"Leaver CS","2022","Declared non-disabled","Mixed","Outside London","Male","155","[c]","29460","27570"
"Leaver CS","2022","Declared non-disabled","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","London","Female","45","[c]","36940","31060"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Outside London","Female","55","[c]","31450","27570"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","London","Female","65","[c]","37090","32330"
"Leaver CS","2022","Declared non-disabled","Undeclared","London","Male","80","[c]","43500","37320"
"Leaver CS","2022","Declared non-disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Outside London","Female","245","[c]","26840","25040"
"Leaver CS","2022","Declared non-disabled","Undeclared","Outside London","Male","290","[c]","32370","27570"
"Leaver CS","2022","Declared non-disabled","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","London","Female","60","[c]","42910","33810"
"Leaver CS","2022","Declared non-disabled","Unknown","London","Male","70","[c]","48510","38880"
"Leaver CS","2022","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Outside London","Female","290","[c]","27070","22000"
"Leaver CS","2022","Declared non-disabled","Unknown","Outside London","Male","320","[c]","31330","27340"
"Leaver CS","2022","Declared non-disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","London","Female","1795","[c]","43420","37740"
"Leaver CS","2022","Declared non-disabled","White","London","Male","1610","[c]","46600","40090"
"Leaver CS","2022","Declared non-disabled","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Outside London","Female","9380","[c]","29700","27130"
"Leaver CS","2022","Declared non-disabled","White","Outside London","Male","7855","[c]","32720","27570"
"Leaver CS","2022","Declared non-disabled","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Overseas","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Overseas","Male","45","[c]","56590","53000"
"Leaver CS","2022","Declared non-disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Female","215","[c]","25330","21840"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Male","150","[c]","30810","26350"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","London","Female","55","[c]","38680","37060"
"Leaver CS","2022","Undeclared","Undeclared","London","Male","70","[c]","48140","47590"
"Leaver CS","2022","Undeclared","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Outside London","Female","150","[c]","30890","27370"
"Leaver CS","2022","Undeclared","Undeclared","Outside London","Male","260","[c]","34010","32980"
"Leaver CS","2022","Undeclared","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Outside London","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","London","Female","85","[c]","45930","40000"
"Leaver CS","2022","Undeclared","White","London","Male","80","[c]","42620","39950"
"Leaver CS","2022","Undeclared","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Outside London","Female","555","[c]","27480","23880"
"Leaver CS","2022","Undeclared","White","Outside London","Male","610","[c]","30170","27570"
"Leaver CS","2022","Undeclared","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","London","Female","95","[c]","38680","32640"
"Leaver CS","2022","Unknown","Asian","London","Male","60","[c]","38430","32640"
"Leaver CS","2022","Unknown","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Outside London","Female","65","[c]","33420","26350"
"Leaver CS","2022","Unknown","Asian","Outside London","Male","65","[c]","34100","27570"
"Leaver CS","2022","Unknown","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","London","Female","50","[c]","35740","32640"
"Leaver CS","2022","Unknown","Black","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","London","Female","45","[c]","42130","41090"
"Leaver CS","2022","Unknown","Undeclared","London","Male","55","[c]","47150","40480"
"Leaver CS","2022","Unknown","Undeclared","Outside London","Female","110","[c]","32220","29250"
"Leaver CS","2022","Unknown","Undeclared","Outside London","Male","150","[c]","31880","29250"
"Leaver CS","2022","Unknown","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","London","Female","1145","[c]","38010","31060"
"Leaver CS","2022","Unknown","Unknown","London","Male","960","[c]","41420","34630"
"Leaver CS","2022","Unknown","Unknown","Outside London","Female","2730","[c]","27570","23780"
"Leaver CS","2022","Unknown","Unknown","Outside London","Male","2780","[c]","30000","26130"
"Leaver CS","2022","Unknown","Unknown","Overseas","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Female","300","[c]","31370","21840"
"Leaver CS","2022","Unknown","Unknown","Unknown","Male","380","[c]","36760","32700"
"Leaver CS","2022","Unknown","White","London","Female","225","[c]","45910","40000"
"Leaver CS","2022","Unknown","White","London","Male","210","[c]","51030","43710"
"Leaver CS","2022","Unknown","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Outside London","Female","735","[c]","35620","31080"
"Leaver CS","2022","Unknown","White","Outside London","Male","840","[c]","35890","32770"
"Leaver CS","2022","Unknown","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","Female","15","[c]","[c]","[c]"
