"Status","Year","Age","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AA","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AA","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AA","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AO","Female","Heterosexual / straight","40","[c]","21220","21260"
"Leaver CS","2022","16-19","AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AO","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","EO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","EO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","EO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","AA","Female","Heterosexual / straight","180","[c]","19400","19100"
"Leaver CS","2022","20-29","AA","Female","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","AA","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","AA","Female","Unknown","175","[c]","19810","19200"
"Leaver CS","2022","20-29","AA","Male","Heterosexual / straight","175","[c]","19650","19100"
"Leaver CS","2022","20-29","AA","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","AA","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","AA","Male","Unknown","145","[c]","19540","18950"
"Leaver CS","2022","20-29","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","AO","Female","Heterosexual / straight","1135","[c]","21600","21260"
"Leaver CS","2022","20-29","AO","Female","LGBO","190","[c]","21610","21260"
"Leaver CS","2022","20-29","AO","Female","Undeclared","110","[c]","21460","21260"
"Leaver CS","2022","20-29","AO","Female","Unknown","1050","[c]","21570","21260"
"Leaver CS","2022","20-29","AO","Male","Heterosexual / straight","1165","[c]","21890","21260"
"Leaver CS","2022","20-29","AO","Male","LGBO","110","[c]","21450","21260"
"Leaver CS","2022","20-29","AO","Male","Undeclared","80","[c]","22200","21260"
"Leaver CS","2022","20-29","AO","Male","Unknown","950","[c]","22020","21260"
"Leaver CS","2022","20-29","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","EO","Female","Heterosexual / straight","830","[c]","27250","27570"
"Leaver CS","2022","20-29","EO","Female","LGBO","120","[c]","27320","27570"
"Leaver CS","2022","20-29","EO","Female","Undeclared","100","[c]","27160","27570"
"Leaver CS","2022","20-29","EO","Female","Unknown","400","[c]","26350","27570"
"Leaver CS","2022","20-29","EO","Male","Heterosexual / straight","580","[c]","26800","27570"
"Leaver CS","2022","20-29","EO","Male","LGBO","85","[c]","26700","27570"
"Leaver CS","2022","20-29","EO","Male","Undeclared","65","[c]","26850","27270"
"Leaver CS","2022","20-29","EO","Male","Unknown","355","[c]","25350","26310"
"Leaver CS","2022","20-29","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G7","Female","Heterosexual / straight","50","[c]","53250","53420"
"Leaver CS","2022","20-29","G7","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G7","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G7","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G7","Male","Heterosexual / straight","55","[c]","53350","53590"
"Leaver CS","2022","20-29","G7","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G7","Male","Unknown","45","[c]","53000","53130"
"Leaver CS","2022","20-29","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HEO","Female","Heterosexual / straight","325","[c]","32120","32330"
"Leaver CS","2022","20-29","HEO","Female","LGBO","55","[c]","31980","33160"
"Leaver CS","2022","20-29","HEO","Female","Undeclared","75","[c]","33160","33160"
"Leaver CS","2022","20-29","HEO","Female","Unknown","210","[c]","31870","31540"
"Leaver CS","2022","20-29","HEO","Male","Heterosexual / straight","335","[c]","32530","32650"
"Leaver CS","2022","20-29","HEO","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HEO","Male","Undeclared","65","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HEO","Male","Unknown","245","[c]","32710","32780"
"Leaver CS","2022","20-29","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SEO","Female","Heterosexual / straight","130","[c]","40400","40070"
"Leaver CS","2022","20-29","SEO","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SEO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SEO","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SEO","Male","Heterosexual / straight","105","[c]","39940","40060"
"Leaver CS","2022","20-29","SEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SEO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SEO","Male","Unknown","65","[c]","40090","39750"
"Leaver CS","2022","20-29","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Female","Heterosexual / straight","205","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Female","Unknown","165","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Male","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Male","Unknown","80","[c]","28290","28980"
"Leaver CS","2022","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","AA","Female","Heterosexual / straight","90","[c]","19610","19810"
"Leaver CS","2022","30-39","AA","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","AA","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","AA","Female","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","30-39","AA","Male","Heterosexual / straight","95","[c]","20030","19560"
"Leaver CS","2022","30-39","AA","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","AA","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","AA","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","AO","Female","Heterosexual / straight","590","[c]","21650","21260"
"Leaver CS","2022","30-39","AO","Female","LGBO","80","[c]","[c]","[c]"
"Leaver CS","2022","30-39","AO","Female","Undeclared","55","[c]","21880","21260"
"Leaver CS","2022","30-39","AO","Female","Unknown","450","[c]","21850","21260"
"Leaver CS","2022","30-39","AO","Male","Heterosexual / straight","775","[c]","22870","21260"
"Leaver CS","2022","30-39","AO","Male","LGBO","50","[c]","21470","21260"
"Leaver CS","2022","30-39","AO","Male","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","AO","Male","Unknown","485","[c]","22790","21260"
"Leaver CS","2022","30-39","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","EO","Female","Heterosexual / straight","585","[c]","27760","27570"
"Leaver CS","2022","30-39","EO","Female","LGBO","65","[c]","27280","27570"
"Leaver CS","2022","30-39","EO","Female","Undeclared","60","[c]","27590","27570"
"Leaver CS","2022","30-39","EO","Female","Unknown","220","[c]","27530","27570"
"Leaver CS","2022","30-39","EO","Male","Heterosexual / straight","420","[c]","27780","27570"
"Leaver CS","2022","30-39","EO","Male","LGBO","50","[c]","28030","27570"
"Leaver CS","2022","30-39","EO","Male","Undeclared","50","[c]","28290","27570"
"Leaver CS","2022","30-39","EO","Male","Unknown","265","[c]","27740","27570"
"Leaver CS","2022","30-39","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","G6","Female","Heterosexual / straight","60","[c]","68330","66580"
"Leaver CS","2022","30-39","G6","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","G6","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","G6","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","G6","Male","Heterosexual / straight","70","[c]","66480","65440"
"Leaver CS","2022","30-39","G6","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","G6","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","G6","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","G7","Female","Heterosexual / straight","215","[c]","53880","53620"
"Leaver CS","2022","30-39","G7","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","G7","Female","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","G7","Female","Unknown","90","[c]","55170","53830"
"Leaver CS","2022","30-39","G7","Male","Heterosexual / straight","205","[c]","54780","54110"
"Leaver CS","2022","30-39","G7","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","G7","Male","Undeclared","45","[c]","54990","54700"
"Leaver CS","2022","30-39","G7","Male","Unknown","130","[c]","55080","54110"
"Leaver CS","2022","30-39","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HEO","Female","Heterosexual / straight","300","[c]","33080","33060"
"Leaver CS","2022","30-39","HEO","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HEO","Female","Undeclared","45","[c]","33680","32690"
"Leaver CS","2022","30-39","HEO","Female","Unknown","155","[c]","33410","33060"
"Leaver CS","2022","30-39","HEO","Male","Heterosexual / straight","250","[c]","33470","33150"
"Leaver CS","2022","30-39","HEO","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HEO","Male","Undeclared","40","[c]","33690","32740"
"Leaver CS","2022","30-39","HEO","Male","Unknown","150","[c]","33880","33300"
"Leaver CS","2022","30-39","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SCS level","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SCS level","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SCS level","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SCS level","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SEO","Female","Heterosexual / straight","315","[c]","40330","40060"
"Leaver CS","2022","30-39","SEO","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SEO","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SEO","Female","Unknown","105","[c]","40660","40600"
"Leaver CS","2022","30-39","SEO","Male","Heterosexual / straight","235","[c]","40520","40050"
"Leaver CS","2022","30-39","SEO","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SEO","Male","Undeclared","40","[c]","41400","40810"
"Leaver CS","2022","30-39","SEO","Male","Unknown","115","[c]","41190","40640"
"Leaver CS","2022","30-39","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Female","Heterosexual / straight","175","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Female","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Male","Heterosexual / straight","80","[c]","39380","39860"
"Leaver CS","2022","30-39","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Male","Unknown","90","[c]","34230","32700"
"Leaver CS","2022","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA","Female","Heterosexual / straight","70","[c]","19880","19200"
"Leaver CS","2022","40-49","AA","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA","Male","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AO","Female","Heterosexual / straight","465","[c]","21830","21260"
"Leaver CS","2022","40-49","AO","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AO","Female","Undeclared","40","[c]","22790","21680"
"Leaver CS","2022","40-49","AO","Female","Unknown","380","[c]","21880","21260"
"Leaver CS","2022","40-49","AO","Male","Heterosexual / straight","405","[c]","22430","21260"
"Leaver CS","2022","40-49","AO","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AO","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AO","Male","Unknown","265","[c]","22970","21550"
"Leaver CS","2022","40-49","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Female","Heterosexual / straight","515","[c]","27850","27570"
"Leaver CS","2022","40-49","EO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Female","Undeclared","60","[c]","27320","27570"
"Leaver CS","2022","40-49","EO","Female","Unknown","195","[c]","28170","27570"
"Leaver CS","2022","40-49","EO","Male","Heterosexual / straight","330","[c]","28160","27570"
"Leaver CS","2022","40-49","EO","Male","LGBO","45","[c]","28290","27570"
"Leaver CS","2022","40-49","EO","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Male","Unknown","150","[c]","27870","27570"
"Leaver CS","2022","40-49","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6","Female","Heterosexual / straight","95","[c]","67850","66470"
"Leaver CS","2022","40-49","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6","Female","Unknown","55","[c]","68380","66230"
"Leaver CS","2022","40-49","G6","Male","Heterosexual / straight","65","[c]","69080","67320"
"Leaver CS","2022","40-49","G6","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6","Male","Unknown","40","[c]","71600","69040"
"Leaver CS","2022","40-49","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G7","Female","Heterosexual / straight","205","[c]","54720","54170"
"Leaver CS","2022","40-49","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G7","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G7","Female","Unknown","85","[c]","57350","55000"
"Leaver CS","2022","40-49","G7","Male","Heterosexual / straight","155","[c]","56010","55030"
"Leaver CS","2022","40-49","G7","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G7","Male","Undeclared","35","[c]","56130","54540"
"Leaver CS","2022","40-49","G7","Male","Unknown","95","[c]","56700","55540"
"Leaver CS","2022","40-49","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HEO","Female","Heterosexual / straight","175","[c]","33430","33090"
"Leaver CS","2022","40-49","HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HEO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HEO","Female","Unknown","85","[c]","33620","33090"
"Leaver CS","2022","40-49","HEO","Male","Heterosexual / straight","135","[c]","33540","33200"
"Leaver CS","2022","40-49","HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HEO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HEO","Male","Unknown","80","[c]","34800","33000"
"Leaver CS","2022","40-49","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SCS level","Female","Heterosexual / straight","70","[c]","94030","89860"
"Leaver CS","2022","40-49","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SCS level","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SCS level","Male","Heterosexual / straight","45","[c]","94580","93280"
"Leaver CS","2022","40-49","SCS level","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SCS level","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SEO","Female","Heterosexual / straight","245","[c]","41510","40070"
"Leaver CS","2022","40-49","SEO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SEO","Female","Undeclared","40","[c]","40540","40060"
"Leaver CS","2022","40-49","SEO","Female","Unknown","75","[c]","41590","40000"
"Leaver CS","2022","40-49","SEO","Male","Heterosexual / straight","195","[c]","42280","40580"
