"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Companies House","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Female","Heterosexual / straight","45","[c]","55570","54430"
"Leaver CS","2022","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Male","Heterosexual / straight","35","[c]","51400","50110"
"Leaver CS","2022","Competition and Markets Authority","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Male","Heterosexual / straight","35","[c]","40940","36560"
"Leaver CS","2022","Crown Commercial Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Female","Heterosexual / straight","60","[c]","32990","23230"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Male","Heterosexual / straight","35","[c]","33360","23230"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Female","Heterosexual / straight","190","[c]","37030","29270"
"Leaver CS","2022","Crown Prosecution Service","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Female","Unknown","50","[c]","43570","48080"
"Leaver CS","2022","Crown Prosecution Service","Male","Heterosexual / straight","100","[c]","45910","51500"
"Leaver CS","2022","Crown Prosecution Service","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Male","Unknown","35","[c]","43550","39090"
"Leaver CS","2022","Crown Prosecution Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Female","Heterosexual / straight","195","[c]","32830","27800"
"Leaver CS","2022","Defence Equipment and Support","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Female","Unknown","35","[c]","26440","21710"
"Leaver CS","2022","Defence Equipment and Support","Male","Heterosexual / straight","440","[c]","35280","31700"
"Leaver CS","2022","Defence Equipment and Support","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Male","Undeclared","65","[c]","36860","35980"
"Leaver CS","2022","Defence Equipment and Support","Male","Unknown","105","[c]","27800","25390"
"Leaver CS","2022","Defence Equipment and Support","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Female","Heterosexual / straight","45","[c]","35120","30300"
"Leaver CS","2022","Defence Science and Technology Laboratory","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Female","Unknown","35","[c]","35220","36130"
"Leaver CS","2022","Defence Science and Technology Laboratory","Male","Heterosexual / straight","105","[c]","36580","32540"
"Leaver CS","2022","Defence Science and Technology Laboratory","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Male","Unknown","95","[c]","37690","38070"
"Leaver CS","2022","Defence Science and Technology Laboratory","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Heterosexual / straight","95","[c]","43760","40050"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Heterosexual / straight","115","[c]","49930","53380"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","55","[c]","40150","34170"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","45","[c]","45420","36520"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Female","Heterosexual / straight","110","[c]","41890","36500"
"Leaver CS","2022","Department for Education (excl. agencies)","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Female","Unknown","60","[c]","32930","28500"
"Leaver CS","2022","Department for Education (excl. agencies)","Male","Heterosexual / straight","105","[c]","43360","37100"
"Leaver CS","2022","Department for Education (excl. agencies)","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Male","Unknown","35","[c]","42240","36660"
"Leaver CS","2022","Department for Education (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Heterosexual / straight","140","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Heterosexual / straight","120","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Female","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Male","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Male","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Heterosexual / straight","55","[c]","46370","40000"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Heterosexual / straight","60","[c]","45350","36340"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Female","Heterosexual / straight","60","[c]","48750","42890"
"Leaver CS","2022","Department for Transport (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Female","Unknown","35","[c]","36210","34710"
"Leaver CS","2022","Department for Transport (excl. agencies)","Male","Heterosexual / straight","70","[c]","51190","46710"
"Leaver CS","2022","Department for Transport (excl. agencies)","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Male","Unknown","40","[c]","39670","35060"
"Leaver CS","2022","Department for Transport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Female","Heterosexual / straight","3495","[c]","26910","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Female","LGBO","225","[c]","26460","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Female","Undeclared","390","[c]","26940","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Female","Unknown","1240","[c]","25840","26120"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Male","Heterosexual / straight","2160","[c]","27350","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Male","LGBO","260","[c]","26840","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Male","Undeclared","210","[c]","27360","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Male","Unknown","685","[c]","28510","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Female","Heterosexual / straight","105","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Female","Undeclared","255","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Male","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Male","Undeclared","180","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Female","Heterosexual / straight","120","[c]","23540","21840"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Female","Undeclared","60","[c]","22580","21590"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Female","Unknown","50","[c]","22670","21840"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Male","Heterosexual / straight","90","[c]","28790","21840"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Male","Unknown","45","[c]","22440","21590"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Female","Heterosexual / straight","50","[c]","28920","26630"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Female","Unknown","40","[c]","25920","26130"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Male","Heterosexual / straight","155","[c]","29940","26830"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Male","Undeclared","60","[c]","28280","26780"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Male","Unknown","120","[c]","27350","26130"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Male","Heterosexual / straight","40","[c]","46680","39500"
"Leaver CS","2022","FCDO Services","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Heterosexual / straight","40","[c]","36420","30710"
"Leaver CS","2022","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Heterosexual / straight","40","[c]","49730","50000"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Unknown","140","[c]","43470","39190"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
