"Status","Year","Age","Disability","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Unknown","EO","Undeclared","50","45","27990","26820"
"In post","2022","60-64","Unknown","EO","Unknown","615","495","29870","28920"
"In post","2022","60-64","Unknown","G6/G7","Heterosexual / straight","120","110","61540","60430"
"In post","2022","60-64","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","G6/G7","Undeclared","40","35","61510","56950"
"In post","2022","60-64","Unknown","G6/G7","Unknown","320","295","62580","61520"
"In post","2022","60-64","Unknown","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","60-64","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","SCS level","Unknown","50","45","112790","107620"
"In post","2022","60-64","Unknown","SEO/HEO","Heterosexual / straight","350","295","40340","40290"
"In post","2022","60-64","Unknown","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","SEO/HEO","Undeclared","70","60","39170","38700"
"In post","2022","60-64","Unknown","SEO/HEO","Unknown","565","485","39550","39680"
"In post","2022","60-64","Unknown","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Unknown","380","335","33480","31720"
"In post","2022","65+","Declared disabled","AA/AO","Heterosexual / straight","585","450","21880","21260"
"In post","2022","65+","Declared disabled","AA/AO","LGBO","15","10","[c]","[c]"
"In post","2022","65+","Declared disabled","AA/AO","Undeclared","100","70","21670","21260"
"In post","2022","65+","Declared disabled","AA/AO","Unknown","90","65","22550","21840"
"In post","2022","65+","Declared disabled","EO","Heterosexual / straight","415","305","28140","27570"
"In post","2022","65+","Declared disabled","EO","LGBO","15","10","[c]","[c]"
"In post","2022","65+","Declared disabled","EO","Undeclared","80","60","28790","27570"
"In post","2022","65+","Declared disabled","EO","Unknown","50","35","29170","27570"
"In post","2022","65+","Declared disabled","G6/G7","Heterosexual / straight","65","50","62770","61440"
"In post","2022","65+","Declared disabled","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","SEO/HEO","Heterosexual / straight","235","180","38620","36650"
"In post","2022","65+","Declared disabled","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","65+","Declared disabled","SEO/HEO","Undeclared","35","25","36840","35940"
"In post","2022","65+","Declared disabled","SEO/HEO","Unknown","25","20","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Heterosexual / straight","120","90","33120","28970"
"In post","2022","65+","Declared disabled","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Undeclared","10","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","AA/AO","Heterosexual / straight","2545","2000","22060","21260"
"In post","2022","65+","Declared non-disabled","AA/AO","LGBO","65","50","22290","21260"
"In post","2022","65+","Declared non-disabled","AA/AO","Undeclared","340","265","22160","21650"
"In post","2022","65+","Declared non-disabled","AA/AO","Unknown","535","395","22880","21300"
"In post","2022","65+","Declared non-disabled","EO","Heterosexual / straight","1575","1195","28380","27570"
"In post","2022","65+","Declared non-disabled","EO","LGBO","45","35","28170","27570"
"In post","2022","65+","Declared non-disabled","EO","Undeclared","285","200","28690","27570"
"In post","2022","65+","Declared non-disabled","EO","Unknown","355","245","28380","27570"
"In post","2022","65+","Declared non-disabled","G6/G7","Heterosexual / straight","485","380","63180","61440"
"In post","2022","65+","Declared non-disabled","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","G6/G7","Undeclared","55","40","63530","61440"
"In post","2022","65+","Declared non-disabled","G6/G7","Unknown","95","70","62470","60750"
"In post","2022","65+","Declared non-disabled","SCS level","Heterosexual / straight","45","40","109520","101430"
"In post","2022","65+","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","SEO/HEO","Heterosexual / straight","1195","955","38860","36950"
"In post","2022","65+","Declared non-disabled","SEO/HEO","LGBO","20","15","[c]","[c]"
"In post","2022","65+","Declared non-disabled","SEO/HEO","Undeclared","170","135","40150","39000"
"In post","2022","65+","Declared non-disabled","SEO/HEO","Unknown","185","135","38680","38010"
"In post","2022","65+","Declared non-disabled","Unknown","Heterosexual / straight","295","235","31010","28200"
"In post","2022","65+","Declared non-disabled","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Unknown","Undeclared","35","25","35320","37170"
"In post","2022","65+","Declared non-disabled","Unknown","Unknown","20","15","[c]","[c]"
"In post","2022","65+","Undeclared","AA/AO","Heterosexual / straight","185","140","22970","21650"
"In post","2022","65+","Undeclared","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","AA/AO","Undeclared","115","85","22350","21380"
"In post","2022","65+","Undeclared","AA/AO","Unknown","115","80","24810","22080"
"In post","2022","65+","Undeclared","EO","Heterosexual / straight","90","75","28060","27570"
"In post","2022","65+","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","EO","Undeclared","70","55","29090","28920"
"In post","2022","65+","Undeclared","EO","Unknown","35","25","29370","27800"
"In post","2022","65+","Undeclared","G6/G7","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","65+","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2022","65+","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","SEO/HEO","Heterosexual / straight","60","50","39340","37340"
"In post","2022","65+","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","SEO/HEO","Undeclared","80","60","38730","37140"
"In post","2022","65+","Undeclared","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","Unknown","AA/AO","Heterosexual / straight","175","140","22040","21250"
"In post","2022","65+","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","AA/AO","Undeclared","25","20","[c]","[c]"
"In post","2022","65+","Unknown","AA/AO","Unknown","420","325","22770","21660"
"In post","2022","65+","Unknown","EO","Heterosexual / straight","90","75","29140","28920"
"In post","2022","65+","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","EO","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","Unknown","EO","Unknown","180","125","29490","28920"
"In post","2022","65+","Unknown","G6/G7","Heterosexual / straight","30","25","64690","62580"
"In post","2022","65+","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2022","65+","Unknown","G6/G7","Unknown","110","90","63450","62170"
"In post","2022","65+","Unknown","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","65+","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Unknown","SCS level","Unknown","15","10","[c]","[c]"
"In post","2022","65+","Unknown","SEO/HEO","Heterosexual / straight","80","70","40010","40210"
"In post","2022","65+","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","SEO/HEO","Undeclared","25","20","[c]","[c]"
"In post","2022","65+","Unknown","SEO/HEO","Unknown","165","125","40420","40290"
"In post","2022","65+","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Unknown","115","85","31430","28750"
"In post","2022","Unknown","Declared disabled","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","EO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","AA/AO","Heterosexual / straight","60","[c]","21020","21260"
"Leaver CS","2022","16-19","Declared non-disabled","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","AA/AO","Unknown","60","[c]","20560","20890"
"Leaver CS","2022","16-19","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","AA/AO","Heterosexual / straight","215","[c]","21060","21260"
"Leaver CS","2022","20-29","Declared disabled","AA/AO","LGBO","90","[c]","21470","21260"
"Leaver CS","2022","20-29","Declared disabled","AA/AO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","AA/AO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","EO","Heterosexual / straight","135","[c]","26550","27570"
"Leaver CS","2022","20-29","Declared disabled","EO","LGBO","55","[c]","26780","27570"
"Leaver CS","2022","20-29","Declared disabled","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","SEO/HEO","Heterosexual / straight","65","[c]","34360","34000"
"Leaver CS","2022","20-29","Declared disabled","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","AA/AO","Heterosexual / straight","2220","[c]","21450","21260"
"Leaver CS","2022","20-29","Declared non-disabled","AA/AO","LGBO","245","[c]","21060","21260"
"Leaver CS","2022","20-29","Declared non-disabled","AA/AO","Undeclared","125","[c]","21260","21260"
"Leaver CS","2022","20-29","Declared non-disabled","AA/AO","Unknown","460","[c]","21260","21260"
"Leaver CS","2022","20-29","Declared non-disabled","EO","Heterosexual / straight","1115","[c]","27170","27570"
"Leaver CS","2022","20-29","Declared non-disabled","EO","LGBO","135","[c]","27250","27570"
"Leaver CS","2022","20-29","Declared non-disabled","EO","Undeclared","70","[c]","27110","27570"
"Leaver CS","2022","20-29","Declared non-disabled","EO","Unknown","115","[c]","25810","24920"
"Leaver CS","2022","20-29","Declared non-disabled","G6/G7","Heterosexual / straight","80","[c]","54380","53500"
"Leaver CS","2022","20-29","Declared non-disabled","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","SEO/HEO","Heterosexual / straight","705","[c]","34560","34020"
"Leaver CS","2022","20-29","Declared non-disabled","SEO/HEO","LGBO","70","[c]","34480","34250"
"Leaver CS","2022","20-29","Declared non-disabled","SEO/HEO","Undeclared","60","[c]","35240","34670"
"Leaver CS","2022","20-29","Declared non-disabled","SEO/HEO","Unknown","100","[c]","33200","32540"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Heterosexual / straight","210","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","AA/AO","Heterosexual / straight","70","[c]","21050","21260"
"Leaver CS","2022","20-29","Undeclared","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","AA/AO","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","EO","Heterosexual / straight","40","[c]","27060","27570"
"Leaver CS","2022","20-29","Undeclared","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","AA/AO","Heterosexual / straight","150","[c]","22280","22200"
"Leaver CS","2022","20-29","Unknown","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","AA/AO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","AA/AO","Unknown","1785","[c]","21410","21260"
"Leaver CS","2022","20-29","Unknown","EO","Heterosexual / straight","120","[c]","26630","27140"
"Leaver CS","2022","20-29","Unknown","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","EO","Undeclared","55","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","EO","Unknown","620","[c]","25930","27230"
"Leaver CS","2022","20-29","Unknown","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","G6/G7","Unknown","60","[c]","54490","53380"
"Leaver CS","2022","20-29","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","SEO/HEO","Heterosexual / straight","100","[c]","35040","33210"
"Leaver CS","2022","20-29","Unknown","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","SEO/HEO","Undeclared","105","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","SEO/HEO","Unknown","455","[c]","33940","33370"
"Leaver CS","2022","20-29","Unknown","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Unknown","240","[c]","27610","28980"
"Leaver CS","2022","30-39","Declared disabled","AA/AO","Heterosexual / straight","165","[c]","22190","21260"
"Leaver CS","2022","30-39","Declared disabled","AA/AO","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","EO","Heterosexual / straight","110","[c]","28010","27570"
"Leaver CS","2022","30-39","Declared disabled","EO","LGBO","30","[c]","[c]","[c]"
