"Status","Year","Age","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","AA/AO","Female","Undeclared","360","255","21870","21380"
"In post","2022","65+","AA/AO","Female","Unknown","595","420","22330","21300"
"In post","2022","65+","AA/AO","Male","Heterosexual / straight","1610","1325","22200","21260"
"In post","2022","65+","AA/AO","Male","LGBO","50","40","21850","21260"
"In post","2022","65+","AA/AO","Male","Undeclared","225","185","22550","21360"
"In post","2022","65+","AA/AO","Male","Unknown","565","445","23710","21840"
"In post","2022","65+","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","EO","Female","Heterosexual / straight","1095","810","28110","27570"
"In post","2022","65+","EO","Female","LGBO","25","20","[c]","[c]"
"In post","2022","65+","EO","Female","Undeclared","205","145","28780","28410"
"In post","2022","65+","EO","Female","Unknown","325","225","28380","27570"
"In post","2022","65+","EO","Male","Heterosexual / straight","1075","840","28590","27570"
"In post","2022","65+","EO","Male","LGBO","40","30","28500","27950"
"In post","2022","65+","EO","Male","Undeclared","245","185","28750","27570"
"In post","2022","65+","EO","Male","Unknown","300","205","29310","27760"
"In post","2022","65+","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","G6/G7","Female","Heterosexual / straight","160","130","61690","60640"
"In post","2022","65+","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","G6/G7","Female","Undeclared","30","25","62320","58370"
"In post","2022","65+","G6/G7","Female","Unknown","70","55","64550","63680"
"In post","2022","65+","G6/G7","Male","Heterosexual / straight","440","345","63850","61960"
"In post","2022","65+","G6/G7","Male","LGBO","10","5","[c]","[c]"
"In post","2022","65+","G6/G7","Male","Undeclared","70","55","63910","61650"
"In post","2022","65+","G6/G7","Male","Unknown","145","110","62430","60460"
"In post","2022","65+","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","SCS level","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","65+","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","SCS level","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","SCS level","Female","Unknown","10","5","[c]","[c]"
"In post","2022","65+","SCS level","Male","Heterosexual / straight","35","30","115710","107050"
"In post","2022","65+","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","SCS level","Male","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","SCS level","Male","Unknown","15","10","[c]","[c]"
"In post","2022","65+","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","SEO/HEO","Female","Heterosexual / straight","515","400","37640","36130"
"In post","2022","65+","SEO/HEO","Female","LGBO","10","5","[c]","[c]"
"In post","2022","65+","SEO/HEO","Female","Undeclared","90","70","38160","37660"
"In post","2022","65+","SEO/HEO","Female","Unknown","130","100","37960","36360"
"In post","2022","65+","SEO/HEO","Male","Heterosexual / straight","1060","855","39510","37980"
"In post","2022","65+","SEO/HEO","Male","LGBO","25","20","[c]","[c]"
"In post","2022","65+","SEO/HEO","Male","Undeclared","215","175","39840","38160"
"In post","2022","65+","SEO/HEO","Male","Unknown","255","195","40370","40290"
"In post","2022","65+","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Female","Heterosexual / straight","260","200","30450","28200"
"In post","2022","65+","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Female","Undeclared","30","20","33560","33700"
"In post","2022","65+","Unknown","Female","Unknown","55","40","29700","28200"
"In post","2022","65+","Unknown","Male","Heterosexual / straight","170","140","33710","29200"
"In post","2022","65+","Unknown","Male","LGBO","10","10","[c]","[c]"
"In post","2022","65+","Unknown","Male","Undeclared","30","20","[c]","[c]"
"In post","2022","65+","Unknown","Male","Unknown","80","60","32990","30480"
"In post","2022","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA/AO","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","EO","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AA/AO","Female","Heterosexual / straight","40","[c]","20950","21260"
"Leaver CS","2022","16-19","AA/AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AA/AO","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AA/AO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AA/AO","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","EO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","EO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","EO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","AA/AO","Female","Heterosexual / straight","1315","[c]","21360","21260"
"Leaver CS","2022","20-29","AA/AO","Female","LGBO","230","[c]","21240","21260"
"Leaver CS","2022","20-29","AA/AO","Female","Undeclared","125","[c]","21180","21260"
"Leaver CS","2022","20-29","AA/AO","Female","Unknown","1225","[c]","21270","21260"
"Leaver CS","2022","20-29","AA/AO","Male","Heterosexual / straight","1340","[c]","21590","21260"
"Leaver CS","2022","20-29","AA/AO","Male","LGBO","135","[c]","21200","21260"
"Leaver CS","2022","20-29","AA/AO","Male","Undeclared","95","[c]","21500","21260"
"Leaver CS","2022","20-29","AA/AO","Male","Unknown","1090","[c]","21550","21260"
"Leaver CS","2022","20-29","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","EO","Female","Heterosexual / straight","830","[c]","27250","27570"
"Leaver CS","2022","20-29","EO","Female","LGBO","120","[c]","27320","27570"
"Leaver CS","2022","20-29","EO","Female","Undeclared","100","[c]","27160","27570"
"Leaver CS","2022","20-29","EO","Female","Unknown","400","[c]","26350","27570"
"Leaver CS","2022","20-29","EO","Male","Heterosexual / straight","580","[c]","26800","27570"
"Leaver CS","2022","20-29","EO","Male","LGBO","85","[c]","26700","27570"
"Leaver CS","2022","20-29","EO","Male","Undeclared","65","[c]","26850","27270"
"Leaver CS","2022","20-29","EO","Male","Unknown","355","[c]","25350","26310"
"Leaver CS","2022","20-29","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G6/G7","Female","Heterosexual / straight","55","[c]","54200","53480"
"Leaver CS","2022","20-29","G6/G7","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G6/G7","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G6/G7","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G6/G7","Male","Heterosexual / straight","60","[c]","54450","53800"
"Leaver CS","2022","20-29","G6/G7","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G6/G7","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G6/G7","Male","Unknown","50","[c]","53590","53240"
"Leaver CS","2022","20-29","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SEO/HEO","Female","Heterosexual / straight","455","[c]","34710","34020"
"Leaver CS","2022","20-29","SEO/HEO","Female","LGBO","75","[c]","34410","34170"
"Leaver CS","2022","20-29","SEO/HEO","Female","Undeclared","105","[c]","35490","34640"
"Leaver CS","2022","20-29","SEO/HEO","Female","Unknown","250","[c]","33280","32790"
"Leaver CS","2022","20-29","SEO/HEO","Male","Heterosexual / straight","440","[c]","34480","33570"
"Leaver CS","2022","20-29","SEO/HEO","Male","LGBO","45","[c]","35420","34650"
"Leaver CS","2022","20-29","SEO/HEO","Male","Undeclared","90","[c]","36040","35490"
"Leaver CS","2022","20-29","SEO/HEO","Male","Unknown","310","[c]","34340","33840"
"Leaver CS","2022","20-29","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Female","Heterosexual / straight","205","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Female","Unknown","165","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Male","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Male","Unknown","80","[c]","28290","28980"
"Leaver CS","2022","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","AA/AO","Female","Heterosexual / straight","675","[c]","21470","21260"
"Leaver CS","2022","30-39","AA/AO","Female","LGBO","95","[c]","21880","21260"
"Leaver CS","2022","30-39","AA/AO","Female","Undeclared","65","[c]","21380","21260"
"Leaver CS","2022","30-39","AA/AO","Female","Unknown","525","[c]","21490","21260"
"Leaver CS","2022","30-39","AA/AO","Male","Heterosexual / straight","870","[c]","22560","21260"
"Leaver CS","2022","30-39","AA/AO","Male","LGBO","55","[c]","21300","21260"
"Leaver CS","2022","30-39","AA/AO","Male","Undeclared","60","[c]","23230","21260"
"Leaver CS","2022","30-39","AA/AO","Male","Unknown","535","[c]","22600","21260"
"Leaver CS","2022","30-39","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","EO","Female","Heterosexual / straight","585","[c]","27760","27570"
"Leaver CS","2022","30-39","EO","Female","LGBO","65","[c]","27280","27570"
"Leaver CS","2022","30-39","EO","Female","Undeclared","60","[c]","27590","27570"
"Leaver CS","2022","30-39","EO","Female","Unknown","220","[c]","27530","27570"
"Leaver CS","2022","30-39","EO","Male","Heterosexual / straight","420","[c]","27780","27570"
"Leaver CS","2022","30-39","EO","Male","LGBO","50","[c]","28030","27570"
"Leaver CS","2022","30-39","EO","Male","Undeclared","50","[c]","28290","27570"
"Leaver CS","2022","30-39","EO","Male","Unknown","265","[c]","27740","27570"
"Leaver CS","2022","30-39","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","G6/G7","Female","Heterosexual / straight","275","[c]","56920","54700"
"Leaver CS","2022","30-39","G6/G7","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","G6/G7","Female","Undeclared","65","[c]","55680","53610"
"Leaver CS","2022","30-39","G6/G7","Female","Unknown","110","[c]","57370","54570"
"Leaver CS","2022","30-39","G6/G7","Male","Heterosexual / straight","270","[c]","57430","55000"
"Leaver CS","2022","30-39","G6/G7","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","G6/G7","Male","Undeclared","65","[c]","57810","54700"
"Leaver CS","2022","30-39","G6/G7","Male","Unknown","160","[c]","58230","57000"
"Leaver CS","2022","30-39","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SCS level","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SCS level","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SCS level","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SCS level","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SEO/HEO","Female","Heterosexual / straight","615","[c]","36780","36800"
"Leaver CS","2022","30-39","SEO/HEO","Female","LGBO","55","[c]","36630","36190"
"Leaver CS","2022","30-39","SEO/HEO","Female","Undeclared","85","[c]","36620","36650"
"Leaver CS","2022","30-39","SEO/HEO","Female","Unknown","260","[c]","36530","36500"
"Leaver CS","2022","30-39","SEO/HEO","Male","Heterosexual / straight","490","[c]","36940","36780"
"Leaver CS","2022","30-39","SEO/HEO","Male","LGBO","55","[c]","37790","37450"
"Leaver CS","2022","30-39","SEO/HEO","Male","Undeclared","80","[c]","37610","38000"
"Leaver CS","2022","30-39","SEO/HEO","Male","Unknown","265","[c]","37350","36840"
"Leaver CS","2022","30-39","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Female","Heterosexual / straight","175","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Female","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Male","Heterosexual / straight","80","[c]","39380","39860"
"Leaver CS","2022","30-39","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Male","Unknown","90","[c]","34230","32700"
"Leaver CS","2022","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Female","Heterosexual / straight","535","[c]","21670","21260"
"Leaver CS","2022","40-49","AA/AO","Female","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Female","Undeclared","50","[c]","22470","21650"
"Leaver CS","2022","40-49","AA/AO","Female","Unknown","425","[c]","21720","21260"
"Leaver CS","2022","40-49","AA/AO","Male","Heterosexual / straight","465","[c]","22110","21260"
"Leaver CS","2022","40-49","AA/AO","Male","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Male","Unknown","315","[c]","22670","21510"
"Leaver CS","2022","40-49","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Female","Heterosexual / straight","515","[c]","27850","27570"
"Leaver CS","2022","40-49","EO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Female","Undeclared","60","[c]","27320","27570"
"Leaver CS","2022","40-49","EO","Female","Unknown","195","[c]","28170","27570"
"Leaver CS","2022","40-49","EO","Male","Heterosexual / straight","330","[c]","28160","27570"
"Leaver CS","2022","40-49","EO","Male","LGBO","45","[c]","28290","27570"
"Leaver CS","2022","40-49","EO","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Male","Unknown","150","[c]","27870","27570"
"Leaver CS","2022","40-49","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Female","Heterosexual / straight","300","[c]","58690","56850"
"Leaver CS","2022","40-49","G6/G7","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Female","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Female","Unknown","135","[c]","61580","62240"
"Leaver CS","2022","40-49","G6/G7","Male","Heterosexual / straight","220","[c]","59820","58490"
"Leaver CS","2022","40-49","G6/G7","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Male","Undeclared","50","[c]","60640","56950"
"Leaver CS","2022","40-49","G6/G7","Male","Unknown","135","[c]","61160","59050"
"Leaver CS","2022","40-49","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SCS level","Female","Heterosexual / straight","70","[c]","94030","89860"
"Leaver CS","2022","40-49","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SCS level","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SCS level","Male","Heterosexual / straight","45","[c]","94580","93280"
"Leaver CS","2022","40-49","SCS level","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SCS level","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SEO/HEO","Female","Heterosexual / straight","415","[c]","38220","38150"
"Leaver CS","2022","40-49","SEO/HEO","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SEO/HEO","Female","Undeclared","70","[c]","37940","39030"
"Leaver CS","2022","40-49","SEO/HEO","Female","Unknown","160","[c]","37640","37300"
"Leaver CS","2022","40-49","SEO/HEO","Male","Heterosexual / straight","330","[c]","38730","38370"
"Leaver CS","2022","40-49","SEO/HEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SEO/HEO","Male","Undeclared","50","[c]","38930","38160"
"Leaver CS","2022","40-49","SEO/HEO","Male","Unknown","155","[c]","38690","38220"
"Leaver CS","2022","40-49","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Female","Heterosexual / straight","125","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Female","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Male","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","AA/AO","Female","Heterosexual / straight","800","[c]","21420","21260"
"Leaver CS","2022","50-59","AA/AO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","AA/AO","Female","Undeclared","110","[c]","20970","21010"
"Leaver CS","2022","50-59","AA/AO","Female","Unknown","655","[c]","21470","21260"
"Leaver CS","2022","50-59","AA/AO","Male","Heterosexual / straight","630","[c]","23200","21260"
"Leaver CS","2022","50-59","AA/AO","Male","LGBO","30","[c]","[c]","[c]"
