"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Undeclared","Counter Fraud","135","105","33370","28920"
"In post","2022","60-64","Undeclared","Debt","45","35","24340","22080"
"In post","2022","60-64","Undeclared","Digital, Data & Technology","90","80","40390","38040"
"In post","2022","60-64","Undeclared","Finance","50","40","35000","31990"
"In post","2022","60-64","Undeclared","Grants Management","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Human Resources","35","30","36510","33760"
"In post","2022","60-64","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Legal","30","25","45140","40720"
"In post","2022","60-64","Undeclared","No function","1055","855","31150","27570"
"In post","2022","60-64","Undeclared","Project Delivery","140","120","42200","40520"
"In post","2022","60-64","Undeclared","Property","100","85","36280","33810"
"In post","2022","60-64","Undeclared","Security","60","55","34420","33300"
"In post","2022","60-64","Undeclared","Unknown","395","340","33310","29080"
"In post","2022","60-64","Unknown","Analysis","15","10","[c]","[c]"
"In post","2022","60-64","Unknown","Commercial","65","60","59310","56430"
"In post","2022","60-64","Unknown","Communications","35","30","37950","29200"
"In post","2022","60-64","Unknown","Counter Fraud","135","110","34540","28920"
"In post","2022","60-64","Unknown","Debt","65","55","24110","22080"
"In post","2022","60-64","Unknown","Digital, Data & Technology","90","80","42540","36460"
"In post","2022","60-64","Unknown","Finance","70","60","31580","27190"
"In post","2022","60-64","Unknown","Grants Management","45","40","24410","21300"
"In post","2022","60-64","Unknown","Human Resources","40","35","37880","36590"
"In post","2022","60-64","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Legal","80","70","50340","55610"
"In post","2022","60-64","Unknown","No function","2140","1755","29130","26310"
"In post","2022","60-64","Unknown","Project Delivery","100","85","42750","40740"
"In post","2022","60-64","Unknown","Property","95","90","32320","27690"
"In post","2022","60-64","Unknown","Security","65","55","31200","26460"
"In post","2022","60-64","Unknown","Unknown","485","445","36360","32700"
"In post","2022","60-64","White","Analysis","180","155","44540","40250"
"In post","2022","60-64","White","Commercial","240","215","45480","40580"
"In post","2022","60-64","White","Communications","205","180","36520","32040"
"In post","2022","60-64","White","Counter Fraud","1215","910","31390","27570"
"In post","2022","60-64","White","Debt","500","380","23990","21690"
"In post","2022","60-64","White","Digital, Data & Technology","995","870","39530","35980"
"In post","2022","60-64","White","Finance","650","540","36640","33300"
"In post","2022","60-64","White","Grants Management","115","95","25670","24920"
"In post","2022","60-64","White","Human Resources","695","570","35370","31990"
"In post","2022","60-64","White","Internal Audit","60","50","43380","43150"
"In post","2022","60-64","White","Legal","515","430","48320","53350"
"In post","2022","60-64","White","No function","17720","14030","29720","27570"
"In post","2022","60-64","White","Project Delivery","1585","1380","42390","40130"
"In post","2022","60-64","White","Property","810","725","36560","33300"
"In post","2022","60-64","White","Security","780","700","29030","23100"
"In post","2022","60-64","White","Unknown","4955","4385","32610","27370"
"In post","2022","65+","Asian","Analysis","5","5","[c]","[c]"
"In post","2022","65+","Asian","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Communications","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Counter Fraud","45","35","28760","26980"
"In post","2022","65+","Asian","Debt","50","35","25810","25900"
"In post","2022","65+","Asian","Digital, Data & Technology","10","10","[c]","[c]"
"In post","2022","65+","Asian","Finance","25","25","[c]","[c]"
"In post","2022","65+","Asian","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Human Resources","5","5","[c]","[c]"
"In post","2022","65+","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Legal","20","15","[c]","[c]"
"In post","2022","65+","Asian","No function","335","250","31170","27570"
"In post","2022","65+","Asian","Project Delivery","15","15","[c]","[c]"
"In post","2022","65+","Asian","Property","20","20","[c]","[c]"
"In post","2022","65+","Asian","Security","10","5","[c]","[c]"
"In post","2022","65+","Asian","Unknown","200","165","28490","25630"
"In post","2022","65+","Black","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Counter Fraud","15","10","[c]","[c]"
"In post","2022","65+","Black","Debt","5","5","[c]","[c]"
"In post","2022","65+","Black","Digital, Data & Technology","5","5","[c]","[c]"
"In post","2022","65+","Black","Finance","15","15","[c]","[c]"
"In post","2022","65+","Black","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Legal","15","15","[c]","[c]"
"In post","2022","65+","Black","No function","260","230","30060","27570"
"In post","2022","65+","Black","Project Delivery","15","10","[c]","[c]"
"In post","2022","65+","Black","Property","5","5","[c]","[c]"
"In post","2022","65+","Black","Security","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Unknown","55","50","28530","25630"
"In post","2022","65+","Mixed","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Communications","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Debt","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Legal","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","No function","75","60","31000","27570"
"In post","2022","65+","Mixed","Project Delivery","10","5","[c]","[c]"
"In post","2022","65+","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Unknown","25","20","[c]","[c]"
"In post","2022","65+","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Legal","5","5","[c]","[c]"
"In post","2022","65+","Other ethnicity","No function","40","30","31020","26060"
"In post","2022","65+","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Unknown","10","10","[c]","[c]"
"In post","2022","65+","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Counter Fraud","45","30","31110","27570"
"In post","2022","65+","Undeclared","Debt","10","10","[c]","[c]"
"In post","2022","65+","Undeclared","Digital, Data & Technology","25","20","[c]","[c]"
"In post","2022","65+","Undeclared","Finance","10","10","[c]","[c]"
"In post","2022","65+","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Human Resources","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Legal","10","10","[c]","[c]"
"In post","2022","65+","Undeclared","No function","360","265","31390","27570"
"In post","2022","65+","Undeclared","Project Delivery","40","35","41410","37220"
"In post","2022","65+","Undeclared","Property","35","30","35360","31670"
"In post","2022","65+","Undeclared","Security","15","15","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","130","105","32710","31110"
"In post","2022","65+","Unknown","Analysis","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Commercial","15","15","[c]","[c]"
"In post","2022","65+","Unknown","Communications","10","10","[c]","[c]"
"In post","2022","65+","Unknown","Counter Fraud","45","35","36150","35980"
"In post","2022","65+","Unknown","Debt","25","15","[c]","[c]"
"In post","2022","65+","Unknown","Digital, Data & Technology","30","30","36870","34700"
"In post","2022","65+","Unknown","Finance","20","15","[c]","[c]"
"In post","2022","65+","Unknown","Grants Management","15","10","[c]","[c]"
"In post","2022","65+","Unknown","Human Resources","15","10","[c]","[c]"
"In post","2022","65+","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Legal","35","25","52710","55610"
"In post","2022","65+","Unknown","No function","705","505","29860","26400"
"In post","2022","65+","Unknown","Project Delivery","40","30","40870","35980"
"In post","2022","65+","Unknown","Property","35","30","28370","22010"
"In post","2022","65+","Unknown","Security","15","15","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","135","120","34910","31160"
"In post","2022","65+","White","Analysis","60","45","46310","40520"
"In post","2022","65+","White","Commercial","55","50","38570","36840"
"In post","2022","65+","White","Communications","50","45","34550","29200"
"In post","2022","65+","White","Counter Fraud","375","255","30320","27570"
"In post","2022","65+","White","Debt","140","100","24550","21260"
"In post","2022","65+","White","Digital, Data & Technology","280","230","38320","34510"
"In post","2022","65+","White","Finance","155","120","34900","30380"
"In post","2022","65+","White","Grants Management","45","35","24670","21300"
"In post","2022","65+","White","Human Resources","150","115","33350","28920"
"In post","2022","65+","White","Internal Audit","5","5","[c]","[c]"
"In post","2022","65+","White","Legal","145","105","49120","55610"
"In post","2022","65+","White","No function","5245","3845","28990","26540"
"In post","2022","65+","White","Project Delivery","435","345","41400","39940"
"In post","2022","65+","White","Property","275","240","32820","29690"
"In post","2022","65+","White","Security","255","220","28220","24360"
"In post","2022","65+","White","Unknown","1705","1415","31100","26340"
"In post","2022","Unknown","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","No function","10","10","[c]","[c]"
"In post","2022","Unknown","White","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","No function","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","No function","45","[c]","19530","18880"
"Leaver CS","2022","16-19","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","No function","65","[c]","20850","21260"
"Leaver CS","2022","16-19","White","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Analysis","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Communications","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Debt","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Digital, Data & Technology","30","[c]","29310","26570"
"Leaver CS","2022","20-29","Asian","Finance","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Human Resources","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Legal","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","No function","470","[c]","27180","27400"
"Leaver CS","2022","20-29","Asian","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Property","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Security","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Unknown","195","[c]","26580","25110"
"Leaver CS","2022","20-29","Black","Analysis","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Communications","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Finance","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Legal","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","No function","315","[c]","27870","27570"
"Leaver CS","2022","20-29","Black","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","70","[c]","28820","28760"
"Leaver CS","2022","20-29","Mixed","Analysis","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Legal","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","No function","240","[c]","26170","25850"
"Leaver CS","2022","20-29","Mixed","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","60","[c]","27220","25630"
"Leaver CS","2022","20-29","Other ethnicity","Analysis","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","55","[c]","28950","29260"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Analysis","40","[c]","24560","19610"
"Leaver CS","2022","20-29","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Digital, Data & Technology","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Legal","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","No function","115","[c]","26430","23860"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Security","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Commercial","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Communications","55","[c]","30470","28500"
"Leaver CS","2022","20-29","Unknown","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Debt","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Digital, Data & Technology","110","[c]","31770","29360"
"Leaver CS","2022","20-29","Unknown","Finance","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Grants Management","30","[c]","21890","21300"
"Leaver CS","2022","20-29","Unknown","Human Resources","50","[c]","24290","22010"
"Leaver CS","2022","20-29","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Legal","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","No function","1865","[c]","24870","22600"
"Leaver CS","2022","20-29","Unknown","Project Delivery","60","[c]","27930","26230"
"Leaver CS","2022","20-29","Unknown","Property","35","[c]","24110","22040"
"Leaver CS","2022","20-29","Unknown","Security","45","[c]","27340","26610"
"Leaver CS","2022","20-29","Unknown","Unknown","1005","[c]","25830","24880"
"Leaver CS","2022","20-29","White","Analysis","135","[c]","29400","28000"
"Leaver CS","2022","20-29","White","Commercial","45","[c]","30630","30850"
"Leaver CS","2022","20-29","White","Communications","60","[c]","31980","31980"
"Leaver CS","2022","20-29","White","Counter Fraud","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Debt","30","[c]","21900","21260"
"Leaver CS","2022","20-29","White","Digital, Data & Technology","155","[c]","32110","30210"
"Leaver CS","2022","20-29","White","Finance","45","[c]","28430","25780"
"Leaver CS","2022","20-29","White","Grants Management","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Human Resources","75","[c]","27950","26850"
"Leaver CS","2022","20-29","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Legal","95","[c]","31210","26950"
"Leaver CS","2022","20-29","White","No function","3405","[c]","25740","23700"
"Leaver CS","2022","20-29","White","Project Delivery","170","[c]","27720","26000"
"Leaver CS","2022","20-29","White","Property","45","[c]","25850","24500"
"Leaver CS","2022","20-29","White","Security","65","[c]","27520","26540"
"Leaver CS","2022","20-29","White","Unknown","995","[c]","26020","24250"
"Leaver CS","2022","30-39","Asian","Analysis","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Communications","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Digital, Data & Technology","45","[c]","41670","38550"
"Leaver CS","2022","30-39","Asian","Finance","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Human Resources","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Legal","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","No function","350","[c]","32480","29290"
"Leaver CS","2022","30-39","Asian","Project Delivery","10","[c]","[c]","[c]"
