"Status","Year","Function_of_post","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Cabinet Office","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Scotland","EO","5","5","[c]","[c]"
"In post","2022","No function","Cabinet Office","Scotland","G6","5","5","[c]","[c]"
"In post","2022","No function","Cabinet Office","Scotland","G7","15","15","50540","49700"
"In post","2022","No function","Cabinet Office","Scotland","HEO","55","55","30520","31230"
"In post","2022","No function","Cabinet Office","Scotland","SCS level","5","5","[c]","[c]"
"In post","2022","No function","Cabinet Office","Scotland","SEO","10","10","37590","37300"
"In post","2022","No function","Cabinet Office","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","South East (England)","HEO","30","30","28920","28000"
"In post","2022","No function","Cabinet Office","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","South West (England)","G7","5","5","[c]","[c]"
"In post","2022","No function","Cabinet Office","South West (England)","HEO","35","35","29300","29250"
"In post","2022","No function","Cabinet Office","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Unknown","G7","20","20","53940","54700"
"In post","2022","No function","Cabinet Office","Unknown","HEO","245","240","30020","29250"
"In post","2022","No function","Cabinet Office","Unknown","SCS level","5","5","[c]","[c]"
"In post","2022","No function","Cabinet Office","Unknown","SEO","10","10","[c]","[c]"
"In post","2022","No function","Cabinet Office","Wales","AO","5","5","[c]","[c]"
"In post","2022","No function","Cabinet Office","Wales","EO","5","5","[c]","[c]"
"In post","2022","No function","Cabinet Office","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Wales","G7","10","10","48820","49700"
"In post","2022","No function","Cabinet Office","Wales","HEO","35","35","30330","30420"
"In post","2022","No function","Cabinet Office","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Wales","SEO","5","5","[c]","[c]"
"In post","2022","No function","Cabinet Office","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2022","No function","Cabinet Office","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","West Midlands (England)","HEO","40","40","29270","28000"
"In post","2022","No function","Cabinet Office","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Yorkshire and The Humber","G6","5","5","[c]","[c]"
"In post","2022","No function","Cabinet Office","Yorkshire and The Humber","G7","10","10","49970","49700"
"In post","2022","No function","Cabinet Office","Yorkshire and The Humber","HEO","70","70","30060","29250"
"In post","2022","No function","Cabinet Office","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Yorkshire and The Humber","SEO","5","5","[c]","[c]"
"In post","2022","No function","Chancellor's other departments","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Chancellor's other departments","London","EO","10","10","[c]","[c]"
"In post","2022","No function","Chancellor's other departments","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Chancellor's other departments","London","G7","5","5","[c]","[c]"
"In post","2022","No function","Chancellor's other departments","London","HEO","5","5","[c]","[c]"
"In post","2022","No function","Chancellor's other departments","London","SCS level","10","10","113680","110000"
"In post","2022","No function","Chancellor's other departments","London","SEO","5","5","[c]","[c]"
"In post","2022","No function","Chancellor's other departments","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Chancellor's other departments","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Chancellor's other departments","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Chancellor's other departments","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Chancellor's other departments","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Chancellor's other departments","North West (England)","SEO","5","5","[c]","[c]"
"In post","2022","No function","Chancellor's other departments","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Chancellor's other departments","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Charity Commission","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Charity Commission","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Charity Commission","London","G7","10","10","50230","51070"
"In post","2022","No function","Charity Commission","London","HEO","15","15","29020","29160"
"In post","2022","No function","Charity Commission","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Charity Commission","London","SEO","15","15","38310","37910"
"In post","2022","No function","Charity Commission","North West (England)","AO","25","20","18530","17140"
"In post","2022","No function","Charity Commission","North West (England)","EO","80","75","24790","24440"
"In post","2022","No function","Charity Commission","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Charity Commission","North West (England)","G7","10","10","[c]","[c]"
"In post","2022","No function","Charity Commission","North West (England)","HEO","80","75","28880","29160"
"In post","2022","No function","Charity Commission","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Charity Commission","North West (England)","SEO","35","30","37440","37910"
"In post","2022","No function","Charity Commission","South West (England)","EO","5","5","[c]","[c]"
"In post","2022","No function","Charity Commission","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Charity Commission","South West (England)","HEO","10","10","30120","29550"
"In post","2022","No function","Charity Commission","South West (England)","SEO","5","5","[c]","[c]"
"In post","2022","No function","Charity Commission","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Charity Commission","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","East Midlands (England)","AO","30","25","20700","21130"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","East Midlands (England)","EO","50","50","24760","24250"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","East Midlands (England)","G7","5","5","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","East Midlands (England)","HEO","55","50","31820","30950"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","East Midlands (England)","SEO","15","10","41200","39580"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","East of England","AO","40","40","21410","21130"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","East of England","EO","20","20","25010","24560"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","East of England","G7","10","10","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","East of England","HEO","40","40","32480","31140"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","East of England","SEO","20","20","43780","43440"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","London","AA","10","10","22040","22040"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","London","AO","100","95","25030","25060"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","London","EO","295","290","28710","27690"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","London","G6","585","560","67400","64990"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","London","G7","1560","1525","55200","53600"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","London","HEO","910","895","34580","33570"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","London","SCS level","275","260","87500","81540"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","London","SEO","1020","1010","41350","40050"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","North East (England)","AO","15","15","21150","21130"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","North East (England)","EO","65","60","24640","24250"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","North East (England)","G6","5","5","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","North East (England)","G7","10","10","52980","50910"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","North East (England)","HEO","65","60","31970","30950"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","North East (England)","SEO","15","10","41280","39880"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","North West (England)","AO","70","65","21110","21130"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","North West (England)","EO","80","80","24860","24250"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","North West (England)","G6","20","20","64090","60730"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","North West (England)","G7","50","50","51200","49340"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","North West (England)","HEO","160","155","31750","30950"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","North West (England)","SCS level","10","10","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","North West (England)","SEO","95","90","38800","36740"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Northern Ireland","AO","10","10","22080","22740"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Northern Ireland","EO","10","10","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Scotland","AO","70","65","21240","21130"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Scotland","EO","70","65","25040","24500"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Scotland","G6","10","5","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Scotland","G7","20","20","56900","51770"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Scotland","HEO","75","70","36950","30950"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Scotland","SEO","50","50","56360","57210"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","South East (England)","AO","45","40","21540","21130"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","South East (England)","EO","15","15","26250","26290"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","South East (England)","G7","5","5","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","South East (England)","HEO","35","35","33010","33720"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","South East (England)","SEO","20","15","42330","41820"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","South West (England)","AO","55","55","21130","21130"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","South West (England)","EO","20","20","25600","26290"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","South West (England)","G7","10","10","51870","50510"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","South West (England)","HEO","50","45","32200","31040"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","South West (England)","SEO","20","20","42300","41060"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Wales","AA","10","10","18950","18920"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Wales","AO","510","455","21650","21810"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Wales","EO","575","540","26010","24570"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Wales","G6","40","40","66890","67250"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Wales","G7","225","215","58720","60790"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Wales","HEO","165","160","31310","30770"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Wales","SCS level","25","25","79780","74210"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Wales","SEO","230","220","41540","41580"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA","30","25","19150","19150"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AO","135","125","21150","21130"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","95","90","24930","24570"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6","20","20","61850","60370"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G7","65","65","50310","49080"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","125","120","32220","30950"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SCS level","10","10","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO","70","65","40050","39310"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AO","30","30","21100","21130"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","35","35","24860","24250"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","HEO","45","45","32230","31180"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO","20","20","41610","41060"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","London","AO","5","5","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","London","EO","125","125","27080","26180"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","London","G6","175","170","63340","62600"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","London","G7","495","490","53230","51730"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","London","HEO","525","520","35180","34020"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","London","SCS level","95","90","83740","75830"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","North East (England)","HEO","5","5","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","North West (England)","EO","10","10","25260","26180"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","North West (England)","G6","5","5","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","North West (England)","G7","25","25","51440","51730"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","North West (England)","HEO","45","45","33300","34020"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","Scotland","HEO","10","10","35460","34020"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","South West (England)","G7","10","5","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","South West (England)","HEO","5","5","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","Wales","G7","5","5","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","Wales","HEO","5","5","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","HEO","5","5","[c]","[c]"
"In post","2022","No function","Department for Education","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Education","East Midlands (England)","EO","25","25","26220","26000"
"In post","2022","No function","Department for Education","East Midlands (England)","G6","15","15","62310","61680"
"In post","2022","No function","Department for Education","East Midlands (England)","G7","60","55","50510","50400"
"In post","2022","No function","Department for Education","East Midlands (England)","HEO","50","45","30190","29500"
"In post","2022","No function","Department for Education","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Education","East Midlands (England)","SEO","50","50","37860","36960"
"In post","2022","No function","Department for Education","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Education","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Education","East of England","G7","15","15","52550","51850"
"In post","2022","No function","Department for Education","East of England","HEO","20","20","32010","32940"
"In post","2022","No function","Department for Education","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Education","East of England","SEO","10","10","39440","40510"
"In post","2022","No function","Department for Education","London","AO","15","15","24460","24250"
"In post","2022","No function","Department for Education","London","EO","120","115","29040","28500"
"In post","2022","No function","Department for Education","London","G6","250","235","65920","64970"
"In post","2022","No function","Department for Education","London","G7","520","500","54750","53760"
"In post","2022","No function","Department for Education","London","HEO","250","245","33880","32940"
"In post","2022","No function","Department for Education","London","SCS level","155","145","83680","74340"
"In post","2022","No function","Department for Education","London","SEO","390","375","41680","40510"
"In post","2022","No function","Department for Education","North East (England)","AO","10","10","21180","21250"
"In post","2022","No function","Department for Education","North East (England)","EO","55","50","25470","25000"
"In post","2022","No function","Department for Education","North East (England)","G6","20","20","62580","61680"
"In post","2022","No function","Department for Education","North East (England)","G7","100","95","50540","50130"
"In post","2022","No function","Department for Education","North East (England)","HEO","90","85","30030","29730"
"In post","2022","No function","Department for Education","North East (England)","SCS level","5","5","[c]","[c]"
"In post","2022","No function","Department for Education","North East (England)","SEO","145","140","37300","36570"
"In post","2022","No function","Department for Education","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Education","North West (England)","EO","70","70","25260","25000"
"In post","2022","No function","Department for Education","North West (England)","G6","45","45","62260","61350"
"In post","2022","No function","Department for Education","North West (England)","G7","140","140","50580","50130"
"In post","2022","No function","Department for Education","North West (England)","HEO","155","150","30310","29360"
"In post","2022","No function","Department for Education","North West (England)","SCS level","10","10","81200","74100"
"In post","2022","No function","Department for Education","North West (England)","SEO","180","175","37360","36500"
"In post","2022","No function","Department for Education","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Education","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Education","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Education","South East (England)","G7","5","5","[c]","[c]"
"In post","2022","No function","Department for Education","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Education","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Education","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Education","South West (England)","EO","15","15","25010","25000"
"In post","2022","No function","Department for Education","South West (England)","G6","20","15","63080","61270"
"In post","2022","No function","Department for Education","South West (England)","G7","50","50","50970","50130"
"In post","2022","No function","Department for Education","South West (England)","HEO","35","35","30480","29360"
"In post","2022","No function","Department for Education","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2022","No function","Department for Education","South West (England)","SEO","75","70","37920","36570"
"In post","2022","No function","Department for Education","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Education","West Midlands (England)","AO","15","15","21250","21250"
"In post","2022","No function","Department for Education","West Midlands (England)","EO","75","70","25330","25000"
"In post","2022","No function","Department for Education","West Midlands (England)","G6","65","65","63440","61680"
"In post","2022","No function","Department for Education","West Midlands (England)","G7","170","165","50600","50130"
"In post","2022","No function","Department for Education","West Midlands (England)","HEO","140","135","29990","29730"
"In post","2022","No function","Department for Education","West Midlands (England)","SCS level","15","15","88350","79170"
"In post","2022","No function","Department for Education","West Midlands (England)","SEO","185","180","37490","36600"
"In post","2022","No function","Department for Education","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Education","Yorkshire and The Humber","EO","90","85","25270","25000"
"In post","2022","No function","Department for Education","Yorkshire and The Humber","G6","70","65","62250","61350"
"In post","2022","No function","Department for Education","Yorkshire and The Humber","G7","220","210","50860","50400"
"In post","2022","No function","Department for Education","Yorkshire and The Humber","HEO","205","190","30190","29730"
"In post","2022","No function","Department for Education","Yorkshire and The Humber","SCS level","25","20","80530","74100"
"In post","2022","No function","Department for Education","Yorkshire and The Humber","SEO","290","280","37580","36780"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","East Midlands (England)","EO","25","25","25730","25100"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","East Midlands (England)","G6","5","5","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","East Midlands (England)","G7","20","20","50350","49360"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","East Midlands (England)","HEO","30","30","29950","29180"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO","35","35","37080","35900"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","East of England","AO","10","10","21800","21300"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","East of England","EO","65","60","25620","25100"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","East of England","G6","5","5","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","East of England","G7","25","20","49420","48370"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","East of England","HEO","60","55","30320","29190"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","East of England","SEO","55","50","39120","37280"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","London","AO","70","70","24440","24370"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","London","EO","295","285","28550","28260"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","London","G6","220","210","64540","64000"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","London","G7","595","570","54280","53380"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","London","HEO","660","650","33450","32560"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","London","SCS level","115","110","83520","76730"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","London","SEO","515","500","40420","39420"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","London","Unknown","20","20","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North East (England)","AO","10","10","21300","21300"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North East (England)","EO","30","25","25720","25170"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North East (England)","G6","15","15","59350","57920"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North East (England)","G7","40","40","48890","47550"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North East (England)","HEO","50","50","30040","29180"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North East (England)","SEO","50","45","38070","36380"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North West (England)","AO","100","95","21430","21300"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North West (England)","EO","85","80","25120","24920"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North West (England)","G6","10","10","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North West (England)","G7","40","40","49510","48680"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North West (England)","HEO","85","85","29970","29180"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North West (England)","SEO","70","65","39390","37010"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Scotland","AO","40","35","21300","21300"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Scotland","EO","30","30","25540","25190"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Scotland","G6","10","10","[c]","[c]"
