"Status","Year","Ethnicity","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Mixed","UK Statistics Authority","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Geography","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Operational Delivery","Outside London","45","40","29450","24750"
"In post","2022","Mixed","UK Statistics Authority","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Planning","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Social Research","Outside London","15","15","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Human Resources","Outside London","5","5","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Legal","Outside London","5","5","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Medicine","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Operational Delivery","Outside London","10","10","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Other","Outside London","5","5","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Policy","Outside London","25","20","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Tax","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Legal","London","35","35","58770","53900"
"In post","2022","Other ethnicity","Attorney General's Departments","Legal","Outside London","20","15","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Operational Delivery","London","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Operational Delivery","Outside London","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Other","London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Unknown","London","60","60","46970","42100"
"In post","2022","Other ethnicity","Cabinet Office","Unknown","Outside London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Other","London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Project Delivery","London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Policy","London","50","50","47220","44790"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Science and Engineering","Outside London","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Economics","Outside London","[c]","[c]","[c]","[c]"
