"Status","Year","Function_of_post","Region_ITL1","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Analysis","Yorkshire and The Humber","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Yorkshire and The Humber","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","London","Heterosexual / straight","125","[c]","37840","34550"
"New entrant CS","2022","Commercial","London","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","London","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","London","Unknown","100","[c]","64710","67750"
"New entrant CS","2022","Commercial","North East (England)","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North West (England)","Outside London","Heterosexual / straight","45","[c]","34900","30890"
"New entrant CS","2022","Commercial","North West (England)","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North West (England)","Outside London","Unknown","40","[c]","52760","61710"
"New entrant CS","2022","Commercial","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scotland","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scotland","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Outside London","Heterosexual / straight","35","[c]","30680","29920"
"New entrant CS","2022","Commercial","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Outside London","Unknown","30","[c]","48960","36500"
"New entrant CS","2022","Commercial","South West (England)","Outside London","Heterosexual / straight","85","[c]","34970","31060"
"New entrant CS","2022","Commercial","South West (England)","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South West (England)","Outside London","Unknown","55","[c]","38220","27010"
"New entrant CS","2022","Commercial","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wales","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wales","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Outside London","Unknown","35","[c]","58810","64250"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","Outside London","Heterosexual / straight","70","[c]","33290","30450"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","Outside London","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","Outside London","Unknown","40","[c]","61300","62060"
"New entrant CS","2022","Communications","East Midlands (England)","Outside London","Heterosexual / straight","115","[c]","26660","26590"
"New entrant CS","2022","Communications","East Midlands (England)","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Midlands (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Midlands (England)","Outside London","Unknown","85","[c]","26290","26590"
"New entrant CS","2022","Communications","East of England","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","London","Heterosexual / straight","205","[c]","38610","34710"
"New entrant CS","2022","Communications","London","London","LGBO","35","[c]","35910","33210"
"New entrant CS","2022","Communications","London","London","Undeclared","90","[c]","33680","27270"
"New entrant CS","2022","Communications","London","London","Unknown","105","[c]","37350","35170"
"New entrant CS","2022","Communications","North East (England)","Outside London","Heterosexual / straight","75","[c]","27700","26590"
"New entrant CS","2022","Communications","North East (England)","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North East (England)","Outside London","Unknown","45","[c]","28600","26590"
"New entrant CS","2022","Communications","North West (England)","Outside London","Heterosexual / straight","90","[c]","28910","26590"
"New entrant CS","2022","Communications","North West (England)","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North West (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North West (England)","Outside London","Unknown","65","[c]","27790","26590"
"New entrant CS","2022","Communications","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wales","Outside London","Heterosexual / straight","40","[c]","27600","26590"
"New entrant CS","2022","Communications","Wales","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wales","Outside London","Unknown","30","[c]","28340","26590"
"New entrant CS","2022","Communications","West Midlands (England)","Outside London","Heterosexual / straight","120","[c]","27240","26590"
"New entrant CS","2022","Communications","West Midlands (England)","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Midlands (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Midlands (England)","Outside London","Unknown","115","[c]","25990","26590"
"New entrant CS","2022","Communications","Yorkshire and The Humber","Outside London","Heterosexual / straight","65","[c]","31120","26590"
"New entrant CS","2022","Communications","Yorkshire and The Humber","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Yorkshire and The Humber","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Yorkshire and The Humber","Outside London","Unknown","50","[c]","27790","26590"
"New entrant CS","2022","Counter Fraud","East Midlands (England)","Outside London","Heterosexual / straight","45","[c]","29370","27570"
"New entrant CS","2022","Counter Fraud","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Midlands (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East of England","Outside London","Heterosexual / straight","35","[c]","26200","26590"
"New entrant CS","2022","Counter Fraud","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East of England","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East of England","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","London","Heterosexual / straight","215","[c]","30420","30750"
"New entrant CS","2022","Counter Fraud","London","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","London","Unknown","75","[c]","32040","30750"
"New entrant CS","2022","Counter Fraud","North East (England)","Outside London","Heterosexual / straight","95","[c]","27240","27570"
"New entrant CS","2022","Counter Fraud","North East (England)","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North East (England)","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North West (England)","Outside London","Heterosexual / straight","135","[c]","27180","26590"
"New entrant CS","2022","Counter Fraud","North West (England)","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North West (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North West (England)","Outside London","Unknown","65","[c]","26730","26590"
"New entrant CS","2022","Counter Fraud","Northern Ireland","Outside London","Heterosexual / straight","40","[c]","25970","26590"
"New entrant CS","2022","Counter Fraud","Northern Ireland","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Northern Ireland","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Scotland","Outside London","Heterosexual / straight","170","[c]","24040","21260"
"New entrant CS","2022","Counter Fraud","Scotland","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Scotland","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Scotland","Outside London","Unknown","35","[c]","27240","26590"
"New entrant CS","2022","Counter Fraud","South East (England)","Outside London","Heterosexual / straight","115","[c]","24950","24250"
"New entrant CS","2022","Counter Fraud","South East (England)","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South East (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South West (England)","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Wales","Outside London","Heterosexual / straight","70","[c]","24800","24480"
"New entrant CS","2022","Counter Fraud","Wales","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Wales","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Outside London","Heterosexual / straight","70","[c]","27020","27570"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","Outside London","Heterosexual / straight","65","[c]","27560","26700"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","Outside London","Unknown","50","[c]","25820","26590"
"New entrant CS","2022","Debt","East Midlands (England)","Outside London","Heterosexual / straight","70","[c]","21250","21260"
"New entrant CS","2022","Debt","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","East Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","East Midlands (England)","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Debt","East of England","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Debt","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","North East (England)","Outside London","Heterosexual / straight","105","[c]","21830","21260"
"New entrant CS","2022","Debt","North East (England)","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Debt","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","North East (England)","Outside London","Unknown","45","[c]","21980","21250"
"New entrant CS","2022","Debt","North West (England)","Outside London","Heterosexual / straight","85","[c]","21600","21250"
"New entrant CS","2022","Debt","North West (England)","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Debt","North West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","North West (England)","Outside London","Unknown","45","[c]","21370","21250"
"New entrant CS","2022","Debt","Scotland","Outside London","Heterosexual / straight","75","[c]","21470","21250"
"New entrant CS","2022","Debt","Scotland","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Scotland","Outside London","Unknown","55","[c]","21370","21250"
"New entrant CS","2022","Debt","South West (England)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Debt","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","South West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Wales","Outside London","Heterosexual / straight","60","[c]","21250","21250"
"New entrant CS","2022","Debt","Wales","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Wales","Outside London","Unknown","35","[c]","21250","21250"
"New entrant CS","2022","Debt","West Midlands (England)","Outside London","Heterosexual / straight","130","[c]","21640","21250"
"New entrant CS","2022","Debt","West Midlands (England)","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","West Midlands (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","West Midlands (England)","Outside London","Unknown","55","[c]","21440","21250"
"New entrant CS","2022","Debt","Yorkshire and The Humber","Outside London","Heterosexual / straight","75","[c]","21910","21260"
"New entrant CS","2022","Debt","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Yorkshire and The Humber","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Yorkshire and The Humber","Outside London","Unknown","45","[c]","21500","21250"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","Outside London","Heterosexual / straight","50","[c]","34150","31370"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East of England","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East of England","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East of England","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","London","Heterosexual / straight","420","[c]","43530","40620"
"New entrant CS","2022","Digital, Data & Technology","London","London","LGBO","60","[c]","42880","40600"
"New entrant CS","2022","Digital, Data & Technology","London","London","Undeclared","80","[c]","41220","35930"
"New entrant CS","2022","Digital, Data & Technology","London","London","Unknown","165","[c]","43320","39000"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","Outside London","Heterosexual / straight","140","[c]","37370","33840"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","Outside London","Unknown","35","[c]","35070","33080"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Outside London","Heterosexual / straight","275","[c]","38290","35310"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Outside London","Unknown","100","[c]","35310","32380"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Outside London","Heterosexual / straight","70","[c]","39850","36300"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Outside London","Heterosexual / straight","95","[c]","34800","30730"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Outside London","Heterosexual / straight","275","[c]","31960","29180"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Outside London","LGBO","35","[c]","27030","24290"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Outside London","Undeclared","55","[c]","30830","26350"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Outside London","Unknown","90","[c]","33270","31240"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Outside London","Heterosexual / straight","155","[c]","36240","33840"
"New entrant CS","2022","Digital, Data & Technology","Wales","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Outside London","Unknown","45","[c]","33830","32600"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Outside London","Heterosexual / straight","110","[c]","36970","35900"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Outside London","Unknown","70","[c]","37690","36050"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Heterosexual / straight","135","[c]","39580","36500"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Unknown","45","[c]","36440","36350"
"New entrant CS","2022","Finance","East Midlands (England)","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","London","Heterosexual / straight","155","[c]","39790","36650"
"New entrant CS","2022","Finance","London","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","London","Undeclared","50","[c]","39240","32790"
"New entrant CS","2022","Finance","London","London","Unknown","50","[c]","47480","43430"
"New entrant CS","2022","Finance","North East (England)","Outside London","Heterosexual / straight","40","[c]","33390","31990"
"New entrant CS","2022","Finance","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North East (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North West (England)","Outside London","Heterosexual / straight","95","[c]","32790","29360"
"New entrant CS","2022","Finance","North West (England)","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North West (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North West (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","Outside London","Heterosexual / straight","45","[c]","27260","21250"
"New entrant CS","2022","Finance","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South East (England)","Outside London","Heterosexual / straight","45","[c]","32930","30450"
"New entrant CS","2022","Finance","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South East (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South East (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","Outside London","Heterosexual / straight","85","[c]","30220","25000"
"New entrant CS","2022","Finance","South West (England)","Outside London","LGBO","10","[c]","[c]","[c]"
