"Status","Year","Ethnicity","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Westminster","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Leicester","[c]","[c]","[c]","[c]"
