"Status","Year","Age","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Declared non-disabled","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Scottish Government","Scotland","2945","2845","37550","34600"
"In post","2022","30-39","Declared non-disabled","The National Archives","London","85","85","34800","34260"
"In post","2022","30-39","Declared non-disabled","The National Archives","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","UK Export Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","UK Export Finance","London","85","85","53880","51600"
"In post","2022","30-39","Declared non-disabled","UK Export Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","UK Statistics Authority","London","35","30","52780","53210"
"In post","2022","30-39","Declared non-disabled","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","UK Statistics Authority","South East (England)","155","140","37610","36840"
"In post","2022","30-39","Declared non-disabled","UK Statistics Authority","Wales","470","440","37300","36840"
"In post","2022","30-39","Declared non-disabled","UK Supreme Court","London","5","5","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Water Services Regulation Authority","London","15","10","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Water Services Regulation Authority","West Midlands (England)","35","30","46310","43290"
"In post","2022","30-39","Declared non-disabled","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Welsh Government","Overseas","5","5","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Welsh Government","Wales","1065","1010","38360","38160"
"In post","2022","30-39","Undeclared","Attorney General's Departments","London","35","30","49920","51250"
"In post","2022","30-39","Undeclared","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Cabinet Office","London","55","55","50670","54700"
"In post","2022","30-39","Undeclared","Cabinet Office","North East (England)","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Cabinet Office","North West (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Cabinet Office","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","London","110","110","50790","53380"
"In post","2022","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","Wales","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Digital, Culture, Media and Sport","London","35","35","53600","51730"
"In post","2022","30-39","Undeclared","Department for Digital, Culture, Media and Sport","North West (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Education","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Education","London","30","30","53470","53420"
"In post","2022","30-39","Undeclared","Department for Education","North East (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Education","North West (England)","20","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Education","West Midlands (England)","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Education","Yorkshire and The Humber","35","30","40480","36500"
"In post","2022","30-39","Undeclared","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Environment, Food and Rural Affairs","London","30","30","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Environment, Food and Rural Affairs","North East (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Environment, Food and Rural Affairs","North West (England)","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Environment, Food and Rural Affairs","South East (England)","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Environment, Food and Rural Affairs","South West (England)","20","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","15","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for International Trade","London","20","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Levelling Up, Housing and Communities","London","30","30","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Levelling Up, Housing and Communities","South West (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Levelling Up, Housing and Communities","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Transport","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Transport","East of England","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Transport","London","60","60","49140","54110"
"In post","2022","30-39","Undeclared","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Transport","South East (England)","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Transport","South West (England)","10","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Transport","Wales","120","110","27980","21840"
"In post","2022","30-39","Undeclared","Department for Transport","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Transport","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Work and Pensions","East Midlands (England)","50","45","27000","27570"
"In post","2022","30-39","Undeclared","Department for Work and Pensions","East of England","30","25","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Work and Pensions","London","100","100","33630","31060"
"In post","2022","30-39","Undeclared","Department for Work and Pensions","North East (England)","125","115","29240","27570"
"In post","2022","30-39","Undeclared","Department for Work and Pensions","North West (England)","225","215","27950","27570"
"In post","2022","30-39","Undeclared","Department for Work and Pensions","Scotland","100","90","25080","27570"
"In post","2022","30-39","Undeclared","Department for Work and Pensions","South East (England)","65","60","27830","27570"
"In post","2022","30-39","Undeclared","Department for Work and Pensions","South West (England)","60","55","25580","27570"
"In post","2022","30-39","Undeclared","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department for Work and Pensions","Wales","75","70","26220","27570"
"In post","2022","30-39","Undeclared","Department for Work and Pensions","West Midlands (England)","85","80","26520","27570"
"In post","2022","30-39","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","115","105","29790","27570"
"In post","2022","30-39","Undeclared","Department of Health and Social Care","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department of Health and Social Care","London","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Food Standards Agency","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Food Standards Agency","East of England","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Food Standards Agency","London","20","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Food Standards Agency","North West (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Food Standards Agency","Northern Ireland","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Food Standards Agency","South East (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Food Standards Agency","South West (England)","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Food Standards Agency","Wales","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","Food Standards Agency","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Food Standards Agency","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Foreign, Commonwealth and Development Office","London","35","35","48600","40980"
"In post","2022","30-39","Undeclared","Foreign, Commonwealth and Development Office","Overseas","30","30","45790","43020"
"In post","2022","30-39","Undeclared","Foreign, Commonwealth and Development Office","Scotland","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Foreign, Commonwealth and Development Office","South East (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","HM Land Registry","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","HM Land Registry","South West (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","HM Land Registry","Wales","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","HM Revenue and Customs","East Midlands (England)","45","40","33180","33370"
"In post","2022","30-39","Undeclared","HM Revenue and Customs","East of England","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","HM Revenue and Customs","London","75","70","47610","43430"
"In post","2022","30-39","Undeclared","HM Revenue and Customs","North East (England)","110","105","32730","32980"
"In post","2022","30-39","Undeclared","HM Revenue and Customs","North West (England)","115","115","33450","33370"
"In post","2022","30-39","Undeclared","HM Revenue and Customs","Northern Ireland","15","10","[c]","[c]"
"In post","2022","30-39","Undeclared","HM Revenue and Customs","Scotland","55","55","32390","26820"
"In post","2022","30-39","Undeclared","HM Revenue and Customs","South East (England)","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","HM Revenue and Customs","South West (England)","30","30","37370","33080"
"In post","2022","30-39","Undeclared","HM Revenue and Customs","Wales","40","40","30170","31900"
"In post","2022","30-39","Undeclared","HM Revenue and Customs","West Midlands (England)","55","55","34490","33080"
"In post","2022","30-39","Undeclared","HM Revenue and Customs","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2022","30-39","Undeclared","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","HM Treasury","London","100","95","54840","53370"
"In post","2022","30-39","Undeclared","HM Treasury","North East (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Home Office","East of England","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Home Office","London","100","95","43790","41950"
"In post","2022","30-39","Undeclared","Home Office","North East (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Home Office","North West (England)","45","45","31250","25970"
"In post","2022","30-39","Undeclared","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Home Office","Scotland","10","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Home Office","South East (England)","30","30","27870","26080"
"In post","2022","30-39","Undeclared","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Home Office","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Home Office","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Home Office","Yorkshire and The Humber","30","25","[c]","[c]"
"In post","2022","30-39","Undeclared","Ministry of Defence","East Midlands (England)","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","Ministry of Defence","East of England","30","30","[c]","[c]"
"In post","2022","30-39","Undeclared","Ministry of Defence","London","60","60","44350","45200"
"In post","2022","30-39","Undeclared","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Ministry of Defence","North West (England)","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Ministry of Defence","Overseas","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Ministry of Defence","Scotland","30","30","31690","30360"
"In post","2022","30-39","Undeclared","Ministry of Defence","South East (England)","95","95","34550","33300"
"In post","2022","30-39","Undeclared","Ministry of Defence","South West (England)","225","220","37680","37400"
"In post","2022","30-39","Undeclared","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Ministry of Defence","Wales","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","Ministry of Defence","West Midlands (England)","20","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Ministry of Defence","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","Ministry of Justice","East Midlands (England)","135","125","29510","30450"
"In post","2022","30-39","Undeclared","Ministry of Justice","East of England","120","115","29720","30450"
"In post","2022","30-39","Undeclared","Ministry of Justice","London","255","240","38500","34330"
"In post","2022","30-39","Undeclared","Ministry of Justice","North East (England)","75","70","28580","27270"
"In post","2022","30-39","Undeclared","Ministry of Justice","North West (England)","175","170","29100","27120"
"In post","2022","30-39","Undeclared","Ministry of Justice","Scotland","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","Ministry of Justice","South East (England)","205","195","31260","31650"
"In post","2022","30-39","Undeclared","Ministry of Justice","South West (England)","60","60","28010","26700"
"In post","2022","30-39","Undeclared","Ministry of Justice","Wales","65","65","28880","25830"
"In post","2022","30-39","Undeclared","Ministry of Justice","West Midlands (England)","145","140","27590","25610"
"In post","2022","30-39","Undeclared","Ministry of Justice","Yorkshire and The Humber","150","145","30530","31300"
"In post","2022","30-39","Undeclared","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Scottish Government","Scotland","105","100","39510","36130"
"In post","2022","30-39","Undeclared","UK Export Finance","London","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","UK Statistics Authority","South East (England)","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","UK Statistics Authority","Wales","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Welsh Government","Wales","25","20","[c]","[c]"
"In post","2022","30-39","Unknown","Attorney General's Departments","East Midlands (England)","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Attorney General's Departments","East of England","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","Attorney General's Departments","London","225","220","48250","51830"
"In post","2022","30-39","Unknown","Attorney General's Departments","North East (England)","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","Attorney General's Departments","North West (England)","50","50","38850","48080"
"In post","2022","30-39","Unknown","Attorney General's Departments","South East (England)","40","40","39510","40000"
"In post","2022","30-39","Unknown","Attorney General's Departments","South West (England)","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Attorney General's Departments","Wales","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","Attorney General's Departments","West Midlands (England)","35","35","36740","38000"
"In post","2022","30-39","Unknown","Attorney General's Departments","Yorkshire and The Humber","35","35","37350","38180"
"In post","2022","30-39","Unknown","Cabinet Office","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Cabinet Office","East of England","40","35","41250","37900"
"In post","2022","30-39","Unknown","Cabinet Office","London","530","520","54710","54700"
"In post","2022","30-39","Unknown","Cabinet Office","North East (England)","25","20","[c]","[c]"
"In post","2022","30-39","Unknown","Cabinet Office","North West (England)","135","135","44460","39360"
"In post","2022","30-39","Unknown","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Cabinet Office","Scotland","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Cabinet Office","South East (England)","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Cabinet Office","South West (England)","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","Cabinet Office","Unknown","50","50","39840","32000"
"In post","2022","30-39","Unknown","Cabinet Office","Wales","30","30","43280","39500"
"In post","2022","30-39","Unknown","Cabinet Office","West Midlands (England)","30","30","[c]","[c]"
"In post","2022","30-39","Unknown","Cabinet Office","Yorkshire and The Humber","55","55","45020","36630"
"In post","2022","30-39","Unknown","Chancellor's other departments","London","15","10","[c]","[c]"
"In post","2022","30-39","Unknown","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Charity Commission","London","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Charity Commission","North West (England)","30","30","32990","29160"
"In post","2022","30-39","Unknown","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Competition and Markets Authority","London","15","10","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","East Midlands (England)","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","East of England","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","London","275","270","48030","50790"
"In post","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","North East (England)","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","North West (England)","45","45","36860","32790"
"In post","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","Scotland","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","South East (England)","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","Wales","195","185","31310","27380"
"In post","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","West Midlands (England)","35","35","31480","27050"
"In post","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","20","15","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Digital, Culture, Media and Sport","London","75","75","49670","51730"
"In post","2022","30-39","Unknown","Department for Digital, Culture, Media and Sport","North West (England)","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Education","East Midlands (England)","35","35","38110","36500"
"In post","2022","30-39","Unknown","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Education","London","175","170","51170","53420"
"In post","2022","30-39","Unknown","Department for Education","North East (England)","55","55","37580","36500"
"In post","2022","30-39","Unknown","Department for Education","North West (England)","120","115","38160","36500"
"In post","2022","30-39","Unknown","Department for Education","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Education","South West (England)","55","50","42760","41990"
"In post","2022","30-39","Unknown","Department for Education","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Education","West Midlands (England)","115","110","36480","36500"
"In post","2022","30-39","Unknown","Department for Education","Yorkshire and The Humber","140","135","36830","36500"
"In post","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","East of England","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","London","135","130","48370","52290"
"In post","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","North East (England)","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","70","65","36700","35900"
"In post","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","Wales","15","10","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","35","35","35500","35900"
"In post","2022","30-39","Unknown","Department for International Trade","London","285","280","49200","51710"
"In post","2022","30-39","Unknown","Department for International Trade","North East (England)","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for International Trade","Overseas","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","London","95","95","54380","54700"
"In post","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","Scotland","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","South West (England)","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","Wales","5","5","[c]","[c]"
