"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","20","20","[c]","[c]"
"In post","2022","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","25","20","[c]","[c]"
"In post","2022","Department for Transport","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","15","15","[c]","[c]"
"In post","2022","Department for Transport","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Highlands and Islands","Na h-Eileanan Siar","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","Highlands and Islands","Na h-Eileanan Siar","Male","20","20","[c]","[c]"
"In post","2022","Department for Transport","Highlands and Islands","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Highlands and Islands","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Highlands and Islands","Shetland Islands","Female","10","5","[c]","[c]"
"In post","2022","Department for Transport","Highlands and Islands","Shetland Islands","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","Inner London - East","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Inner London - East","Haringey and Islington","Male","15","15","[c]","[c]"
"In post","2022","Department for Transport","Inner London - East","Lewisham and Southwark","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","Inner London - East","Lewisham and Southwark","Male","85","70","33250","33390"
"In post","2022","Department for Transport","Inner London - West","Westminster","Female","1320","1285","48670","44030"
"In post","2022","Department for Transport","Inner London - West","Westminster","Male","1610","1590","51300","54110"
"In post","2022","Department for Transport","Kent","East Kent","Female","25","25","[c]","[c]"
"In post","2022","Department for Transport","Kent","East Kent","Male","95","90","31200","30650"
"In post","2022","Department for Transport","Kent","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Kent","Kent Thames Gateway","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","Kent","Medway","Female","10","5","[c]","[c]"
"In post","2022","Department for Transport","Kent","Medway","Male","25","25","[c]","[c]"
"In post","2022","Department for Transport","Kent","Mid Kent","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","Kent","Mid Kent","Male","30","30","32770","31360"
"In post","2022","Department for Transport","Kent","West Kent","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","Kent","West Kent","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","Lancashire","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Lancashire","Blackburn with Darwen","Male","25","25","[c]","[c]"
"In post","2022","Department for Transport","Lancashire","Blackpool","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Lancashire","Blackpool","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Lancashire","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Lancashire","Chorley and West Lancashire","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Lancashire","East Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Lancashire","East Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Lancashire","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Lancashire","Lancaster and Wyre","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Lancashire","Mid Lancashire","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","Lancashire","Mid Lancashire","Male","40","40","28350","27930"
"In post","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","Leicester","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","Leicester","Male","15","15","[c]","[c]"
"In post","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","30","30","30060","26980"
"In post","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","70","70","35430","32680"
"In post","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","30","25","[c]","[c]"
"In post","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","Lincolnshire","Lincolnshire CC","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","Lincolnshire","Lincolnshire CC","Male","40","40","29170","26830"
"In post","2022","Department for Transport","Merseyside","East Merseyside","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","Merseyside","East Merseyside","Male","55","55","30180","27930"
"In post","2022","Department for Transport","Merseyside","Liverpool","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","Merseyside","Liverpool","Male","15","15","[c]","[c]"
"In post","2022","Department for Transport","Merseyside","Sefton","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","Merseyside","Sefton","Male","20","20","[c]","[c]"
"In post","2022","Department for Transport","Merseyside","Wirral","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","Merseyside","Wirral","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","25","25","[c]","[c]"
"In post","2022","Department for Transport","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","50","50","35390","30860"
"In post","2022","Department for Transport","North Yorkshire","North Yorkshire CC","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","North Yorkshire","North Yorkshire CC","Male","25","20","[c]","[c]"
"In post","2022","Department for Transport","North Yorkshire","York","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North Yorkshire","York","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Northern Ireland","Ards and North Down","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","Northern Ireland","Ards and North Down","Male","30","25","[c]","[c]"
"In post","2022","Department for Transport","Northumberland, and Tyne and Wear","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Northumberland, and Tyne and Wear","Northumberland","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","Northumberland, and Tyne and Wear","Sunderland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Northumberland, and Tyne and Wear","Sunderland","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Northumberland, and Tyne and Wear","Tyneside","Female","160","140","25540","21840"
"In post","2022","Department for Transport","Northumberland, and Tyne and Wear","Tyneside","Male","140","140","28640","26780"
"In post","2022","Department for Transport","Outer London - East and North East","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Outer London - East and North East","Barking & Dagenham and Havering","Male","25","25","[c]","[c]"
"In post","2022","Department for Transport","Outer London - East and North East","Bexley and Greenwich","Female","15","15","[c]","[c]"
"In post","2022","Department for Transport","Outer London - East and North East","Bexley and Greenwich","Male","45","40","33330","31950"
"In post","2022","Department for Transport","Outer London - East and North East","Enfield","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Outer London - East and North East","Enfield","Male","15","15","[c]","[c]"
"In post","2022","Department for Transport","Outer London - East and North East","Redbridge and Waltham Forest","Female","15","15","[c]","[c]"
"In post","2022","Department for Transport","Outer London - East and North East","Redbridge and Waltham Forest","Male","30","30","31250","30700"
"In post","2022","Department for Transport","Outer London - South","Bromley","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Outer London - South","Bromley","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Outer London - South","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Outer London - South","Croydon","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","40","40","32730","30780"
"In post","2022","Department for Transport","Outer London - West and North West","Barnet","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","Outer London - West and North West","Barnet","Male","25","25","[c]","[c]"
"In post","2022","Department for Transport","Outer London - West and North West","Ealing","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Outer London - West and North West","Ealing","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","Outer London - West and North West","Harrow and Hillingdon","Female","15","10","[c]","[c]"
"In post","2022","Department for Transport","Outer London - West and North West","Harrow and Hillingdon","Male","60","60","33510","31320"
"In post","2022","Department for Transport","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Overseas","Overseas","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","Shropshire and Staffordshire","Shropshire","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","Shropshire and Staffordshire","Shropshire","Male","20","15","[c]","[c]"
"In post","2022","Department for Transport","Shropshire and Staffordshire","Staffordshire CC","Female","30","30","25340","21840"
"In post","2022","Department for Transport","Shropshire and Staffordshire","Staffordshire CC","Male","100","95","29030","26830"
"In post","2022","Department for Transport","Shropshire and Staffordshire","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Shropshire and Staffordshire","Stoke-on-Trent","Male","20","20","[c]","[c]"
"In post","2022","Department for Transport","Shropshire and Staffordshire","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Shropshire and Staffordshire","Telford and Wrekin","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","15","15","[c]","[c]"
"In post","2022","Department for Transport","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","45","45","28140","26830"
"In post","2022","Department for Transport","South Yorkshire","Sheffield","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","South Yorkshire","Sheffield","Male","25","25","[c]","[c]"
"In post","2022","Department for Transport","Southern Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Southern Scotland","Dumfries and Galloway","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Southern Scotland","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Southern Scotland","East Ayrshire and North Ayrshire mainland","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","Southern Scotland","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Southern Scotland","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Southern Scotland","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Southern Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Southern Scotland","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Southern Scotland","South Lanarkshire","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Surrey, East and West Sussex","East Surrey","Female","10","5","[c]","[c]"
"In post","2022","Department for Transport","Surrey, East and West Sussex","East Surrey","Male","20","20","[c]","[c]"
"In post","2022","Department for Transport","Surrey, East and West Sussex","East Sussex CC","Female","75","65","31360","30350"
"In post","2022","Department for Transport","Surrey, East and West Sussex","East Sussex CC","Male","90","85","34420","32020"
"In post","2022","Department for Transport","Surrey, East and West Sussex","West Surrey","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","Surrey, East and West Sussex","West Surrey","Male","35","35","33860","30830"
"In post","2022","Department for Transport","Surrey, East and West Sussex","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Surrey, East and West Sussex","West Sussex (North East)","Male","20","20","[c]","[c]"
"In post","2022","Department for Transport","Surrey, East and West Sussex","West Sussex (South West)","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","Surrey, East and West Sussex","West Sussex (South West)","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","Tees Valley and Durham","Darlington","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","Tees Valley and Durham","Darlington","Male","30","30","29880","27930"
"In post","2022","Department for Transport","Tees Valley and Durham","Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Tees Valley and Durham","Durham","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Tees Valley and Durham","South Teesside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Tees Valley and Durham","South Teesside","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","40","40","30270","28500"
"In post","2022","Department for Transport","West Central Scotland","Glasgow City","Female","10","5","[c]","[c]"
"In post","2022","Department for Transport","West Central Scotland","Glasgow City","Male","20","20","[c]","[c]"
"In post","2022","Department for Transport","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","15","10","[c]","[c]"
"In post","2022","Department for Transport","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","40","40","46170","47360"
"In post","2022","Department for Transport","West Central Scotland","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Central Scotland","North Lanarkshire","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","West Midlands","Birmingham","Female","150","140","30360","26470"
"In post","2022","Department for Transport","West Midlands","Birmingham","Male","210","205","30650","26780"
"In post","2022","Department for Transport","West Midlands","Dudley","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Midlands","Dudley","Male","20","20","[c]","[c]"
"In post","2022","Department for Transport","West Midlands","Sandwell","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","West Midlands","Sandwell","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","West Midlands","Solihull","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Midlands","Solihull","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Midlands","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Midlands","Wolverhampton","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","Bridgend and Neath Port Talbot","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","Central Valleys","Male","25","25","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","Gwynedd","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","Gwynedd","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","Isle of Anglesey","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","Isle of Anglesey","Male","20","20","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","South West Wales","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","West Wales and The Valleys","South West Wales","Male","35","30","29350","26840"
"In post","2022","Department for Transport","West Wales and The Valleys","Swansea","Female","3960","3320","24820","21840"
"In post","2022","Department for Transport","West Wales and The Valleys","Swansea","Male","2705","2610","29520","24720"
"In post","2022","Department for Transport","West Yorkshire","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","Bradford","Male","20","20","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","Calderdale and Kirklees","Male","20","15","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","Leeds","Female","165","155","29940","26350"
"In post","2022","Department for Transport","West Yorkshire","Leeds","Male","150","145","33050","28550"
"In post","2022","Department for Transport","West Yorkshire","Wakefield","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","West Yorkshire","Wakefield","Male","40","35","29850","27930"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Bedford","Female","145","125","31330","27570"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Bedford","Male","85","80","32940","27570"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","495","445","29670","29290"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","230","225","30080","29290"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Luton","Female","120","105","27470","27570"
"In post","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Luton","Male","65","65","27340","27570"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","310","275","29700","29290"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","135","130","29570","29290"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","130","110","28020","27570"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","45","45","27430","27570"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","170","145","27380","27570"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","55","50","27450","27570"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Female","155","135","27730","27570"
"In post","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Male","85","85","28400","27570"
"In post","2022","Department for Work and Pensions","Cheshire","Cheshire East","Female","125","110","30030","27570"
"In post","2022","Department for Work and Pensions","Cheshire","Cheshire East","Male","55","55","30050","27570"
"In post","2022","Department for Work and Pensions","Cheshire","Cheshire West and Chester","Female","145","130","26220","27570"
"In post","2022","Department for Work and Pensions","Cheshire","Cheshire West and Chester","Male","100","95","24950","27570"
"In post","2022","Department for Work and Pensions","Cheshire","Warrington","Female","280","230","24670","21260"
"In post","2022","Department for Work and Pensions","Cheshire","Warrington","Male","100","95","25600","27570"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Female","580","510","25600","27570"
"In post","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Male","275","265","25740","27570"
"In post","2022","Department for Work and Pensions","Cumbria","East Cumbria","Female","70","60","28100","27570"
"In post","2022","Department for Work and Pensions","Cumbria","East Cumbria","Male","35","35","31930","27570"
"In post","2022","Department for Work and Pensions","Cumbria","West Cumbria","Female","120","100","26660","27570"
"In post","2022","Department for Work and Pensions","Cumbria","West Cumbria","Male","35","35","25560","27570"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","Derby","Female","425","355","24330","21260"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","Derby","Male","200","195","24220","21260"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","East Derbyshire","Female","200","165","25610","27570"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","East Derbyshire","Male","90","85","28110","27570"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","North Nottinghamshire","Female","180","155","27870","27570"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","North Nottinghamshire","Male","75","70","28480","27570"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","Nottingham","Female","465","405","25940","27570"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","Nottingham","Male","290","280","26050","27570"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","365","315","32450","27570"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","265","250","39230","34340"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","55","50","33390","27570"
"In post","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","40","40","45830","41480"
"In post","2022","Department for Work and Pensions","Devon","Devon CC","Female","875","695","25280","26120"
"In post","2022","Department for Work and Pensions","Devon","Devon CC","Male","405","380","26280","27570"
"In post","2022","Department for Work and Pensions","Devon","Plymouth","Female","285","240","28260","27570"
"In post","2022","Department for Work and Pensions","Devon","Plymouth","Male","140","135","29500","27570"
"In post","2022","Department for Work and Pensions","Devon","Torbay","Female","165","130","24980","26120"
"In post","2022","Department for Work and Pensions","Devon","Torbay","Male","85","75","25140","26120"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","Bournemouth, Christchurch and Poole","Female","175","145","27340","27570"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","Bournemouth, Christchurch and Poole","Male","100","95","28020","27570"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","Dorset","Female","65","55","27350","27570"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","Dorset","Male","30","25","[c]","[c]"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","Somerset CC","Female","370","305","26490","27570"
"In post","2022","Department for Work and Pensions","Dorset and Somerset","Somerset CC","Male","150","145","26500","27570"
"In post","2022","Department for Work and Pensions","East Anglia","Breckland and South Norfolk","Female","40","35","27530","27570"
"In post","2022","Department for Work and Pensions","East Anglia","Breckland and South Norfolk","Male","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","East Anglia","Cambridgeshire CC","Female","135","120","28580","27570"
"In post","2022","Department for Work and Pensions","East Anglia","Cambridgeshire CC","Male","80","75","28420","27570"
"In post","2022","Department for Work and Pensions","East Anglia","North and West Norfolk","Female","85","70","27010","27570"
"In post","2022","Department for Work and Pensions","East Anglia","North and West Norfolk","Male","40","35","27540","27570"
"In post","2022","Department for Work and Pensions","East Anglia","Norwich and East Norfolk","Female","380","305","26520","27570"
"In post","2022","Department for Work and Pensions","East Anglia","Norwich and East Norfolk","Male","235","225","28290","27570"
"In post","2022","Department for Work and Pensions","East Anglia","Peterborough","Female","140","115","26570","27570"
"In post","2022","Department for Work and Pensions","East Anglia","Peterborough","Male","80","75","28130","27570"
"In post","2022","Department for Work and Pensions","East Anglia","Suffolk CC","Female","390","330","26560","27570"
"In post","2022","Department for Work and Pensions","East Anglia","Suffolk CC","Male","205","200","27800","27570"
"In post","2022","Department for Work and Pensions","East Wales","Cardiff and Vale of Glamorgan","Female","305","270","29260","27570"
"In post","2022","Department for Work and Pensions","East Wales","Cardiff and Vale of Glamorgan","Male","180","175","32690","27570"
"In post","2022","Department for Work and Pensions","East Wales","Flintshire and Wrexham","Female","450","390","25030","24090"
"In post","2022","Department for Work and Pensions","East Wales","Flintshire and Wrexham","Male","220","215","25770","26120"
"In post","2022","Department for Work and Pensions","East Wales","Monmouthshire and Newport","Female","240","205","26170","27570"
"In post","2022","Department for Work and Pensions","East Wales","Monmouthshire and Newport","Male","95","95","27080","27570"
"In post","2022","Department for Work and Pensions","East Wales","Powys","Female","50","45","27130","27570"
"In post","2022","Department for Work and Pensions","East Wales","Powys","Male","30","30","28390","27570"
"In post","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","70","60","28510","27570"
"In post","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","30","30","28200","27570"
"In post","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","385","310","25690","27570"
"In post","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","210","190","26430","27570"
"In post","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","370","310","25720","27570"
"In post","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","125","120","26010","27570"
"In post","2022","Department for Work and Pensions","Eastern Scotland","Angus and Dundee City","Female","570","505","24370","21260"
"In post","2022","Department for Work and Pensions","Eastern Scotland","Angus and Dundee City","Male","320","305","23730","21260"
"In post","2022","Department for Work and Pensions","Eastern Scotland","City of Edinburgh","Female","190","170","29450","27570"
"In post","2022","Department for Work and Pensions","Eastern Scotland","City of Edinburgh","Male","140","135","29670","27570"
"In post","2022","Department for Work and Pensions","Eastern Scotland","Clackmannanshire and Fife","Female","235","200","26240","27570"
"In post","2022","Department for Work and Pensions","Eastern Scotland","Clackmannanshire and Fife","Male","95","90","27590","27570"
"In post","2022","Department for Work and Pensions","Eastern Scotland","East Lothian and Midlothian","Female","50","40","27270","27570"
"In post","2022","Department for Work and Pensions","Eastern Scotland","East Lothian and Midlothian","Male","25","25","[c]","[c]"
"In post","2022","Department for Work and Pensions","Eastern Scotland","Falkirk","Female","830","685","24850","21260"
"In post","2022","Department for Work and Pensions","Eastern Scotland","Falkirk","Male","270","255","25760","27570"
"In post","2022","Department for Work and Pensions","Eastern Scotland","Perth and Kinross, and Stirling","Female","105","95","27230","27570"
"In post","2022","Department for Work and Pensions","Eastern Scotland","Perth and Kinross, and Stirling","Male","40","40","29050","27570"
"In post","2022","Department for Work and Pensions","Eastern Scotland","West Lothian","Female","105","95","26690","27570"
