"Status","Year","Disability","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","West Midlands (England)","Male","Undeclared","75","75","34380","33300"
"In post","2022","Unknown","West Midlands (England)","Male","Unknown","1675","1620","31810","26820"
"In post","2022","Unknown","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Female","Heterosexual / straight","750","715","34600","30450"
"In post","2022","Unknown","Yorkshire and The Humber","Female","LGBO","60","60","32450","29260"
"In post","2022","Unknown","Yorkshire and The Humber","Female","Undeclared","205","195","38760","36820"
"In post","2022","Unknown","Yorkshire and The Humber","Female","Unknown","2270","2130","30470","26610"
"In post","2022","Unknown","Yorkshire and The Humber","Male","Heterosexual / straight","615","605","35940","32000"
"In post","2022","Unknown","Yorkshire and The Humber","Male","LGBO","60","60","33820","29570"
"In post","2022","Unknown","Yorkshire and The Humber","Male","Undeclared","155","150","39180","36740"
"In post","2022","Unknown","Yorkshire and The Humber","Male","Unknown","2425","2370","30860","26820"
"In post","2022","Unknown","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Female","Heterosexual / straight","105","[c]","27470","26800"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Male","Heterosexual / straight","85","[c]","27270","26340"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Female","Heterosexual / straight","130","[c]","28300","27570"
"Leaver CS","2022","Declared disabled","East of England","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Male","Heterosexual / straight","110","[c]","31080","27570"
"Leaver CS","2022","Declared disabled","East of England","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Female","Heterosexual / straight","300","[c]","36450","31060"
"Leaver CS","2022","Declared disabled","London","Female","LGBO","70","[c]","31690","30200"
"Leaver CS","2022","Declared disabled","London","Female","Undeclared","70","[c]","32730","30560"
"Leaver CS","2022","Declared disabled","London","Female","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Male","Heterosexual / straight","175","[c]","40080","32420"
"Leaver CS","2022","Declared disabled","London","Male","LGBO","55","[c]","44030","36120"
"Leaver CS","2022","Declared disabled","London","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Female","Heterosexual / straight","100","[c]","27990","24100"
"Leaver CS","2022","Declared disabled","North East (England)","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Male","Heterosexual / straight","60","[c]","25820","21260"
"Leaver CS","2022","Declared disabled","North East (England)","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Female","Heterosexual / straight","220","[c]","26830","25020"
"Leaver CS","2022","Declared disabled","North West (England)","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Female","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Male","Heterosexual / straight","145","[c]","27600","22470"
"Leaver CS","2022","Declared disabled","North West (England)","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Male","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Female","Heterosexual / straight","110","[c]","28740","27230"
"Leaver CS","2022","Declared disabled","Scotland","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Female","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Male","Heterosexual / straight","95","[c]","31270","27570"
"Leaver CS","2022","Declared disabled","Scotland","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Female","Heterosexual / straight","180","[c]","27940","27570"
"Leaver CS","2022","Declared disabled","South East (England)","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Male","Heterosexual / straight","140","[c]","30340","27570"
"Leaver CS","2022","Declared disabled","South East (England)","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Female","Heterosexual / straight","150","[c]","30760","27130"
"Leaver CS","2022","Declared disabled","South West (England)","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Male","Heterosexual / straight","160","[c]","31870","27570"
"Leaver CS","2022","Declared disabled","South West (England)","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Female","Heterosexual / straight","90","[c]","28960","27570"
"Leaver CS","2022","Declared disabled","Wales","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Male","Heterosexual / straight","70","[c]","29600","24030"
"Leaver CS","2022","Declared disabled","Wales","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Female","Heterosexual / straight","125","[c]","27950","27570"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Male","Heterosexual / straight","75","[c]","26240","25570"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Female","Heterosexual / straight","155","[c]","28470","27570"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Male","Heterosexual / straight","100","[c]","30180","26930"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Female","Heterosexual / straight","535","[c]","27710","26730"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Female","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Female","Undeclared","45","[c]","26170","26780"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Female","Unknown","140","[c]","27320","27130"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Male","Heterosexual / straight","445","[c]","32280","27570"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Male","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Female","Heterosexual / straight","720","[c]","30450","27570"
"Leaver CS","2022","Declared non-disabled","East of England","Female","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Female","Undeclared","70","[c]","28750","26000"
"Leaver CS","2022","Declared non-disabled","East of England","Female","Unknown","70","[c]","29990","27570"
"Leaver CS","2022","Declared non-disabled","East of England","Male","Heterosexual / straight","645","[c]","31720","27570"
"Leaver CS","2022","Declared non-disabled","East of England","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Male","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Male","Unknown","90","[c]","30730","27780"
"Leaver CS","2022","Declared non-disabled","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","Female","Heterosexual / straight","2340","[c]","40580","34020"
"Leaver CS","2022","Declared non-disabled","London","Female","LGBO","145","[c]","36670","32390"
"Leaver CS","2022","Declared non-disabled","London","Female","Undeclared","230","[c]","38480","32330"
"Leaver CS","2022","Declared non-disabled","London","Female","Unknown","330","[c]","42550","31880"
"Leaver CS","2022","Declared non-disabled","London","Male","Heterosexual / straight","1775","[c]","43800","36650"
"Leaver CS","2022","Declared non-disabled","London","Male","LGBO","170","[c]","43330","37230"
"Leaver CS","2022","Declared non-disabled","London","Male","Undeclared","190","[c]","43920","36310"
"Leaver CS","2022","Declared non-disabled","London","Male","Unknown","320","[c]","50810","46250"
"Leaver CS","2022","Declared non-disabled","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North East (England)","Female","Heterosexual / straight","540","[c]","27710","22200"
"Leaver CS","2022","Declared non-disabled","North East (England)","Female","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North East (England)","Female","Undeclared","35","[c]","25360","21930"
"Leaver CS","2022","Declared non-disabled","North East (England)","Female","Unknown","365","[c]","25180","21280"
"Leaver CS","2022","Declared non-disabled","North East (England)","Male","Heterosexual / straight","380","[c]","28330","21280"
"Leaver CS","2022","Declared non-disabled","North East (England)","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North East (England)","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North East (England)","Male","Unknown","160","[c]","30690","27570"
"Leaver CS","2022","Declared non-disabled","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North West (England)","Female","Heterosexual / straight","1065","[c]","28650","25200"
"Leaver CS","2022","Declared non-disabled","North West (England)","Female","LGBO","60","[c]","27460","25750"
"Leaver CS","2022","Declared non-disabled","North West (England)","Female","Undeclared","90","[c]","28730","25720"
"Leaver CS","2022","Declared non-disabled","North West (England)","Female","Unknown","410","[c]","26230","22600"
"Leaver CS","2022","Declared non-disabled","North West (England)","Male","Heterosexual / straight","810","[c]","30100","26030"
"Leaver CS","2022","Declared non-disabled","North West (England)","Male","LGBO","60","[c]","28600","25200"
"Leaver CS","2022","Declared non-disabled","North West (England)","Male","Undeclared","60","[c]","32190","27570"
"Leaver CS","2022","Declared non-disabled","North West (England)","Male","Unknown","305","[c]","33250","27570"
"Leaver CS","2022","Declared non-disabled","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Female","Heterosexual / straight","40","[c]","27640","24880"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Male","Heterosexual / straight","40","[c]","28540","22810"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scotland","Female","Heterosexual / straight","555","[c]","30380","27570"
"Leaver CS","2022","Declared non-disabled","Scotland","Female","LGBO","35","[c]","29200","27570"
"Leaver CS","2022","Declared non-disabled","Scotland","Female","Undeclared","60","[c]","28910","25930"
"Leaver CS","2022","Declared non-disabled","Scotland","Female","Unknown","415","[c]","29720","25930"
"Leaver CS","2022","Declared non-disabled","Scotland","Male","Heterosexual / straight","530","[c]","34460","27570"
"Leaver CS","2022","Declared non-disabled","Scotland","Male","LGBO","35","[c]","27780","25890"
"Leaver CS","2022","Declared non-disabled","Scotland","Male","Undeclared","50","[c]","33260","27590"
"Leaver CS","2022","Declared non-disabled","Scotland","Male","Unknown","295","[c]","33190","27570"
"Leaver CS","2022","Declared non-disabled","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
