"Status","Year","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Standards and Testing Agency","London","LGBO","5","5","[c]","[c]"
"In post","2022","Standards and Testing Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Outside London","Heterosexual / straight","75","75","39940","36500"
"In post","2022","Standards and Testing Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Standards and Testing Agency","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","Outside London","Heterosexual / straight","85","80","33690","30790"
"In post","2022","Student Awards Agency for Scotland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","Outside London","Unknown","140","135","30270","27230"
"In post","2022","Submarine Delivery Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Outside London","Heterosexual / straight","1540","1505","41320","39860"
"In post","2022","Submarine Delivery Agency","Outside London","LGBO","55","55","32660","29770"
"In post","2022","Submarine Delivery Agency","Outside London","Undeclared","190","185","43580","41150"
"In post","2022","Submarine Delivery Agency","Outside London","Unknown","140","140","38380","35940"
"In post","2022","Submarine Delivery Agency","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Outside London","Heterosexual / straight","65","65","31920","29360"
"In post","2022","Teaching Regulation Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","The Insolvency Service","London","Heterosexual / straight","155","145","41920","38510"
"In post","2022","The Insolvency Service","London","LGBO","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","London","Undeclared","15","10","[c]","[c]"
"In post","2022","The Insolvency Service","London","Unknown","120","115","39060","36340"
"In post","2022","The Insolvency Service","Outside London","Heterosexual / straight","790","755","33170","31000"
"In post","2022","The Insolvency Service","Outside London","LGBO","40","40","32250","28610"
"In post","2022","The Insolvency Service","Outside London","Undeclared","50","45","37370","34390"
"In post","2022","The Insolvency Service","Outside London","Unknown","545","515","28630","24020"
"In post","2022","The National Archives","London","Heterosexual / straight","245","240","37260","34260"
"In post","2022","The National Archives","London","LGBO","40","40","30820","29350"
"In post","2022","The National Archives","London","Undeclared","60","60","35260","30830"
"In post","2022","The National Archives","London","Unknown","225","215","34990","32640"
"In post","2022","The National Archives","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","Outside London","Heterosexual / straight","335","330","46920","43000"
"In post","2022","Transport Scotland","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","Transport Scotland","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Transport Scotland","Outside London","Unknown","145","140","43070","41860"
"In post","2022","UK Debt Management Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","London","Unknown","115","115","58090","51220"
"In post","2022","UK Export Finance","London","Heterosexual / straight","390","385","52560","48020"
"In post","2022","UK Export Finance","London","LGBO","25","25","[c]","[c]"
"In post","2022","UK Export Finance","London","Undeclared","30","30","55520","49200"
"In post","2022","UK Export Finance","London","Unknown","25","25","[c]","[c]"
"In post","2022","UK Export Finance","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","UK Export Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","London","Heterosexual / straight","1470","1380","43120","40070"
"In post","2022","UK Health Security Agency","London","LGBO","125","125","44890","40070"
"In post","2022","UK Health Security Agency","London","Undeclared","235","210","45370","40070"
"In post","2022","UK Health Security Agency","London","Unknown","1015","985","51240","45100"
"In post","2022","UK Health Security Agency","Outside London","Heterosexual / straight","2415","2210","39070","33000"
"In post","2022","UK Health Security Agency","Outside London","LGBO","165","155","33670","28590"
"In post","2022","UK Health Security Agency","Outside London","Undeclared","370","335","42140","36330"
"In post","2022","UK Health Security Agency","Outside London","Unknown","800","760","46400","40560"
"In post","2022","UK Health Security Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Outside London","Heterosexual / straight","585","560","35880","33290"
"In post","2022","UK Hydrographic Office","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","UK Hydrographic Office","Outside London","Undeclared","65","65","35980","33290"
"In post","2022","UK Hydrographic Office","Outside London","Unknown","225","215","34080","33290"
"In post","2022","UK Hydrographic Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","London","Heterosexual / straight","75","75","48450","40050"
"In post","2022","UK Space Agency","London","LGBO","15","15","[c]","[c]"
"In post","2022","UK Space Agency","London","Undeclared","5","5","[c]","[c]"
"In post","2022","UK Space Agency","London","Unknown","45","45","44990","40140"
"In post","2022","UK Space Agency","Outside London","Heterosexual / straight","85","80","45310","49080"
"In post","2022","UK Space Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","UK Space Agency","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","UK Statistics Authority","London","Heterosexual / straight","220","220","45770","39840"
"In post","2022","UK Statistics Authority","London","LGBO","25","25","[c]","[c]"
"In post","2022","UK Statistics Authority","London","Undeclared","20","20","[c]","[c]"
"In post","2022","UK Statistics Authority","London","Unknown","70","65","46750","41340"
"In post","2022","UK Statistics Authority","Outside London","Heterosexual / straight","3740","3315","33330","30710"
"In post","2022","UK Statistics Authority","Outside London","LGBO","260","245","33170","30710"
"In post","2022","UK Statistics Authority","Outside London","Undeclared","230","205","33380","30710"
"In post","2022","UK Statistics Authority","Outside London","Unknown","1320","1170","32290","30210"
"In post","2022","UK Supreme Court","London","Heterosexual / straight","40","35","40730","32230"
"In post","2022","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","London","Unknown","5","5","[c]","[c]"
"In post","2022","Valuation Office Agency","London","Heterosexual / straight","385","365","42660","38000"
"In post","2022","Valuation Office Agency","London","LGBO","25","25","[c]","[c]"
"In post","2022","Valuation Office Agency","London","Undeclared","80","75","44970","39050"
"In post","2022","Valuation Office Agency","London","Unknown","205","195","38330","34630"
"In post","2022","Valuation Office Agency","Outside London","Heterosexual / straight","1955","1825","35100","31900"
"In post","2022","Valuation Office Agency","Outside London","LGBO","115","110","31930","29000"
"In post","2022","Valuation Office Agency","Outside London","Undeclared","270","245","35060","31900"
"In post","2022","Valuation Office Agency","Outside London","Unknown","820","775","29470","26030"
"In post","2022","Vehicle Certification Agency","Outside London","Heterosexual / straight","170","160","34910","34290"
"In post","2022","Vehicle Certification Agency","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Vehicle Certification Agency","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Vehicle Certification Agency","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Vehicle Certification Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","Outside London","Heterosexual / straight","120","120","39180","35580"
"In post","2022","Veterinary Medicines Directorate","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","Heterosexual / straight","40","40","69920","69000"
"In post","2022","Water Services Regulation Authority","London","LGBO","10","5","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","Unknown","25","25","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Outside London","Heterosexual / straight","120","115","50170","45000"
"In post","2022","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Outside London","Unknown","40","35","47900","43240"
"In post","2022","Welsh Government (excl. agencies)","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Outside London","Heterosexual / straight","4785","4515","41740","38160"
"In post","2022","Welsh Government (excl. agencies)","Outside London","LGBO","240","230","42390","38160"
"In post","2022","Welsh Government (excl. agencies)","Outside London","Undeclared","690","650","43000","38160"
"In post","2022","Welsh Government (excl. agencies)","Outside London","Unknown","150","140","40010","31210"
"In post","2022","Welsh Government (excl. agencies)","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Revenue Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Revenue Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Revenue Authority","Outside London","Unknown","80","80","43900","40100"
"In post","2022","Wilton Park","Outside London","Heterosexual / straight","65","60","35020","30700"
"In post","2022","Wilton Park","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wilton Park","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Wilton Park","Outside London","Unknown","5","5","[c]","[c]"
"Leaver CS","2022","Accountant in Bankruptcy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Accountant in Bankruptcy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Accountant in Bankruptcy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Outside London","Heterosexual / straight","175","[c]","29890","24920"
"Leaver CS","2022","Animal and Plant Health Agency","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Outside London","Undeclared","30","[c]","29670","25300"
"Leaver CS","2022","Animal and Plant Health Agency","Outside London","Unknown","45","[c]","28850","25150"
"Leaver CS","2022","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","London","Heterosexual / straight","230","[c]","52440","54700"
"Leaver CS","2022","Cabinet Office (excl. agencies)","London","LGBO","35","[c]","52120","54700"
"Leaver CS","2022","Cabinet Office (excl. agencies)","London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","London","Unknown","195","[c]","53400","51030"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Outside London","Heterosexual / straight","60","[c]","34680","32000"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Outside London","Unknown","80","[c]","52210","36460"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","55","[c]","52690","49700"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","30","[c]","36850","35900"
"Leaver CS","2022","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Outside London","Heterosexual / straight","45","[c]","30360","24500"
"Leaver CS","2022","Companies House","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Outside London","Unknown","30","[c]","29020","22740"
"Leaver CS","2022","Competition and Markets Authority","London","Heterosexual / straight","75","[c]","54320","54430"
"Leaver CS","2022","Competition and Markets Authority","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Outside London","Heterosexual / straight","50","[c]","38170","35760"
"Leaver CS","2022","Crown Commercial Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Outside London","Heterosexual / straight","90","[c]","33120","23230"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","Heterosexual / straight","85","[c]","44360","53050"
"Leaver CS","2022","Crown Prosecution Service","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Outside London","Heterosexual / straight","205","[c]","38250","32080"
"Leaver CS","2022","Crown Prosecution Service","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Outside London","Unknown","75","[c]","42810","39090"
"Leaver CS","2022","Defence Electronics and Components Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Outside London","Heterosexual / straight","615","[c]","34770","30940"
"Leaver CS","2022","Defence Equipment and Support","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Outside London","Undeclared","85","[c]","35730","34770"
"Leaver CS","2022","Defence Equipment and Support","Outside London","Unknown","135","[c]","27510","24000"
"Leaver CS","2022","Defence Equipment and Support","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","150","[c]","36140","32390"
"Leaver CS","2022","Defence Science and Technology Laboratory","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Outside London","Unknown","130","[c]","37050","38070"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","190","[c]","48190","52080"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","35","[c]","42320","40050"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","100","[c]","43000","36520"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","London","Heterosexual / straight","80","[c]","45680","40230"
"Leaver CS","2022","Department for Education (excl. agencies)","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","London","Unknown","45","[c]","39390","32940"
"Leaver CS","2022","Department for Education (excl. agencies)","Outside London","Heterosexual / straight","135","[c]","40850","36780"
"Leaver CS","2022","Department for Education (excl. agencies)","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Outside London","Unknown","50","[c]","33380","29360"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Heterosexual / straight","130","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Heterosexual / straight","135","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","London","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","London","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Heterosexual / straight","85","[c]","48590","43710"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","London","Heterosexual / straight","120","[c]","49470","45140"
"Leaver CS","2022","Department for Transport (excl. agencies)","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","London","Unknown","65","[c]","38070","34710"
