"Status","Year","Age","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Finance","Female","40","[c]","37650","35980"
"Leaver CS","2022","60-64","Finance","Male","45","[c]","45460","47550"
"Leaver CS","2022","60-64","Grants Management","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Female","65","[c]","36920","34330"
"Leaver CS","2022","60-64","Human Resources","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Female","75","[c]","48890","55610"
"Leaver CS","2022","60-64","Legal","Male","35","[c]","54970","61050"
"Leaver CS","2022","60-64","No function","Female","1640","[c]","31050","27570"
"Leaver CS","2022","60-64","No function","Male","1265","[c]","37450","30720"
"Leaver CS","2022","60-64","Project Delivery","Female","60","[c]","42770","39650"
"Leaver CS","2022","60-64","Project Delivery","Male","145","[c]","45620","40980"
"Leaver CS","2022","60-64","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Female","40","[c]","31310","26880"
"Leaver CS","2022","60-64","Property","Male","80","[c]","41560","36460"
"Leaver CS","2022","60-64","Security","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Male","130","[c]","37900","39070"
"Leaver CS","2022","60-64","Unknown","Female","1065","[c]","33190","26670"
"Leaver CS","2022","60-64","Unknown","Male","1060","[c]","38100","32740"
"Leaver CS","2022","65+","Analysis","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Female","55","[c]","26550","27570"
"Leaver CS","2022","65+","Counter Fraud","Male","35","[c]","28080","27570"
"Leaver CS","2022","65+","Debt","Female","35","[c]","22710","21260"
"Leaver CS","2022","65+","Debt","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Female","35","[c]","35410","30410"
"Leaver CS","2022","65+","Digital, Data & Technology","Male","60","[c]","39850","34970"
"Leaver CS","2022","65+","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Male","30","[c]","51560","56580"
"Leaver CS","2022","65+","No function","Female","1390","[c]","27250","24310"
"Leaver CS","2022","65+","No function","Male","1125","[c]","31320","27470"
"Leaver CS","2022","65+","Project Delivery","Female","40","[c]","30960","28400"
"Leaver CS","2022","65+","Project Delivery","Male","95","[c]","39250","36490"
"Leaver CS","2022","65+","Property","Female","35","[c]","26030","22770"
"Leaver CS","2022","65+","Property","Male","75","[c]","35150","33300"
"Leaver CS","2022","65+","Security","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Male","90","[c]","28500","25000"
"Leaver CS","2022","65+","Unknown","Female","680","[c]","27980","25260"
"Leaver CS","2022","65+","Unknown","Male","810","[c]","33420","29080"
"Leaver CS","2022","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Female","130","[c]","35770","33750"
"Leaver Dept.","2022","20-29","Analysis","Male","125","[c]","35440","33710"
"Leaver Dept.","2022","20-29","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Female","80","[c]","32560","31410"
"Leaver Dept.","2022","20-29","Communications","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Debt","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Debt","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Female","90","[c]","33910","33150"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Male","85","[c]","33840","32870"
"Leaver Dept.","2022","20-29","Finance","Female","60","[c]","35320","31260"
"Leaver Dept.","2022","20-29","Finance","Male","60","[c]","31310","31660"
"Leaver Dept.","2022","20-29","Grants Management","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Female","170","[c]","29830","28000"
"Leaver Dept.","2022","20-29","Human Resources","Male","60","[c]","30730","28000"
"Leaver Dept.","2022","20-29","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Female","45","[c]","26550","25040"
"Leaver Dept.","2022","20-29","Legal","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Female","2830","[c]","30230","28870"
"Leaver Dept.","2022","20-29","No function","Male","1740","[c]","30920","29250"
"Leaver Dept.","2022","20-29","Project Delivery","Female","75","[c]","30130","28260"
"Leaver Dept.","2022","20-29","Project Delivery","Male","115","[c]","29990","27570"
"Leaver Dept.","2022","20-29","Property","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Female","660","[c]","30340","28610"
"Leaver Dept.","2022","20-29","Unknown","Male","535","[c]","31270","28670"
"Leaver Dept.","2022","30-39","Analysis","Female","70","[c]","46640","43580"
"Leaver Dept.","2022","30-39","Analysis","Male","90","[c]","42740","40290"
"Leaver Dept.","2022","30-39","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Female","75","[c]","40750","39700"
"Leaver Dept.","2022","30-39","Commercial","Male","60","[c]","39640","39080"
"Leaver Dept.","2022","30-39","Communications","Female","90","[c]","42340","37300"
"Leaver Dept.","2022","30-39","Communications","Male","80","[c]","42310","38000"
"Leaver Dept.","2022","30-39","Counter Fraud","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Debt","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Female","105","[c]","40470","36530"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Male","140","[c]","39310","37030"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Female","80","[c]","40760","36580"
"Leaver Dept.","2022","30-39","Finance","Male","70","[c]","41730","37790"
"Leaver Dept.","2022","30-39","Grants Management","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","Female","140","[c]","39230","33070"
"Leaver Dept.","2022","30-39","Human Resources","Male","65","[c]","35530","32000"
"Leaver Dept.","2022","30-39","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Female","45","[c]","47690","51250"
"Leaver Dept.","2022","30-39","Legal","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Female","2420","[c]","37450","33330"
"Leaver Dept.","2022","30-39","No function","Male","1670","[c]","38040","32780"
"Leaver Dept.","2022","30-39","Project Delivery","Female","95","[c]","40480","39170"
"Leaver Dept.","2022","30-39","Project Delivery","Male","85","[c]","40280","38420"
"Leaver Dept.","2022","30-39","Property","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","Male","35","[c]","37150","36460"
"Leaver Dept.","2022","30-39","Unknown","Female","625","[c]","35490","29960"
"Leaver Dept.","2022","30-39","Unknown","Male","610","[c]","36270","30900"
"Leaver Dept.","2022","40-49","Analysis","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Male","50","[c]","55150","52930"
"Leaver Dept.","2022","40-49","Commercial","Female","70","[c]","47540","46880"
"Leaver Dept.","2022","40-49","Commercial","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Female","70","[c]","50450","48300"
"Leaver Dept.","2022","40-49","Communications","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Debt","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Debt","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Female","105","[c]","46250","41970"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Male","120","[c]","49060","45240"
"Leaver Dept.","2022","40-49","Finance","Female","90","[c]","43230","38350"
"Leaver Dept.","2022","40-49","Finance","Male","90","[c]","46870","42470"
"Leaver Dept.","2022","40-49","Grants Management","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Female","120","[c]","41740","38200"
"Leaver Dept.","2022","40-49","Human Resources","Male","50","[c]","39170","36330"
"Leaver Dept.","2022","40-49","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Female","40","[c]","52840","55450"
"Leaver Dept.","2022","40-49","Legal","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Female","2055","[c]","41610","36650"
"Leaver Dept.","2022","40-49","No function","Male","1090","[c]","45380","40220"
"Leaver Dept.","2022","40-49","Project Delivery","Female","90","[c]","45680","41090"
"Leaver Dept.","2022","40-49","Project Delivery","Male","85","[c]","46900","42910"
"Leaver Dept.","2022","40-49","Property","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Female","400","[c]","40770","32740"
"Leaver Dept.","2022","40-49","Unknown","Male","370","[c]","40930","32740"
"Leaver Dept.","2022","50-59","Analysis","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Female","50","[c]","45010","40470"
"Leaver Dept.","2022","50-59","Commercial","Male","50","[c]","55880","55890"
"Leaver Dept.","2022","50-59","Communications","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Debt","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Female","40","[c]","45480","37480"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Male","75","[c]","46210","40510"
"Leaver Dept.","2022","50-59","Finance","Female","65","[c]","39570","36330"
"Leaver Dept.","2022","50-59","Finance","Male","50","[c]","49080","47190"
"Leaver Dept.","2022","50-59","Grants Management","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Female","100","[c]","43270","37980"
"Leaver Dept.","2022","50-59","Human Resources","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Female","1490","[c]","43880","36060"
"Leaver Dept.","2022","50-59","No function","Male","825","[c]","49680","42480"
"Leaver Dept.","2022","50-59","Project Delivery","Female","50","[c]","41590","38020"
"Leaver Dept.","2022","50-59","Project Delivery","Male","65","[c]","48090","40790"
"Leaver Dept.","2022","50-59","Property","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Female","270","[c]","37170","30280"
"Leaver Dept.","2022","50-59","Unknown","Male","205","[c]","38310","31770"
"Leaver Dept.","2022","60-64","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Female","295","[c]","45990","35420"
"Leaver Dept.","2022","60-64","No function","Male","175","[c]","62680","54700"
"Leaver Dept.","2022","60-64","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data & Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Female","100","[c]","44770","32410"
"Leaver Dept.","2022","65+","No function","Male","70","[c]","56240","42540"
"Leaver Dept.","2022","65+","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Grants Management","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Female","310","[c]","21980","21260"
"New entrant CS","2022","16-19","No function","Male","275","[c]","21830","21260"
"New entrant CS","2022","16-19","Project Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Male","60","[c]","17720","17140"
"New entrant CS","2022","16-19","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Female","70","[c]","22380","21260"
"New entrant CS","2022","16-19","Unknown","Male","65","[c]","21000","21050"
"New entrant CS","2022","20-29","Analysis","Female","470","[c]","30310","30710"
"New entrant CS","2022","20-29","Analysis","Male","505","[c]","30520","30710"
"New entrant CS","2022","20-29","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Female","200","[c]","30410","27500"
"New entrant CS","2022","20-29","Commercial","Male","155","[c]","29220","26670"
"New entrant CS","2022","20-29","Communications","Female","400","[c]","29140","26590"
"New entrant CS","2022","20-29","Communications","Male","330","[c]","28130","26590"
"New entrant CS","2022","20-29","Counter Fraud","Female","365","[c]","26480","26590"
"New entrant CS","2022","20-29","Counter Fraud","Male","280","[c]","26490","26590"
"New entrant CS","2022","20-29","Debt","Female","260","[c]","21410","21250"
"New entrant CS","2022","20-29","Debt","Male","190","[c]","21650","21250"
"New entrant CS","2022","20-29","Digital, Data & Technology","Female","440","[c]","31420","29360"
"New entrant CS","2022","20-29","Digital, Data & Technology","Male","605","[c]","30770","29010"
"New entrant CS","2022","20-29","Finance","Female","230","[c]","29570","27270"
"New entrant CS","2022","20-29","Finance","Male","225","[c]","28720","26750"
"New entrant CS","2022","20-29","Grants Management","Female","105","[c]","21550","21300"
"New entrant CS","2022","20-29","Grants Management","Male","105","[c]","21960","21300"
"New entrant CS","2022","20-29","Human Resources","Female","370","[c]","26510","26130"
"New entrant CS","2022","20-29","Human Resources","Male","170","[c]","27790","26810"
"New entrant CS","2022","20-29","Internal Audit","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Female","425","[c]","28140","26200"
"New entrant CS","2022","20-29","Legal","Male","165","[c]","30310","26950"
"New entrant CS","2022","20-29","No function","Female","10415","[c]","25830","24250"
"New entrant CS","2022","20-29","No function","Male","6645","[c]","26210","24830"
"New entrant CS","2022","20-29","Project Delivery","Female","310","[c]","28650","26350"
"New entrant CS","2022","20-29","Project Delivery","Male","365","[c]","28310","27540"
"New entrant CS","2022","20-29","Property","Female","205","[c]","27180","25000"
"New entrant CS","2022","20-29","Property","Male","175","[c]","27850","25750"
"New entrant CS","2022","20-29","Security","Female","100","[c]","26990","25640"
"New entrant CS","2022","20-29","Security","Male","230","[c]","26090","25000"
"New entrant CS","2022","20-29","Unknown","Female","1985","[c]","26760","25770"
"New entrant CS","2022","20-29","Unknown","Male","1540","[c]","26630","24880"
"New entrant CS","2022","30-39","Analysis","Female","140","[c]","38020","36500"
"New entrant CS","2022","30-39","Analysis","Male","145","[c]","39080","36650"
"New entrant CS","2022","30-39","Commercial","Female","160","[c]","41840","36500"
"New entrant CS","2022","30-39","Commercial","Male","120","[c]","49070","40350"
"New entrant CS","2022","30-39","Communications","Female","220","[c]","33610","30350"
"New entrant CS","2022","30-39","Communications","Male","210","[c]","30420","26590"
"New entrant CS","2022","30-39","Counter Fraud","Female","225","[c]","27140","26590"
"New entrant CS","2022","30-39","Counter Fraud","Male","220","[c]","28320","26630"
"New entrant CS","2022","30-39","Debt","Female","150","[c]","21490","21250"
"New entrant CS","2022","30-39","Debt","Male","125","[c]","22030","21250"
"New entrant CS","2022","30-39","Digital, Data & Technology","Female","340","[c]","38870","36700"
"New entrant CS","2022","30-39","Digital, Data & Technology","Male","530","[c]","39370","36740"
"New entrant CS","2022","30-39","Finance","Female","190","[c]","34570","32790"
"New entrant CS","2022","30-39","Finance","Male","140","[c]","37310","36050"
"New entrant CS","2022","30-39","Grants Management","Female","75","[c]","21430","21300"
"New entrant CS","2022","30-39","Grants Management","Male","45","[c]","21960","21300"
"New entrant CS","2022","30-39","Human Resources","Female","220","[c]","33660","30730"
"New entrant CS","2022","30-39","Human Resources","Male","105","[c]","36410","31990"
"New entrant CS","2022","30-39","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Female","240","[c]","42200","43920"
"New entrant CS","2022","30-39","Legal","Male","120","[c]","43730","46000"
"New entrant CS","2022","30-39","No function","Female","5715","[c]","28780","26590"
"New entrant CS","2022","30-39","No function","Male","4160","[c]","29030","26880"
"New entrant CS","2022","30-39","Project Delivery","Female","240","[c]","35950","33080"
"New entrant CS","2022","30-39","Project Delivery","Male","260","[c]","38190","38650"
"New entrant CS","2022","30-39","Property","Female","130","[c]","32040","26350"
"New entrant CS","2022","30-39","Property","Male","125","[c]","34060","29360"
"New entrant CS","2022","30-39","Security","Female","50","[c]","30150","27700"
"New entrant CS","2022","30-39","Security","Male","145","[c]","29770","25540"
"New entrant CS","2022","30-39","Unknown","Female","1370","[c]","31200","27300"
"New entrant CS","2022","30-39","Unknown","Male","1145","[c]","31570","27570"
"New entrant CS","2022","40-49","Analysis","Female","65","[c]","39670","37220"
"New entrant CS","2022","40-49","Analysis","Male","70","[c]","45380","39050"
"New entrant CS","2022","40-49","Commercial","Female","115","[c]","47200","40000"
