"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","Project Delivery","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Black","Project Delivery","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Operational Delivery","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Black","Project Delivery","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Operational Delivery","Unknown","5","5","[c]","[c]"
"In post","2022","Black","Project Delivery","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Other","Heterosexual / straight","45","45","34130","30720"
"In post","2022","Black","Project Delivery","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Policy","Heterosexual / straight","60","60","52140","54030"
"In post","2022","Black","Project Delivery","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Policy","Unknown","10","10","[c]","[c]"
"In post","2022","Black","Project Delivery","Project Delivery","Heterosexual / straight","350","340","38960","37710"
"In post","2022","Black","Project Delivery","Project Delivery","LGBO","5","5","[c]","[c]"
"In post","2022","Black","Project Delivery","Project Delivery","Undeclared","15","15","[c]","[c]"
"In post","2022","Black","Project Delivery","Project Delivery","Unknown","20","20","[c]","[c]"
"In post","2022","Black","Project Delivery","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Science and Engineering","Heterosexual / straight","50","50","36890","37180"
"In post","2022","Black","Project Delivery","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Tax","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Black","Project Delivery","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Black","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Operational Delivery","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Black","Property","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Other","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Black","Property","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Property","Heterosexual / straight","130","125","39000","35740"
"In post","2022","Black","Property","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Property","Undeclared","15","10","[c]","[c]"
"In post","2022","Black","Property","Property","Unknown","15","15","[c]","[c]"
"In post","2022","Black","Property","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Black","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Intelligence Analysis","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Black","Security","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Security","Heterosexual / straight","95","95","32870","29550"
"In post","2022","Black","Security","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Black","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Communications","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Black","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Counter Fraud","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Black","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Digital, Data and Technology","Heterosexual / straight","90","90","46610","41970"
"In post","2022","Black","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Digital, Data and Technology","Undeclared","5","5","[c]","[c]"
"In post","2022","Black","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Finance","Heterosexual / straight","50","45","38840","35130"
"In post","2022","Black","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Human Resources","Heterosexual / straight","50","50","40200","35200"
"In post","2022","Black","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Intelligence Analysis","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Black","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Knowledge and Information Management","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Black","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Medicine","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Black","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Operational Delivery","Heterosexual / straight","1100","1020","29160","28670"
"In post","2022","Black","Unknown","Operational Delivery","LGBO","15","15","[c]","[c]"
"In post","2022","Black","Unknown","Operational Delivery","Undeclared","70","65","29040","28710"
"In post","2022","Black","Unknown","Operational Delivery","Unknown","10","5","[c]","[c]"
"In post","2022","Black","Unknown","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Other","Heterosexual / straight","235","225","30100","28650"
"In post","2022","Black","Unknown","Other","LGBO","5","5","[c]","[c]"
"In post","2022","Black","Unknown","Other","Undeclared","15","15","[c]","[c]"
"In post","2022","Black","Unknown","Other","Unknown","5","5","[c]","[c]"
"In post","2022","Black","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Policy","Heterosexual / straight","165","160","42000","39960"
"In post","2022","Black","Unknown","Policy","LGBO","5","5","[c]","[c]"
"In post","2022","Black","Unknown","Policy","Undeclared","10","10","[c]","[c]"
"In post","2022","Black","Unknown","Policy","Unknown","5","5","[c]","[c]"
"In post","2022","Black","Unknown","Project Delivery","Heterosexual / straight","115","115","44740","41950"
"In post","2022","Black","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Science and Engineering","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Black","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Security","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Black","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Heterosexual / straight","105","105","38050","32990"
"In post","2022","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
