"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Security","East Kent","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Essex Haven Gateway","AA/AO","15","[c]","23870","25000"
"New entrant CS","2022","Security","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Gloucestershire CC","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Lincolnshire CC","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Lincolnshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Lisburn and Castlereagh","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Newry, Mourne and Down","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","North and West Norfolk","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North Yorkshire CC","AA/AO","20","[c]","26000","23540"
"New entrant CS","2022","Security","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Oxfordshire CC","AA/AO","10","[c]","23750","25000"
"New entrant CS","2022","Security","Perth and Kinross, and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Plymouth","AA/AO","25","[c]","24120","23540"
"New entrant CS","2022","Security","Plymouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Portsmouth","AA/AO","20","[c]","24770","24540"
"New entrant CS","2022","Security","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Powys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Somerset CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Somerset CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","South Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Staffordshire CC","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Suffolk CC","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Swansea","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Telford and Wrekin","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Tower Hamlets","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Tyneside","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Wakefield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Wandsworth","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Warwickshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Cumbria","AA/AO","10","[c]","28560","23540"
"New entrant CS","2022","Security","West Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Westminster","AA/AO","15","[c]","26650","25140"
"New entrant CS","2022","Security","Westminster","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Westminster","SEO/HEO","30","[c]","38580","37150"
"New entrant CS","2022","Security","Wiltshire","AA/AO","20","[c]","24880","23540"
"New entrant CS","2022","Security","Wiltshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Cardiff and Vale of Glamorgan","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Croydon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Darlington","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Hackney and Newham","SEO/HEO","10","[c]","38770","37610"
"New entrant CS","2022","Social Research","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Leeds","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Manchester","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Monmouthshire and Newport","SEO/HEO","100","[c]","33170","30710"
"New entrant CS","2022","Social Research","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Sheffield","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","South Hampshire","SEO/HEO","40","[c]","31310","30710"
"New entrant CS","2022","Social Research","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Tower Hamlets","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Westminster","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Westminster","EO","25","[c]","33060","33650"
"New entrant CS","2022","Social Research","Westminster","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Westminster","SEO/HEO","35","[c]","37600","37610"
"New entrant CS","2022","Social Research","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Cardiff and Vale of Glamorgan","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Cardiff and Vale of Glamorgan","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","City of Edinburgh","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Croydon","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Croydon","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Gwynedd","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Hackney and Newham","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Hounslow and Richmond upon Thames","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Leeds","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Leeds","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Lincolnshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Liverpool","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Liverpool","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Manchester","SEO/HEO","15","[c]","33170","33080"
"New entrant CS","2022","Statistics","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Monmouthshire and Newport","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Monmouthshire and Newport","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Monmouthshire and Newport","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Monmouthshire and Newport","SEO/HEO","45","[c]","32560","30710"
"New entrant CS","2022","Statistics","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Sefton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Sheffield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","South Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","South Hampshire","SEO/HEO","20","[c]","33110","30710"
"New entrant CS","2022","Statistics","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Tower Hamlets","EO","10","[c]","28670","28310"
"New entrant CS","2022","Statistics","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Tower Hamlets","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Tyneside","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Westminster","AA/AO","30","[c]","22760","22460"
"New entrant CS","2022","Statistics","Westminster","EO","25","[c]","28350","27850"
"New entrant CS","2022","Statistics","Westminster","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Westminster","SEO/HEO","40","[c]","35870","36550"
"New entrant CS","2022","Statistics","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Belfast","AA/AO","80","[c]","21250","21250"
"New entrant CS","2022","Tax","Belfast","EO","80","[c]","26390","26590"
"New entrant CS","2022","Tax","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Belfast","SEO/HEO","70","[c]","33080","33080"
"New entrant CS","2022","Tax","Birmingham","AA/AO","15","[c]","21250","21250"
"New entrant CS","2022","Tax","Birmingham","EO","125","[c]","26570","26590"
"New entrant CS","2022","Tax","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Birmingham","SEO/HEO","75","[c]","33100","33080"
"New entrant CS","2022","Tax","Bradford","AA/AO","65","[c]","21250","21250"
"New entrant CS","2022","Tax","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Bristol, City of","SEO/HEO","15","[c]","33580","33080"
"New entrant CS","2022","Tax","Cardiff and Vale of Glamorgan","AA/AO","60","[c]","21250","21250"
"New entrant CS","2022","Tax","Cardiff and Vale of Glamorgan","EO","40","[c]","26360","26590"
"New entrant CS","2022","Tax","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Cardiff and Vale of Glamorgan","SEO/HEO","40","[c]","33140","33080"
"New entrant CS","2022","Tax","City of Edinburgh","AA/AO","80","[c]","21250","21250"
"New entrant CS","2022","Tax","City of Edinburgh","EO","55","[c]","26500","26590"
"New entrant CS","2022","Tax","City of Edinburgh","SEO/HEO","50","[c]","33110","33080"
"New entrant CS","2022","Tax","Croydon","EO","50","[c]","30760","30750"
"New entrant CS","2022","Tax","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Croydon","SEO/HEO","45","[c]","37670","37610"
"New entrant CS","2022","Tax","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","East Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Glasgow City","EO","55","[c]","26600","26590"
"New entrant CS","2022","Tax","Glasgow City","SEO/HEO","50","[c]","33100","33080"
"New entrant CS","2022","Tax","Greater Manchester South West","AA/AO","110","[c]","21250","21250"
"New entrant CS","2022","Tax","Greater Manchester South West","EO","125","[c]","26390","26590"
"New entrant CS","2022","Tax","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Greater Manchester South West","SEO/HEO","50","[c]","32840","33080"
"New entrant CS","2022","Tax","Hackney and Newham","EO","70","[c]","30750","30750"
"New entrant CS","2022","Tax","Hackney and Newham","SEO/HEO","70","[c]","37630","37610"
"New entrant CS","2022","Tax","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Leeds","AA/AO","10","[c]","21250","21250"
"New entrant CS","2022","Tax","Leeds","EO","130","[c]","26620","26590"
"New entrant CS","2022","Tax","Leeds","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Leeds","SEO/HEO","50","[c]","33110","33080"
"New entrant CS","2022","Tax","Liverpool","AA/AO","110","[c]","21250","21250"
"New entrant CS","2022","Tax","Liverpool","EO","105","[c]","26430","26590"
"New entrant CS","2022","Tax","Liverpool","SEO/HEO","60","[c]","33080","33080"
"New entrant CS","2022","Tax","Manchester","EO","35","[c]","26610","26590"
"New entrant CS","2022","Tax","Manchester","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Tax","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Nottingham","AA/AO","45","[c]","21250","21250"
"New entrant CS","2022","Tax","Nottingham","EO","105","[c]","26560","26590"
"New entrant CS","2022","Tax","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Nottingham","SEO/HEO","55","[c]","33370","33080"
"New entrant CS","2022","Tax","Portsmouth","AA/AO","15","[c]","21250","21250"
"New entrant CS","2022","Tax","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Sefton","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Tax","South Lanarkshire","AA/AO","50","[c]","21250","21250"
"New entrant CS","2022","Tax","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Sunderland","AA/AO","40","[c]","21250","21250"
"New entrant CS","2022","Tax","Sunderland","EO","10","[c]","26630","26590"
"New entrant CS","2022","Tax","Tyneside","AA/AO","60","[c]","21250","21250"
"New entrant CS","2022","Tax","Tyneside","EO","95","[c]","26540","26590"
"New entrant CS","2022","Tax","Tyneside","SEO/HEO","55","[c]","33110","33080"
"New entrant CS","2022","Tax","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Aberdeen City and Aberdeenshire","AA/AO","20","[c]","23540","24400"
"New entrant CS","2022","Unknown","Aberdeen City and Aberdeenshire","EO","50","[c]","27350","27230"
"New entrant CS","2022","Unknown","Aberdeen City and Aberdeenshire","G6/G7","10","[c]","58280","55330"
"New entrant CS","2022","Unknown","Aberdeen City and Aberdeenshire","SEO/HEO","40","[c]","33270","31540"
"New entrant CS","2022","Unknown","Angus and Dundee City","AA/AO","290","[c]","21560","21050"
"New entrant CS","2022","Unknown","Angus and Dundee City","EO","195","[c]","27440","27230"
"New entrant CS","2022","Unknown","Angus and Dundee City","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Angus and Dundee City","SEO/HEO","75","[c]","33600","31540"
"New entrant CS","2022","Unknown","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Barnet","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Barnsley, Doncaster and Rotherham","AA/AO","25","[c]","21160","21260"
"New entrant CS","2022","Unknown","Barnsley, Doncaster and Rotherham","EO","15","[c]","27570","27570"
"New entrant CS","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bedford","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Belfast","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Belfast","EO","20","[c]","26590","26590"
"New entrant CS","2022","Unknown","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Belfast","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Belfast","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire","SEO/HEO","10","[c]","28260","28000"
"New entrant CS","2022","Unknown","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bexley and Greenwich","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Birmingham","AA/AO","45","[c]","21280","21250"
"New entrant CS","2022","Unknown","Birmingham","EO","95","[c]","26680","26590"
"New entrant CS","2022","Unknown","Birmingham","G6/G7","20","[c]","62900","60140"
"New entrant CS","2022","Unknown","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Birmingham","SEO/HEO","45","[c]","31700","30730"
"New entrant CS","2022","Unknown","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Blackpool","AA/AO","25","[c]","21250","21260"
"New entrant CS","2022","Unknown","Blackpool","EO","15","[c]","27570","27570"
"New entrant CS","2022","Unknown","Blackpool","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Blackpool","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bradford","AA/AO","70","[c]","21210","21250"
"New entrant CS","2022","Unknown","Bradford","EO","15","[c]","27570","27570"
"New entrant CS","2022","Unknown","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Brent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bristol, City of","EO","15","[c]","26300","26590"
"New entrant CS","2022","Unknown","Bristol, City of","G6/G7","15","[c]","58210","49700"
"New entrant CS","2022","Unknown","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bristol, City of","SEO/HEO","20","[c]","32240","32000"
"New entrant CS","2022","Unknown","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bromley","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bromley","EO","[c]","[c]","[c]","[c]"
