"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Business, Energy and Industrial Strategy","Economics","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Economics","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Economics","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Economics","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","London","Female","85","80","51520","53290"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","London","Male","90","90","53600","53380"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","South West (England)","Female","25","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","South West (England)","Male","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","Wales","Female","60","55","32470","28280"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","Wales","Male","40","40","36250","30910"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","London","Female","95","90","47480","46010"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","London","Male","35","35","52000","47080"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","North West (England)","Female","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","South West (England)","Female","55","55","38250","33910"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","South West (England)","Male","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Wales","Female","110","105","36920","31280"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Wales","Male","30","30","38230","39820"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","West Midlands (England)","Female","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Wales","Female","15","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Wales","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","International Trade","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","International Trade","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","International Trade","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","International Trade","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","Female","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","Male","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Wales","Female","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Wales","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","London","Female","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","London","Male","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","South West (England)","Female","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","Wales","Female","40","35","49340","43740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","Wales","Male","25","25","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","East Midlands (England)","Female","100","95","28020","26290"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","East Midlands (England)","Male","55","55","30160","30240"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","East of England","Female","95","85","30350","26380"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","East of England","Male","45","40","31570","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","Female","370","355","40890","36000"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","Male","315","310","46190","41960"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North East (England)","Female","110","100","28510","26380"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North East (England)","Male","55","55","29790","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","Female","180","165","28870","26000"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","Male","115","110","30740","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Northern Ireland","Male","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Scotland","Female","155","140","33530","28610"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Scotland","Male","145","135","37880","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","Female","85","80","30390","26290"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","Male","50","50","31950","31530"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","Female","140","130","32150","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","Male","165","160","39570","38310"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","Female","785","700","26080","24030"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","Male","470","455","27750","24030"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Midlands (England)","Female","230","210","28040","24250"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Midlands (England)","Male","155","150","30320","24570"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Yorkshire and The Humber","Female","85","80","30000","28310"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Yorkshire and The Humber","Male","65","60","30760","28280"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Research","London","Female","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Research","London","Male","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Research","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Research","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Research","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Research","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Other","South West (England)","Female","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Other","South West (England)","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Other","Wales","Female","30","30","44160","39910"
"In post","2022","Department for Business, Energy and Industrial Strategy","Other","Wales","Male","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","East of England","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","London","Female","2010","1940","49030","53380"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","London","Male","2035","2015","51050","53380"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","North East (England)","Female","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","North East (England)","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","North West (England)","Female","105","100","38980","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","North West (England)","Male","105","105","44540","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","Scotland","Female","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","Scotland","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","South West (England)","Female","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","South West (England)","Male","25","25","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","Wales","Female","70","65","40310","39910"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","Wales","Male","70","70","45830","40710"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","West Midlands (England)","Female","80","75","42410","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","West Midlands (England)","Male","65","65","41870","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","London","Female","70","70","45980","41550"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","London","Male","60","60","55710","52860"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","North West (England)","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","South East (England)","Female","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","South East (England)","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","South West (England)","Female","110","100","40840","39650"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","South West (England)","Male","120","120","41620","40230"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Wales","Female","35","35","40930","39820"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Wales","Male","30","30","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Property","South West (England)","Female","15","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Property","South West (England)","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Property","Wales","Female","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Property","Wales","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","East of England","Female","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","East of England","Male","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","Female","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","Male","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Overseas","Female","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Overseas","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Scotland","Female","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Scotland","Male","45","45","33600","33050"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","South East (England)","Female","35","35","35560","37420"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","South East (England)","Male","40","35","37600","37080"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","South West (England)","Female","215","195","37980","39650"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","South West (England)","Male","470","445","41850","39750"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Wales","Female","80","75","46990","42070"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Wales","Male","305","295","48790","43740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","London","Female","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","London","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","Wales","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Social Research","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Social Research","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Social Research","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Social Research","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","London","Female","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","London","Male","25","25","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Commercial","London","Female","15","15","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Commercial","London","Male","15","15","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Commercial","North West (England)","Male","5","5","[c]","[c]"
