"Status","Year","Age","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Cabinet Office","Male","190","180","55470","49460"
"In post","2022","60-64","Chancellor's other departments","Female","5","5","[c]","[c]"
"In post","2022","60-64","Chancellor's other departments","Male","15","15","[c]","[c]"
"In post","2022","60-64","Charity Commission","Female","20","20","[c]","[c]"
"In post","2022","60-64","Charity Commission","Male","10","10","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","Female","5","5","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","Male","15","15","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Female","330","280","34120","28970"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Male","335","295","41640","38510"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Female","15","15","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Male","20","20","[c]","[c]"
"In post","2022","60-64","Department for Education","Female","160","150","42480","37100"
"In post","2022","60-64","Department for Education","Male","145","135","48510","50400"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Female","370","330","30950","26520"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Male","340","305","38580","32810"
"In post","2022","60-64","Department for International Trade","Female","40","40","43560","38350"
"In post","2022","60-64","Department for International Trade","Male","50","45","49390","43470"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Female","75","70","49290","47660"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Male","105","90","48770","47660"
"In post","2022","60-64","Department for Transport","Female","635","470","25550","21840"
"In post","2022","60-64","Department for Transport","Male","850","755","34070","27930"
"In post","2022","60-64","Department for Work and Pensions","Female","7155","5405","26820","27570"
"In post","2022","60-64","Department for Work and Pensions","Male","3140","2645","29140","27570"
"In post","2022","60-64","Department of Health and Social Care","Female","345","300","47960","39030"
"In post","2022","60-64","Department of Health and Social Care","Male","225","205","64300","56310"
"In post","2022","60-64","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Estyn","Male","10","5","[c]","[c]"
"In post","2022","60-64","Food Standards Agency","Female","15","15","[c]","[c]"
"In post","2022","60-64","Food Standards Agency","Male","95","85","32220","28800"
"In post","2022","60-64","Foreign, Commonwealth and Development Office","Female","160","155","47700","38550"
"In post","2022","60-64","Foreign, Commonwealth and Development Office","Male","240","225","50690","47790"
"In post","2022","60-64","HM Land Registry","Female","310","220","30540","27130"
"In post","2022","60-64","HM Land Registry","Male","240","180","34110","33840"
"In post","2022","60-64","HM Revenue and Customs","Female","3400","2550","29580","26820"
"In post","2022","60-64","HM Revenue and Customs","Male","2315","1890","35460","33370"
"In post","2022","60-64","HM Treasury","Female","45","40","43170","42170"
"In post","2022","60-64","HM Treasury","Male","50","45","53820","45390"
"In post","2022","60-64","Home Office","Female","1230","1000","29260","25630"
"In post","2022","60-64","Home Office","Male","1175","970","32650","28650"
"In post","2022","60-64","Ministry of Defence","Female","1785","1615","29030","24380"
"In post","2022","60-64","Ministry of Defence","Male","4200","3935","34500","33000"
"In post","2022","60-64","Ministry of Justice","Female","3605","3010","27730","24180"
"In post","2022","60-64","Ministry of Justice","Male","3240","2635","31230","30910"
"In post","2022","60-64","National Crime Agency","Female","80","70","37460","36630"
"In post","2022","60-64","National Crime Agency","Male","245","230","43620","42710"
"In post","2022","60-64","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Female","100","90","52810","51360"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Male","35","35","69250","75500"
"In post","2022","60-64","Office of Gas and Electricity Markets","Female","10","10","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Male","20","20","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","Female","10","10","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","Female","10","5","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","Male","15","15","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Female","665","565","35540","30040"
"In post","2022","60-64","Scottish Government","Male","935","770","38710","35000"
"In post","2022","60-64","The National Archives","Female","20","20","[c]","[c]"
"In post","2022","60-64","The National Archives","Male","20","20","[c]","[c]"
"In post","2022","60-64","UK Export Finance","Female","5","5","[c]","[c]"
"In post","2022","60-64","UK Export Finance","Male","20","20","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Female","265","195","26100","20350"
"In post","2022","60-64","UK Statistics Authority","Male","200","155","27690","20350"
"In post","2022","60-64","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","Male","5","5","[c]","[c]"
"In post","2022","60-64","Welsh Government","Female","235","200","39620","38160"
"In post","2022","60-64","Welsh Government","Male","190","170","48760","47470"
"In post","2022","65+","Attorney General's Departments","Female","85","65","44400","33310"
"In post","2022","65+","Attorney General's Departments","Male","80","65","51970","55610"
"In post","2022","65+","Cabinet Office","Female","35","30","39270","34730"
"In post","2022","65+","Cabinet Office","Male","50","45","55860","43710"
"In post","2022","65+","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","Male","5","5","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Female","105","80","34890","28750"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Male","140","110","42240","40990"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education","Female","45","40","36910","33830"
"In post","2022","65+","Department for Education","Male","35","30","44570","43410"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","Female","140","115","28790","25560"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","Male","120","105","35590","31430"
"In post","2022","65+","Department for International Trade","Female","10","10","[c]","[c]"
"In post","2022","65+","Department for International Trade","Male","15","15","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","Female","30","20","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","Male","60","45","54190","58810"
"In post","2022","65+","Department for Transport","Female","180","115","25320","21840"
"In post","2022","65+","Department for Transport","Male","375","280","31730","26830"
"In post","2022","65+","Department for Work and Pensions","Female","1800","1260","26010","27570"
"In post","2022","65+","Department for Work and Pensions","Male","990","765","28270","27570"
"In post","2022","65+","Department of Health and Social Care","Female","125","100","47400","36330"
"In post","2022","65+","Department of Health and Social Care","Male","85","70","57720","50130"
"In post","2022","65+","Estyn","Female","5","5","[c]","[c]"
"In post","2022","65+","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","Female","10","5","[c]","[c]"
"In post","2022","65+","Food Standards Agency","Male","45","35","32520","28800"
"In post","2022","65+","Foreign, Commonwealth and Development Office","Female","40","35","38750","31730"
"In post","2022","65+","Foreign, Commonwealth and Development Office","Male","95","75","51330","53430"
"In post","2022","65+","HM Land Registry","Female","70","45","32060","27130"
"In post","2022","65+","HM Land Registry","Male","65","40","33540","33840"
"In post","2022","65+","HM Revenue and Customs","Female","785","560","27870","25900"
"In post","2022","65+","HM Revenue and Customs","Male","780","570","34590","28920"
"In post","2022","65+","HM Treasury","Female","10","5","[c]","[c]"
"In post","2022","65+","HM Treasury","Male","10","10","[c]","[c]"
"In post","2022","65+","Home Office","Female","385","290","27200","25630"
"In post","2022","65+","Home Office","Male","450","345","30270","27610"
"In post","2022","65+","Ministry of Defence","Female","530","460","27560","22330"
"In post","2022","65+","Ministry of Defence","Male","1510","1350","32900","29730"
"In post","2022","65+","Ministry of Justice","Female","1050","800","26940","24010"
"In post","2022","65+","Ministry of Justice","Male","1165","885","29140","26310"
"In post","2022","65+","National Crime Agency","Female","20","20","[c]","[c]"
"In post","2022","65+","National Crime Agency","Male","40","35","43650","40240"
"In post","2022","65+","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","Female","25","20","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","Male","10","10","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","Male","5","5","[c]","[c]"
"In post","2022","65+","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","Male","5","5","[c]","[c]"
"In post","2022","65+","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scottish Government","Female","170","130","32380","25930"
"In post","2022","65+","Scottish Government","Male","290","225","36140","32040"
"In post","2022","65+","The National Archives","Female","10","10","[c]","[c]"
"In post","2022","65+","The National Archives","Male","15","10","[c]","[c]"
"In post","2022","65+","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","Male","10","10","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","Female","130","85","24450","20350"
"In post","2022","65+","UK Statistics Authority","Male","125","80","24360","20350"
"In post","2022","65+","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Welsh Government","Female","100","75","37670","29430"
"In post","2022","65+","Welsh Government","Male","90","75","45210","38160"
"In post","2022","Unknown","Department for Work and Pensions","Female","15","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions","Female","35","[c]","22220","21260"
"Leaver CS","2022","16-19","Department for Work and Pensions","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scottish Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Attorney General's Departments","Female","90","[c]","27700","24590"
"Leaver CS","2022","20-29","Attorney General's Departments","Male","55","[c]","32170","26950"
"Leaver CS","2022","20-29","Cabinet Office","Female","115","[c]","31830","29250"
"Leaver CS","2022","20-29","Cabinet Office","Male","120","[c]","31840","28000"
"Leaver CS","2022","20-29","Chancellor's other departments","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chancellor's other departments","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Female","110","[c]","31120","27680"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Male","130","[c]","30410","27680"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Female","40","[c]","33200","34020"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Female","85","[c]","30370","28500"
"Leaver CS","2022","20-29","Department for Education","Male","60","[c]","32860","29730"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Female","180","[c]","23480","22430"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Male","155","[c]","22790","21300"
"Leaver CS","2022","20-29","Department for International Trade","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Female","45","[c]","29350","27850"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Male","35","[c]","28890","27850"
"Leaver CS","2022","20-29","Department for Transport","Female","130","[c]","25960","21840"
"Leaver CS","2022","20-29","Department for Transport","Male","120","[c]","27410","24220"
"Leaver CS","2022","20-29","Department for Work and Pensions","Female","1115","[c]","25340","27570"
"Leaver CS","2022","20-29","Department for Work and Pensions","Male","860","[c]","25020","21260"
"Leaver CS","2022","20-29","Department of Health and Social Care","Female","510","[c]","28590","27140"
"Leaver CS","2022","20-29","Department of Health and Social Care","Male","265","[c]","28820","27140"
"Leaver CS","2022","20-29","Food Standards Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Female","60","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Female","40","[c]","26690","25850"
"Leaver CS","2022","20-29","HM Land Registry","Male","50","[c]","27540","25850"
"Leaver CS","2022","20-29","HM Revenue and Customs","Female","470","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Male","520","[c]","26490","25000"
"Leaver CS","2022","20-29","HM Treasury","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","Female","210","[c]","27470","25040"
"Leaver CS","2022","20-29","Home Office","Male","205","[c]","28750","24890"
"Leaver CS","2022","20-29","Ministry of Defence","Female","315","[c]","25410","23490"
"Leaver CS","2022","20-29","Ministry of Defence","Male","550","[c]","26680","26350"
"Leaver CS","2022","20-29","Ministry of Justice","Female","1760","[c]","22950","20970"
"Leaver CS","2022","20-29","Ministry of Justice","Male","1220","[c]","23120","20970"
"Leaver CS","2022","20-29","National Crime Agency","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","Male","40","[c]","32080","32480"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Government","Female","140","[c]","26990","24660"
"Leaver CS","2022","20-29","Scottish Government","Male","125","[c]","26330","25930"
"Leaver CS","2022","20-29","The National Archives","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Export Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Statistics Authority","Female","85","[c]","24360","22610"
"Leaver CS","2022","20-29","UK Statistics Authority","Male","105","[c]","25310","23050"
"Leaver CS","2022","20-29","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Supreme Court","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Water Services Regulation Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Welsh Government","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Welsh Government","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Attorney General's Departments","Female","90","[c]","43320","51250"
"Leaver CS","2022","30-39","Attorney General's Departments","Male","50","[c]","47450","51250"
"Leaver CS","2022","30-39","Cabinet Office","Female","100","[c]","49560","49700"
"Leaver CS","2022","30-39","Cabinet Office","Male","125","[c]","50190","54700"
"Leaver CS","2022","30-39","Chancellor's other departments","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Chancellor's other departments","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Charity Commission","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Competition and Markets Authority","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Competition and Markets Authority","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy","Female","75","[c]","40360","40040"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy","Male","115","[c]","43950","40220"
"Leaver CS","2022","30-39","Department for Digital, Culture, Media and Sport","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Digital, Culture, Media and Sport","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education","Female","55","[c]","40160","36730"
"Leaver CS","2022","30-39","Department for Education","Male","50","[c]","43690","37030"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs","Female","100","[c]","27800","24920"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs","Male","60","[c]","26510","24920"
"Leaver CS","2022","30-39","Department for International Trade","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport","Female","120","[c]","31060","26350"
"Leaver CS","2022","30-39","Department for Transport","Male","115","[c]","35340","30730"
"Leaver CS","2022","30-39","Department for Work and Pensions","Female","715","[c]","27140","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","Male","650","[c]","28470","27570"
"Leaver CS","2022","30-39","Department of Health and Social Care","Female","535","[c]","38760","37190"
"Leaver CS","2022","30-39","Department of Health and Social Care","Male","235","[c]","41140","37450"
"Leaver CS","2022","30-39","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Female","335","[c]","25690","22040"
"Leaver CS","2022","30-39","HM Revenue and Customs","Male","330","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Female","160","[c]","31520","25310"
"Leaver CS","2022","30-39","Home Office","Male","190","[c]","32740","26040"
"Leaver CS","2022","30-39","Ministry of Defence","Female","305","[c]","31370","29230"
"Leaver CS","2022","30-39","Ministry of Defence","Male","445","[c]","33730","33240"
"Leaver CS","2022","30-39","Ministry of Justice","Female","1050","[c]","27360","21650"
"Leaver CS","2022","30-39","Ministry of Justice","Male","1080","[c]","29840","23720"
"Leaver CS","2022","30-39","National Crime Agency","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","Male","35","[c]","42510","39840"
"Leaver CS","2022","30-39","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Gas and Electricity Markets","Female","35","[c]","39920","37930"
"Leaver CS","2022","30-39","Office of Gas and Electricity Markets","Male","30","[c]","43900","37960"
"Leaver CS","2022","30-39","Office of Qualifications and Examinations Regulation","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Qualifications and Examinations Regulation","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Rail and Road","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Rail and Road","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scottish Government","Female","110","[c]","31550","27940"
"Leaver CS","2022","30-39","Scottish Government","Male","100","[c]","31840","30550"
"Leaver CS","2022","30-39","The National Archives","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Export Finance","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Export Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Statistics Authority","Female","50","[c]","32210","30150"
"Leaver CS","2022","30-39","UK Statistics Authority","Male","50","[c]","33680","30520"
"Leaver CS","2022","30-39","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Water Services Regulation Authority","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Water Services Regulation Authority","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Welsh Government","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Welsh Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","Female","65","[c]","53960","55000"
"Leaver CS","2022","40-49","Attorney General's Departments","Male","35","[c]","53210","55000"
"Leaver CS","2022","40-49","Cabinet Office","Female","70","[c]","60810","60170"
