"Status","Year","Parent_department","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department of Health and Social Care","Human Resources","Outside London","Male","50","50","45270","48860"
"In post","2022","Department of Health and Social Care","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Knowledge and Information Management","London","Female","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Legal","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Legal","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","London","Female","210","190","77420","73250"
"In post","2022","Department of Health and Social Care","Medicine","London","Male","110","100","80290","76510"
"In post","2022","Department of Health and Social Care","Medicine","Outside London","Female","150","130","78480","85830"
"In post","2022","Department of Health and Social Care","Medicine","Outside London","Male","80","80","105360","114000"
"In post","2022","Department of Health and Social Care","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","London","Female","1410","1315","42690","39690"
"In post","2022","Department of Health and Social Care","Operational Delivery","London","Male","745","715","48900","41350"
"In post","2022","Department of Health and Social Care","Operational Delivery","Outside London","Female","1535","1395","36250","30320"
"In post","2022","Department of Health and Social Care","Operational Delivery","Outside London","Male","740","705","40980","36820"
"In post","2022","Department of Health and Social Care","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Research","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Other","London","Female","155","145","48760","41770"
"In post","2022","Department of Health and Social Care","Other","London","Male","95","90","49310","41130"
"In post","2022","Department of Health and Social Care","Other","Outside London","Female","40","35","54470","49780"
"In post","2022","Department of Health and Social Care","Other","Outside London","Male","45","45","52790","51440"
"In post","2022","Department of Health and Social Care","Policy","London","Female","545","520","48870","53360"
"In post","2022","Department of Health and Social Care","Policy","London","Male","275","275","53490","53360"
"In post","2022","Department of Health and Social Care","Policy","Outside London","Female","160","155","42890","39810"
"In post","2022","Department of Health and Social Care","Policy","Outside London","Male","105","105","44970","42480"
"In post","2022","Department of Health and Social Care","Policy","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Policy","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Project Delivery","London","Female","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Property","London","Female","25","25","[c]","[c]"
"In post","2022","Department of Health and Social Care","Property","London","Male","15","15","[c]","[c]"
"In post","2022","Department of Health and Social Care","Property","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Property","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Department of Health and Social Care","Science and Engineering","London","Female","550","530","44350","40450"
"In post","2022","Department of Health and Social Care","Science and Engineering","London","Male","215","210","46340","41880"
"In post","2022","Department of Health and Social Care","Science and Engineering","Outside London","Female","1055","960","39390","37980"
"In post","2022","Department of Health and Social Care","Science and Engineering","Outside London","Male","525","510","42640","39400"
"In post","2022","Department of Health and Social Care","Social Research","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Social Research","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Social Research","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Statistics","London","Female","20","20","[c]","[c]"
"In post","2022","Department of Health and Social Care","Statistics","London","Male","15","15","[c]","[c]"
"In post","2022","Department of Health and Social Care","Statistics","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Statistics","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Department of Health and Social Care","Unknown","London","Female","95","95","47760","42950"
"In post","2022","Department of Health and Social Care","Unknown","London","Male","45","45","51910","53360"
"In post","2022","Department of Health and Social Care","Unknown","Outside London","Female","40","35","47750","49530"
"In post","2022","Department of Health and Social Care","Unknown","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Department of Health and Social Care","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Inspector of Education and Training","Outside London","Female","35","30","74760","75480"
"In post","2022","Estyn","Inspector of Education and Training","Outside London","Male","35","30","75460","75480"
"In post","2022","Estyn","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Operational Delivery","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Estyn","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Commercial","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Commercial","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Commercial","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Commercial","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","London","Female","15","10","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Outside London","Male","30","30","39710","37350"
"In post","2022","Food Standards Agency","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Outside London","Female","30","25","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Food Standards Agency","Economics","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Economics","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Intelligence Analysis","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Intelligence Analysis","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Internal Audit","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","International Trade","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","International Trade","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","London","Female","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","London","Female","25","25","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","London","Male","20","20","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Outside London","Female","150","145","33430","30350"
"In post","2022","Food Standards Agency","Operational Delivery","Outside London","Male","420","400","30850","26750"
"In post","2022","Food Standards Agency","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Other","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Other","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","London","Female","30","30","46270","40350"
"In post","2022","Food Standards Agency","Policy","London","Male","45","40","45300","40960"
"In post","2022","Food Standards Agency","Policy","Outside London","Female","105","100","37780","37350"
"In post","2022","Food Standards Agency","Policy","Outside London","Male","85","80","40880","37910"
"In post","2022","Food Standards Agency","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Food Standards Agency","Property","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Property","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","London","Female","20","20","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","London","Male","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Outside London","Female","55","50","37270","37350"
"In post","2022","Food Standards Agency","Science and Engineering","Outside London","Male","30","30","40490","34970"
"In post","2022","Food Standards Agency","Security","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Security","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Statistics","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Statistics","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Outside London","Female","35","35","44250","37910"
"In post","2022","Food Standards Agency","Veterinarian","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","London","Female","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","London","Male","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","Outside London","Female","65","65","39300","39190"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","Outside London","Male","50","45","45840","44570"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","London","Female","45","45","47810","46230"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","London","Male","45","45","53630","51500"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","Outside London","Female","10","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","London","Female","10","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","London","Male","25","25","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Outside London","Female","80","80","43150","39630"
"In post","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Outside London","Male","195","195","43000","39190"
"In post","2022","Foreign, Commonwealth and Development Office","Economics","London","Female","45","40","49250","51500"
"In post","2022","Foreign, Commonwealth and Development Office","Economics","London","Male","65","65","51950","54370"
"In post","2022","Foreign, Commonwealth and Development Office","Economics","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Economics","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Economics","Overseas","Female","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Economics","Overseas","Male","20","20","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","London","Female","45","40","46180","40750"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","London","Male","40","40","50210","43300"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","Outside London","Female","75","70","38950","33930"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","Outside London","Male","60","60","39410","36210"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","London","Female","120","115","47290","39580"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","London","Male","85","85","55500","54370"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","Outside London","Female","75","70","40510","33930"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","Overseas","Female","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","Overseas","Male","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Intelligence Analysis","London","Female","65","60","42470","37560"
"In post","2022","Foreign, Commonwealth and Development Office","Intelligence Analysis","London","Male","65","65","51130","47520"
"In post","2022","Foreign, Commonwealth and Development Office","Intelligence Analysis","Overseas","Female","25","25","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Intelligence Analysis","Overseas","Male","35","35","45460","40570"
"In post","2022","Foreign, Commonwealth and Development Office","Internal Audit","London","Female","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Internal Audit","London","Male","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Internal Audit","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Internal Audit","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","London","Female","40","40","46930","42270"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","London","Male","35","35","51460","41270"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Outside London","Female","30","30","34410","32340"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Outside London","Male","20","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Legal","London","Female","35","35","63790","68070"
"In post","2022","Foreign, Commonwealth and Development Office","Legal","London","Male","45","40","61610","65710"
"In post","2022","Foreign, Commonwealth and Development Office","Legal","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Legal","Outside London","Male","35","25","51630","53430"
"In post","2022","Foreign, Commonwealth and Development Office","Medicine","London","Female","15","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Medicine","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Medicine","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Medicine","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Medicine","Overseas","Female","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Medicine","Overseas","Male","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","London","Female","125","120","39690","36360"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","London","Male","70","70","38490","33680"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Outside London","Female","240","225","30080","26120"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Outside London","Male","135","130","32460","26120"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Overseas","Female","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Overseas","Male","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Research","London","Female","25","20","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Research","London","Male","35","30","58780","58370"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Research","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Research","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Other","London","Female","80","75","62290","59580"
"In post","2022","Foreign, Commonwealth and Development Office","Other","London","Male","65","65","68090","70410"
"In post","2022","Foreign, Commonwealth and Development Office","Other","Outside London","Female","30","30","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Other","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Other","Overseas","Female","55","55","65220","64840"
"In post","2022","Foreign, Commonwealth and Development Office","Other","Overseas","Male","50","50","66160","67030"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","London","Female","1180","1140","48150","43300"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","London","Male","1025","1020","51650","51500"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","Outside London","Female","90","85","47620","48940"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","Outside London","Male","50","50","49580","51670"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","Overseas","Female","720","715","51820","52630"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","Overseas","Male","915","915","53000","53910"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","London","Female","105","100","45220","41740"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","London","Male","55","55","47980","42680"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","Outside London","Female","120","110","34790","33930"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","Outside London","Male","65","65","40410","34730"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","Female","35","35","53540","55340"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","Male","35","35","53940","53000"
"In post","2022","Foreign, Commonwealth and Development Office","Property","London","Female","30","30","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Property","London","Male","80","80","57450","60990"
"In post","2022","Foreign, Commonwealth and Development Office","Property","Outside London","Female","35","35","34770","30270"
"In post","2022","Foreign, Commonwealth and Development Office","Property","Outside London","Male","155","155","37020","34770"
"In post","2022","Foreign, Commonwealth and Development Office","Property","Overseas","Female","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Property","Overseas","Male","115","115","40960","40330"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","London","Female","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","London","Male","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","Overseas","Male","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Security","London","Female","50","50","41140","38360"
"In post","2022","Foreign, Commonwealth and Development Office","Security","London","Male","95","95","42770","38730"
"In post","2022","Foreign, Commonwealth and Development Office","Security","Outside London","Female","40","40","32940","29360"
"In post","2022","Foreign, Commonwealth and Development Office","Security","Outside London","Male","185","175","35130","33390"
"In post","2022","Foreign, Commonwealth and Development Office","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Security","Overseas","Male","65","65","35220","34260"
"In post","2022","Foreign, Commonwealth and Development Office","Statistics","London","Female","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Statistics","London","Male","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Statistics","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Statistics","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Statistics","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Statistics","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Tax","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Tax","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","London","Female","100","100","52820","53470"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","London","Male","55","50","52130","43300"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","Overseas","Female","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Commercial","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Commercial","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Commercial","Outside London","Female","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Commercial","Outside London","Male","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Communications","London","Female","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Communications","London","Male","10","10","[c]","[c]"
