"Status","Year","Profession_of_post","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other","Dorset and Somerset","Outside London","Male","400","390","27620","25460"
"In post","2022","Other","East Anglia","Outside London","Female","560","530","24030","21830"
"In post","2022","Other","East Anglia","Outside London","Male","465","455","25530","21830"
"In post","2022","Other","East Wales","Outside London","Female","360","335","32420","27570"
"In post","2022","Other","East Wales","Outside London","Male","320","315","30030","27570"
"In post","2022","Other","East Yorkshire and Northern Lincolnshire","Outside London","Female","145","135","24310","21830"
"In post","2022","Other","East Yorkshire and Northern Lincolnshire","Outside London","Male","330","320","26920","26670"
"In post","2022","Other","Eastern Scotland","Outside London","Female","500","465","29830","26900"
"In post","2022","Other","Eastern Scotland","Outside London","Male","480","460","32920","29900"
"In post","2022","Other","Essex","Outside London","Female","125","115","26270","24250"
"In post","2022","Other","Essex","Outside London","Male","80","75","27490","26670"
"In post","2022","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","1915","1765","29720","26670"
"In post","2022","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","1760","1725","36550","33300"
"In post","2022","Other","Greater Manchester","Outside London","Female","485","440","26920","25880"
"In post","2022","Other","Greater Manchester","Outside London","Male","335","325","27610","25880"
"In post","2022","Other","Hampshire and Isle of Wight","Outside London","Female","765","715","25650","21830"
"In post","2022","Other","Hampshire and Isle of Wight","Outside London","Male","860","845","29840","26930"
"In post","2022","Other","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","300","260","23010","21260"
"In post","2022","Other","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","225","215","22990","21260"
"In post","2022","Other","Highlands and Islands","Outside London","Female","190","170","23330","21260"
"In post","2022","Other","Highlands and Islands","Outside London","Male","155","150","23220","21170"
"In post","2022","Other","Inner London - East","London","Female","480","460","42030","33100"
"In post","2022","Other","Inner London - East","London","Male","375","375","46810","37970"
"In post","2022","Other","Inner London - West","London","Female","1290","1240","40900","32000"
"In post","2022","Other","Inner London - West","London","Male","900","890","46940","35760"
"In post","2022","Other","Kent","Outside London","Female","185","175","27250","29290"
"In post","2022","Other","Kent","Outside London","Male","110","110","27890","26670"
"In post","2022","Other","Lancashire","Outside London","Female","345","310","26460","27130"
"In post","2022","Other","Lancashire","Outside London","Male","200","195","27370","27570"
"In post","2022","Other","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Leicestershire, Rutland and Northamptonshire","Outside London","Female","285","240","23600","21260"
"In post","2022","Other","Leicestershire, Rutland and Northamptonshire","Outside London","Male","120","120","24560","21260"
"In post","2022","Other","Lincolnshire","Outside London","Female","325","305","23410","21380"
"In post","2022","Other","Lincolnshire","Outside London","Male","225","225","25500","21050"
"In post","2022","Other","Merseyside","Outside London","Female","375","340","27950","27570"
"In post","2022","Other","Merseyside","Outside London","Male","220","215","28600","27570"
"In post","2022","Other","North Eastern Scotland","Outside London","Female","50","45","26040","26900"
"In post","2022","Other","North Eastern Scotland","Outside London","Male","45","40","29960","27570"
"In post","2022","Other","North Yorkshire","Outside London","Female","300","285","23810","21380"
"In post","2022","Other","North Yorkshire","Outside London","Male","335","325","24390","21170"
"In post","2022","Other","Northern Ireland","Outside London","Female","180","170","24930","22580"
"In post","2022","Other","Northern Ireland","Outside London","Male","160","155","24910","21520"
"In post","2022","Other","Northumberland, and Tyne and Wear","Outside London","Female","580","500","24930","21260"
"In post","2022","Other","Northumberland, and Tyne and Wear","Outside London","Male","320","305","25560","21260"
"In post","2022","Other","Outer London - East and North East","London","Female","120","115","30020","31060"
"In post","2022","Other","Outer London - East and North East","London","Male","50","50","29870","31060"
"In post","2022","Other","Outer London - South","London","Female","400","375","36050","31880"
"In post","2022","Other","Outer London - South","London","Male","245","240","40620","35200"
"In post","2022","Other","Outer London - West and North West","London","Female","235","225","31200","31030"
"In post","2022","Other","Outer London - West and North West","London","Male","260","255","28340","25760"
"In post","2022","Other","Overseas","Overseas","Female","305","300","47860","46600"
"In post","2022","Other","Overseas","Overseas","Male","250","250","50660","46600"
"In post","2022","Other","Shropshire and Staffordshire","Outside London","Female","400","370","25390","22330"
"In post","2022","Other","Shropshire and Staffordshire","Outside London","Male","440","435","29310","29350"
"In post","2022","Other","South Yorkshire","Outside London","Female","340","290","26610","21260"
"In post","2022","Other","South Yorkshire","Outside London","Male","160","155","27610","24890"
"In post","2022","Other","Southern Scotland","Outside London","Female","95","85","33120","27570"
"In post","2022","Other","Southern Scotland","Outside London","Male","225","220","27880","25610"
"In post","2022","Other","Surrey, East and West Sussex","Outside London","Female","215","190","26160","27570"
"In post","2022","Other","Surrey, East and West Sussex","Outside London","Male","120","115","28320","27570"
"In post","2022","Other","Tees Valley and Durham","Outside London","Female","100","95","26050","25450"
"In post","2022","Other","Tees Valley and Durham","Outside London","Male","65","65","24350","21680"
"In post","2022","Other","Unknown","Unknown","Female","305","290","30780","28980"
"In post","2022","Other","Unknown","Unknown","Male","1640","1635","37780","34460"
"In post","2022","Other","West Central Scotland","Outside London","Female","595","550","28060","26670"
"In post","2022","Other","West Central Scotland","Outside London","Male","560","535","30050","27420"
"In post","2022","Other","West Midlands","Outside London","Female","425","375","25780","23220"
"In post","2022","Other","West Midlands","Outside London","Male","220","215","26460","21680"
"In post","2022","Other","West Wales and The Valleys","Outside London","Female","650","595","34650","31210"
"In post","2022","Other","West Wales and The Valleys","Outside London","Male","310","300","33990","27570"
"In post","2022","Other","West Yorkshire","Outside London","Female","335","280","27840","26120"
"In post","2022","Other","West Yorkshire","Outside London","Male","250","235","27600","22520"
"In post","2022","Planning","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning","East Wales","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Planning","East Wales","Outside London","Male","30","30","42670","38160"
"In post","2022","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Planning","Greater Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Greater Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Inner London - West","London","Female","40","40","46650","42980"
"In post","2022","Planning","Inner London - West","London","Male","50","50","47290","42980"
"In post","2022","Planning","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Northumberland, and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning","West Midlands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning","West Midlands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning","West Wales and The Valleys","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Planning","West Wales and The Valleys","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Planning","West Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning","West Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bedfordshire and Hertfordshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cheshire","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Derbyshire and Nottinghamshire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Planning Inspectors","Derbyshire and Nottinghamshire","Outside London","Male","15","10","[c]","[c]"
"In post","2022","Planning Inspectors","Devon","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Devon","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Planning Inspectors","Dorset and Somerset","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Dorset and Somerset","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","East Anglia","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","East Anglia","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Planning Inspectors","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Wales","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","10","5","[c]","[c]"
"In post","2022","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Planning Inspectors","Greater Manchester","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Greater Manchester","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Planning Inspectors","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Hampshire and Isle of Wight","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","10","5","[c]","[c]"
"In post","2022","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Inner London - East","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Inner London - East","London","Male","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Kent","Outside London","Male","10","5","[c]","[c]"
"In post","2022","Planning Inspectors","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Leicestershire, Rutland and Northamptonshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Planning Inspectors","Lincolnshire","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Lincolnshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","North Yorkshire","Outside London","Female","10","5","[c]","[c]"
"In post","2022","Planning Inspectors","North Yorkshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Planning Inspectors","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Northumberland, and Tyne and Wear","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Planning Inspectors","Northumberland, and Tyne and Wear","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Planning Inspectors","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Outer London - East and North East","London","Male","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Outer London - South","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Outer London - West and North West","London","Male","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Shropshire and Staffordshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South Yorkshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Surrey, East and West Sussex","Outside London","Female","10","5","[c]","[c]"
"In post","2022","Planning Inspectors","Surrey, East and West Sussex","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Planning Inspectors","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Tees Valley and Durham","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Wales and The Valleys","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Planning Inspectors","West Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Yorkshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Policy","Bedfordshire and Hertfordshire","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Policy","Bedfordshire and Hertfordshire","Outside London","Male","35","35","46950","45200"
"In post","2022","Policy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","50","45","39200","35300"
"In post","2022","Policy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","45","45","44890","40770"
"In post","2022","Policy","Cheshire","Outside London","Female","40","35","37400","31820"
"In post","2022","Policy","Cheshire","Outside London","Male","40","40","43470","44390"
"In post","2022","Policy","Cornwall and Isles of Scilly","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Policy","Cornwall and Isles of Scilly","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Policy","Cumbria","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Policy","Cumbria","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Policy","Derbyshire and Nottinghamshire","Outside London","Female","185","175","39110","36500"
"In post","2022","Policy","Derbyshire and Nottinghamshire","Outside London","Male","105","105","41630","36850"
"In post","2022","Policy","Devon","Outside London","Female","55","55","40180","37130"
"In post","2022","Policy","Devon","Outside London","Male","30","30","45390","38180"
"In post","2022","Policy","Dorset and Somerset","Outside London","Female","10","5","[c]","[c]"
"In post","2022","Policy","Dorset and Somerset","Outside London","Male","20","15","[c]","[c]"
"In post","2022","Policy","East Anglia","Outside London","Female","70","65","40040","35990"
"In post","2022","Policy","East Anglia","Outside London","Male","70","70","43530","39360"
"In post","2022","Policy","East Wales","Outside London","Female","795","745","42700","38160"
"In post","2022","Policy","East Wales","Outside London","Male","565","555","46770","41980"
"In post","2022","Policy","East Yorkshire and Northern Lincolnshire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Policy","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Eastern Scotland","Outside London","Female","65","65","43710","38650"
"In post","2022","Policy","Eastern Scotland","Outside London","Male","45","45","42170","36360"
"In post","2022","Policy","Essex","Outside London","Female","40","35","44610","40520"
"In post","2022","Policy","Essex","Outside London","Male","30","30","44760","40520"
"In post","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","580","550","40000","36500"
"In post","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","375","365","42960","39360"
"In post","2022","Policy","Greater Manchester","Outside London","Female","555","530","40340","36740"
"In post","2022","Policy","Greater Manchester","Outside London","Male","430","425","42420","36740"
"In post","2022","Policy","Hampshire and Isle of Wight","Outside London","Female","200","190","36940","33300"
"In post","2022","Policy","Hampshire and Isle of Wight","Outside London","Male","135","135","41420","40000"
"In post","2022","Policy","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","30","25","42000","43350"
"In post","2022","Policy","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","30","30","[c]","[c]"
"In post","2022","Policy","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Inner London - East","London","Female","280","265","50440","44100"
"In post","2022","Policy","Inner London - East","London","Male","260","255","55580","56190"
"In post","2022","Policy","Inner London - West","London","Female","10885","10485","48750","46000"
"In post","2022","Policy","Inner London - West","London","Male","9405","9315","50510","52500"
"In post","2022","Policy","Kent","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Policy","Kent","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Policy","Lancashire","Outside London","Female","75","70","37260","33680"
"In post","2022","Policy","Lancashire","Outside London","Male","45","40","43640","40520"
"In post","2022","Policy","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Leicestershire, Rutland and Northamptonshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Policy","Lincolnshire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Policy","Lincolnshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Policy","Merseyside","Outside London","Female","155","150","42660","39500"
"In post","2022","Policy","Merseyside","Outside London","Male","115","115","43090","39390"
"In post","2022","Policy","North Eastern Scotland","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Policy","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","North Yorkshire","Outside London","Female","230","220","38320","35900"
"In post","2022","Policy","North Yorkshire","Outside London","Male","200","195","38940","35900"
"In post","2022","Policy","Northern Ireland","Outside London","Female","55","55","39110","36720"
"In post","2022","Policy","Northern Ireland","Outside London","Male","50","50","42260","37910"
"In post","2022","Policy","Northumberland, and Tyne and Wear","Outside London","Female","155","145","41400","39410"
"In post","2022","Policy","Northumberland, and Tyne and Wear","Outside London","Male","150","145","42820","37610"
"In post","2022","Policy","Outer London - East and North East","London","Female","5","5","[c]","[c]"
"In post","2022","Policy","Outer London - East and North East","London","Male","10","10","[c]","[c]"
"In post","2022","Policy","Outer London - South","London","Female","160","150","52930","56370"
"In post","2022","Policy","Outer London - South","London","Male","175","170","53140","57430"
"In post","2022","Policy","Outer London - West and North West","London","Female","35","35","42290","38720"
"In post","2022","Policy","Outer London - West and North West","London","Male","50","50","44280","40270"
"In post","2022","Policy","Overseas","Overseas","Female","750","745","51800","52570"
"In post","2022","Policy","Overseas","Overseas","Male","950","945","52970","53900"
"In post","2022","Policy","Shropshire and Staffordshire","Outside London","Female","50","45","35590","33300"
"In post","2022","Policy","Shropshire and Staffordshire","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Policy","South Yorkshire","Outside London","Female","560","515","41740","36960"
"In post","2022","Policy","South Yorkshire","Outside London","Male","380","370","44400","38970"
"In post","2022","Policy","Southern Scotland","Outside London","Female","75","70","46980","48500"
"In post","2022","Policy","Southern Scotland","Outside London","Male","55","55","50610","51930"
"In post","2022","Policy","Surrey, East and West Sussex","Outside London","Female","40","35","44540","39910"
"In post","2022","Policy","Surrey, East and West Sussex","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Policy","Tees Valley and Durham","Outside London","Female","215","205","39510","36500"
"In post","2022","Policy","Tees Valley and Durham","Outside London","Male","115","115","40420","36960"
"In post","2022","Policy","Unknown","Unknown","Female","25","25","[c]","[c]"
"In post","2022","Policy","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Policy","West Central Scotland","Outside London","Female","80","75","34950","26670"
"In post","2022","Policy","West Central Scotland","Outside London","Male","75","75","39450","33630"
"In post","2022","Policy","West Midlands","Outside London","Female","460","445","39300","36340"
"In post","2022","Policy","West Midlands","Outside London","Male","345","340","41680","36780"
"In post","2022","Policy","West Wales and The Valleys","Outside London","Female","460","430","37520","38160"
"In post","2022","Policy","West Wales and The Valleys","Outside London","Male","290","280","40260","38160"
"In post","2022","Policy","West Yorkshire","Outside London","Female","400","375","41550","36920"
"In post","2022","Policy","West Yorkshire","Outside London","Male","280","275","42710","38160"
"In post","2022","Project Delivery","Bedfordshire and Hertfordshire","Outside London","Female","65","60","42810","41230"
"In post","2022","Project Delivery","Bedfordshire and Hertfordshire","Outside London","Male","65","65","46670","44500"
"In post","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","135","125","37510","35000"
"In post","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","125","120","43110","40000"
"In post","2022","Project Delivery","Cheshire","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Project Delivery","Cheshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Cornwall and Isles of Scilly","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Cornwall and Isles of Scilly","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Cumbria","Outside London","Female","40","40","37150","35900"
"In post","2022","Project Delivery","Cumbria","Outside London","Male","55","55","45830","45000"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","Outside London","Female","140","135","40810","38550"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","Outside London","Male","90","90","46140","41890"
"In post","2022","Project Delivery","Devon","Outside London","Female","160","150","39160","38550"
"In post","2022","Project Delivery","Devon","Outside London","Male","195","190","42350","40520"
"In post","2022","Project Delivery","Dorset and Somerset","Outside London","Female","50","50","36040","34290"
"In post","2022","Project Delivery","Dorset and Somerset","Outside London","Male","60","60","39950","40580"
"In post","2022","Project Delivery","East Anglia","Outside London","Female","130","125","37090","34850"
"In post","2022","Project Delivery","East Anglia","Outside London","Male","145","140","40390","38550"
"In post","2022","Project Delivery","East Wales","Outside London","Female","215","200","42010","38160"
"In post","2022","Project Delivery","East Wales","Outside London","Male","190","185","47600","41500"
"In post","2022","Project Delivery","East Yorkshire and Northern Lincolnshire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","East Yorkshire and Northern Lincolnshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Eastern Scotland","Outside London","Female","80","80","44510","40180"
"In post","2022","Project Delivery","Eastern Scotland","Outside London","Male","115","110","47250","45000"
"In post","2022","Project Delivery","Essex","Outside London","Female","55","50","41350","40520"
"In post","2022","Project Delivery","Essex","Outside London","Male","30","30","42790","40520"
"In post","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","1615","1525","39060","38070"
"In post","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","2210","2170","44010","40750"
"In post","2022","Project Delivery","Greater Manchester","Outside London","Female","200","190","43460","40180"
"In post","2022","Project Delivery","Greater Manchester","Outside London","Male","205","200","42140","40520"
"In post","2022","Project Delivery","Hampshire and Isle of Wight","Outside London","Female","615","565","36430","33300"
"In post","2022","Project Delivery","Hampshire and Isle of Wight","Outside London","Male","465","455","43930","40580"
"In post","2022","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Project Delivery","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Highlands and Islands","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Inner London - East","London","Female","485","445","47510","41670"
"In post","2022","Project Delivery","Inner London - East","London","Male","350","340","55380","53390"
"In post","2022","Project Delivery","Inner London - West","London","Female","1065","1035","48450","44500"
"In post","2022","Project Delivery","Inner London - West","London","Male","995","985","52490","52050"
"In post","2022","Project Delivery","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Kent","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Project Delivery","Kent","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Lancashire","Outside London","Female","330","300","37510","34290"
"In post","2022","Project Delivery","Lancashire","Outside London","Male","240","230","37300","33680"
"In post","2022","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Lincolnshire","Outside London","Female","30","25","[c]","[c]"
"In post","2022","Project Delivery","Lincolnshire","Outside London","Male","20","15","[c]","[c]"
"In post","2022","Project Delivery","Merseyside","Outside London","Female","390","370","41110","38550"
"In post","2022","Project Delivery","Merseyside","Outside London","Male","270","270","43800","40520"
"In post","2022","Project Delivery","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North Yorkshire","Outside London","Female","35","30","38770","37630"
"In post","2022","Project Delivery","North Yorkshire","Outside London","Male","45","45","41210","40000"
"In post","2022","Project Delivery","Northern Ireland","Outside London","Female","30","30","41860","40180"
"In post","2022","Project Delivery","Northern Ireland","Outside London","Male","35","30","48960","52050"
"In post","2022","Project Delivery","Northumberland, and Tyne and Wear","Outside London","Female","500","470","42070","40180"
"In post","2022","Project Delivery","Northumberland, and Tyne and Wear","Outside London","Male","440","425","44260","40520"
"In post","2022","Project Delivery","Outer London - East and North East","London","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Outer London - South","London","Female","375","370","47500","42130"
"In post","2022","Project Delivery","Outer London - South","London","Male","310","305","48950","42550"
"In post","2022","Project Delivery","Outer London - West and North West","London","Female","20","20","[c]","[c]"
