"Status","Year","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East Midlands (England)","25","[c]","28040","27570"
"Leaver CS","2022","Counter Fraud","East of England","15","[c]","30450","27570"
"Leaver CS","2022","Counter Fraud","London","45","[c]","36140","33100"
"Leaver CS","2022","Counter Fraud","North East (England)","20","[c]","24940","26120"
"Leaver CS","2022","Counter Fraud","North West (England)","35","[c]","28710","27570"
"Leaver CS","2022","Counter Fraud","Scotland","25","[c]","25020","27570"
"Leaver CS","2022","Counter Fraud","South East (England)","20","[c]","28280","27920"
"Leaver CS","2022","Counter Fraud","South West (England)","15","[c]","27790","27570"
"Leaver CS","2022","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wales","35","[c]","23910","22740"
"Leaver CS","2022","Counter Fraud","West Midlands (England)","15","[c]","31350","27570"
"Leaver CS","2022","Counter Fraud","Yorkshire and The Humber","25","[c]","28310","27570"
"Leaver CS","2022","Digital, Data and Technology","East Midlands (England)","35","[c]","34160","30730"
"Leaver CS","2022","Digital, Data and Technology","East of England","30","[c]","37800","34730"
"Leaver CS","2022","Digital, Data and Technology","London","340","[c]","48380","43630"
"Leaver CS","2022","Digital, Data and Technology","North East (England)","80","[c]","43340","40670"
"Leaver CS","2022","Digital, Data and Technology","North West (England)","160","[c]","44640","40460"
"Leaver CS","2022","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Scotland","45","[c]","40650","39190"
"Leaver CS","2022","Digital, Data and Technology","South East (England)","85","[c]","36820","33000"
"Leaver CS","2022","Digital, Data and Technology","South West (England)","250","[c]","36550","35660"
"Leaver CS","2022","Digital, Data and Technology","Unknown","55","[c]","39710","37230"
"Leaver CS","2022","Digital, Data and Technology","Wales","130","[c]","37180","34500"
"Leaver CS","2022","Digital, Data and Technology","West Midlands (England)","65","[c]","36460","34530"
"Leaver CS","2022","Digital, Data and Technology","Yorkshire and The Humber","105","[c]","44480","40450"
"Leaver CS","2022","Economics","London","135","[c]","38990","34550"
"Leaver CS","2022","Economics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Wales","30","[c]","21450","19610"
"Leaver CS","2022","Economics","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","East Midlands (England)","20","[c]","33910","33300"
"Leaver CS","2022","Finance","East of England","35","[c]","35420","33300"
"Leaver CS","2022","Finance","London","165","[c]","47270","40070"
"Leaver CS","2022","Finance","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","North West (England)","55","[c]","37020","33310"
"Leaver CS","2022","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Scotland","25","[c]","39640","33300"
"Leaver CS","2022","Finance","South East (England)","95","[c]","33680","33000"
"Leaver CS","2022","Finance","South West (England)","115","[c]","38460","33300"
"Leaver CS","2022","Finance","Unknown","20","[c]","26490","21840"
"Leaver CS","2022","Finance","Wales","30","[c]","38670","30990"
"Leaver CS","2022","Finance","West Midlands (England)","30","[c]","41630","44440"
"Leaver CS","2022","Finance","Yorkshire and The Humber","55","[c]","37310","33240"
"Leaver CS","2022","Geography","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","South West (England)","30","[c]","31850","33290"
"Leaver CS","2022","Geography","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Midlands (England)","20","[c]","31830","27570"
"Leaver CS","2022","Human Resources","East of England","15","[c]","33910","31580"
"Leaver CS","2022","Human Resources","London","230","[c]","43790","39020"
"Leaver CS","2022","Human Resources","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North West (England)","55","[c]","31240","24880"
"Leaver CS","2022","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scotland","55","[c]","30540","26500"
"Leaver CS","2022","Human Resources","South East (England)","40","[c]","31740","29540"
"Leaver CS","2022","Human Resources","South West (England)","80","[c]","36790","33300"
"Leaver CS","2022","Human Resources","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wales","25","[c]","34620","29540"
"Leaver CS","2022","Human Resources","West Midlands (England)","20","[c]","35740","36460"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","30","[c]","36220","30350"
"Leaver CS","2022","Inspector of Education and Training","East Midlands (England)","15","[c]","68060","75500"
"Leaver CS","2022","Inspector of Education and Training","East of England","15","[c]","60890","51360"
"Leaver CS","2022","Inspector of Education and Training","London","10","[c]","60590","51360"
"Leaver CS","2022","Inspector of Education and Training","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","North West (England)","20","[c]","64250","75500"
"Leaver CS","2022","Inspector of Education and Training","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South East (England)","20","[c]","62540","51360"
"Leaver CS","2022","Inspector of Education and Training","South West (England)","10","[c]","65450","75500"
"Leaver CS","2022","Inspector of Education and Training","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Midlands (England)","10","[c]","67880","75500"
"Leaver CS","2022","Inspector of Education and Training","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East of England","30","[c]","33280","33300"
"Leaver CS","2022","Intelligence Analysis","London","60","[c]","32990","30500"
"Leaver CS","2022","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","North West (England)","10","[c]","27200","27300"
"Leaver CS","2022","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","South East (England)","20","[c]","27160","27370"
"Leaver CS","2022","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","85","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","East of England","50","[c]","40400","37450"
"Leaver CS","2022","Knowledge and Information Management","London","115","[c]","43920","41320"
"Leaver CS","2022","Knowledge and Information Management","North East (England)","40","[c]","29900","27570"
"Leaver CS","2022","Knowledge and Information Management","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South East (England)","15","[c]","37170","31800"
"Leaver CS","2022","Knowledge and Information Management","South West (England)","20","[c]","34960","32000"
"Leaver CS","2022","Knowledge and Information Management","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Yorkshire and The Humber","180","[c]","30380","27710"
"Leaver CS","2022","Legal","East Midlands (England)","25","[c]","49220","54200"
"Leaver CS","2022","Legal","East of England","15","[c]","48380","53050"
"Leaver CS","2022","Legal","London","265","[c]","58370","55000"
"Leaver CS","2022","Legal","North East (England)","15","[c]","54230","55610"
"Leaver CS","2022","Legal","North West (England)","40","[c]","52310","54890"
"Leaver CS","2022","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","30","[c]","57000","53490"
"Leaver CS","2022","Legal","South East (England)","30","[c]","55160","55730"
"Leaver CS","2022","Legal","South West (England)","25","[c]","52610","55610"
"Leaver CS","2022","Legal","Wales","20","[c]","61920","58590"
"Leaver CS","2022","Legal","West Midlands (England)","25","[c]","48430","51520"
"Leaver CS","2022","Legal","Yorkshire and The Humber","20","[c]","59260","58420"
"Leaver CS","2022","Medicine","East Midlands (England)","35","[c]","46010","37280"
"Leaver CS","2022","Medicine","East of England","35","[c]","56040","39030"
"Leaver CS","2022","Medicine","London","95","[c]","79590","86320"
"Leaver CS","2022","Medicine","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North West (England)","15","[c]","77350","95140"
"Leaver CS","2022","Medicine","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Scotland","20","[c]","41100","37410"
"Leaver CS","2022","Medicine","South East (England)","60","[c]","49930","39030"
"Leaver CS","2022","Medicine","South West (England)","55","[c]","47550","39030"
"Leaver CS","2022","Medicine","Unknown","10","[c]","51790","39030"
"Leaver CS","2022","Medicine","Wales","20","[c]","55550","41560"
"Leaver CS","2022","Medicine","West Midlands (England)","25","[c]","69320","68100"
"Leaver CS","2022","Medicine","Yorkshire and The Humber","40","[c]","49520","31530"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","1330","[c]","25140","24250"
"Leaver CS","2022","Operational Delivery","East of England","1720","[c]","28210","27570"
"Leaver CS","2022","Operational Delivery","London","3820","[c]","35340","31060"
"Leaver CS","2022","Operational Delivery","North East (England)","1265","[c]","25680","21300"
"Leaver CS","2022","Operational Delivery","North West (England)","2705","[c]","25900","22850"
"Leaver CS","2022","Operational Delivery","Northern Ireland","60","[c]","28360","24880"
"Leaver CS","2022","Operational Delivery","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Scotland","1315","[c]","27140","26120"
"Leaver CS","2022","Operational Delivery","South East (England)","2700","[c]","27000","26800"
"Leaver CS","2022","Operational Delivery","South West (England)","1505","[c]","26820","26120"
"Leaver CS","2022","Operational Delivery","Unknown","515","[c]","22720","21840"
"Leaver CS","2022","Operational Delivery","Wales","1145","[c]","26400","22740"
"Leaver CS","2022","Operational Delivery","West Midlands (England)","1685","[c]","27730","26160"
"Leaver CS","2022","Operational Delivery","Yorkshire and The Humber","1800","[c]","26570","26120"
"Leaver CS","2022","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","South East (England)","20","[c]","38430","38070"
"Leaver CS","2022","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Midlands (England)","120","[c]","22940","21260"
"Leaver CS","2022","Other","East of England","165","[c]","24070","21380"
"Leaver CS","2022","Other","London","515","[c]","39090","31060"
"Leaver CS","2022","Other","North East (England)","60","[c]","24260","21260"
"Leaver CS","2022","Other","North West (England)","135","[c]","25280","22080"
"Leaver CS","2022","Other","Northern Ireland","20","[c]","21980","21920"
"Leaver CS","2022","Other","Overseas","65","[c]","44390","41600"
"Leaver CS","2022","Other","Scotland","290","[c]","29540","25030"
"Leaver CS","2022","Other","South East (England)","405","[c]","25020","21240"
"Leaver CS","2022","Other","South West (England)","460","[c]","27570","22080"
"Leaver CS","2022","Other","Unknown","255","[c]","35370","32700"
"Leaver CS","2022","Other","Wales","85","[c]","27570","22250"
"Leaver CS","2022","Other","West Midlands (England)","145","[c]","24840","21330"
"Leaver CS","2022","Other","Yorkshire and The Humber","155","[c]","24870","21260"
"Leaver CS","2022","Planning","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Planning","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","South West (England)","15","[c]","43700","43740"
"Leaver CS","2022","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East of England","10","[c]","[c]","[c]"
"Leaver CS","2022","Policy","London","1130","[c]","47470","42300"
"Leaver CS","2022","Policy","North East (England)","20","[c]","31490","30480"
"Leaver CS","2022","Policy","North West (England)","55","[c]","40470","36500"
"Leaver CS","2022","Policy","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Scotland","20","[c]","35120","26420"
"Leaver CS","2022","Policy","South East (England)","40","[c]","40420","31380"
"Leaver CS","2022","Policy","South West (England)","70","[c]","41660","39460"
"Leaver CS","2022","Policy","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Wales","70","[c]","47390","37790"
"Leaver CS","2022","Policy","West Midlands (England)","40","[c]","49660","37340"
"Leaver CS","2022","Policy","Yorkshire and The Humber","105","[c]","41730","37070"
"Leaver CS","2022","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","15","[c]","41320","38510"
"Leaver CS","2022","Project Delivery","London","165","[c]","50380","43300"
"Leaver CS","2022","Project Delivery","North East (England)","15","[c]","41960","35410"
"Leaver CS","2022","Project Delivery","North West (England)","50","[c]","40120","37350"
"Leaver CS","2022","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","30","[c]","43160","40980"
"Leaver CS","2022","Project Delivery","South East (England)","85","[c]","37470","37650"
"Leaver CS","2022","Project Delivery","South West (England)","305","[c]","38330","37370"
"Leaver CS","2022","Project Delivery","Unknown","15","[c]","36340","33630"
"Leaver CS","2022","Project Delivery","Wales","30","[c]","45300","38160"
"Leaver CS","2022","Project Delivery","West Midlands (England)","15","[c]","40530","36740"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","30","[c]","39130","37060"
"Leaver CS","2022","Property","East Midlands (England)","45","[c]","28440","25000"
"Leaver CS","2022","Property","East of England","45","[c]","31530","27000"
"Leaver CS","2022","Property","London","45","[c]","46760","45220"
"Leaver CS","2022","Property","North East (England)","20","[c]","29470","26130"
"Leaver CS","2022","Property","North West (England)","30","[c]","39710","34240"
"Leaver CS","2022","Property","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","20","[c]","36920","33530"
"Leaver CS","2022","Property","South East (England)","60","[c]","34540","33300"
"Leaver CS","2022","Property","South West (England)","40","[c]","31890","29750"
"Leaver CS","2022","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","15","[c]","36450","36240"
"Leaver CS","2022","Property","West Midlands (England)","30","[c]","35440","33300"
"Leaver CS","2022","Property","Yorkshire and The Humber","50","[c]","34940","33300"
"Leaver CS","2022","Psychology","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","East of England","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","South East (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Midlands (England)","65","[c]","43670","39390"
"Leaver CS","2022","Science and Engineering","East of England","120","[c]","38220","35900"
"Leaver CS","2022","Science and Engineering","London","265","[c]","43300","40060"
"Leaver CS","2022","Science and Engineering","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","North West (England)","60","[c]","35340","32510"
"Leaver CS","2022","Science and Engineering","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Scotland","35","[c]","30620","28200"
"Leaver CS","2022","Science and Engineering","South East (England)","185","[c]","39060","38010"
"Leaver CS","2022","Science and Engineering","South West (England)","560","[c]","34530","32600"
"Leaver CS","2022","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Wales","30","[c]","43900","38290"
"Leaver CS","2022","Science and Engineering","West Midlands (England)","50","[c]","37040","33420"
"Leaver CS","2022","Science and Engineering","Yorkshire and The Humber","50","[c]","36760","35910"
"Leaver CS","2022","Security","East Midlands (England)","15","[c]","25450","25000"
"Leaver CS","2022","Security","East of England","55","[c]","38110","39070"
"Leaver CS","2022","Security","London","70","[c]","34160","31890"
"Leaver CS","2022","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","30","[c]","28480","26010"
"Leaver CS","2022","Security","Northern Ireland","15","[c]","22090","20560"
"Leaver CS","2022","Security","Scotland","105","[c]","35070","39070"
"Leaver CS","2022","Security","South East (England)","185","[c]","31440","27680"
"Leaver CS","2022","Security","South West (England)","125","[c]","28970","26510"
"Leaver CS","2022","Security","Unknown","10","[c]","27410","26410"
"Leaver CS","2022","Security","Wales","15","[c]","23650","19810"
"Leaver CS","2022","Security","West Midlands (England)","35","[c]","31790","34290"
"Leaver CS","2022","Security","Yorkshire and The Humber","40","[c]","34280","37300"
"Leaver CS","2022","Social Research","London","20","[c]","38410","36510"
"Leaver CS","2022","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Wales","15","[c]","34440","30710"
"Leaver CS","2022","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","London","60","[c]","35400","32540"
"Leaver CS","2022","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","South East (England)","10","[c]","44410","29870"
"Leaver CS","2022","Statistics","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Wales","20","[c]","35420","29540"
"Leaver CS","2022","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Tax","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Tax","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","475","[c]","24850","21260"
"Leaver CS","2022","Unknown","East of England","255","[c]","31110","27570"
"Leaver CS","2022","Unknown","London","1645","[c]","46960","40600"
"Leaver CS","2022","Unknown","North East (England)","955","[c]","25930","21260"
"Leaver CS","2022","Unknown","North West (England)","1100","[c]","28570","21260"
"Leaver CS","2022","Unknown","Northern Ireland","110","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","1650","[c]","37100","31060"
"Leaver CS","2022","Unknown","South East (England)","385","[c]","33940","27570"
"Leaver CS","2022","Unknown","South West (England)","190","[c]","32190","24990"
"Leaver CS","2022","Unknown","Unknown","285","[c]","45470","34550"
"Leaver CS","2022","Unknown","Wales","415","[c]","25960","24030"
"Leaver CS","2022","Unknown","West Midlands (England)","460","[c]","26820","27570"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","720","[c]","28380","25210"
"Leaver CS","2022","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South East (England)","10","[c]","35460","37970"
"Leaver CS","2022","Veterinarian","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","145","[c]","49080","46030"
"Leaver Dept.","2022","Commercial","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","30","[c]","41070","38980"
"Leaver Dept.","2022","Commercial","Scotland","25","[c]","37510","36100"
"Leaver Dept.","2022","Commercial","South East (England)","25","[c]","36050","36440"
"Leaver Dept.","2022","Commercial","South West (England)","125","[c]","37380","33510"
"Leaver Dept.","2022","Commercial","Unknown","50","[c]","35790","31990"
"Leaver Dept.","2022","Commercial","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","70","[c]","45240","36780"
"Leaver Dept.","2022","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","280","[c]","44480","38600"
"Leaver Dept.","2022","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South West (England)","20","[c]","31840","28590"
"Leaver Dept.","2022","Communications","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Wales","15","[c]","34400","36240"
"Leaver Dept.","2022","Communications","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","30","[c]","35390","33100"
"Leaver Dept.","2022","Counter Fraud","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","10","[c]","27150","27570"
"Leaver Dept.","2022","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","15","[c]","26390","25460"
"Leaver Dept.","2022","Counter Fraud","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","East Midlands (England)","20","[c]","35440","31210"
"Leaver Dept.","2022","Digital, Data and Technology","East of England","15","[c]","43480","36330"
"Leaver Dept.","2022","Digital, Data and Technology","London","275","[c]","46730","41970"
"Leaver Dept.","2022","Digital, Data and Technology","North East (England)","45","[c]","42020","37190"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","80","[c]","41890","37910"
