"Status","Year","Ethnicity","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","UK Hydrographic Office","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Hydrographic Office","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Hydrographic Office","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Hydrographic Office","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Hydrographic Office","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Hydrographic Office","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Hydrographic Office","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Hydrographic Office","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Geography","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Planning","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Vehicle Certification Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Vehicle Certification Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Vehicle Certification Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Vehicle Certification Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Vehicle Certification Agency","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Vehicle Certification Agency","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Vehicle Certification Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Vehicle Certification Agency","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Vehicle Certification Agency","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Vehicle Certification Agency","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinary Medicines Directorate","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinary Medicines Directorate","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinary Medicines Directorate","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinary Medicines Directorate","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinary Medicines Directorate","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinary Medicines Directorate","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinary Medicines Directorate","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Medicine","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Operational Delivery","Outside London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Policy","Outside London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Revenue Authority","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Revenue Authority","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Revenue Authority","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Revenue Authority","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Revenue Authority","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Revenue Authority","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Revenue Authority","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Revenue Authority","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Revenue Authority","Tax","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Revenue Authority","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wilton Park","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wilton Park","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wilton Park","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wilton Park","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wilton Park","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wilton Park","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wilton Park","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wilton Park","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wilton Park","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Accountant in Bankruptcy","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Operational Delivery","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Operational Delivery","Outside London","40","35","32820","30950"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Animal and Plant Health Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Animal and Plant Health Agency","Operational Delivery","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Animal and Plant Health Agency","Operational Delivery","Outside London","100","95","27890","25730"
"In post","2022","Undeclared","Animal and Plant Health Agency","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Animal and Plant Health Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Animal and Plant Health Agency","Science and Engineering","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Animal and Plant Health Agency","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Animal and Plant Health Agency","Veterinarian","Outside London","30","30","44000","37740"
"In post","2022","Undeclared","Attorney General's Office","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","Unknown","London","160","155","50890","54700"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","Unknown","Outside London","70","70","36890","33300"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Companies House","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Companies House","Counter Fraud","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Companies House","Digital, Data and Technology","Outside London","30","30","41140","38000"
"In post","2022","Undeclared","Companies House","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Companies House","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Companies House","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Companies House","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Companies House","Operational Delivery","Outside London","25","20","[c]","[c]"
"In post","2022","Undeclared","Companies House","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Companies House","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Companies House","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Companies House","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Economics","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Legal","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Project Delivery","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Criminal Injuries Compensation Authority","Operational Delivery","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Crown Commercial Service","Commercial","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Crown Commercial Service","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Commercial Service","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Commercial Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Commercial Service","Operational Delivery","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Crown Commercial Service","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Office and Procurator Fiscal Service","Legal","Outside London","30","25","[c]","[c]"
"In post","2022","Undeclared","Crown Office and Procurator Fiscal Service","Operational Delivery","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","Digital, Data and Technology","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","Legal","London","25","25","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","Legal","Outside London","35","35","50800","50150"
"In post","2022","Undeclared","Crown Prosecution Service","Operational Delivery","London","20","20","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","Operational Delivery","Outside London","30","30","26170","25870"
"In post","2022","Undeclared","Crown Prosecution Service","Policy","London","[c]","[c]","[c]","[c]"
