"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Rural Payments Agency","North West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Yorkshire and The Humber","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scotland","AA/AO","15","[c]","23250","23780"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scotland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scotland","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scotland","SEO/HEO","15","[c]","40650","40810"
"Leaver Dept.","2022","Serious Fraud Office","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","London","G6/G7","15","[c]","61100","58990"
"Leaver Dept.","2022","Serious Fraud Office","London","SEO/HEO","20","[c]","36960","35140"
"Leaver Dept.","2022","Social Security Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","South West (England)","Unknown","15","[c]","37190","38150"
"Leaver Dept.","2022","Teaching Regulation Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","North West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","West Midlands (England)","AA/AO","10","[c]","21080","21130"
"Leaver Dept.","2022","The Insolvency Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","London","SEO/HEO","10","[c]","39500","41000"
"Leaver Dept.","2022","UK Health Security Agency","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","London","G6/G7","10","[c]","54550","53360"
"Leaver Dept.","2022","UK Health Security Agency","London","SEO/HEO","20","[c]","35270","35880"
"Leaver Dept.","2022","UK Health Security Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","SEO/HEO","30","[c]","34090","33210"
"Leaver Dept.","2022","UK Statistics Authority","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","AA/AO","15","[c]","20700","19860"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","EO","15","[c]","23880","23630"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","SEO/HEO","35","[c]","32670","30210"
"Leaver Dept.","2022","UK Statistics Authority","Wales","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Wales","EO","15","[c]","24320","23630"
"Leaver Dept.","2022","UK Statistics Authority","Wales","G6/G7","20","[c]","52510","50210"
"Leaver Dept.","2022","UK Statistics Authority","Wales","SEO/HEO","60","[c]","33240","31510"
"Leaver Dept.","2022","Valuation Office Agency","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","North East (England)","AA/AO","10","[c]","21860","22010"
"Leaver Dept.","2022","Valuation Office Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","South West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Wales","EO","15","[c]","27440","27400"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Wales","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Wales","SEO/HEO","20","[c]","39660","38160"
"Leaver Dept.","2022","Welsh Revenue Authority","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Accountant in Bankruptcy","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Accountant in Bankruptcy","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","East Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","North East (England)","EO","15","[c]","24250","24250"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","East Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","East of England","EO","15","[c]","25110","24920"
"New entrant CS","2022","Animal and Plant Health Agency","East of England","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","London","EO","10","[c]","28920","27960"
"New entrant CS","2022","Animal and Plant Health Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","North West (England)","AA/AO","40","[c]","21420","21300"
"New entrant CS","2022","Animal and Plant Health Agency","North West (England)","EO","15","[c]","24920","24920"
"New entrant CS","2022","Animal and Plant Health Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Scotland","AA/AO","10","[c]","21300","21300"
"New entrant CS","2022","Animal and Plant Health Agency","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","South East (England)","AA/AO","60","[c]","24270","24370"
"New entrant CS","2022","Animal and Plant Health Agency","South East (England)","EO","50","[c]","26590","27960"
"New entrant CS","2022","Animal and Plant Health Agency","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","South East (England)","SEO/HEO","30","[c]","34650","32560"
"New entrant CS","2022","Animal and Plant Health Agency","South West (England)","AA/AO","25","[c]","21400","21300"
"New entrant CS","2022","Animal and Plant Health Agency","South West (England)","EO","15","[c]","24920","24920"
"New entrant CS","2022","Animal and Plant Health Agency","South West (England)","SEO/HEO","20","[c]","34120","35900"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Wales","AA/AO","30","[c]","21210","21300"
"New entrant CS","2022","Animal and Plant Health Agency","Wales","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Wales","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","West Midlands (England)","AA/AO","15","[c]","21300","21300"
"New entrant CS","2022","Animal and Plant Health Agency","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Yorkshire and The Humber","AA/AO","30","[c]","21900","21300"
"New entrant CS","2022","Animal and Plant Health Agency","Yorkshire and The Humber","EO","15","[c]","24920","24920"
"New entrant CS","2022","Animal and Plant Health Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","London","AA/AO","60","[c]","20720","18450"
"New entrant CS","2022","Cabinet Office (excl. agencies)","London","EO","120","[c]","26710","27500"
"New entrant CS","2022","Cabinet Office (excl. agencies)","London","G6/G7","180","[c]","61740","55090"
"New entrant CS","2022","Cabinet Office (excl. agencies)","London","SCS level","30","[c]","104120","90000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","London","SEO/HEO","550","[c]","30540","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","North East (England)","AA/AO","50","[c]","21050","21050"
"New entrant CS","2022","Cabinet Office (excl. agencies)","North East (England)","EO","10","[c]","23930","23850"
"New entrant CS","2022","Cabinet Office (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","North East (England)","SEO/HEO","20","[c]","29000","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","North West (England)","EO","10","[c]","24560","23850"
"New entrant CS","2022","Cabinet Office (excl. agencies)","North West (England)","G6/G7","40","[c]","63220","63750"
"New entrant CS","2022","Cabinet Office (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","North West (England)","SEO/HEO","45","[c]","31580","32000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Scotland","EO","30","[c]","24380","23850"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Scotland","G6/G7","30","[c]","57210","49700"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Scotland","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Scotland","SEO/HEO","65","[c]","32600","32000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","South East (England)","G6/G7","15","[c]","75100","73000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","South East (England)","SEO/HEO","15","[c]","28270","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","South West (England)","G6/G7","15","[c]","58440","49700"
"New entrant CS","2022","Cabinet Office (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","South West (England)","SEO/HEO","20","[c]","30750","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","EO","30","[c]","26000","27500"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","G6/G7","40","[c]","58920","54700"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","105","[c]","30680","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Wales","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Wales","SEO/HEO","15","[c]","31010","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Midlands (England)","G6/G7","25","[c]","70010","69280"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Midlands (England)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Midlands (England)","SEO/HEO","25","[c]","29930","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","EO","35","[c]","24240","23850"
