"Status","Year","Disability","Ethnicity","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Black","Kent","Heterosexual / straight","140","135","30820","29290"
"In post","2022","Declared non-disabled","Black","Kent","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Kent","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Kent","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Lancashire","Heterosexual / straight","50","45","28630","27570"
"In post","2022","Declared non-disabled","Black","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Lancashire","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","145","135","27780","25510"
"In post","2022","Declared non-disabled","Black","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Lincolnshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Merseyside","Heterosexual / straight","120","115","27410","25550"
"In post","2022","Declared non-disabled","Black","Merseyside","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Merseyside","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","North Eastern Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Black","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","North Yorkshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Black","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Northern Ireland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Northumberland, and Tyne and Wear","Heterosexual / straight","105","95","28580","26820"
"In post","2022","Declared non-disabled","Black","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Northumberland, and Tyne and Wear","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Outer London - East and North East","Heterosexual / straight","505","490","31390","31060"
"In post","2022","Declared non-disabled","Black","Outer London - East and North East","LGBO","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Outer London - East and North East","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Outer London - East and North East","Unknown","55","50","30790","31060"
"In post","2022","Declared non-disabled","Black","Outer London - South","Heterosexual / straight","1240","1190","33900","31060"
"In post","2022","Declared non-disabled","Black","Outer London - South","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Outer London - South","Undeclared","60","55","33030","30780"
"In post","2022","Declared non-disabled","Black","Outer London - South","Unknown","45","40","32170","31090"
"In post","2022","Declared non-disabled","Black","Outer London - West and North West","Heterosexual / straight","615","585","31460","31060"
"In post","2022","Declared non-disabled","Black","Outer London - West and North West","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Outer London - West and North West","Undeclared","30","30","32920","30550"
"In post","2022","Declared non-disabled","Black","Outer London - West and North West","Unknown","45","40","29820","31060"
"In post","2022","Declared non-disabled","Black","Overseas","Heterosexual / straight","50","50","43410","38570"
"In post","2022","Declared non-disabled","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Shropshire and Staffordshire","Heterosexual / straight","95","90","30080","27570"
"In post","2022","Declared non-disabled","Black","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","South Yorkshire","Heterosexual / straight","120","110","28250","25220"
"In post","2022","Declared non-disabled","Black","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","South Yorkshire","Unknown","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Southern Scotland","Heterosexual / straight","30","30","30840","27570"
"In post","2022","Declared non-disabled","Black","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Surrey, East and West Sussex","Heterosexual / straight","180","170","31300","29290"
"In post","2022","Declared non-disabled","Black","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Surrey, East and West Sussex","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Surrey, East and West Sussex","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Tees Valley and Durham","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Unknown","Heterosexual / straight","40","40","34870","31060"
"In post","2022","Declared non-disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","West Central Scotland","Heterosexual / straight","100","95","29150","26540"
"In post","2022","Declared non-disabled","Black","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","West Midlands","Heterosexual / straight","785","750","28860","27570"
"In post","2022","Declared non-disabled","Black","West Midlands","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Black","West Midlands","Undeclared","40","35","25320","25190"
"In post","2022","Declared non-disabled","Black","West Midlands","Unknown","85","75","26270","26120"
"In post","2022","Declared non-disabled","Black","West Wales and The Valleys","Heterosexual / straight","40","40","27960","27570"
"In post","2022","Declared non-disabled","Black","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","West Wales and The Valleys","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","West Yorkshire","Heterosexual / straight","280","270","29780","27570"
"In post","2022","Declared non-disabled","Black","West Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","West Yorkshire","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Black","West Yorkshire","Unknown","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Bedfordshire and Hertfordshire","Heterosexual / straight","85","80","30940","29290"
"In post","2022","Declared non-disabled","Mixed","Bedfordshire and Hertfordshire","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Bedfordshire and Hertfordshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","105","100","30240","27570"
"In post","2022","Declared non-disabled","Mixed","Berkshire, Buckinghamshire and Oxfordshire","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Cheshire","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Cornwall and Isles of Scilly","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Cumbria","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Derbyshire and Nottinghamshire","Heterosexual / straight","145","140","31720","27570"
"In post","2022","Declared non-disabled","Mixed","Derbyshire and Nottinghamshire","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Derbyshire and Nottinghamshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Derbyshire and Nottinghamshire","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Devon","Heterosexual / straight","65","60","33020","29440"
"In post","2022","Declared non-disabled","Mixed","Devon","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Devon","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Dorset and Somerset","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","East Anglia","Heterosexual / straight","135","125","29790","27570"
"In post","2022","Declared non-disabled","Mixed","East Anglia","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","East Anglia","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","East Anglia","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","East Wales","Heterosexual / straight","175","165","34640","30530"
"In post","2022","Declared non-disabled","Mixed","East Wales","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","East Wales","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","East Wales","Unknown","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","30","30","28100","26800"
"In post","2022","Declared non-disabled","Mixed","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Eastern Scotland","Heterosexual / straight","75","70","37470","28990"
"In post","2022","Declared non-disabled","Mixed","Eastern Scotland","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Eastern Scotland","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Eastern Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Essex","Heterosexual / straight","60","60","33160","29290"
"In post","2022","Declared non-disabled","Mixed","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","290","275","34540","31500"
"In post","2022","Declared non-disabled","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","40","40","35780","33300"
"In post","2022","Declared non-disabled","Mixed","Greater Manchester","Heterosexual / straight","230","220","32340","27570"
"In post","2022","Declared non-disabled","Mixed","Greater Manchester","LGBO","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Greater Manchester","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Greater Manchester","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Hampshire and Isle of Wight","Heterosexual / straight","115","110","33590","27570"
"In post","2022","Declared non-disabled","Mixed","Hampshire and Isle of Wight","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Hampshire and Isle of Wight","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Hampshire and Isle of Wight","Unknown","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","40","40","27890","27110"
"In post","2022","Declared non-disabled","Mixed","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Inner London - East","Heterosexual / straight","350","340","39050","34100"
"In post","2022","Declared non-disabled","Mixed","Inner London - East","LGBO","35","35","36840","32800"
"In post","2022","Declared non-disabled","Mixed","Inner London - East","Undeclared","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Inner London - East","Unknown","40","35","42190","37070"
"In post","2022","Declared non-disabled","Mixed","Inner London - West","Heterosexual / straight","1270","1235","45290","41750"
"In post","2022","Declared non-disabled","Mixed","Inner London - West","LGBO","145","145","44920","41750"
"In post","2022","Declared non-disabled","Mixed","Inner London - West","Undeclared","105","100","44370","38160"
"In post","2022","Declared non-disabled","Mixed","Inner London - West","Unknown","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Kent","Heterosexual / straight","85","80","30680","29290"
"In post","2022","Declared non-disabled","Mixed","Kent","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Lancashire","Heterosexual / straight","70","65","29100","26820"
"In post","2022","Declared non-disabled","Mixed","Lancashire","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Lancashire","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Lancashire","Unknown","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","65","60","28450","25210"
"In post","2022","Declared non-disabled","Mixed","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Leicestershire, Rutland and Northamptonshire","Undeclared","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Leicestershire, Rutland and Northamptonshire","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Lincolnshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Merseyside","Heterosexual / straight","175","165","29880","26370"
"In post","2022","Declared non-disabled","Mixed","Merseyside","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Merseyside","Undeclared","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Merseyside","Unknown","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","North Eastern Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","North Yorkshire","Heterosexual / straight","30","30","33380","29940"
"In post","2022","Declared non-disabled","Mixed","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Northern Ireland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Northumberland, and Tyne and Wear","Heterosexual / straight","95","90","29180","27190"
"In post","2022","Declared non-disabled","Mixed","Northumberland, and Tyne and Wear","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Northumberland, and Tyne and Wear","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Northumberland, and Tyne and Wear","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Outer London - East and North East","Heterosexual / straight","70","65","31180","31060"
"In post","2022","Declared non-disabled","Mixed","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Outer London - East and North East","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Outer London - South","Heterosexual / straight","280","265","37780","35050"
"In post","2022","Declared non-disabled","Mixed","Outer London - South","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Outer London - South","Undeclared","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Outer London - South","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Outer London - West and North West","Heterosexual / straight","185","180","32310","31060"
"In post","2022","Declared non-disabled","Mixed","Outer London - West and North West","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Outer London - West and North West","Undeclared","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Outer London - West and North West","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Overseas","Heterosexual / straight","70","70","48670","46120"
"In post","2022","Declared non-disabled","Mixed","Overseas","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Shropshire and Staffordshire","Heterosexual / straight","85","80","31800","27570"
"In post","2022","Declared non-disabled","Mixed","Shropshire and Staffordshire","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","South Yorkshire","Heterosexual / straight","80","75","31480","27570"
"In post","2022","Declared non-disabled","Mixed","South Yorkshire","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","South Yorkshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","South Yorkshire","Unknown","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Southern Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Surrey, East and West Sussex","Heterosexual / straight","130","125","31390","29290"
"In post","2022","Declared non-disabled","Mixed","Surrey, East and West Sussex","LGBO","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Surrey, East and West Sussex","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Surrey, East and West Sussex","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Tees Valley and Durham","Heterosexual / straight","50","45","27460","26610"
"In post","2022","Declared non-disabled","Mixed","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","West Central Scotland","Heterosexual / straight","70","70","32480","27470"
"In post","2022","Declared non-disabled","Mixed","West Central Scotland","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","West Central Scotland","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","West Central Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","West Midlands","Heterosexual / straight","280","265","29250","27570"
"In post","2022","Declared non-disabled","Mixed","West Midlands","LGBO","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","West Midlands","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","West Midlands","Unknown","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","West Wales and The Valleys","Heterosexual / straight","75","70","28310","26780"
"In post","2022","Declared non-disabled","Mixed","West Wales and The Valleys","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","West Wales and The Valleys","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","West Wales and The Valleys","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","West Yorkshire","Heterosexual / straight","180","170","32270","27570"
"In post","2022","Declared non-disabled","Mixed","West Yorkshire","LGBO","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","West Yorkshire","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","West Yorkshire","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Bedfordshire and Hertfordshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","30","30","32180","28560"
"In post","2022","Declared non-disabled","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
