"Status","Year","Disability","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Veterinarian","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","East Midlands (England)","Female","50","45","40690","36500"
"In post","2022","Declared non-disabled","Commercial","East Midlands (England)","Male","40","40","46120","45100"
"In post","2022","Declared non-disabled","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","East of England","Female","70","65","36310","35350"
"In post","2022","Declared non-disabled","Commercial","East of England","Male","50","50","41880","38330"
"In post","2022","Declared non-disabled","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","London","Female","320","310","44810","41750"
"In post","2022","Declared non-disabled","Commercial","London","Male","290","285","50110","46050"
"In post","2022","Declared non-disabled","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","North East (England)","Female","60","55","38270","36500"
"In post","2022","Declared non-disabled","Commercial","North East (England)","Male","50","50","43660","38310"
"In post","2022","Declared non-disabled","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","North West (England)","Female","225","210","37550","36050"
"In post","2022","Declared non-disabled","Commercial","North West (England)","Male","135","135","40580","37890"
"In post","2022","Declared non-disabled","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Overseas","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Overseas","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Scotland","Female","70","70","36950","34800"
"In post","2022","Declared non-disabled","Commercial","Scotland","Male","65","65","37150","34290"
"In post","2022","Declared non-disabled","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","South East (England)","Female","215","200","36670","35000"
"In post","2022","Declared non-disabled","Commercial","South East (England)","Male","145","145","39160","37790"
"In post","2022","Declared non-disabled","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","South West (England)","Female","735","690","37740","35000"
"In post","2022","Declared non-disabled","Commercial","South West (England)","Male","625","615","41600","39650"
"In post","2022","Declared non-disabled","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Wales","Female","135","125","35080","31990"
"In post","2022","Declared non-disabled","Commercial","Wales","Male","120","120","35600","31930"
"In post","2022","Declared non-disabled","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","West Midlands (England)","Female","115","110","38020","35940"
"In post","2022","Declared non-disabled","Commercial","West Midlands (England)","Male","70","70","38470","36500"
"In post","2022","Declared non-disabled","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Yorkshire and The Humber","Female","215","200","38740","36050"
"In post","2022","Declared non-disabled","Commercial","Yorkshire and The Humber","Male","165","165","39310","36500"
"In post","2022","Declared non-disabled","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","East Midlands (England)","Female","45","45","40720","40350"
"In post","2022","Declared non-disabled","Communications","East Midlands (England)","Male","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","East of England","Female","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","East of England","Male","30","30","34240","32230"
"In post","2022","Declared non-disabled","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","London","Female","750","715","48100","45100"
"In post","2022","Declared non-disabled","Communications","London","Male","510","510","48600","44240"
"In post","2022","Declared non-disabled","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","North East (England)","Female","50","45","35320","32870"
"In post","2022","Declared non-disabled","Communications","North East (England)","Male","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","North West (England)","Female","100","95","38970","36970"
"In post","2022","Declared non-disabled","Communications","North West (England)","Male","60","60","38460","36500"
"In post","2022","Declared non-disabled","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Northern Ireland","Female","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Scotland","Female","40","40","36960","35360"
"In post","2022","Declared non-disabled","Communications","Scotland","Male","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","South East (England)","Female","110","105","35720","33300"
"In post","2022","Declared non-disabled","Communications","South East (England)","Male","80","80","34280","33300"
"In post","2022","Declared non-disabled","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","South West (England)","Female","135","120","36030","34000"
"In post","2022","Declared non-disabled","Communications","South West (England)","Male","105","100","35850","34610"
"In post","2022","Declared non-disabled","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Wales","Female","170","155","37020","34290"
"In post","2022","Declared non-disabled","Communications","Wales","Male","110","110","39540","38160"
"In post","2022","Declared non-disabled","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","West Midlands (England)","Female","75","70","40320","36960"
"In post","2022","Declared non-disabled","Communications","West Midlands (England)","Male","40","40","37960","33620"
"In post","2022","Declared non-disabled","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Yorkshire and The Humber","Female","55","50","42100","40840"
"In post","2022","Declared non-disabled","Communications","Yorkshire and The Humber","Male","45","45","41030","38180"
"In post","2022","Declared non-disabled","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","London","Female","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","London","Male","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","Scotland","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","South East (England)","Female","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","South East (England)","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","South West (England)","Female","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","South West (England)","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","East Midlands (England)","Female","140","115","27360","27570"
"In post","2022","Declared non-disabled","Counter Fraud","East Midlands (England)","Male","95","85","29100","27570"
"In post","2022","Declared non-disabled","Counter Fraud","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","East of England","Female","135","120","28960","29290"
"In post","2022","Declared non-disabled","Counter Fraud","East of England","Male","105","100","32070","29620"
"In post","2022","Declared non-disabled","Counter Fraud","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","London","Female","535","465","31130","31060"
"In post","2022","Declared non-disabled","Counter Fraud","London","Male","425","415","36660","31880"
"In post","2022","Declared non-disabled","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","North East (England)","Female","265","235","26630","27570"
"In post","2022","Declared non-disabled","Counter Fraud","North East (England)","Male","145","135","27570","27570"
"In post","2022","Declared non-disabled","Counter Fraud","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","North West (England)","Female","290","255","28200","27570"
"In post","2022","Declared non-disabled","Counter Fraud","North West (England)","Male","225","210","30250","27570"
"In post","2022","Declared non-disabled","Counter Fraud","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","Scotland","Female","380","330","25910","27570"
"In post","2022","Declared non-disabled","Counter Fraud","Scotland","Male","220","205","26440","27570"
"In post","2022","Declared non-disabled","Counter Fraud","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","South East (England)","Female","325","285","27880","27570"
"In post","2022","Declared non-disabled","Counter Fraud","South East (England)","Male","180","170","28870","27740"
"In post","2022","Declared non-disabled","Counter Fraud","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","South West (England)","Female","165","140","27980","27570"
"In post","2022","Declared non-disabled","Counter Fraud","South West (England)","Male","90","85","29450","27570"
"In post","2022","Declared non-disabled","Counter Fraud","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","Wales","Female","225","200","26160","27570"
"In post","2022","Declared non-disabled","Counter Fraud","Wales","Male","185","175","27420","27570"
"In post","2022","Declared non-disabled","Counter Fraud","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","West Midlands (England)","Female","255","220","28070","27570"
"In post","2022","Declared non-disabled","Counter Fraud","West Midlands (England)","Male","155","140","29500","27570"
"In post","2022","Declared non-disabled","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","Female","225","195","28970","27570"
"In post","2022","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","Male","160","150","29920","27570"
"In post","2022","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","East Midlands (England)","Female","75","70","39840","36050"
"In post","2022","Declared non-disabled","Digital, Data and Technology","East Midlands (England)","Male","155","150","37380","33840"
"In post","2022","Declared non-disabled","Digital, Data and Technology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","East of England","Female","135","130","36760","33430"
"In post","2022","Declared non-disabled","Digital, Data and Technology","East of England","Male","295","290","36740","34390"
"In post","2022","Declared non-disabled","Digital, Data and Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","London","Female","900","870","48970","44850"
"In post","2022","Declared non-disabled","Digital, Data and Technology","London","Male","1510","1495","51000","46390"
"In post","2022","Declared non-disabled","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","North East (England)","Female","570","530","40680","36770"
"In post","2022","Declared non-disabled","Digital, Data and Technology","North East (England)","Male","965","940","43090","39580"
"In post","2022","Declared non-disabled","Digital, Data and Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","North West (England)","Female","730","690","39250","35310"
"In post","2022","Declared non-disabled","Digital, Data and Technology","North West (England)","Male","1260","1240","43570","39670"
"In post","2022","Declared non-disabled","Digital, Data and Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Northern Ireland","Male","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Overseas","Male","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Scotland","Female","120","115","39430","38040"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Scotland","Male","325","320","38710","33930"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","South East (England)","Female","255","245","37970","33300"
"In post","2022","Declared non-disabled","Digital, Data and Technology","South East (England)","Male","415","415","40580","37660"
"In post","2022","Declared non-disabled","Digital, Data and Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","South West (England)","Female","625","585","37280","34870"
"In post","2022","Declared non-disabled","Digital, Data and Technology","South West (England)","Male","1260","1240","39990","38450"
"In post","2022","Declared non-disabled","Digital, Data and Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Wales","Female","480","455","39030","37490"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Wales","Male","975","965","41280","39040"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","West Midlands (England)","Female","330","315","39700","36050"
"In post","2022","Declared non-disabled","Digital, Data and Technology","West Midlands (England)","Male","480","475","40430","36780"
"In post","2022","Declared non-disabled","Digital, Data and Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Yorkshire and The Humber","Female","425","400","41550","37840"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Yorkshire and The Humber","Male","650","640","44030","40520"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","London","Female","435","415","49840","52500"
"In post","2022","Declared non-disabled","Economics","London","Male","670","665","51050","52840"
"In post","2022","Declared non-disabled","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","North East (England)","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","North West (England)","Female","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","North West (England)","Male","30","30","41100","40180"
"In post","2022","Declared non-disabled","Economics","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","Overseas","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","Overseas","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","Scotland","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","Scotland","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","South East (England)","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","South West (England)","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","Wales","Female","45","45","40150","38160"
"In post","2022","Declared non-disabled","Economics","Wales","Male","65","65","41350","34490"
"In post","2022","Declared non-disabled","Economics","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","East Midlands (England)","Female","135","125","34450","32000"
"In post","2022","Declared non-disabled","Finance","East Midlands (England)","Male","95","95","37680","33300"
"In post","2022","Declared non-disabled","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","East of England","Female","210","200","35130","33300"
"In post","2022","Declared non-disabled","Finance","East of England","Male","140","140","40940","36990"
"In post","2022","Declared non-disabled","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","London","Female","955","915","47870","43500"
"In post","2022","Declared non-disabled","Finance","London","Male","1010","1005","51190","47100"
"In post","2022","Declared non-disabled","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","North East (England)","Female","255","235","38820","35310"
"In post","2022","Declared non-disabled","Finance","North East (England)","Male","210","205","42170","40180"
"In post","2022","Declared non-disabled","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","North West (England)","Female","505","460","35780","33080"
"In post","2022","Declared non-disabled","Finance","North West (England)","Male","360","355","39910","35360"
"In post","2022","Declared non-disabled","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Northern Ireland","Female","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Overseas","Female","35","35","34830","33300"
"In post","2022","Declared non-disabled","Finance","Overseas","Male","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Scotland","Female","165","155","35080","33000"
"In post","2022","Declared non-disabled","Finance","Scotland","Male","120","115","34780","33300"
"In post","2022","Declared non-disabled","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","South East (England)","Female","655","630","35750","33300"
"In post","2022","Declared non-disabled","Finance","South East (England)","Male","380","375","39300","35300"
"In post","2022","Declared non-disabled","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","South West (England)","Female","760","720","36760","33300"
"In post","2022","Declared non-disabled","Finance","South West (England)","Male","565","555","42430","39100"
"In post","2022","Declared non-disabled","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Wales","Female","370","340","36790","31850"
"In post","2022","Declared non-disabled","Finance","Wales","Male","255","250","42240","38650"
"In post","2022","Declared non-disabled","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","West Midlands (England)","Female","330","320","38810","36050"
"In post","2022","Declared non-disabled","Finance","West Midlands (England)","Male","225","220","42150","38050"
"In post","2022","Declared non-disabled","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
