"Status","Year","Disability","Ethnicity","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Asian","Science and Engineering","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Security","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Tax","Heterosexual / straight","40","40","36570","33370"
"In post","2022","Undeclared","Asian","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Tax","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Unknown","Heterosexual / straight","50","50","38290","34700"
"In post","2022","Undeclared","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Commercial","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Counter Fraud","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Digital, Data and Technology","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Finance","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Black","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Geography","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Legal","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Operational Delivery","Heterosexual / straight","330","310","30510","29290"
"In post","2022","Undeclared","Black","Operational Delivery","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","Operational Delivery","Undeclared","55","50","30150","29020"
"In post","2022","Undeclared","Black","Operational Delivery","Unknown","120","110","31090","31650"
"In post","2022","Undeclared","Black","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Other","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Black","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Policy","Heterosexual / straight","40","40","35330","33570"
"In post","2022","Undeclared","Black","Policy","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Policy","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Project Delivery","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Property","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Tax","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Black","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Tax","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Undeclared","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Digital, Data and Technology","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Geography","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Legal","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Operational Delivery","Heterosexual / straight","125","120","29120","27570"
"In post","2022","Undeclared","Mixed","Operational Delivery","LGBO","25","25","[c]","[c]"
"In post","2022","Undeclared","Mixed","Operational Delivery","Undeclared","50","45","29490","28260"
"In post","2022","Undeclared","Mixed","Operational Delivery","Unknown","30","25","[c]","[c]"
"In post","2022","Undeclared","Mixed","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Other","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Mixed","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Policy","Heterosexual / straight","40","40","44140","38750"
"In post","2022","Undeclared","Mixed","Policy","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","Policy","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Project Delivery","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Science and Engineering","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Security","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Tax","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
