"Status","Year","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Scotland","Highlands and Islands","Heterosexual / straight","115","[c]","27630","27230"
"New entrant CS","2022","Scotland","Highlands and Islands","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","Unknown","45","[c]","28220","27230"
"New entrant CS","2022","Scotland","North Eastern Scotland","Heterosexual / straight","150","[c]","31190","27230"
"New entrant CS","2022","Scotland","North Eastern Scotland","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","Unknown","95","[c]","28750","27230"
"New entrant CS","2022","Scotland","Southern Scotland","Heterosexual / straight","410","[c]","24780","21260"
"New entrant CS","2022","Scotland","Southern Scotland","LGBO","40","[c]","24240","21300"
"New entrant CS","2022","Scotland","Southern Scotland","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","Unknown","245","[c]","23820","22000"
"New entrant CS","2022","Scotland","West Central Scotland","Heterosexual / straight","1750","[c]","29570","27230"
"New entrant CS","2022","Scotland","West Central Scotland","LGBO","245","[c]","27880","27230"
"New entrant CS","2022","Scotland","West Central Scotland","Undeclared","110","[c]","29170","27230"
"New entrant CS","2022","Scotland","West Central Scotland","Unknown","1045","[c]","28200","24880"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","785","[c]","29690","28140"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","65","[c]","30520","28140"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","50","[c]","30270","27850"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","410","[c]","28010","26130"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","1075","[c]","28920","26030"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","LGBO","95","[c]","26220","24800"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","Undeclared","80","[c]","31140","28140"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","Unknown","540","[c]","28330","25050"
"New entrant CS","2022","South East (England)","Kent","Heterosexual / straight","560","[c]","27030","24890"
"New entrant CS","2022","South East (England)","Kent","LGBO","50","[c]","27960","26840"
"New entrant CS","2022","South East (England)","Kent","Undeclared","35","[c]","27720","26780"
"New entrant CS","2022","South East (England)","Kent","Unknown","450","[c]","26100","24880"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","805","[c]","28800","26820"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","LGBO","95","[c]","28260","24950"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","Undeclared","70","[c]","31950","28140"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","Unknown","355","[c]","29020","25770"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","185","[c]","25800","21260"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","Unknown","45","[c]","25940","24850"
"New entrant CS","2022","South West (England)","Devon","Heterosexual / straight","565","[c]","28000","24260"
"New entrant CS","2022","South West (England)","Devon","LGBO","70","[c]","24540","21750"
"New entrant CS","2022","South West (England)","Devon","Undeclared","80","[c]","28850","24800"
"New entrant CS","2022","South West (England)","Devon","Unknown","305","[c]","25670","23140"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Heterosexual / straight","435","[c]","27260","24620"
"New entrant CS","2022","South West (England)","Dorset and Somerset","LGBO","35","[c]","25580","24090"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Unknown","220","[c]","26400","23140"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","2205","[c]","31550","28500"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","220","[c]","29000","26370"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","195","[c]","32110","28590"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","1100","[c]","29090","26030"
"New entrant CS","2022","Unknown","Unknown","Heterosexual / straight","265","[c]","32040","28310"
"New entrant CS","2022","Unknown","Unknown","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Undeclared","70","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","505","[c]","27650","24920"
"New entrant CS","2022","Wales","East Wales","Heterosexual / straight","1600","[c]","29090","25000"
"New entrant CS","2022","Wales","East Wales","LGBO","190","[c]","26850","24090"
"New entrant CS","2022","Wales","East Wales","Undeclared","110","[c]","30860","27570"
"New entrant CS","2022","Wales","East Wales","Unknown","635","[c]","26230","23170"
"New entrant CS","2022","Wales","West Wales and The Valleys","Heterosexual / straight","1040","[c]","26180","22600"
"New entrant CS","2022","Wales","West Wales and The Valleys","LGBO","105","[c]","25550","21840"
"New entrant CS","2022","Wales","West Wales and The Valleys","Undeclared","50","[c]","26100","21300"
"New entrant CS","2022","Wales","West Wales and The Valleys","Unknown","490","[c]","24000","21840"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","380","[c]","27470","26220"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","35","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","205","[c]","24950","23140"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","700","[c]","27730","24120"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","LGBO","60","[c]","24780","23140"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Undeclared","40","[c]","27630","27570"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Unknown","295","[c]","27690","23170"
"New entrant CS","2022","West Midlands (England)","West Midlands","Heterosexual / straight","2070","[c]","28900","26980"
"New entrant CS","2022","West Midlands (England)","West Midlands","LGBO","165","[c]","28260","25300"
"New entrant CS","2022","West Midlands (England)","West Midlands","Undeclared","160","[c]","30680","27570"
"New entrant CS","2022","West Midlands (England)","West Midlands","Unknown","1120","[c]","27690","24880"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","370","[c]","25810","23140"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","35","[c]","23820","22350"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","175","[c]","24430","23140"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","395","[c]","32150","29180"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","LGBO","55","[c]","30470","26370"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Undeclared","35","[c]","30870","26370"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Unknown","180","[c]","28660","24920"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","715","[c]","29000","27570"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","LGBO","75","[c]","27920","25000"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Undeclared","40","[c]","31560","27660"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Unknown","395","[c]","28450","24880"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","1770","[c]","29050","26590"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","LGBO","160","[c]","29870","26590"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Undeclared","245","[c]","31320","27750"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Unknown","1215","[c]","28700","25120"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
