"Status","Year","Age","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Undeclared","National Crime Agency","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Scottish Government","65","50","41650","35000"
"In post","2022","60-64","Undeclared","UK Statistics Authority","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Welsh Government","20","15","[c]","[c]"
"In post","2022","60-64","Unknown","Attorney General's Departments","70","60","53380","55610"
"In post","2022","60-64","Unknown","Cabinet Office","80","75","53750","54700"
"In post","2022","60-64","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Business, Energy and Industrial Strategy","60","55","35060","28980"
"In post","2022","60-64","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Education","30","25","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Environment, Food and Rural Affairs","95","85","30990","25150"
"In post","2022","60-64","Unknown","Department for International Trade","25","25","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Levelling Up, Housing and Communities","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Transport","110","95","28750","26700"
"In post","2022","60-64","Unknown","Department for Work and Pensions","375","315","28090","26590"
"In post","2022","60-64","Unknown","Department of Health and Social Care","75","70","55890","51200"
"In post","2022","60-64","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Foreign, Commonwealth and Development Office","30","25","[c]","[c]"
"In post","2022","60-64","Unknown","HM Land Registry","40","30","27420","24230"
"In post","2022","60-64","Unknown","HM Revenue and Customs","865","695","28810","22080"
"In post","2022","60-64","Unknown","Home Office","90","65","33600","34630"
"In post","2022","60-64","Unknown","Ministry of Defence","350","335","34770","32700"
"In post","2022","60-64","Unknown","Ministry of Justice","595","505","28700","28200"
"In post","2022","60-64","Unknown","National Crime Agency","40","35","39810","37310"
"In post","2022","60-64","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Scottish Government","500","400","32900","30450"
"In post","2022","60-64","Unknown","The National Archives","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","UK Statistics Authority","65","45","23220","20350"
"In post","2022","60-64","Unknown","Welsh Government","5","5","[c]","[c]"
"In post","2022","60-64","White","Attorney General's Departments","405","340","47860","53050"
"In post","2022","60-64","White","Cabinet Office","225","200","50490","37570"
"In post","2022","60-64","White","Chancellor's other departments","10","10","[c]","[c]"
"In post","2022","60-64","White","Charity Commission","25","25","[c]","[c]"
"In post","2022","60-64","White","Competition and Markets Authority","15","15","[c]","[c]"
"In post","2022","60-64","White","Department for Business, Energy and Industrial Strategy","490","415","38720","34500"
"In post","2022","60-64","White","Department for Digital, Culture, Media and Sport","30","25","[c]","[c]"
"In post","2022","60-64","White","Department for Education","225","210","46900","49860"
"In post","2022","60-64","White","Department for Environment, Food and Rural Affairs","545","480","35370","29690"
"In post","2022","60-64","White","Department for International Trade","50","45","49150","43100"
"In post","2022","60-64","White","Department for Levelling Up, Housing and Communities","130","115","49880","47660"
"In post","2022","60-64","White","Department for Transport","1210","980","30220","26780"
"In post","2022","60-64","White","Department for Work and Pensions","8375","6470","27330","27570"
"In post","2022","60-64","White","Department of Health and Social Care","370","320","54450","45490"
"In post","2022","60-64","White","Estyn","10","10","[c]","[c]"
"In post","2022","60-64","White","Food Standards Agency","75","70","34200","29090"
"In post","2022","60-64","White","Foreign, Commonwealth and Development Office","305","290","51210","45170"
"In post","2022","60-64","White","HM Land Registry","450","320","32240","27130"
"In post","2022","60-64","White","HM Revenue and Customs","3990","3035","32040","28920"
"In post","2022","60-64","White","HM Treasury","75","65","50980","44200"
"In post","2022","60-64","White","Home Office","1630","1315","30710","26480"
"In post","2022","60-64","White","Ministry of Defence","5000","4615","32600","29200"
"In post","2022","60-64","White","Ministry of Justice","5280","4280","29290","26850"
"In post","2022","60-64","White","National Crime Agency","260","240","41970","40170"
"In post","2022","60-64","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Office for Standards in Education, Children's Services and Skills","120","110","57210","51360"
"In post","2022","60-64","White","Office of Gas and Electricity Markets","25","20","[c]","[c]"
"In post","2022","60-64","White","Office of Qualifications and Examinations Regulation","10","10","[c]","[c]"
"In post","2022","60-64","White","Office of Rail and Road","20","15","[c]","[c]"
"In post","2022","60-64","White","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Scottish Government","1030","875","39330","35000"
"In post","2022","60-64","White","The National Archives","20","20","[c]","[c]"
"In post","2022","60-64","White","UK Export Finance","25","25","[c]","[c]"
"In post","2022","60-64","White","UK Statistics Authority","385","290","27330","20350"
"In post","2022","60-64","White","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Water Services Regulation Authority","10","5","[c]","[c]"
"In post","2022","60-64","White","Welsh Government","395","340","43690","38160"
"In post","2022","65+","Asian","Attorney General's Departments","20","15","[c]","[c]"
"In post","2022","65+","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Department for Business, Energy and Industrial Strategy","10","10","[c]","[c]"
"In post","2022","65+","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Department for Environment, Food and Rural Affairs","15","10","[c]","[c]"
"In post","2022","65+","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Department for Transport","10","5","[c]","[c]"
"In post","2022","65+","Asian","Department for Work and Pensions","205","145","28480","27570"
"In post","2022","65+","Asian","Department of Health and Social Care","20","15","[c]","[c]"
"In post","2022","65+","Asian","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Foreign, Commonwealth and Development Office","5","5","[c]","[c]"
"In post","2022","65+","Asian","HM Land Registry","5","5","[c]","[c]"
"In post","2022","65+","Asian","HM Revenue and Customs","115","85","31480","28920"
"In post","2022","65+","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Home Office","170","140","27420","25630"
"In post","2022","65+","Asian","Ministry of Defence","60","55","32600","26670"
"In post","2022","65+","Asian","Ministry of Justice","85","70","28020","24950"
"In post","2022","65+","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","UK Statistics Authority","5","5","[c]","[c]"
"In post","2022","65+","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Attorney General's Departments","15","10","[c]","[c]"
"In post","2022","65+","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Department for Business, Energy and Industrial Strategy","5","5","[c]","[c]"
"In post","2022","65+","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Department for Education","5","5","[c]","[c]"
"In post","2022","65+","Black","Department for Environment, Food and Rural Affairs","10","10","[c]","[c]"
"In post","2022","65+","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Department for Transport","5","5","[c]","[c]"
"In post","2022","65+","Black","Department for Work and Pensions","85","70","27620","27570"
"In post","2022","65+","Black","Department of Health and Social Care","15","10","[c]","[c]"
"In post","2022","65+","Black","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Foreign, Commonwealth and Development Office","5","5","[c]","[c]"
"In post","2022","65+","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","HM Revenue and Customs","25","20","[c]","[c]"
"In post","2022","65+","Black","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Home Office","40","35","29900","27370"
"In post","2022","65+","Black","Ministry of Defence","25","25","[c]","[c]"
"In post","2022","65+","Black","Ministry of Justice","140","125","30130","26400"
"In post","2022","65+","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","UK Statistics Authority","5","5","[c]","[c]"
"In post","2022","65+","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Department for Business, Energy and Industrial Strategy","5","5","[c]","[c]"
"In post","2022","65+","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Department for Transport","10","10","[c]","[c]"
"In post","2022","65+","Mixed","Department for Work and Pensions","30","25","26760","27570"
"In post","2022","65+","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","HM Revenue and Customs","10","10","[c]","[c]"
"In post","2022","65+","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Home Office","20","15","[c]","[c]"
"In post","2022","65+","Mixed","Ministry of Defence","10","10","[c]","[c]"
"In post","2022","65+","Mixed","Ministry of Justice","25","20","[c]","[c]"
"In post","2022","65+","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Department for Work and Pensions","15","10","[c]","[c]"
"In post","2022","65+","Other ethnicity","Department of Health and Social Care","5","5","[c]","[c]"
"In post","2022","65+","Other ethnicity","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","HM Revenue and Customs","10","5","[c]","[c]"
"In post","2022","65+","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Home Office","5","5","[c]","[c]"
"In post","2022","65+","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Ministry of Justice","10","10","[c]","[c]"
"In post","2022","65+","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Business, Energy and Industrial Strategy","15","10","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Environment, Food and Rural Affairs","10","5","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Levelling Up, Housing and Communities","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Transport","45","35","33030","29730"
"In post","2022","65+","Undeclared","Department for Work and Pensions","190","135","27740","27570"
"In post","2022","65+","Undeclared","Department of Health and Social Care","15","10","[c]","[c]"
"In post","2022","65+","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Foreign, Commonwealth and Development Office","10","5","[c]","[c]"
"In post","2022","65+","Undeclared","HM Land Registry","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","HM Revenue and Customs","115","80","33320","28920"
"In post","2022","65+","Undeclared","Home Office","60","40","32040","31520"
"In post","2022","65+","Undeclared","Ministry of Defence","125","110","33090","32670"
"In post","2022","65+","Undeclared","Ministry of Justice","65","50","29590","22510"
"In post","2022","65+","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Scottish Government","20","10","[c]","[c]"
"In post","2022","65+","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Welsh Government","10","5","[c]","[c]"
"In post","2022","65+","Unknown","Attorney General's Departments","20","15","[c]","[c]"
"In post","2022","65+","Unknown","Cabinet Office","20","20","[c]","[c]"
"In post","2022","65+","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Business, Energy and Industrial Strategy","30","25","41080","37780"
"In post","2022","65+","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Education","10","5","[c]","[c]"
"In post","2022","65+","Unknown","Department for Environment, Food and Rural Affairs","40","30","30310","26520"
"In post","2022","65+","Unknown","Department for International Trade","10","5","[c]","[c]"
"In post","2022","65+","Unknown","Department for Levelling Up, Housing and Communities","10","5","[c]","[c]"
"In post","2022","65+","Unknown","Department for Transport","45","30","29140","26470"
"In post","2022","65+","Unknown","Department for Work and Pensions","90","70","28860","27570"
"In post","2022","65+","Unknown","Department of Health and Social Care","20","20","[c]","[c]"
"In post","2022","65+","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Foreign, Commonwealth and Development Office","10","5","[c]","[c]"
"In post","2022","65+","Unknown","HM Land Registry","10","5","[c]","[c]"
"In post","2022","65+","Unknown","HM Revenue and Customs","280","210","29970","22080"
"In post","2022","65+","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Home Office","15","10","[c]","[c]"
"In post","2022","65+","Unknown","Ministry of Defence","110","100","30310","26700"
"In post","2022","65+","Unknown","Ministry of Justice","220","155","28210","26400"
"In post","2022","65+","Unknown","National Crime Agency","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Scottish Government","155","110","32150","29900"
"In post","2022","65+","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","UK Statistics Authority","25","15","[c]","[c]"
"In post","2022","65+","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Attorney General's Departments","95","75","49230","55610"
"In post","2022","65+","White","Cabinet Office","55","45","45390","34640"
"In post","2022","65+","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Department for Business, Energy and Industrial Strategy","175","135","38300","35240"
"In post","2022","65+","White","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Department for Education","55","50","41320","38660"
"In post","2022","65+","White","Department for Environment, Food and Rural Affairs","185","160","32530","28550"
"In post","2022","65+","White","Department for International Trade","10","10","[c]","[c]"
"In post","2022","65+","White","Department for Levelling Up, Housing and Communities","70","50","53410","58810"
"In post","2022","65+","White","Department for Transport","440","310","29080","26780"
"In post","2022","65+","White","Department for Work and Pensions","2170","1565","26460","27570"
"In post","2022","65+","White","Department of Health and Social Care","130","100","52720","41520"
"In post","2022","65+","White","Estyn","5","5","[c]","[c]"
"In post","2022","65+","White","Food Standards Agency","40","30","32760","28800"
"In post","2022","65+","White","Foreign, Commonwealth and Development Office","100","80","47400","45690"
"In post","2022","65+","White","HM Land Registry","100","65","33280","31740"
"In post","2022","65+","White","HM Revenue and Customs","1010","715","31330","28920"
"In post","2022","65+","White","HM Treasury","15","15","[c]","[c]"
"In post","2022","65+","White","Home Office","525","390","28750","25630"
"In post","2022","65+","White","Ministry of Defence","1710","1505","31450","26930"
"In post","2022","65+","White","Ministry of Justice","1675","1255","27790","24310"
"In post","2022","65+","White","National Crime Agency","45","40","41590","39800"
"In post","2022","65+","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Office for Standards in Education, Children's Services and Skills","30","25","53940","51360"
"In post","2022","65+","White","Office of Gas and Electricity Markets","5","5","[c]","[c]"
"In post","2022","65+","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Scottish Government","280","225","35930","30040"
"In post","2022","65+","White","The National Archives","15","15","[c]","[c]"
"In post","2022","65+","White","UK Export Finance","10","10","[c]","[c]"
"In post","2022","65+","White","UK Statistics Authority","215","140","23930","20350"
"In post","2022","65+","White","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Welsh Government","175","135","40820","38160"
"In post","2022","Unknown","Asian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Department for Work and Pensions","15","10","[c]","[c]"
"In post","2022","Unknown","White","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Home Office","[c]","[c]","[c]","[c]"
