"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","No function","Commercial","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Cheshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Devon","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","East Anglia","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","East Wales","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Greater Manchester","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Inner London - West","70","65","54890","50320"
"In post","2022","Declared non-disabled","No function","Commercial","Kent","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Lancashire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Leicestershire, Rutland and Northamptonshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Merseyside","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Outer London - South","35","35","43800","38630"
"In post","2022","Declared non-disabled","No function","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Shropshire and Staffordshire","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","South Yorkshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","West Midlands","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Commercial","West Yorkshire","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Greater Manchester","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Inner London - East","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Inner London - West","70","70","44970","43520"
"In post","2022","Declared non-disabled","No function","Communications","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","West Midlands","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Corporate Finance","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Corporate Finance","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Corporate Finance","Inner London - West","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Corporate Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Digital, Data and Technology","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Digital, Data and Technology","Inner London - East","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Digital, Data and Technology","Inner London - West","30","30","44710","43530"
"In post","2022","Declared non-disabled","No function","Digital, Data and Technology","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Digital, Data and Technology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Digital, Data and Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Digital, Data and Technology","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Digital, Data and Technology","West Central Scotland","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Digital, Data and Technology","West Midlands","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Economics","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Economics","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Economics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Economics","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Economics","Inner London - West","255","250","49820","52530"
"In post","2022","Declared non-disabled","No function","Economics","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Economics","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Economics","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Economics","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Economics","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Economics","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Economics","West Midlands","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Finance","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Finance","Greater Manchester","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Finance","Inner London - West","40","40","53090","53760"
"In post","2022","Declared non-disabled","No function","Finance","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Finance","South Yorkshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Finance","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Finance","West Midlands","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Geography","Dorset and Somerset","250","235","31900","33290"
"In post","2022","Declared non-disabled","No function","Geography","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Human Resources","Inner London - West","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Human Resources","West Midlands","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Bedfordshire and Hertfordshire","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Cheshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Cumbria","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Derbyshire and Nottinghamshire","55","50","64310","64500"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Devon","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Dorset and Somerset","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","East Anglia","35","35","63440","64500"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","East Wales","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Essex","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Greater Manchester","35","35","61790","51360"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Hampshire and Isle of Wight","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Inner London - East","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Inner London - West","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Kent","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Lancashire","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Lincolnshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Merseyside","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","North Yorkshire","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Northumberland, and Tyne and Wear","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Outer London - East and North East","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Outer London - South","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Outer London - West and North West","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Shropshire and Staffordshire","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","South Yorkshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Surrey, East and West Sussex","35","35","63460","51360"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","Tees Valley and Durham","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","West Midlands","30","30","62670","57930"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","West Yorkshire","30","30","67990","75500"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","East Anglia","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","East Wales","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Greater Manchester","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Inner London - East","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Inner London - West","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Kent","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Lancashire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Outer London - East and North East","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Shropshire and Staffordshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","South Yorkshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","Tees Valley and Durham","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","West Yorkshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Internal Audit","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Internal Audit","Inner London - East","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Internal Audit","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Internal Audit","West Central Scotland","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","East Wales","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","Eastern Scotland","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","Greater Manchester","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","Inner London - East","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","Inner London - West","625","615","48690","51710"
"In post","2022","Declared non-disabled","No function","International Trade","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","Merseyside","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","Outer London - South","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","Overseas","85","85","57240","53750"
"In post","2022","Declared non-disabled","No function","International Trade","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","West Central Scotland","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","West Midlands","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","West Yorkshire","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Dorset and Somerset","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","East Wales","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Eastern Scotland","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Inner London - West","170","165","43360","38860"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Lancashire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Merseyside","105","100","29810","27570"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Outer London - West and North West","55","50","34020","30830"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Shropshire and Staffordshire","50","50","23650","20970"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","West Central Scotland","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","West Midlands","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","West Yorkshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Bedfordshire and Hertfordshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Berkshire, Buckinghamshire and Oxfordshire","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Cheshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Legal","Cumbria","10","10","[c]","[c]"
