"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Project Delivery","Policy","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Policy","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Policy","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","East Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","East of England","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","East of England","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","London","Heterosexual / straight","130","[c]","45280","43010"
"New entrant CS","2022","Project Delivery","Project Delivery","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","London","Unknown","45","[c]","45300","41500"
"New entrant CS","2022","Project Delivery","Project Delivery","North East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","North East (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","North West (England)","Heterosexual / straight","55","[c]","30080","21260"
"New entrant CS","2022","Project Delivery","Project Delivery","North West (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","North West (England)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","South East (England)","Heterosexual / straight","70","[c]","36530","33000"
"New entrant CS","2022","Project Delivery","Project Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","South East (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","South West (England)","Heterosexual / straight","225","[c]","34060","31700"
"New entrant CS","2022","Project Delivery","Project Delivery","South West (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","South West (England)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","South West (England)","Unknown","70","[c]","34140","33000"
"New entrant CS","2022","Project Delivery","Project Delivery","Wales","Heterosexual / straight","45","[c]","41430","37500"
"New entrant CS","2022","Project Delivery","Project Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","Wales","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","West Midlands (England)","Heterosexual / straight","40","[c]","37020","36340"
"New entrant CS","2022","Project Delivery","Project Delivery","West Midlands (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","South West (England)","Heterosexual / straight","195","[c]","37140","33000"
"New entrant CS","2022","Project Delivery","Science and Engineering","South West (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","South West (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","South West (England)","Unknown","120","[c]","27320","20540"
"New entrant CS","2022","Project Delivery","Science and Engineering","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tax","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tax","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tax","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tax","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tax","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tax","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tax","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tax","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tax","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tax","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tax","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Commercial","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Commercial","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Commercial","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Commercial","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Communications","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Communications","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Digital, Data and Technology","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Digital, Data and Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Human Resources","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Human Resources","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Human Resources","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Knowledge and Information Management","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Knowledge and Information Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Knowledge and Information Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","North East (England)","Heterosexual / straight","55","[c]","21930","21750"
"New entrant CS","2022","Property","Operational Delivery","North East (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","North East (England)","Unknown","85","[c]","22040","21750"
"New entrant CS","2022","Property","Operational Delivery","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","South West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","South West (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","South West (England)","Unknown","45","[c]","22000","21750"
"New entrant CS","2022","Property","Operational Delivery","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","Scotland","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","East Midlands (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","East Midlands (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","East of England","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","East of England","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","London","Heterosexual / straight","65","[c]","39880","34630"
"New entrant CS","2022","Property","Property","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","London","Unknown","55","[c]","36030","30750"
"New entrant CS","2022","Property","Property","North East (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","North East (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","North West (England)","Heterosexual / straight","55","[c]","35510","27650"
"New entrant CS","2022","Property","Property","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","North West (England)","Unknown","30","[c]","28540","25000"
"New entrant CS","2022","Property","Property","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","South East (England)","Heterosexual / straight","50","[c]","38350","35590"
"New entrant CS","2022","Property","Property","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","South East (England)","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","South West (England)","Heterosexual / straight","50","[c]","34660","33000"
"New entrant CS","2022","Property","Property","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","South West (England)","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Wales","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","West Midlands (England)","Heterosexual / straight","40","[c]","34660","31000"
"New entrant CS","2022","Property","Property","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","West Midlands (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Yorkshire and The Humber","Heterosexual / straight","45","[c]","33910","29360"
"New entrant CS","2022","Property","Property","Yorkshire and The Humber","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Yorkshire and The Humber","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","Security","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Security","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
