"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Communications","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","AA","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","AO","Unknown","85","80","21700","21250"
"In post","2022","Unknown","Communications","EO","Heterosexual / straight","80","75","27240","26820"
"In post","2022","Unknown","Communications","EO","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Communications","EO","Undeclared","60","60","27250","27270"
"In post","2022","Unknown","Communications","EO","Unknown","1030","1005","26820","26820"
"In post","2022","Unknown","Communications","G6","Heterosexual / straight","30","30","67730","66230"
"In post","2022","Unknown","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","G6","Undeclared","35","35","66310","66230"
"In post","2022","Unknown","Communications","G6","Unknown","45","45","67140","66090"
"In post","2022","Unknown","Communications","G7","Heterosexual / straight","55","55","54360","53360"
"In post","2022","Unknown","Communications","G7","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","G7","Undeclared","45","45","54390","53360"
"In post","2022","Unknown","Communications","G7","Unknown","125","120","54830","54700"
"In post","2022","Unknown","Communications","HEO","Heterosexual / straight","90","90","34320","33370"
"In post","2022","Unknown","Communications","HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","HEO","Undeclared","25","25","[c]","[c]"
"In post","2022","Unknown","Communications","HEO","Unknown","485","475","33560","33370"
"In post","2022","Unknown","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","SCS level","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Communications","SEO","Heterosexual / straight","65","65","41660","40650"
"In post","2022","Unknown","Communications","SEO","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","SEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","SEO","Unknown","215","210","41460","40600"
"In post","2022","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","AO","Heterosexual / straight","35","30","22800","22080"
"In post","2022","Unknown","Counter Fraud","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","AO","Unknown","260","235","22140","21260"
"In post","2022","Unknown","Counter Fraud","EO","Heterosexual / straight","115","100","28350","27570"
"In post","2022","Unknown","Counter Fraud","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","EO","Unknown","1030","985","27980","26820"
"In post","2022","Unknown","Counter Fraud","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","G6","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","G6","Unknown","30","30","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","G7","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","G7","Unknown","125","115","56000","55210"
"In post","2022","Unknown","Counter Fraud","HEO","Heterosexual / straight","105","100","34330","33370"
"In post","2022","Unknown","Counter Fraud","HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","HEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","HEO","Unknown","650","630","34690","33370"
"In post","2022","Unknown","Counter Fraud","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","SEO","Heterosexual / straight","35","30","41120","40520"
"In post","2022","Unknown","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","SEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","SEO","Unknown","220","215","41560","40520"
"In post","2022","Unknown","Debt","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","AO","Heterosexual / straight","55","50","21990","21250"
"In post","2022","Unknown","Debt","AO","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Debt","AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Debt","AO","Unknown","1090","1005","21640","21250"
"In post","2022","Unknown","Debt","EO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Unknown","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","EO","Unknown","180","170","27910","26820"
"In post","2022","Unknown","Debt","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","G6","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Debt","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","G7","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Debt","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","HEO","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Debt","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","SEO","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","AA","Unknown","15","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","AO","Heterosexual / straight","60","55","22900","21340"
"In post","2022","Unknown","Digital, Data & Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","AO","Unknown","90","85","21910","21320"
"In post","2022","Unknown","Digital, Data & Technology","EO","Heterosexual / straight","195","190","27790","27130"
"In post","2022","Unknown","Digital, Data & Technology","EO","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","EO","Undeclared","25","25","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","EO","Unknown","500","495","27840","27130"
"In post","2022","Unknown","Digital, Data & Technology","G6","Heterosexual / straight","55","55","66520","66170"
"In post","2022","Unknown","Digital, Data & Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","G6","Undeclared","20","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","G6","Unknown","155","150","69860","67910"
"In post","2022","Unknown","Digital, Data & Technology","G7","Heterosexual / straight","235","230","54090","53420"
"In post","2022","Unknown","Digital, Data & Technology","G7","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","G7","Undeclared","60","60","54180","53360"
"In post","2022","Unknown","Digital, Data & Technology","G7","Unknown","585","580","55720","55210"
"In post","2022","Unknown","Digital, Data & Technology","HEO","Heterosexual / straight","240","235","33770","33120"
"In post","2022","Unknown","Digital, Data & Technology","HEO","LGBO","25","25","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","HEO","Undeclared","70","70","34460","33300"
"In post","2022","Unknown","Digital, Data & Technology","HEO","Unknown","675","665","33810","33370"
"In post","2022","Unknown","Digital, Data & Technology","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","SCS level","Unknown","45","45","96860","90200"
"In post","2022","Unknown","Digital, Data & Technology","SEO","Heterosexual / straight","260","255","40570","40220"
"In post","2022","Unknown","Digital, Data & Technology","SEO","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","SEO","Undeclared","40","40","40700","40580"
"In post","2022","Unknown","Digital, Data & Technology","SEO","Unknown","750","740","41590","40520"
"In post","2022","Unknown","Digital, Data & Technology","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","AA","Unknown","25","20","[c]","[c]"
"In post","2022","Unknown","Finance","AO","Heterosexual / straight","55","50","22130","21250"
"In post","2022","Unknown","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Finance","AO","Unknown","335","290","21850","21250"
"In post","2022","Unknown","Finance","EO","Heterosexual / straight","115","115","26420","26350"
"In post","2022","Unknown","Finance","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Finance","EO","Undeclared","50","50","25510","25000"
"In post","2022","Unknown","Finance","EO","Unknown","185","175","26950","26740"
"In post","2022","Unknown","Finance","G6","Heterosexual / straight","35","35","66180","65920"
"In post","2022","Unknown","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","G6","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Finance","G6","Unknown","60","60","69030","68290"
"In post","2022","Unknown","Finance","G7","Heterosexual / straight","100","95","53770","53360"
"In post","2022","Unknown","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","G7","Undeclared","55","55","52660","53360"
"In post","2022","Unknown","Finance","G7","Unknown","150","145","55610","54990"
"In post","2022","Unknown","Finance","HEO","Heterosexual / straight","145","140","32080","32470"
"In post","2022","Unknown","Finance","HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Finance","HEO","Undeclared","65","65","32620","32790"
"In post","2022","Unknown","Finance","HEO","Unknown","225","220","33940","33370"
"In post","2022","Unknown","Finance","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Finance","SCS level","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Finance","SEO","Heterosexual / straight","150","150","40780","40650"
"In post","2022","Unknown","Finance","SEO","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Finance","SEO","Undeclared","40","40","39970","40650"
"In post","2022","Unknown","Finance","SEO","Unknown","250","245","41440","40770"
"In post","2022","Unknown","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","AA","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","AO","Heterosexual / straight","85","75","22430","21380"
"In post","2022","Unknown","Human Resources","AO","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","AO","Undeclared","15","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","AO","Unknown","170","160","21720","21250"
"In post","2022","Unknown","Human Resources","EO","Heterosexual / straight","150","145","27990","27200"
"In post","2022","Unknown","Human Resources","EO","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Human Resources","EO","Undeclared","35","35","27770","27270"
"In post","2022","Unknown","Human Resources","EO","Unknown","220","210","26890","26820"
"In post","2022","Unknown","Human Resources","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","G6","Unknown","45","45","66310","66230"
"In post","2022","Unknown","Human Resources","G7","Heterosexual / straight","50","50","54000","54170"
"In post","2022","Unknown","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","G7","Unknown","115","110","54640","54700"
"In post","2022","Unknown","Human Resources","HEO","Heterosexual / straight","140","135","34620","33300"
"In post","2022","Unknown","Human Resources","HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","HEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Human Resources","HEO","Unknown","260","250","33400","33080"
"In post","2022","Unknown","Human Resources","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","SCS level","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Human Resources","SEO","Heterosexual / straight","65","65","41480","40650"
"In post","2022","Unknown","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","SEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Human Resources","SEO","Unknown","125","125","39980","40320"
"In post","2022","Unknown","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","G7","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Internal Audit","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","SEO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Unknown","Internal Audit","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","SEO","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","AA","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","AO","Heterosexual / straight","225","220","23010","23720"
"In post","2022","Unknown","Legal","AO","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Legal","AO","Undeclared","25","25","[c]","[c]"
"In post","2022","Unknown","Legal","AO","Unknown","155","140","23380","23750"
"In post","2022","Unknown","Legal","EO","Heterosexual / straight","185","180","26960","26970"
"In post","2022","Unknown","Legal","EO","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Legal","EO","Undeclared","20","15","[c]","[c]"
"In post","2022","Unknown","Legal","EO","Unknown","195","180","28320","27710"
"In post","2022","Unknown","Legal","G6","Heterosexual / straight","45","40","70110","69950"
"In post","2022","Unknown","Legal","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","G6","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","G6","Unknown","195","180","70350","70250"
"In post","2022","Unknown","Legal","G7","Heterosexual / straight","375","360","52280","51490"
"In post","2022","Unknown","Legal","G7","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Legal","G7","Undeclared","40","35","55370","53620"
"In post","2022","Unknown","Legal","G7","Unknown","430","395","56560","55610"
"In post","2022","Unknown","Legal","HEO","Heterosexual / straight","105","105","36600","38000"
"In post","2022","Unknown","Legal","HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","HEO","Unknown","145","140","35360","33600"
"In post","2022","Unknown","Legal","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","SCS level","Unknown","45","40","91230","81440"
"In post","2022","Unknown","Legal","SEO","Heterosexual / straight","30","30","41860","41750"
"In post","2022","Unknown","Legal","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","SEO","Unknown","75","70","42430","40860"
"In post","2022","Unknown","No function","AA","Heterosexual / straight","225","160","20540","20530"
"In post","2022","Unknown","No function","AA","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","No function","AA","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","No function","AA","Unknown","1910","1695","20790","20890"
"In post","2022","Unknown","No function","AO","Heterosexual / straight","1890","1680","22810","22080"
"In post","2022","Unknown","No function","AO","LGBO","150","145","23090","22600"
"In post","2022","Unknown","No function","AO","Undeclared","190","170","22580","22080"
"In post","2022","Unknown","No function","AO","Unknown","12660","11765","23140","21840"
"In post","2022","Unknown","No function","EO","Heterosexual / straight","3060","2935","31400","32260"
"In post","2022","Unknown","No function","EO","LGBO","205","205","30650","30640"
"In post","2022","Unknown","No function","EO","Undeclared","360","345","29700","27900"
"In post","2022","Unknown","No function","EO","Unknown","7030","6705","28870","27570"
"In post","2022","Unknown","No function","G6","Heterosexual / straight","315","305","68290","66560"
"In post","2022","Unknown","No function","G6","LGBO","30","30","[c]","[c]"
"In post","2022","Unknown","No function","G6","Undeclared","140","135","68450","66480"
"In post","2022","Unknown","No function","G6","Unknown","745","725","67490","66230"
"In post","2022","Unknown","No function","G7","Heterosexual / straight","885","860","54280","53380"
"In post","2022","Unknown","No function","G7","LGBO","75","75","53910","53420"
"In post","2022","Unknown","No function","G7","Undeclared","335","320","53680","53360"
"In post","2022","Unknown","No function","G7","Unknown","1890","1855","54740","54160"
"In post","2022","Unknown","No function","HEO","Heterosexual / straight","1805","1735","36270","35270"
"In post","2022","Unknown","No function","HEO","LGBO","130","130","33850","32940"
"In post","2022","Unknown","No function","HEO","Undeclared","380","365","34390","32970"
"In post","2022","Unknown","No function","HEO","Unknown","5825","5690","32880","33080"
"In post","2022","Unknown","No function","SCS level","Heterosexual / straight","190","185","99230","93740"
"In post","2022","Unknown","No function","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","No function","SCS level","Undeclared","85","80","97830","93740"
"In post","2022","Unknown","No function","SCS level","Unknown","415","400","94610","84200"
"In post","2022","Unknown","No function","SEO","Heterosexual / straight","1120","1080","42790","40810"
"In post","2022","Unknown","No function","SEO","LGBO","90","90","41110","40520"
"In post","2022","Unknown","No function","SEO","Undeclared","265","250","40960","40650"
"In post","2022","Unknown","No function","SEO","Unknown","2025","1950","41300","40560"
"In post","2022","Unknown","No function","Unknown","Heterosexual / straight","180","165","26550","24800"
"In post","2022","Unknown","No function","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","No function","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","No function","Unknown","Unknown","3215","2890","27770","26310"
"In post","2022","Unknown","Project Delivery","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","AO","Unknown","65","60","22480","21740"
"In post","2022","Unknown","Project Delivery","EO","Heterosexual / straight","160","150","24570","25000"
"In post","2022","Unknown","Project Delivery","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","EO","Undeclared","30","25","[c]","[c]"
"In post","2022","Unknown","Project Delivery","EO","Unknown","345","325","24390","26120"
"In post","2022","Unknown","Project Delivery","G6","Heterosexual / straight","80","75","67650","67640"
"In post","2022","Unknown","Project Delivery","G6","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","G6","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","G6","Unknown","250","245","67310","67110"
"In post","2022","Unknown","Project Delivery","G7","Heterosexual / straight","220","215","53920","54380"
"In post","2022","Unknown","Project Delivery","G7","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","G7","Undeclared","35","35","53800","54670"
"In post","2022","Unknown","Project Delivery","G7","Unknown","600","585","54840","54700"
"In post","2022","Unknown","Project Delivery","HEO","Heterosexual / straight","210","195","32640","33080"
"In post","2022","Unknown","Project Delivery","HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","HEO","Undeclared","40","40","32430","33000"
"In post","2022","Unknown","Project Delivery","HEO","Unknown","585","565","33820","33370"
"In post","2022","Unknown","Project Delivery","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","SCS level","Unknown","50","50","90500","80980"
"In post","2022","Unknown","Project Delivery","SEO","Heterosexual / straight","285","270","40820","40520"
"In post","2022","Unknown","Project Delivery","SEO","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","SEO","Undeclared","55","50","42050","41000"
"In post","2022","Unknown","Project Delivery","SEO","Unknown","515","495","40940","40520"
"In post","2022","Unknown","Project Delivery","Unknown","Heterosexual / straight","75","75","44260","41940"
"In post","2022","Unknown","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Unknown","Unknown","100","100","36570","32030"
"In post","2022","Unknown","Property","AA","Heterosexual / straight","70","70","18770","18610"
"In post","2022","Unknown","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","AA","Undeclared","10","10","[c]","[c]"
