"Status","Year","Age","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Attorney General's Departments","Property","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Attorney General's Departments","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Attorney General's Departments","Property","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Attorney General's Departments","Property","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Attorney General's Departments","Property","HEO","15","15","32140","32050"
"In post","2022","50-59","Attorney General's Departments","Property","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Attorney General's Departments","Security","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Attorney General's Departments","Security","HEO","10","10","[c]","[c]"
"In post","2022","50-59","Attorney General's Departments","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Commercial","EO","5","5","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Commercial","HEO","25","20","31380","30940"
"In post","2022","50-59","Cabinet Office","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Commercial","SEO","40","40","40360","39360"
"In post","2022","50-59","Cabinet Office","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Digital, Data and Technology","G7","10","10","54090","54310"
"In post","2022","50-59","Cabinet Office","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Digital, Data and Technology","SEO","5","5","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Human Resources","G7","5","5","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Operational Delivery","EO","10","10","25230","25950"
"In post","2022","50-59","Cabinet Office","Operational Delivery","G6","10","10","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Operational Delivery","G7","20","20","53890","52020"
"In post","2022","50-59","Cabinet Office","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Operational Delivery","SEO","10","10","39260","38980"
"In post","2022","50-59","Cabinet Office","Other","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Other","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Project Delivery","G6","5","5","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Project Delivery","G7","5","5","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Property","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Property","G6","10","10","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Property","G7","10","10","54840","54700"
"In post","2022","50-59","Cabinet Office","Property","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Property","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Property","SEO","10","10","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Security","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Unknown","AO","115","105","21850","21170"
"In post","2022","50-59","Cabinet Office","Unknown","EO","140","135","27290","26670"
"In post","2022","50-59","Cabinet Office","Unknown","G6","255","255","71300","67690"
"In post","2022","50-59","Cabinet Office","Unknown","G7","455","450","57090","54700"
"In post","2022","50-59","Cabinet Office","Unknown","HEO","255","245","34100","33300"
"In post","2022","50-59","Cabinet Office","Unknown","SCS level","240","235","112300","105580"
"In post","2022","50-59","Cabinet Office","Unknown","SEO","155","155","40470","40600"
"In post","2022","50-59","Chancellor's other departments","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Other","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Other","G6","15","15","106660","101370"
"In post","2022","50-59","Chancellor's other departments","Other","G7","5","5","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Other","SEO","10","10","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Project Delivery","G7","5","5","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Property","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Finance","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Legal","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Legal","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Operational Delivery","EO","20","20","25550","25110"
"In post","2022","50-59","Charity Commission","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Operational Delivery","HEO","25","25","29560","29160"
"In post","2022","50-59","Charity Commission","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Operational Delivery","SEO","10","10","37700","37910"
"In post","2022","50-59","Charity Commission","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Economics","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Intelligence Analysis","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Intelligence Analysis","G7","5","5","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Legal","G6","5","5","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Legal","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Legal","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Legal","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Project Delivery","EO","15","15","29180","28510"
"In post","2022","50-59","Competition and Markets Authority","Project Delivery","G6","10","10","80510","81480"
"In post","2022","50-59","Competition and Markets Authority","Project Delivery","G7","20","20","60130","60850"
"In post","2022","50-59","Competition and Markets Authority","Project Delivery","HEO","15","15","37050","36680"
"In post","2022","50-59","Competition and Markets Authority","Project Delivery","SCS level","25","25","120160","103420"
"In post","2022","50-59","Competition and Markets Authority","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Property","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Security","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Security","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Statistics","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Commercial","EO","10","10","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Commercial","G6","20","20","61530","60490"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Commercial","G7","20","20","48100","47960"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Commercial","HEO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Commercial","SEO","15","15","41630","39940"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Communications","EO","10","10","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Communications","HEO","15","15","34170","32730"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Communications","SEO","10","10","41230","39620"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Counter Fraud","AO","25","20","22230","22740"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Counter Fraud","EO","20","20","26350","27460"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Counter Fraud","G7","5","5","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Counter Fraud","HEO","45","45","36040","35070"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Counter Fraud","SEO","35","35","44300","44600"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","EO","35","35","30660","29750"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","G6","15","15","68800","71050"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","G7","55","55","55920","55300"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","HEO","80","80","37160","37170"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","SEO","80","80","45230","45540"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Economics","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Economics","G7","5","5","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Economics","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Economics","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Finance","AO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Finance","EO","10","10","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Finance","G6","10","10","66910","68070"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Finance","G7","20","20","55680","53620"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Finance","HEO","20","20","34810","34400"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Finance","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Finance","SEO","20","20","43340","42740"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Human Resources","EO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Human Resources","G6","10","10","66880","66830"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Human Resources","G7","30","25","53050","52690"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Human Resources","HEO","20","20","32420","32100"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Human Resources","SEO","25","25","41830","41050"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","HEO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Internal Audit","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Internal Audit","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","International Trade","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Legal","G6","5","5","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Legal","G7","10","10","56670","57970"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Legal","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Legal","SEO","10","10","42840","42210"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Operational Delivery","AA","15","10","19820","19150"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Operational Delivery","AO","270","245","21900","21250"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Operational Delivery","EO","250","240","26120","26290"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Operational Delivery","G6","35","35","66460","65630"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Operational Delivery","G7","85","85","53140","53350"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Operational Delivery","HEO","290","280","34230","33780"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Operational Delivery","SCS level","20","20","92060","84800"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Operational Delivery","SEO","155","150","44230","43330"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Other","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Other","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Other","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Other","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Other","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Other","SEO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Policy","AO","15","15","24780","24900"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Policy","EO","50","50","28360","27910"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Policy","G6","105","100","67840","66360"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Policy","G7","210","205","55690","54320"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Policy","HEO","80","80","34250","33830"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Policy","SCS level","70","70","92550","82810"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Policy","SEO","115","110","41020","40220"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Project Delivery","G6","20","20","63830","60750"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Project Delivery","G7","30","30","52550","52530"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Project Delivery","HEO","15","15","34010","32730"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Project Delivery","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Project Delivery","SEO","35","35","41930","40220"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Property","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Property","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Property","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Property","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Property","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Science and Engineering","EO","15","15","26050","25690"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Science and Engineering","G6","35","30","61770","60490"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Science and Engineering","G7","95","85","54950","59940"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Science and Engineering","HEO","30","30","33090","32730"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Science and Engineering","SEO","100","90","40350","39650"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Security","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Security","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Security","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Security","SEO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Social Research","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Statistics","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Statistics","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Communications","HEO","[c]","[c]","[c]","[c]"
