"Status","Year","Disability","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","AO","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","EO","Unknown","45","45","27410","27570"
"In post","2022","Unknown","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","G6","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","G7","Unknown","35","30","57460","54700"
"In post","2022","Unknown","Unknown","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","HEO","Unknown","265","265","31360","29250"
"In post","2022","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","SEO","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","Unknown","1790","1785","37370","33630"
"Leaver CS","2022","Declared disabled","London","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","AO","Heterosexual / straight","75","[c]","24610","24490"
"Leaver CS","2022","Declared disabled","London","AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","EO","Heterosexual / straight","140","[c]","29670","31060"
"Leaver CS","2022","Declared disabled","London","EO","LGBO","35","[c]","29280","30200"
"Leaver CS","2022","Declared disabled","London","EO","Undeclared","35","[c]","29870","30560"
"Leaver CS","2022","Declared disabled","London","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","G6","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","G7","Heterosexual / straight","55","[c]","57050","55380"
"Leaver CS","2022","Declared disabled","London","G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","HEO","Heterosexual / straight","70","[c]","34670","34710"
"Leaver CS","2022","Declared disabled","London","HEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","SEO","Heterosexual / straight","55","[c]","43350","42010"
"Leaver CS","2022","Declared disabled","London","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","AA","Heterosexual / straight","170","[c]","19120","19200"
"Leaver CS","2022","Declared disabled","Outside London","AA","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","AA","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","AA","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","AO","Heterosexual / straight","865","[c]","21550","21260"
"Leaver CS","2022","Declared disabled","Outside London","AO","LGBO","115","[c]","21680","21260"
"Leaver CS","2022","Declared disabled","Outside London","AO","Undeclared","105","[c]","21760","21260"
"Leaver CS","2022","Declared disabled","Outside London","AO","Unknown","275","[c]","22100","21260"
"Leaver CS","2022","Declared disabled","Outside London","EO","Heterosexual / straight","705","[c]","27290","27570"
"Leaver CS","2022","Declared disabled","Outside London","EO","LGBO","105","[c]","26850","27570"
"Leaver CS","2022","Declared disabled","Outside London","EO","Undeclared","105","[c]","27250","27570"
"Leaver CS","2022","Declared disabled","Outside London","EO","Unknown","120","[c]","28510","27570"
"Leaver CS","2022","Declared disabled","Outside London","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","G7","Heterosexual / straight","90","[c]","55980","55110"
"Leaver CS","2022","Declared disabled","Outside London","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","HEO","Heterosexual / straight","235","[c]","33990","33320"
"Leaver CS","2022","Declared disabled","Outside London","HEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","HEO","Undeclared","35","[c]","36090","33900"
"Leaver CS","2022","Declared disabled","Outside London","HEO","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","SEO","Heterosexual / straight","160","[c]","42080","40580"
"Leaver CS","2022","Declared disabled","Outside London","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","SEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","SEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","Unknown","Heterosexual / straight","160","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","Unknown","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","AA","Heterosexual / straight","105","[c]","21370","21650"
"Leaver CS","2022","Declared non-disabled","London","AA","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","AA","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","AA","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","AO","Heterosexual / straight","585","[c]","24050","23940"
"Leaver CS","2022","Declared non-disabled","London","AO","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","AO","Undeclared","55","[c]","23900","23940"
"Leaver CS","2022","Declared non-disabled","London","AO","Unknown","105","[c]","23580","23460"
"Leaver CS","2022","Declared non-disabled","London","EO","Heterosexual / straight","970","[c]","29700","31060"
"Leaver CS","2022","Declared non-disabled","London","EO","LGBO","80","[c]","29490","31060"
"Leaver CS","2022","Declared non-disabled","London","EO","Undeclared","110","[c]","29360","30570"
"Leaver CS","2022","Declared non-disabled","London","EO","Unknown","130","[c]","30190","31060"
"Leaver CS","2022","Declared non-disabled","London","G6","Heterosexual / straight","290","[c]","69380","67950"
"Leaver CS","2022","Declared non-disabled","London","G6","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","G6","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","G6","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","G7","Heterosexual / straight","660","[c]","55930","54700"
"Leaver CS","2022","Declared non-disabled","London","G7","LGBO","55","[c]","56560","54700"
"Leaver CS","2022","Declared non-disabled","London","G7","Undeclared","55","[c]","55510","54330"
"Leaver CS","2022","Declared non-disabled","London","G7","Unknown","110","[c]","57410","56060"
"Leaver CS","2022","Declared non-disabled","London","HEO","Heterosexual / straight","675","[c]","34590","34260"
"Leaver CS","2022","Declared non-disabled","London","HEO","LGBO","60","[c]","33970","34020"
"Leaver CS","2022","Declared non-disabled","London","HEO","Undeclared","75","[c]","35260","34960"
"Leaver CS","2022","Declared non-disabled","London","HEO","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","SCS level","Heterosexual / straight","200","[c]","95680","92800"
"Leaver CS","2022","Declared non-disabled","London","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","SCS level","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","SCS level","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","SEO","Heterosexual / straight","525","[c]","42070","41620"
"Leaver CS","2022","Declared non-disabled","London","SEO","LGBO","40","[c]","41060","40070"
"Leaver CS","2022","Declared non-disabled","London","SEO","Undeclared","50","[c]","42960","42550"
"Leaver CS","2022","Declared non-disabled","London","SEO","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","Unknown","Heterosexual / straight","115","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Outside London","AA","Heterosexual / straight","940","[c]","19260","19100"
"Leaver CS","2022","Declared non-disabled","Outside London","AA","LGBO","70","[c]","19240","19050"
"Leaver CS","2022","Declared non-disabled","Outside London","AA","Undeclared","70","[c]","19150","19100"
"Leaver CS","2022","Declared non-disabled","Outside London","AA","Unknown","160","[c]","19760","19810"
"Leaver CS","2022","Declared non-disabled","Outside London","AO","Heterosexual / straight","5120","[c]","21790","21260"
"Leaver CS","2022","Declared non-disabled","Outside London","AO","LGBO","350","[c]","21470","21260"
"Leaver CS","2022","Declared non-disabled","Outside London","AO","Undeclared","410","[c]","21910","21260"
"Leaver CS","2022","Declared non-disabled","Outside London","AO","Unknown","1730","[c]","21650","21260"
"Leaver CS","2022","Declared non-disabled","Outside London","EO","Heterosexual / straight","3685","[c]","27240","27570"
"Leaver CS","2022","Declared non-disabled","Outside London","EO","LGBO","240","[c]","27120","27570"
"Leaver CS","2022","Declared non-disabled","Outside London","EO","Undeclared","375","[c]","27300","27570"
"Leaver CS","2022","Declared non-disabled","Outside London","EO","Unknown","935","[c]","27410","27570"
"Leaver CS","2022","Declared non-disabled","Outside London","G6","Heterosexual / straight","285","[c]","70640","68440"
"Leaver CS","2022","Declared non-disabled","Outside London","G6","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Outside London","G6","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Outside London","G6","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Outside London","G7","Heterosexual / straight","665","[c]","56310","54540"
"Leaver CS","2022","Declared non-disabled","Outside London","G7","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Outside London","G7","Undeclared","65","[c]","55510","54540"
"Leaver CS","2022","Declared non-disabled","Outside London","G7","Unknown","220","[c]","54780","55460"
"Leaver CS","2022","Declared non-disabled","Outside London","HEO","Heterosexual / straight","1425","[c]","33000","33110"
"Leaver CS","2022","Declared non-disabled","Outside London","HEO","LGBO","65","[c]","31800","31620"
"Leaver CS","2022","Declared non-disabled","Outside London","HEO","Undeclared","150","[c]","33760","33300"
"Leaver CS","2022","Declared non-disabled","Outside London","HEO","Unknown","445","[c]","33730","33840"
"Leaver CS","2022","Declared non-disabled","Outside London","SCS level","Heterosexual / straight","130","[c]","96490","94760"
"Leaver CS","2022","Declared non-disabled","Outside London","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Outside London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Outside London","SCS level","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Outside London","SEO","Heterosexual / straight","1230","[c]","41980","40580"
"Leaver CS","2022","Declared non-disabled","Outside London","SEO","LGBO","50","[c]","41580","40580"
"Leaver CS","2022","Declared non-disabled","Outside London","SEO","Undeclared","135","[c]","42010","40980"
"Leaver CS","2022","Declared non-disabled","Outside London","SEO","Unknown","250","[c]","42020","40240"
"Leaver CS","2022","Declared non-disabled","Outside London","Unknown","Heterosexual / straight","750","[c]","36620","36240"
"Leaver CS","2022","Declared non-disabled","Outside London","Unknown","LGBO","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Outside London","Unknown","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Outside London","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","AA","Heterosexual / straight","40","[c]","18450","18310"
"Leaver CS","2022","Declared non-disabled","Unknown","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","AA","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","AO","Heterosexual / straight","115","[c]","21750","21840"
"Leaver CS","2022","Declared non-disabled","Unknown","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","AO","Undeclared","35","[c]","21720","21840"
"Leaver CS","2022","Declared non-disabled","Unknown","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","EO","Heterosexual / straight","55","[c]","27210","27570"
"Leaver CS","2022","Declared non-disabled","Unknown","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
