"Status","Year","Disability","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","715","695","46890","49510"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Female","LGBO","70","70","46080","51730"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Female","Undeclared","55","55","42390","34150"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","585","580","48310","51730"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Male","LGBO","95","95","47110","51730"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","Female","Heterosexual / straight","2535","2380","44840","40960"
"In post","2022","Declared non-disabled","Department for Education","Female","LGBO","140","140","44770","42320"
"In post","2022","Declared non-disabled","Department for Education","Female","Undeclared","185","175","45170","42280"
"In post","2022","Declared non-disabled","Department for Education","Female","Unknown","310","290","45270","42220"
"In post","2022","Declared non-disabled","Department for Education","Male","Heterosexual / straight","1660","1645","47030","49860"
"In post","2022","Declared non-disabled","Department for Education","Male","LGBO","145","145","47000","41990"
"In post","2022","Declared non-disabled","Department for Education","Male","Undeclared","125","125","47060","49860"
"In post","2022","Declared non-disabled","Department for Education","Male","Unknown","245","240","46480","45250"
"In post","2022","Declared non-disabled","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","Heterosexual / straight","3995","3720","35760","32560"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","LGBO","235","225","35700","32560"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","Undeclared","330","305","35840","32560"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","Unknown","860","775","26800","24920"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","Heterosexual / straight","2930","2880","38670","35900"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","LGBO","270","265","36870","32560"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","Undeclared","265","260","36990","34010"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","Unknown","710","695","28960","24920"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for International Trade","Female","Heterosexual / straight","580","565","47000","47130"
"In post","2022","Declared non-disabled","Department for International Trade","Female","LGBO","35","35","43560","38160"
"In post","2022","Declared non-disabled","Department for International Trade","Female","Undeclared","40","40","41820","38660"
"In post","2022","Declared non-disabled","Department for International Trade","Female","Unknown","50","50","43140","38540"
"In post","2022","Declared non-disabled","Department for International Trade","Male","Heterosexual / straight","655","650","48080","47980"
"In post","2022","Declared non-disabled","Department for International Trade","Male","LGBO","85","85","48490","43290"
"In post","2022","Declared non-disabled","Department for International Trade","Male","Undeclared","40","40","48430","51710"
"In post","2022","Declared non-disabled","Department for International Trade","Male","Unknown","50","50","44140","38540"
"In post","2022","Declared non-disabled","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for International Trade","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for International Trade","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Female","Heterosexual / straight","1285","1220","45820","41980"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Female","LGBO","95","95","42120","39600"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Female","Undeclared","70","65","41240","39350"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Female","Unknown","40","35","33030","26500"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Male","Heterosexual / straight","1180","1160","47220","47660"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Male","LGBO","125","120","48260","48200"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Male","Undeclared","60","55","46830","46120"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Male","Unknown","70","65","38050","34580"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","Female","Heterosexual / straight","4005","3615","32590","26780"
"In post","2022","Declared non-disabled","Department for Transport","Female","LGBO","205","195","32450","26700"
"In post","2022","Declared non-disabled","Department for Transport","Female","Undeclared","885","705","26370","21840"
"In post","2022","Declared non-disabled","Department for Transport","Female","Unknown","85","70","26370","21840"
"In post","2022","Declared non-disabled","Department for Transport","Male","Heterosexual / straight","4815","4690","36760","30830"
"In post","2022","Declared non-disabled","Department for Transport","Male","LGBO","270","265","38850","33350"
"In post","2022","Declared non-disabled","Department for Transport","Male","Undeclared","900","845","33440","26840"
"In post","2022","Declared non-disabled","Department for Transport","Male","Unknown","110","100","30990","29730"
"In post","2022","Declared non-disabled","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Female","Heterosexual / straight","31935","28055","28190","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Female","LGBO","1185","1120","28220","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Female","Undeclared","3185","2725","27490","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Female","Unknown","9020","7245","26540","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Male","Heterosexual / straight","17545","16995","30570","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Male","LGBO","1385","1350","29270","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Male","Undeclared","1810","1725","30000","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Male","Unknown","4290","4045","28750","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department of Health and Social Care","Female","Heterosexual / straight","2910","2680","41370","36690"
"In post","2022","Declared non-disabled","Department of Health and Social Care","Female","LGBO","145","135","40220","33990"
"In post","2022","Declared non-disabled","Department of Health and Social Care","Female","Undeclared","295","265","41330","35970"
"In post","2022","Declared non-disabled","Department of Health and Social Care","Female","Unknown","70","65","53860","52610"
"In post","2022","Declared non-disabled","Department of Health and Social Care","Male","Heterosexual / straight","1385","1325","45370","40070"
"In post","2022","Declared non-disabled","Department of Health and Social Care","Male","LGBO","145","135","44780","38740"
"In post","2022","Declared non-disabled","Department of Health and Social Care","Male","Undeclared","165","155","45230","40070"
"In post","2022","Declared non-disabled","Department of Health and Social Care","Male","Unknown","40","40","64640","53970"
"In post","2022","Declared non-disabled","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department of Health and Social Care","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","Female","Heterosexual / straight","55","50","55340","64520"
"In post","2022","Declared non-disabled","Estyn","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","Male","Heterosexual / straight","30","30","64640","75480"
"In post","2022","Declared non-disabled","Estyn","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","Female","Heterosexual / straight","300","290","40220","37350"
"In post","2022","Declared non-disabled","Food Standards Agency","Female","LGBO","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","Female","Unknown","35","35","39090","32910"
"In post","2022","Declared non-disabled","Food Standards Agency","Male","Heterosexual / straight","345","335","37520","32480"
"In post","2022","Declared non-disabled","Food Standards Agency","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","Male","Unknown","150","140","30600","26750"
"In post","2022","Declared non-disabled","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","2365","2280","47010","42500"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Female","LGBO","105","100","42410","37560"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Female","Undeclared","170","165","47690","48500"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Female","Unknown","90","90","45490","42200"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","2430","2395","48970","45590"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Male","LGBO","190","190","51380","53470"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Male","Undeclared","195","195","49490","44110"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Male","Unknown","120","115","45900","43530"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Land Registry","Female","Heterosexual / straight","1815","1600","32310","27130"
"In post","2022","Declared non-disabled","HM Land Registry","Female","LGBO","35","35","30100","27130"
"In post","2022","Declared non-disabled","HM Land Registry","Female","Undeclared","250","210","32030","27130"
"In post","2022","Declared non-disabled","HM Land Registry","Female","Unknown","480","410","29600","27130"
"In post","2022","Declared non-disabled","HM Land Registry","Male","Heterosexual / straight","1080","1020","35020","33840"
"In post","2022","Declared non-disabled","HM Land Registry","Male","LGBO","45","45","34040","33840"
"In post","2022","Declared non-disabled","HM Land Registry","Male","Undeclared","145","130","34960","33840"
"In post","2022","Declared non-disabled","HM Land Registry","Male","Unknown","300","275","31640","27130"
"In post","2022","Declared non-disabled","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Land Registry","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Land Registry","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Revenue and Customs","Female","Heterosexual / straight","18110","16450","34130","33080"
"In post","2022","Declared non-disabled","HM Revenue and Customs","Female","LGBO","820","790","33880","33080"
"In post","2022","Declared non-disabled","HM Revenue and Customs","Female","Undeclared","1235","1090","33620","28920"
"In post","2022","Declared non-disabled","HM Revenue and Customs","Female","Unknown","2165","1810","29700","26820"
"In post","2022","Declared non-disabled","HM Revenue and Customs","Male","Heterosexual / straight","16045","15580","36300","33370"
"In post","2022","Declared non-disabled","HM Revenue and Customs","Male","LGBO","1160","1140","34740","33080"
"In post","2022","Declared non-disabled","HM Revenue and Customs","Male","Undeclared","980","935","35870","33370"
"In post","2022","Declared non-disabled","HM Revenue and Customs","Male","Unknown","1330","1245","34160","31020"
"In post","2022","Declared non-disabled","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Revenue and Customs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Treasury","Female","Heterosexual / straight","795","760","47360","44020"
"In post","2022","Declared non-disabled","HM Treasury","Female","LGBO","60","60","45830","50000"
"In post","2022","Declared non-disabled","HM Treasury","Female","Undeclared","70","65","45430","43250"
"In post","2022","Declared non-disabled","HM Treasury","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","HM Treasury","Male","Heterosexual / straight","810","800","50170","52500"
"In post","2022","Declared non-disabled","HM Treasury","Male","LGBO","80","75","48000","50450"
"In post","2022","Declared non-disabled","HM Treasury","Male","Undeclared","65","65","48390","51000"
"In post","2022","Declared non-disabled","HM Treasury","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Treasury","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Female","Heterosexual / straight","12070","10875","32080","28650"
"In post","2022","Declared non-disabled","Home Office","Female","LGBO","345","330","32560","26160"
"In post","2022","Declared non-disabled","Home Office","Female","Undeclared","1225","1090","31580","27370"
"In post","2022","Declared non-disabled","Home Office","Female","Unknown","60","55","30070","27240"
"In post","2022","Declared non-disabled","Home Office","Male","Heterosexual / straight","10760","10390","33240","28670"
"In post","2022","Declared non-disabled","Home Office","Male","LGBO","465","455","34820","30820"
"In post","2022","Declared non-disabled","Home Office","Male","Undeclared","1140","1075","34380","29080"
"In post","2022","Declared non-disabled","Home Office","Male","Unknown","55","50","33940","29550"
"In post","2022","Declared non-disabled","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Female","Heterosexual / straight","13240","12495","32600","29200"
"In post","2022","Declared non-disabled","Ministry of Defence","Female","LGBO","455","445","31830","29200"
"In post","2022","Declared non-disabled","Ministry of Defence","Female","Undeclared","1160","1095","33150","31650"
"In post","2022","Declared non-disabled","Ministry of Defence","Female","Unknown","1500","1400","37310","38070"
"In post","2022","Declared non-disabled","Ministry of Defence","Male","Heterosexual / straight","18395","18105","35580","33300"
"In post","2022","Declared non-disabled","Ministry of Defence","Male","LGBO","520","515","35780","33300"
"In post","2022","Declared non-disabled","Ministry of Defence","Male","Undeclared","1610","1565","37040","34370"
"In post","2022","Declared non-disabled","Ministry of Defence","Male","Unknown","2640","2580","41330","39030"
"In post","2022","Declared non-disabled","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Female","Heterosexual / straight","27670","25480","29940","26330"
"In post","2022","Declared non-disabled","Ministry of Justice","Female","LGBO","1920","1870","29900","27120"
"In post","2022","Declared non-disabled","Ministry of Justice","Female","Undeclared","2150","1955","30170","26330"
"In post","2022","Declared non-disabled","Ministry of Justice","Female","Unknown","1290","1095","30510","28200"
"In post","2022","Declared non-disabled","Ministry of Justice","Male","Heterosexual / straight","20350","19725","31750","28700"
"In post","2022","Declared non-disabled","Ministry of Justice","Male","LGBO","1000","980","33060","28550"
"In post","2022","Declared non-disabled","Ministry of Justice","Male","Undeclared","1410","1340","33270","31650"
"In post","2022","Declared non-disabled","Ministry of Justice","Male","Unknown","1445","1315","32330","31650"
"In post","2022","Declared non-disabled","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Female","Heterosexual / straight","595","555","41700","39950"
"In post","2022","Declared non-disabled","National Crime Agency","Female","LGBO","35","30","38510","36740"
"In post","2022","Declared non-disabled","National Crime Agency","Female","Undeclared","35","35","41390","40170"
"In post","2022","Declared non-disabled","National Crime Agency","Female","Unknown","35","35","41000","40210"
"In post","2022","Declared non-disabled","National Crime Agency","Male","Heterosexual / straight","805","795","45980","43710"
"In post","2022","Declared non-disabled","National Crime Agency","Male","LGBO","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Male","Undeclared","65","65","43110","41650"
"In post","2022","Declared non-disabled","National Crime Agency","Male","Unknown","35","35","43370","40210"
"In post","2022","Declared non-disabled","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Female","Heterosexual / straight","50","50","47470","41750"
"In post","2022","Declared non-disabled","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Male","Heterosexual / straight","40","40","46140","41750"
"In post","2022","Declared non-disabled","Northern Ireland Office","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","Heterosexual / straight","905","865","50830","51360"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","LGBO","45","45","54350","51360"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","Undeclared","50","45","44540","41350"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","Unknown","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","Heterosexual / straight","410","405","54390","51360"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","LGBO","60","60","47910","32010"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Female","Heterosexual / straight","310","300","41370","35000"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Female","LGBO","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Female","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Female","Unknown","175","170","45960","43350"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Male","Heterosexual / straight","320","315","42610","35720"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Male","LGBO","50","50","39520","33400"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Male","Undeclared","30","30","42730","37120"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Male","Unknown","240","235","49390","43650"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","110","105","41720","38000"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","55","55","49710","46660"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Female","Heterosexual / straight","85","80","51580","50810"
"In post","2022","Declared non-disabled","Office of Rail and Road","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Female","Unknown","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Male","Heterosexual / straight","110","110","54560","54890"
"In post","2022","Declared non-disabled","Office of Rail and Road","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Male","Undeclared","15","15","[c]","[c]"
