"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Science and Engineering","Wales","40","35","36540","31570"
"In post","2022","Undeclared","Science and Engineering","West Midlands (England)","20","20","[c]","[c]"
"In post","2022","Undeclared","Science and Engineering","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2022","Undeclared","Security","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Undeclared","Security","East of England","35","35","33140","35470"
"In post","2022","Undeclared","Security","London","90","85","43020","41300"
"In post","2022","Undeclared","Security","North East (England)","10","10","[c]","[c]"
"In post","2022","Undeclared","Security","North West (England)","25","20","[c]","[c]"
"In post","2022","Undeclared","Security","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Undeclared","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Scotland","45","45","36580","39070"
"In post","2022","Undeclared","Security","South East (England)","90","90","35710","39070"
"In post","2022","Undeclared","Security","South West (England)","60","60","31900","33000"
"In post","2022","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Wales","20","20","[c]","[c]"
"In post","2022","Undeclared","Security","West Midlands (England)","20","20","[c]","[c]"
"In post","2022","Undeclared","Security","Yorkshire and The Humber","30","30","37920","39070"
"In post","2022","Undeclared","Social Research","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Social Research","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","London","25","20","[c]","[c]"
"In post","2022","Undeclared","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","South West (England)","5","5","[c]","[c]"
"In post","2022","Undeclared","Statistics","Wales","15","15","[c]","[c]"
"In post","2022","Undeclared","Statistics","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Undeclared","Tax","East Midlands (England)","60","55","40700","35980"
"In post","2022","Undeclared","Tax","East of England","15","15","[c]","[c]"
"In post","2022","Undeclared","Tax","London","140","130","47010","40910"
"In post","2022","Undeclared","Tax","North East (England)","65","60","38260","33370"
"In post","2022","Undeclared","Tax","North West (England)","140","135","41240","40180"
"In post","2022","Undeclared","Tax","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Undeclared","Tax","Scotland","70","65","41300","33600"
"In post","2022","Undeclared","Tax","South East (England)","50","45","37670","33430"
"In post","2022","Undeclared","Tax","South West (England)","40","35","45170","40520"
"In post","2022","Undeclared","Tax","Wales","40","40","39970","35980"
"In post","2022","Undeclared","Tax","West Midlands (England)","60","60","38860","33370"
"In post","2022","Undeclared","Tax","Yorkshire and The Humber","65","60","38100","33370"
"In post","2022","Undeclared","Unknown","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","East of England","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","London","225","225","50340","47240"
"In post","2022","Undeclared","Unknown","North East (England)","20","20","[c]","[c]"
"In post","2022","Undeclared","Unknown","North West (England)","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Scotland","240","230","42660","37350"
"In post","2022","Undeclared","Unknown","South East (England)","25","25","[c]","[c]"
"In post","2022","Undeclared","Unknown","South West (England)","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Wales","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","West Midlands (England)","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Yorkshire and The Humber","35","35","35600","33330"
"In post","2022","Undeclared","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","North West (England)","5","5","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","South West (England)","10","10","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Commercial","East of England","10","10","[c]","[c]"
"In post","2022","Unknown","Commercial","London","210","205","45860","41750"
"In post","2022","Unknown","Commercial","North East (England)","15","15","[c]","[c]"
"In post","2022","Unknown","Commercial","North West (England)","65","65","34280","31250"
"In post","2022","Unknown","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Scotland","75","70","30890","26900"
"In post","2022","Unknown","Commercial","South East (England)","20","20","[c]","[c]"
"In post","2022","Unknown","Commercial","South West (England)","150","145","36980","34500"
"In post","2022","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Wales","25","25","[c]","[c]"
"In post","2022","Unknown","Commercial","West Midlands (England)","35","35","39530","37080"
"In post","2022","Unknown","Commercial","Yorkshire and The Humber","70","70","41390","36820"
"In post","2022","Unknown","Communications","East Midlands (England)","15","15","[c]","[c]"
"In post","2022","Unknown","Communications","East of England","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","London","520","510","45280","41740"
"In post","2022","Unknown","Communications","North East (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","North West (England)","25","25","[c]","[c]"
"In post","2022","Unknown","Communications","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Scotland","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","South East (England)","25","25","[c]","[c]"
"In post","2022","Unknown","Communications","South West (England)","25","20","[c]","[c]"
"In post","2022","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Wales","35","35","36950","33120"
"In post","2022","Unknown","Communications","West Midlands (England)","15","10","[c]","[c]"
"In post","2022","Unknown","Communications","Yorkshire and The Humber","30","30","44980","42310"
"In post","2022","Unknown","Corporate Finance","London","10","10","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","East Midlands (England)","25","25","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","East of England","20","20","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","London","125","115","41240","36600"
"In post","2022","Unknown","Counter Fraud","North East (England)","30","25","27680","27570"
"In post","2022","Unknown","Counter Fraud","North West (England)","50","50","32370","30180"
"In post","2022","Unknown","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Scotland","30","25","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","South East (England)","25","25","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","South West (England)","15","15","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Wales","40","40","27380","27570"
"In post","2022","Unknown","Counter Fraud","West Midlands (England)","40","40","30890","30590"
"In post","2022","Unknown","Counter Fraud","Yorkshire and The Humber","30","25","29300","27570"
"In post","2022","Unknown","Digital, Data and Technology","East Midlands (England)","55","50","36850","33080"
"In post","2022","Unknown","Digital, Data and Technology","East of England","75","70","35200","33370"
"In post","2022","Unknown","Digital, Data and Technology","London","750","745","47750","43500"
"In post","2022","Unknown","Digital, Data and Technology","North East (England)","310","310","41160","38110"
"In post","2022","Unknown","Digital, Data and Technology","North West (England)","360","355","41130","37140"
"In post","2022","Unknown","Digital, Data and Technology","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Scotland","215","215","38890","33930"
"In post","2022","Unknown","Digital, Data and Technology","South East (England)","120","120","42100","36840"
"In post","2022","Unknown","Digital, Data and Technology","South West (England)","325","315","36980","35900"
"In post","2022","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Wales","335","330","39850","36840"
"In post","2022","Unknown","Digital, Data and Technology","West Midlands (England)","175","170","38950","36050"
"In post","2022","Unknown","Digital, Data and Technology","Yorkshire and The Humber","240","235","44140","40660"
"In post","2022","Unknown","Economics","London","255","250","44360","37890"
"In post","2022","Unknown","Economics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","North West (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","Overseas","10","10","[c]","[c]"
"In post","2022","Unknown","Economics","Scotland","5","5","[c]","[c]"
"In post","2022","Unknown","Economics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","Wales","25","25","[c]","[c]"
"In post","2022","Unknown","Economics","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Unknown","Finance","East Midlands (England)","20","20","[c]","[c]"
"In post","2022","Unknown","Finance","East of England","40","35","33790","32400"
"In post","2022","Unknown","Finance","London","365","360","48640","43430"
"In post","2022","Unknown","Finance","North East (England)","65","60","38920","35410"
"In post","2022","Unknown","Finance","North West (England)","85","80","37190","33300"
"In post","2022","Unknown","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Overseas","10","10","[c]","[c]"
"In post","2022","Unknown","Finance","Scotland","135","125","31590","26900"
"In post","2022","Unknown","Finance","South East (England)","95","95","36170","33300"
"In post","2022","Unknown","Finance","South West (England)","85","80","34920","30480"
"In post","2022","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Wales","65","65","36780","33190"
"In post","2022","Unknown","Finance","West Midlands (England)","70","70","37890","36500"
"In post","2022","Unknown","Finance","Yorkshire and The Humber","165","160","38200","36050"
"In post","2022","Unknown","Geography","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","South West (England)","120","115","30740","29290"
"In post","2022","Unknown","Geography","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","East Midlands (England)","30","30","37510","33370"
"In post","2022","Unknown","Human Resources","East of England","20","20","[c]","[c]"
"In post","2022","Unknown","Human Resources","London","250","245","43220","38560"
"In post","2022","Unknown","Human Resources","North East (England)","25","25","[c]","[c]"
"In post","2022","Unknown","Human Resources","North West (England)","110","105","33540","30450"
"In post","2022","Unknown","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Scotland","70","70","30130","26670"
"In post","2022","Unknown","Human Resources","South East (England)","25","25","[c]","[c]"
"In post","2022","Unknown","Human Resources","South West (England)","80","75","31750","27780"
"In post","2022","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Wales","60","55","32990","29690"
"In post","2022","Unknown","Human Resources","West Midlands (England)","40","40","31440","30070"
"In post","2022","Unknown","Human Resources","Yorkshire and The Humber","95","95","43300","37680"
"In post","2022","Unknown","Inspector of Education and Training","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","East of England","20","20","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","London","120","120","37950","37000"
"In post","2022","Unknown","Intelligence Analysis","North East (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","North West (England)","25","25","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Overseas","5","5","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Scotland","5","5","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","South East (England)","30","30","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","South West (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Wales","5","5","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2022","Unknown","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","London","10","10","[c]","[c]"
"In post","2022","Unknown","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Scotland","5","5","[c]","[c]"
"In post","2022","Unknown","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","International Trade","London","360","360","45630","39450"
"In post","2022","Unknown","International Trade","North East (England)","10","10","[c]","[c]"
"In post","2022","Unknown","International Trade","North West (England)","10","10","[c]","[c]"
"In post","2022","Unknown","International Trade","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Unknown","International Trade","Overseas","5","5","[c]","[c]"
"In post","2022","Unknown","International Trade","Scotland","10","10","[c]","[c]"
"In post","2022","Unknown","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","International Trade","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Unknown","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","East of England","5","5","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","London","95","95","42490","37230"
"In post","2022","Unknown","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","North West (England)","15","15","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Scotland","5","5","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","South East (England)","15","15","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","South West (England)","20","20","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","West Midlands (England)","15","15","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","East Midlands (England)","70","65","38390","33370"
"In post","2022","Unknown","Legal","East of England","105","95","35290","30450"
"In post","2022","Unknown","Legal","London","760","730","52350","51830"
"In post","2022","Unknown","Legal","North East (England)","45","45","37200","33080"
"In post","2022","Unknown","Legal","North West (England)","230","220","38780","33370"
"In post","2022","Unknown","Legal","Northern Ireland","35","35","35100","26820"
"In post","2022","Unknown","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Scotland","65","60","40880","41750"
"In post","2022","Unknown","Legal","South East (England)","90","85","40670","33440"
"In post","2022","Unknown","Legal","South West (England)","70","65","40810","34160"
"In post","2022","Unknown","Legal","Wales","85","80","44130","43710"
"In post","2022","Unknown","Legal","West Midlands (England)","75","70","42670","36010"
"In post","2022","Unknown","Legal","Yorkshire and The Humber","110","105","42230","37140"
"In post","2022","Unknown","Medicine","East Midlands (England)","30","30","42860","39030"
"In post","2022","Unknown","Medicine","East of England","20","20","[c]","[c]"
"In post","2022","Unknown","Medicine","London","35","35","62110","53360"
"In post","2022","Unknown","Medicine","North East (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Medicine","North West (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Medicine","Overseas","10","10","[c]","[c]"
"In post","2022","Unknown","Medicine","Scotland","20","15","[c]","[c]"
"In post","2022","Unknown","Medicine","South East (England)","70","60","49330","39630"
"In post","2022","Unknown","Medicine","South West (England)","115","100","37230","23280"
"In post","2022","Unknown","Medicine","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Medicine","Wales","25","20","[c]","[c]"
"In post","2022","Unknown","Medicine","West Midlands (England)","20","15","[c]","[c]"
"In post","2022","Unknown","Medicine","Yorkshire and The Humber","25","20","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","East Midlands (England)","1800","1670","26030","24800"
"In post","2022","Unknown","Operational Delivery","East of England","1530","1425","26900","25190"
"In post","2022","Unknown","Operational Delivery","London","4730","4555","35270","31060"
"In post","2022","Unknown","Operational Delivery","North East (England)","2795","2525","24810","22080"
"In post","2022","Unknown","Operational Delivery","North West (England)","5270","4915","25580","24260"
"In post","2022","Unknown","Operational Delivery","Northern Ireland","420","400","24980","21680"
"In post","2022","Unknown","Operational Delivery","Overseas","30","30","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Scotland","5215","4815","27600","25460"
"In post","2022","Unknown","Operational Delivery","South East (England)","2905","2660","27300","26110"
"In post","2022","Unknown","Operational Delivery","South West (England)","1690","1565","26150","23570"
"In post","2022","Unknown","Operational Delivery","Unknown","80","70","30370","27570"
"In post","2022","Unknown","Operational Delivery","Wales","2720","2515","24870","22080"
"In post","2022","Unknown","Operational Delivery","West Midlands (England)","2635","2450","26050","24730"
"In post","2022","Unknown","Operational Delivery","Yorkshire and The Humber","2975","2805","27280","24880"
"In post","2022","Unknown","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","London","55","50","44580","37930"
"In post","2022","Unknown","Operational Research","North West (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","South East (England)","25","25","[c]","[c]"
"In post","2022","Unknown","Operational Research","South West (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Operational Research","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Unknown","Other","East Midlands (England)","75","70","23880","21260"
"In post","2022","Unknown","Other","East of England","105","105","24760","21170"
"In post","2022","Unknown","Other","London","505","495","40870","34090"
"In post","2022","Unknown","Other","North East (England)","55","50","26900","21260"
"In post","2022","Unknown","Other","North West (England)","130","125","27740","27570"
"In post","2022","Unknown","Other","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Unknown","Other","Overseas","200","200","45700","41600"
"In post","2022","Unknown","Other","Scotland","545","505","31010","27570"
"In post","2022","Unknown","Other","South East (England)","175","170","28220","26350"
"In post","2022","Unknown","Other","South West (England)","310","295","29420","25260"
"In post","2022","Unknown","Other","Unknown","1785","1785","37440","34160"
"In post","2022","Unknown","Other","Wales","70","65","30260","27570"
"In post","2022","Unknown","Other","West Midlands (England)","105","100","26820","21260"
"In post","2022","Unknown","Other","Yorkshire and The Humber","110","100","25510","21260"
"In post","2022","Unknown","Planning","London","5","5","[c]","[c]"
"In post","2022","Unknown","Planning","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","North West (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","South East (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","South West (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","East Midlands (England)","30","30","38420","36340"
"In post","2022","Unknown","Policy","East of England","35","35","44340","43000"
"In post","2022","Unknown","Policy","London","2870","2810","47540","42890"
"In post","2022","Unknown","Policy","North East (England)","60","55","40210","36570"
"In post","2022","Unknown","Policy","North West (England)","175","170","38360","36500"
"In post","2022","Unknown","Policy","Northern Ireland","15","15","[c]","[c]"
"In post","2022","Unknown","Policy","Overseas","165","165","53660","53520"
"In post","2022","Unknown","Policy","Scotland","65","65","39520","36360"
"In post","2022","Unknown","Policy","South East (England)","35","35","39260","37410"
"In post","2022","Unknown","Policy","South West (England)","125","120","41490","37910"
"In post","2022","Unknown","Policy","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Policy","Wales","75","70","42250","39820"
"In post","2022","Unknown","Policy","West Midlands (England)","110","110","37890","33300"
"In post","2022","Unknown","Policy","Yorkshire and The Humber","205","195","38920","35900"
"In post","2022","Unknown","Project Delivery","East Midlands (England)","25","25","[c]","[c]"
"In post","2022","Unknown","Project Delivery","East of England","35","35","41300","40520"
"In post","2022","Unknown","Project Delivery","London","520","505","47530","41950"
"In post","2022","Unknown","Project Delivery","North East (England)","120","115","41430","40520"
"In post","2022","Unknown","Project Delivery","North West (England)","170","165","38790","36890"
"In post","2022","Unknown","Project Delivery","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Overseas","20","20","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Scotland","55","50","39600","33930"
"In post","2022","Unknown","Project Delivery","South East (England)","100","95","40550","38070"
"In post","2022","Unknown","Project Delivery","South West (England)","260","250","39210","38550"
"In post","2022","Unknown","Project Delivery","Wales","60","60","42500","40180"
"In post","2022","Unknown","Project Delivery","West Midlands (England)","75","70","40220","40180"
"In post","2022","Unknown","Project Delivery","Yorkshire and The Humber","60","60","38610","35900"
"In post","2022","Unknown","Property","East Midlands (England)","70","65","27800","25000"
"In post","2022","Unknown","Property","East of England","55","55","30170","26350"
"In post","2022","Unknown","Property","London","185","180","40360","36990"
"In post","2022","Unknown","Property","North East (England)","60","55","31450","26880"
"In post","2022","Unknown","Property","North West (England)","85","85","32190","29330"
"In post","2022","Unknown","Property","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Overseas","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Scotland","35","35","37770","33460"
"In post","2022","Unknown","Property","South East (England)","75","70","35200","31870"
"In post","2022","Unknown","Property","South West (England)","85","80","32810","29880"
"In post","2022","Unknown","Property","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Property","Wales","30","30","35760","29430"
"In post","2022","Unknown","Property","West Midlands (England)","65","60","36200","28070"
"In post","2022","Unknown","Property","Yorkshire and The Humber","80","75","33440","30450"
"In post","2022","Unknown","Psychology","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Psychology","East of England","15","10","[c]","[c]"
"In post","2022","Unknown","Psychology","London","10","10","[c]","[c]"
"In post","2022","Unknown","Psychology","North East (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Psychology","North West (England)","15","15","[c]","[c]"
"In post","2022","Unknown","Psychology","Scotland","55","50","36570","35000"
"In post","2022","Unknown","Psychology","South East (England)","30","25","33540","29430"
"In post","2022","Unknown","Psychology","South West (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Psychology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","West Midlands (England)","20","20","[c]","[c]"
"In post","2022","Unknown","Psychology","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","East Midlands (England)","40","35","46450","45870"
"In post","2022","Unknown","Science and Engineering","East of England","35","30","31810","28820"
"In post","2022","Unknown","Science and Engineering","London","45","45","52930","52980"
"In post","2022","Unknown","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","North West (England)","20","20","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Overseas","15","15","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Scotland","20","20","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","South East (England)","135","130","34260","29260"
"In post","2022","Unknown","Science and Engineering","South West (England)","455","450","32900","30000"
"In post","2022","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Wales","100","95","43220","42070"
"In post","2022","Unknown","Science and Engineering","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2022","Unknown","Security","East Midlands (England)","20","20","[c]","[c]"
"In post","2022","Unknown","Security","East of England","65","65","32280","26670"
"In post","2022","Unknown","Security","London","170","170","39520","36740"
"In post","2022","Unknown","Security","North East (England)","10","10","[c]","[c]"
