"Status","Year","Age","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","No function","Heterosexual / straight","430","[c]","33970","28590"
"Leaver Dept.","2022","30-39","Asian","No function","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","No function","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","No function","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Project Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","Heterosexual / straight","90","[c]","33520","28850"
"Leaver Dept.","2022","30-39","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Commercial","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Digital, Data & Technology","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Human Resources","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","No function","Heterosexual / straight","210","[c]","34530","31060"
"Leaver Dept.","2022","30-39","Black","No function","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","No function","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","No function","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Digital, Data & Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","No function","Heterosexual / straight","105","[c]","40270","34550"
"Leaver Dept.","2022","30-39","Mixed","No function","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","No function","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","No function","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","No function","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Analysis","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Commercial","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Communications","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Digital, Data & Technology","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Digital, Data & Technology","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Finance","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","No function","Heterosexual / straight","40","[c]","34730","32330"
"Leaver Dept.","2022","30-39","Undeclared","No function","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","No function","Undeclared","95","[c]","41820","40070"
"Leaver Dept.","2022","30-39","Undeclared","No function","Unknown","40","[c]","37380","37490"
"Leaver Dept.","2022","30-39","Undeclared","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Project Delivery","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Analysis","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Analysis","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Commercial","Heterosexual / straight","5","[c]","[c]","[c]"
