"Status","Year","Age","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Department for Transport (excl. agencies)","Male","LGBO","55","55","39600","35060"
"In post","2022","20-29","Department for Transport (excl. agencies)","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","20-29","Department for Transport (excl. agencies)","Male","Unknown","130","130","38040","34710"
"In post","2022","20-29","Department for Transport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Transport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Female","Heterosexual / straight","4585","4455","26990","27570"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Female","LGBO","565","555","26340","27570"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Female","Undeclared","280","275","27030","27570"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Female","Unknown","695","670","27050","27570"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Male","Heterosexual / straight","3245","3235","26900","27570"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Male","LGBO","470","465","26110","27570"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Male","Undeclared","215","215","26940","27570"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Male","Unknown","665","660","27450","27570"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","Female","Heterosexual / straight","405","400","38940","36820"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","Female","LGBO","90","85","37470","32790"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","Female","Undeclared","345","345","36940","32790"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","Male","Heterosexual / straight","185","185","37230","32790"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","Male","LGBO","40","40","39360","36820"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","Male","Undeclared","185","185","38670","32790"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Disclosure Scotland","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","20-29","Disclosure Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Disclosure Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Disclosure Scotland","Female","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Disclosure Scotland","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","20-29","Disclosure Scotland","Male","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Disclosure Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Disclosure Scotland","Male","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Disclosure Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Disclosure Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Licensing Agency","Female","Heterosexual / straight","295","270","22550","21840"
"In post","2022","20-29","Driver and Vehicle Licensing Agency","Female","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Licensing Agency","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Licensing Agency","Female","Unknown","100","95","21380","21840"
"In post","2022","20-29","Driver and Vehicle Licensing Agency","Male","Heterosexual / straight","230","225","24290","21840"
"In post","2022","20-29","Driver and Vehicle Licensing Agency","Male","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Licensing Agency","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Licensing Agency","Male","Unknown","105","105","22340","21840"
"In post","2022","20-29","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Licensing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Standards Agency","Female","Heterosexual / straight","60","60","26080","26130"
"In post","2022","20-29","Driver and Vehicle Standards Agency","Female","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Standards Agency","Female","Unknown","55","50","24730","21840"
"In post","2022","20-29","Driver and Vehicle Standards Agency","Male","Heterosexual / straight","85","85","26930","26130"
"In post","2022","20-29","Driver and Vehicle Standards Agency","Male","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Standards Agency","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Standards Agency","Male","Unknown","70","70","26160","26130"
"In post","2022","20-29","Driver and Vehicle Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Education and Skills Funding Agency","Female","Heterosexual / straight","130","130","31940","29360"
"In post","2022","20-29","Education and Skills Funding Agency","Female","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","Education and Skills Funding Agency","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Education and Skills Funding Agency","Female","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","Education and Skills Funding Agency","Male","Heterosexual / straight","105","105","33290","30090"
"In post","2022","20-29","Education and Skills Funding Agency","Male","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","Education and Skills Funding Agency","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Education and Skills Funding Agency","Male","Unknown","30","30","[c]","[c]"
"In post","2022","20-29","Education and Skills Funding Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Education and Skills Funding Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Education Scotland","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","20-29","Education Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Education Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Education Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Education Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Education Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Education Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Education Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Education Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Education Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","FCDO Services","Female","Heterosexual / straight","35","35","27540","26010"
"In post","2022","20-29","FCDO Services","Female","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","FCDO Services","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","FCDO Services","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","FCDO Services","Male","Heterosexual / straight","90","90","27360","26560"
"In post","2022","20-29","FCDO Services","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","FCDO Services","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","FCDO Services","Male","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","FCDO Services","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","FCDO Services","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Female","Heterosexual / straight","75","75","32550","30810"
"In post","2022","20-29","Food Standards Agency","Female","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Female","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Male","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Scotland","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","20-29","Food Standards Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Scotland","Female","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Food Standards Scotland","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","Food Standards Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Scotland","Male","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Food Standards Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Heterosexual / straight","425","425","35620","35540"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Female","LGBO","45","45","33840","32820"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Undeclared","30","30","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Unknown","150","150","36220","34710"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Heterosexual / straight","270","270","34270","33860"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Male","LGBO","40","40","39950","37560"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Undeclared","30","30","35570","35700"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Unknown","110","110","36000","34630"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Forestry and Land Scotland","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","Forestry and Land Scotland","Female","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Forestry and Land Scotland","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Forestry and Land Scotland","Female","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","Forestry and Land Scotland","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","Forestry and Land Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Forestry and Land Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Forestry and Land Scotland","Male","Unknown","30","30","[c]","[c]"
"In post","2022","20-29","Forestry and Land Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Forestry and Land Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Actuary's Department","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","Government Actuary's Department","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Actuary's Department","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Actuary's Department","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Actuary's Department","Male","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","20-29","Government Actuary's Department","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Actuary's Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Actuary's Department","Male","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Government Actuary's Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Actuary's Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Internal Audit Agency","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","20-29","Government Internal Audit Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Internal Audit Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Internal Audit Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Internal Audit Agency","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","Government Internal Audit Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Internal Audit Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Internal Audit Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Internal Audit Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Internal Audit Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Legal Department","Female","Heterosexual / straight","175","170","36930","33460"
"In post","2022","20-29","Government Legal Department","Female","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","Government Legal Department","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","20-29","Government Legal Department","Female","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Government Legal Department","Male","Heterosexual / straight","95","95","34780","29280"
"In post","2022","20-29","Government Legal Department","Male","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","Government Legal Department","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Government Legal Department","Male","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Government Legal Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Legal Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Property Agency","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","20-29","Government Property Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Property Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Property Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Property Agency","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","Government Property Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Property Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Property Agency","Male","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Government Property Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Property Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Health and Safety Executive","Female","Heterosexual / straight","145","140","28870","26370"
"In post","2022","20-29","Health and Safety Executive","Female","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","Health and Safety Executive","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Health and Safety Executive","Female","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Health and Safety Executive","Male","Heterosexual / straight","90","90","29600","26370"
"In post","2022","20-29","Health and Safety Executive","Male","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Health and Safety Executive","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Health and Safety Executive","Male","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Health and Safety Executive","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Health and Safety Executive","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Courts and Tribunals Service","Female","Heterosexual / straight","850","825","24500","21650"
"In post","2022","20-29","HM Courts and Tribunals Service","Female","LGBO","90","85","23510","20970"
"In post","2022","20-29","HM Courts and Tribunals Service","Female","Undeclared","70","70","25320","23720"
"In post","2022","20-29","HM Courts and Tribunals Service","Female","Unknown","455","445","24560","23720"
"In post","2022","20-29","HM Courts and Tribunals Service","Male","Heterosexual / straight","360","360","24930","23720"
"In post","2022","20-29","HM Courts and Tribunals Service","Male","LGBO","45","45","26330","23720"
"In post","2022","20-29","HM Courts and Tribunals Service","Male","Undeclared","45","45","24970","23720"
"In post","2022","20-29","HM Courts and Tribunals Service","Male","Unknown","245","245","24410","21650"
"In post","2022","20-29","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Female","Heterosexual / straight","355","345","26240","27130"
"In post","2022","20-29","HM Land Registry","Female","LGBO","40","40","24930","22600"
"In post","2022","20-29","HM Land Registry","Female","Undeclared","20","15","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Female","Unknown","240","235","25470","22600"
"In post","2022","20-29","HM Land Registry","Male","Heterosexual / straight","225","220","26540","27130"
"In post","2022","20-29","HM Land Registry","Male","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Male","Unknown","220","215","26220","22600"
"In post","2022","20-29","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Prison and Probation Service","Female","Heterosexual / straight","4900","4820","26090","24800"
"In post","2022","20-29","HM Prison and Probation Service","Female","LGBO","750","740","25820","24650"
"In post","2022","20-29","HM Prison and Probation Service","Female","Undeclared","285","280","26500","25190"
"In post","2022","20-29","HM Prison and Probation Service","Female","Unknown","1660","1625","25240","24260"
"In post","2022","20-29","HM Prison and Probation Service","Male","Heterosexual / straight","2950","2940","26530","26010"
"In post","2022","20-29","HM Prison and Probation Service","Male","LGBO","200","200","26090","24800"
"In post","2022","20-29","HM Prison and Probation Service","Male","Undeclared","155","155","28060","27120"
"In post","2022","20-29","HM Prison and Probation Service","Male","Unknown","1115","1110","25740","24730"
"In post","2022","20-29","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs (excl. agencies)","Female","Heterosexual / straight","2920","2845","29640","26820"
"In post","2022","20-29","HM Revenue and Customs (excl. agencies)","Female","LGBO","350","345","29280","26820"
"In post","2022","20-29","HM Revenue and Customs (excl. agencies)","Female","Undeclared","160","155","31090","26820"
"In post","2022","20-29","HM Revenue and Customs (excl. agencies)","Female","Unknown","2205","2135","26990","26590"
"In post","2022","20-29","HM Revenue and Customs (excl. agencies)","Male","Heterosexual / straight","2905","2875","29820","26820"
"In post","2022","20-29","HM Revenue and Customs (excl. agencies)","Male","LGBO","390","385","29090","26590"
"In post","2022","20-29","HM Revenue and Customs (excl. agencies)","Male","Undeclared","215","215","31590","30750"
"In post","2022","20-29","HM Revenue and Customs (excl. agencies)","Male","Unknown","2370","2345","27680","26590"
"In post","2022","20-29","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury (excl. agencies)","Female","Heterosexual / straight","365","360","38450","32320"
"In post","2022","20-29","HM Treasury (excl. agencies)","Female","LGBO","45","45","35570","32320"
"In post","2022","20-29","HM Treasury (excl. agencies)","Female","Undeclared","55","55","37250","32320"
"In post","2022","20-29","HM Treasury (excl. agencies)","Female","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","HM Treasury (excl. agencies)","Male","Heterosexual / straight","375","375","39360","33350"
"In post","2022","20-29","HM Treasury (excl. agencies)","Male","LGBO","60","60","39220","34460"
"In post","2022","20-29","HM Treasury (excl. agencies)","Male","Undeclared","60","60","39100","33940"
"In post","2022","20-29","HM Treasury (excl. agencies)","Male","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","HM Treasury (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Female","Heterosexual / straight","1760","1715","29360","25040"
"In post","2022","20-29","Home Office","Female","LGBO","120","115","29360","25040"
"In post","2022","20-29","Home Office","Female","Undeclared","110","105","30530","24890"
"In post","2022","20-29","Home Office","Female","Unknown","1040","1030","29900","25770"
"In post","2022","20-29","Home Office","Male","Heterosexual / straight","1385","1365","28610","24890"
"In post","2022","20-29","Home Office","Male","LGBO","125","125","32960","28650"
"In post","2022","20-29","Home Office","Male","Undeclared","110","110","30750","25810"
"In post","2022","20-29","Home Office","Male","Unknown","895","890","29260","25480"
"In post","2022","20-29","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Institute for Apprenticeships and Technical Education","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","Institute for Apprenticeships and Technical Education","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Institute for Apprenticeships and Technical Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Institute for Apprenticeships and Technical Education","Female","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Institute for Apprenticeships and Technical Education","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","20-29","Institute for Apprenticeships and Technical Education","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Institute for Apprenticeships and Technical Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Institute for Apprenticeships and Technical Education","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Institute for Apprenticeships and Technical Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Institute for Apprenticeships and Technical Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Intellectual Property Office","Female","Heterosexual / straight","90","90","28210","24030"
"In post","2022","20-29","Intellectual Property Office","Female","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Intellectual Property Office","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Intellectual Property Office","Female","Unknown","50","50","27660","24030"
"In post","2022","20-29","Intellectual Property Office","Male","Heterosexual / straight","90","90","31060","30530"
"In post","2022","20-29","Intellectual Property Office","Male","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Intellectual Property Office","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Intellectual Property Office","Male","Unknown","65","65","30050","25700"
"In post","2022","20-29","Intellectual Property Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Intellectual Property Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal Aid Agency","Female","Heterosexual / straight","50","45","23760","20970"
"In post","2022","20-29","Legal Aid Agency","Female","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Legal Aid Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal Aid Agency","Female","Unknown","20","15","[c]","[c]"
"In post","2022","20-29","Legal Aid Agency","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","20-29","Legal Aid Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal Aid Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal Aid Agency","Male","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Legal Aid Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal Aid Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Maritime and Coastguard Agency","Female","Heterosexual / straight","55","55","28900","26840"
"In post","2022","20-29","Maritime and Coastguard Agency","Female","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Maritime and Coastguard Agency","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Maritime and Coastguard Agency","Female","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Maritime and Coastguard Agency","Male","Heterosexual / straight","65","65","30990","30040"
"In post","2022","20-29","Maritime and Coastguard Agency","Male","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Maritime and Coastguard Agency","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Maritime and Coastguard Agency","Male","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","Maritime and Coastguard Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Maritime and Coastguard Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Medicines and Healthcare Products Regulatory Agency","Female","Heterosexual / straight","75","75","34540","32640"
"In post","2022","20-29","Medicines and Healthcare Products Regulatory Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Medicines and Healthcare Products Regulatory Agency","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Medicines and Healthcare Products Regulatory Agency","Female","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Medicines and Healthcare Products Regulatory Agency","Male","Heterosexual / straight","45","45","29690","27400"
"In post","2022","20-29","Medicines and Healthcare Products Regulatory Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Medicines and Healthcare Products Regulatory Agency","Male","Undeclared","5","5","[c]","[c]"
