"Status","Year","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","UK Statistics Authority","London","Female","185","180","43980","39840"
"In post","2022","UK Statistics Authority","London","Male","150","145","47290","41340"
"In post","2022","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","North East (England)","Female","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","North East (England)","Male","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Scotland","Female","15","10","[c]","[c]"
"In post","2022","UK Statistics Authority","Scotland","Male","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","South East (England)","Female","1435","1160","29560","24250"
"In post","2022","UK Statistics Authority","South East (England)","Male","1050","875","30070","23880"
"In post","2022","UK Statistics Authority","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Wales","Female","1715","1585","34080","30710"
"In post","2022","UK Statistics Authority","Wales","Male","1290","1265","38000","36840"
"In post","2022","UK Statistics Authority","Wales","Unknown","10","10","[c]","[c]"
"In post","2022","UK Supreme Court","London","Female","30","25","[c]","[c]"
"In post","2022","UK Supreme Court","London","Male","25","25","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","Female","40","35","64590","60000"
"In post","2022","Water Services Regulation Authority","London","Male","45","45","66170","66000"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","Female","95","90","47990","40800"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","Male","80","80","51760","50220"
"In post","2022","Welsh Government","London","Female","10","5","[c]","[c]"
"In post","2022","Welsh Government","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Overseas","Female","10","10","[c]","[c]"
"In post","2022","Welsh Government","Overseas","Male","5","5","[c]","[c]"
"In post","2022","Welsh Government","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Wales","Female","3525","3265","40720","38160"
"In post","2022","Welsh Government","Wales","Male","2400","2340","43610","38160"
"In post","2022","Welsh Government","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East of England","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","London","Female","215","[c]","46900","51250"
"Leaver CS","2022","Attorney General's Departments","London","Male","140","[c]","49340","51250"
"Leaver CS","2022","Attorney General's Departments","North East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North West (England)","Female","30","[c]","42340","43390"
"Leaver CS","2022","Attorney General's Departments","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South East (England)","Female","35","[c]","37890","26970"
"Leaver CS","2022","Attorney General's Departments","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","West Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Yorkshire and The Humber","Female","35","[c]","37270","28430"
"Leaver CS","2022","Attorney General's Departments","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","East of England","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","London","Female","240","[c]","49520","43080"
"Leaver CS","2022","Cabinet Office","London","Male","260","[c]","55050","54700"
"Leaver CS","2022","Cabinet Office","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","North West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","North West (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Female","40","[c]","48980","40600"
"Leaver CS","2022","Cabinet Office","Unknown","Male","55","[c]","52810","52590"
"Leaver CS","2022","Cabinet Office","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Yorkshire and The Humber","Female","30","[c]","35640","32000"
"Leaver CS","2022","Cabinet Office","Yorkshire and The Humber","Male","35","[c]","36980","26670"
"Leaver CS","2022","Chancellor's other departments","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","Female","50","[c]","54540","54320"
"Leaver CS","2022","Competition and Markets Authority","London","Male","40","[c]","51540","54070"
"Leaver CS","2022","Competition and Markets Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","London","Female","155","[c]","43980","40050"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","London","Male","190","[c]","48450","52080"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Female","70","[c]","31820","29860"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Male","95","[c]","35860","36510"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Female","70","[c]","28680","24030"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Male","85","[c]","34750","30770"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","Female","85","[c]","39210","34020"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","Male","65","[c]","46720","38020"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","London","Female","105","[c]","41140","36660"
"Leaver CS","2022","Department for Education","London","Male","75","[c]","47640","40780"
"Leaver CS","2022","Department for Education","North East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North West (England)","Female","35","[c]","37380","36500"
"Leaver CS","2022","Department for Education","North West (England)","Male","35","[c]","39290","36500"
"Leaver CS","2022","Department for Education","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","West Midlands (England)","Female","30","[c]","44720","36780"
"Leaver CS","2022","Department for Education","West Midlands (England)","Male","40","[c]","42040","38080"
"Leaver CS","2022","Department for Education","Yorkshire and The Humber","Female","30","[c]","37740","32110"
"Leaver CS","2022","Department for Education","Yorkshire and The Humber","Male","30","[c]","43900","37950"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East of England","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East of England","Male","55","[c]","33690","30420"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","London","Female","140","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","London","Male","100","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Female","55","[c]","25770","21300"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Female","70","[c]","29060","24920"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Male","65","[c]","38550","31150"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Female","70","[c]","29260","25150"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Wales","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","London","Female","90","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","London","Male","110","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","London","Female","70","[c]","44620","39990"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","London","Male","65","[c]","46100","42500"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","Male","40","[c]","42190","41020"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Midlands (England)","Male","45","[c]","34590","27770"
"Leaver CS","2022","Department for Transport","East of England","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East of England","Male","35","[c]","30130","26780"
"Leaver CS","2022","Department for Transport","London","Female","100","[c]","43640","35650"
"Leaver CS","2022","Department for Transport","London","Male","145","[c]","42280","37350"
"Leaver CS","2022","Department for Transport","North East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North West (England)","Male","35","[c]","26530","26470"
"Leaver CS","2022","Department for Transport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Scotland","Male","35","[c]","31320","26800"
"Leaver CS","2022","Department for Transport","South East (England)","Female","70","[c]","28960","26530"
"Leaver CS","2022","Department for Transport","South East (England)","Male","105","[c]","37510","30730"
"Leaver CS","2022","Department for Transport","South West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South West (England)","Male","45","[c]","29610","26780"
"Leaver CS","2022","Department for Transport","Unknown","Female","245","[c]","23170","21840"
"Leaver CS","2022","Department for Transport","Unknown","Male","170","[c]","26460","21840"
"Leaver CS","2022","Department for Transport","Wales","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Wales","Male","35","[c]","28650","26780"
"Leaver CS","2022","Department for Transport","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Midlands (England)","Male","35","[c]","27920","26450"
"Leaver CS","2022","Department for Transport","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Yorkshire and The Humber","Male","35","[c]","31650","26830"
"Leaver CS","2022","Department for Work and Pensions","East Midlands (England)","Female","345","[c]","26150","27570"
"Leaver CS","2022","Department for Work and Pensions","East Midlands (England)","Male","195","[c]","26140","27570"
"Leaver CS","2022","Department for Work and Pensions","East of England","Female","370","[c]","27290","27570"
"Leaver CS","2022","Department for Work and Pensions","East of England","Male","210","[c]","27820","27570"
"Leaver CS","2022","Department for Work and Pensions","London","Female","650","[c]","31850","31060"
"Leaver CS","2022","Department for Work and Pensions","London","Male","425","[c]","33180","31060"
"Leaver CS","2022","Department for Work and Pensions","North East (England)","Female","525","[c]","25490","21260"
"Leaver CS","2022","Department for Work and Pensions","North East (England)","Male","365","[c]","26940","21260"
"Leaver CS","2022","Department for Work and Pensions","North West (England)","Female","945","[c]","26120","26120"
"Leaver CS","2022","Department for Work and Pensions","North West (England)","Male","650","[c]","27950","21260"
"Leaver CS","2022","Department for Work and Pensions","Scotland","Female","515","[c]","25070","26120"
"Leaver CS","2022","Department for Work and Pensions","Scotland","Male","300","[c]","25680","21260"
"Leaver CS","2022","Department for Work and Pensions","South East (England)","Female","485","[c]","27370","27570"
"Leaver CS","2022","Department for Work and Pensions","South East (England)","Male","290","[c]","27320","27570"
"Leaver CS","2022","Department for Work and Pensions","South West (England)","Female","360","[c]","25500","27570"
"Leaver CS","2022","Department for Work and Pensions","South West (England)","Male","180","[c]","25890","27570"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Female","45","[c]","28420","27570"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Male","40","[c]","32480","27570"
"Leaver CS","2022","Department for Work and Pensions","Wales","Female","270","[c]","24750","21260"
"Leaver CS","2022","Department for Work and Pensions","Wales","Male","155","[c]","26350","26270"
"Leaver CS","2022","Department for Work and Pensions","West Midlands (England)","Female","425","[c]","25780","27570"
"Leaver CS","2022","Department for Work and Pensions","West Midlands (England)","Male","225","[c]","26260","27570"
"Leaver CS","2022","Department for Work and Pensions","Yorkshire and The Humber","Female","525","[c]","27240","27570"
"Leaver CS","2022","Department for Work and Pensions","Yorkshire and The Humber","Male","380","[c]","29650","27570"
"Leaver CS","2022","Department of Health and Social Care","East Midlands (England)","Female","35","[c]","47330","40060"
"Leaver CS","2022","Department of Health and Social Care","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East of England","Female","155","[c]","42390","39380"
"Leaver CS","2022","Department of Health and Social Care","East of England","Male","65","[c]","42730","37650"
"Leaver CS","2022","Department of Health and Social Care","London","Female","1165","[c]","43610","40060"
"Leaver CS","2022","Department of Health and Social Care","London","Male","620","[c]","48390","40650"
"Leaver CS","2022","Department of Health and Social Care","North East (England)","Female","90","[c]","41170","37320"
"Leaver CS","2022","Department of Health and Social Care","North East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North West (England)","Female","90","[c]","43420","39030"
"Leaver CS","2022","Department of Health and Social Care","North West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South East (England)","Female","70","[c]","47300","40060"
"Leaver CS","2022","Department of Health and Social Care","South East (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South West (England)","Female","160","[c]","36390","29470"
"Leaver CS","2022","Department of Health and Social Care","South West (England)","Male","70","[c]","31890","23530"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Midlands (England)","Female","115","[c]","43450","37490"
"Leaver CS","2022","Department of Health and Social Care","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Yorkshire and The Humber","Female","265","[c]","32960","28590"
"Leaver CS","2022","Department of Health and Social Care","Yorkshire and The Humber","Male","130","[c]","40990","34480"
"Leaver CS","2022","Estyn","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","Male","15","[c]","[c]","[c]"
