"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Transport","North East (England)","HEO","Female","25","25","[c]","[c]"
"In post","2022","Department for Transport","North East (England)","HEO","Male","30","30","32600","32020"
"In post","2022","Department for Transport","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North East (England)","SEO","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","North East (England)","SEO","Male","15","15","[c]","[c]"
"In post","2022","Department for Transport","North West (England)","AO","Female","20","20","[c]","[c]"
"In post","2022","Department for Transport","North West (England)","AO","Male","70","70","26380","26830"
"In post","2022","Department for Transport","North West (England)","EO","Female","90","80","27030","26700"
"In post","2022","Department for Transport","North West (England)","EO","Male","225","210","27950","26780"
"In post","2022","Department for Transport","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North West (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North West (England)","G7","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","North West (England)","HEO","Female","15","15","[c]","[c]"
"In post","2022","Department for Transport","North West (England)","HEO","Male","45","45","33280","32320"
"In post","2022","Department for Transport","North West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North West (England)","SEO","Male","15","15","[c]","[c]"
"In post","2022","Department for Transport","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Northern Ireland","AO","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Northern Ireland","EO","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Northern Ireland","G7","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Northern Ireland","HEO","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Northern Ireland","SEO","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Overseas","G7","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Overseas","SEO","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Scotland","AO","Female","35","30","23740","21840"
"In post","2022","Department for Transport","Scotland","AO","Male","55","55","26790","26840"
"In post","2022","Department for Transport","Scotland","EO","Female","55","50","27300","26780"
"In post","2022","Department for Transport","Scotland","EO","Male","155","145","27950","26780"
"In post","2022","Department for Transport","Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Scotland","G7","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","Scotland","G7","Male","15","15","[c]","[c]"
"In post","2022","Department for Transport","Scotland","HEO","Female","20","20","[c]","[c]"
"In post","2022","Department for Transport","Scotland","HEO","Male","70","70","34370","34800"
"In post","2022","Department for Transport","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Scotland","SEO","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","Scotland","SEO","Male","35","35","49260","46540"
"In post","2022","Department for Transport","South East (England)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South East (England)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South East (England)","AO","Female","95","85","23370","21840"
"In post","2022","Department for Transport","South East (England)","AO","Male","160","155","26390","26840"
"In post","2022","Department for Transport","South East (England)","EO","Female","185","170","27160","26470"
"In post","2022","Department for Transport","South East (England)","EO","Male","360","345","29190","26780"
"In post","2022","Department for Transport","South East (England)","G6","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","South East (England)","G6","Male","35","35","78670","82500"
"In post","2022","Department for Transport","South East (England)","G7","Female","50","50","56540","51350"
"In post","2022","Department for Transport","South East (England)","G7","Male","120","115","62840","57050"
"In post","2022","Department for Transport","South East (England)","HEO","Female","115","110","32200","31040"
"In post","2022","Department for Transport","South East (England)","HEO","Male","140","135","33580","33350"
"In post","2022","Department for Transport","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South East (England)","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","South East (England)","SEO","Female","80","80","40190","39470"
"In post","2022","Department for Transport","South East (England)","SEO","Male","140","140","42410","41010"
"In post","2022","Department for Transport","South West (England)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South West (England)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South West (England)","AO","Female","65","55","22080","21840"
"In post","2022","Department for Transport","South West (England)","AO","Male","90","85","25560","26830"
"In post","2022","Department for Transport","South West (England)","EO","Female","85","80","26690","26780"
"In post","2022","Department for Transport","South West (England)","EO","Male","205","195","27730","26780"
"In post","2022","Department for Transport","South West (England)","G6","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","South West (England)","G6","Male","10","10","[c]","[c]"
"In post","2022","Department for Transport","South West (England)","G7","Female","15","15","[c]","[c]"
"In post","2022","Department for Transport","South West (England)","G7","Male","15","15","[c]","[c]"
"In post","2022","Department for Transport","South West (England)","HEO","Female","50","50","32430","32180"
"In post","2022","Department for Transport","South West (England)","HEO","Male","120","115","34190","33770"
"In post","2022","Department for Transport","South West (England)","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South West (England)","SEO","Female","40","35","40610","39560"
"In post","2022","Department for Transport","South West (England)","SEO","Male","60","60","44420","42520"
"In post","2022","Department for Transport","Wales","AA","Female","820","605","18380","18310"
"In post","2022","Department for Transport","Wales","AA","Male","445","410","19050","18310"
"In post","2022","Department for Transport","Wales","AO","Female","1980","1645","21870","21840"
"In post","2022","Department for Transport","Wales","AO","Male","1030","990","22300","21840"
"In post","2022","Department for Transport","Wales","EO","Female","570","520","26530","26470"
"In post","2022","Department for Transport","Wales","EO","Male","550","530","27110","26470"
"In post","2022","Department for Transport","Wales","G6","Female","40","35","80540","83800"
"In post","2022","Department for Transport","Wales","G6","Male","55","55","75650","73430"
"In post","2022","Department for Transport","Wales","G7","Female","90","85","52240","50730"
"In post","2022","Department for Transport","Wales","G7","Male","160","160","58870","55840"
"In post","2022","Department for Transport","Wales","HEO","Female","320","300","31980","31850"
"In post","2022","Department for Transport","Wales","HEO","Male","335","330","33590","32020"
"In post","2022","Department for Transport","Wales","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport","Wales","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport","Wales","SEO","Female","200","190","40780","40070"
"In post","2022","Department for Transport","Wales","SEO","Male","330","325","43870","41520"
"In post","2022","Department for Transport","West Midlands (England)","AO","Female","65","55","21840","21840"
"In post","2022","Department for Transport","West Midlands (England)","AO","Male","105","100","24340","21840"
"In post","2022","Department for Transport","West Midlands (England)","EO","Female","100","90","26740","26470"
"In post","2022","Department for Transport","West Midlands (England)","EO","Male","225","220","27820","26780"
"In post","2022","Department for Transport","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Midlands (England)","G7","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport","West Midlands (England)","G7","Male","25","25","[c]","[c]"
"In post","2022","Department for Transport","West Midlands (England)","HEO","Female","35","35","31020","30730"
"In post","2022","Department for Transport","West Midlands (England)","HEO","Male","60","60","31990","31040"
"In post","2022","Department for Transport","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Midlands (England)","SEO","Female","15","15","[c]","[c]"
"In post","2022","Department for Transport","West Midlands (England)","SEO","Male","35","35","39000","38650"
"In post","2022","Department for Transport","Yorkshire and The Humber","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Yorkshire and The Humber","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Yorkshire and The Humber","AO","Female","75","70","22100","21840"
"In post","2022","Department for Transport","Yorkshire and The Humber","AO","Male","110","105","25470","26830"
"In post","2022","Department for Transport","Yorkshire and The Humber","EO","Female","85","80","26610","26700"
"In post","2022","Department for Transport","Yorkshire and The Humber","EO","Male","185","175","27700","26780"
"In post","2022","Department for Transport","Yorkshire and The Humber","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Yorkshire and The Humber","G7","Female","20","20","[c]","[c]"
"In post","2022","Department for Transport","Yorkshire and The Humber","G7","Male","35","35","54110","49530"
"In post","2022","Department for Transport","Yorkshire and The Humber","HEO","Female","30","30","31630","30730"
"In post","2022","Department for Transport","Yorkshire and The Humber","HEO","Male","60","55","32750","32180"
"In post","2022","Department for Transport","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Yorkshire and The Humber","SEO","Female","20","20","[c]","[c]"
"In post","2022","Department for Transport","Yorkshire and The Humber","SEO","Male","40","40","44910","39950"
"In post","2022","Department for Work and Pensions","East Midlands (England)","AA","Female","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","East Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","East Midlands (England)","AO","Female","1095","885","21080","21260"
"In post","2022","Department for Work and Pensions","East Midlands (England)","AO","Male","515","490","21130","21260"
"In post","2022","Department for Work and Pensions","East Midlands (England)","EO","Female","1710","1485","27480","27570"
"In post","2022","Department for Work and Pensions","East Midlands (England)","EO","Male","910","870","27530","27570"
"In post","2022","Department for Work and Pensions","East Midlands (England)","G6","Female","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","East Midlands (England)","G6","Male","20","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","East Midlands (England)","G7","Female","40","35","52950","53430"
"In post","2022","Department for Work and Pensions","East Midlands (England)","G7","Male","70","65","56700","53950"
"In post","2022","Department for Work and Pensions","East Midlands (England)","HEO","Female","225","205","32660","31990"
"In post","2022","Department for Work and Pensions","East Midlands (England)","HEO","Male","120","115","32830","31990"
"In post","2022","Department for Work and Pensions","East Midlands (England)","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","East Midlands (England)","SEO","Female","80","75","39050","39330"
"In post","2022","Department for Work and Pensions","East Midlands (England)","SEO","Male","95","90","41470","41480"
"In post","2022","Department for Work and Pensions","East of England","AA","Female","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","East of England","AA","Male","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","East of England","AO","Female","725","590","22970","23230"
"In post","2022","Department for Work and Pensions","East of England","AO","Male","280","270","22860","23230"
"In post","2022","Department for Work and Pensions","East of England","EO","Female","2100","1840","28810","29290"
"In post","2022","Department for Work and Pensions","East of England","EO","Male","1015","980","28670","27570"
"In post","2022","Department for Work and Pensions","East of England","G6","Female","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","East of England","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","East of England","G7","Female","25","25","[c]","[c]"
"In post","2022","Department for Work and Pensions","East of England","G7","Male","30","30","[c]","[c]"
"In post","2022","Department for Work and Pensions","East of England","HEO","Female","180","165","34770","35120"
"In post","2022","Department for Work and Pensions","East of England","HEO","Male","110","105","34350","34290"
"In post","2022","Department for Work and Pensions","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","East of England","SEO","Female","60","55","41890","40860"
"In post","2022","Department for Work and Pensions","East of England","SEO","Male","70","65","44890","41490"
"In post","2022","Department for Work and Pensions","London","AA","Female","10","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","London","AA","Male","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","London","AO","Female","1050","880","24550","25110"
"In post","2022","Department for Work and Pensions","London","AO","Male","465","445","24650","25110"
"In post","2022","Department for Work and Pensions","London","EO","Female","4025","3690","31070","31060"
"In post","2022","Department for Work and Pensions","London","EO","Male","2090","2040","31120","31060"
"In post","2022","Department for Work and Pensions","London","G6","Female","100","95","69410","66250"
"In post","2022","Department for Work and Pensions","London","G6","Male","105","100","69640","66740"
"In post","2022","Department for Work and Pensions","London","G7","Female","265","250","55760","54070"
"In post","2022","Department for Work and Pensions","London","G7","Male","245","240","57560","56370"
"In post","2022","Department for Work and Pensions","London","HEO","Female","640","615","37080","36650"
"In post","2022","Department for Work and Pensions","London","HEO","Male","450","445","37150","36650"
"In post","2022","Department for Work and Pensions","London","SCS level","Female","70","65","87990","79900"
"In post","2022","Department for Work and Pensions","London","SCS level","Male","55","55","95670","85040"
"In post","2022","Department for Work and Pensions","London","SEO","Female","285","270","42080","41030"
"In post","2022","Department for Work and Pensions","London","SEO","Male","265","260","42980","41390"
"In post","2022","Department for Work and Pensions","North East (England)","AA","Female","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","North East (England)","AA","Male","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","North East (England)","AO","Female","2655","2170","21110","21260"
"In post","2022","Department for Work and Pensions","North East (England)","AO","Male","1465","1390","21170","21260"
"In post","2022","Department for Work and Pensions","North East (England)","EO","Female","2435","2090","27480","27570"
"In post","2022","Department for Work and Pensions","North East (England)","EO","Male","1225","1170","27490","27570"
"In post","2022","Department for Work and Pensions","North East (England)","G6","Female","65","60","64920","63510"
"In post","2022","Department for Work and Pensions","North East (England)","G6","Male","115","115","69510","68270"
"In post","2022","Department for Work and Pensions","North East (England)","G7","Female","205","195","51410","49170"
"In post","2022","Department for Work and Pensions","North East (England)","G7","Male","330","325","53660","52340"
"In post","2022","Department for Work and Pensions","North East (England)","HEO","Female","540","490","32570","31990"
"In post","2022","Department for Work and Pensions","North East (England)","HEO","Male","435","420","32450","31990"
"In post","2022","Department for Work and Pensions","North East (England)","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","North East (England)","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","North East (England)","SEO","Female","295","270","37860","36540"
"In post","2022","Department for Work and Pensions","North East (England)","SEO","Male","415","410","39550","37930"
"In post","2022","Department for Work and Pensions","North West (England)","AA","Female","25","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","AA","Male","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","AO","Female","4440","3700","21030","21260"
"In post","2022","Department for Work and Pensions","North West (England)","AO","Male","2395","2295","21150","21260"
"In post","2022","Department for Work and Pensions","North West (England)","EO","Female","5440","4780","27440","27570"
"In post","2022","Department for Work and Pensions","North West (England)","EO","Male","3090","2980","27520","27570"
"In post","2022","Department for Work and Pensions","North West (England)","G6","Female","105","100","64420","61790"
"In post","2022","Department for Work and Pensions","North West (England)","G6","Male","185","180","68940","67090"
"In post","2022","Department for Work and Pensions","North West (England)","G7","Female","380","360","51850","49170"
"In post","2022","Department for Work and Pensions","North West (England)","G7","Male","435","430","55310","53430"
"In post","2022","Department for Work and Pensions","North West (England)","HEO","Female","990","915","32580","31990"
"In post","2022","Department for Work and Pensions","North West (England)","HEO","Male","625","610","32700","31990"
"In post","2022","Department for Work and Pensions","North West (England)","SCS level","Female","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","SCS level","Male","30","30","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","SEO","Female","605","565","37840","36540"
"In post","2022","Department for Work and Pensions","North West (England)","SEO","Male","555","540","40760","38750"
"In post","2022","Department for Work and Pensions","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","AA","Female","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","AA","Male","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","AO","Female","2475","2040","21010","21260"
"In post","2022","Department for Work and Pensions","Scotland","AO","Male","1190","1135","21090","21260"
"In post","2022","Department for Work and Pensions","Scotland","EO","Female","2905","2525","27450","27570"
"In post","2022","Department for Work and Pensions","Scotland","EO","Male","1385","1305","27520","27570"
"In post","2022","Department for Work and Pensions","Scotland","G6","Female","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","G6","Male","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","G7","Female","65","60","51700","49170"
"In post","2022","Department for Work and Pensions","Scotland","G7","Male","50","45","63450","53400"
"In post","2022","Department for Work and Pensions","Scotland","HEO","Female","340","310","32680","31990"
"In post","2022","Department for Work and Pensions","Scotland","HEO","Male","165","160","32770","31990"
"In post","2022","Department for Work and Pensions","Scotland","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","SEO","Female","105","100","41360","36710"
"In post","2022","Department for Work and Pensions","Scotland","SEO","Male","135","125","63420","53570"
"In post","2022","Department for Work and Pensions","South East (England)","AA","Female","20","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","AA","Male","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","AO","Female","1195","980","22430","21260"
"In post","2022","Department for Work and Pensions","South East (England)","AO","Male","575","545","22420","21260"
"In post","2022","Department for Work and Pensions","South East (England)","EO","Female","2770","2440","28490","27570"
"In post","2022","Department for Work and Pensions","South East (England)","EO","Male","1280","1240","28550","27570"
"In post","2022","Department for Work and Pensions","South East (England)","G6","Female","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","G6","Male","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","G7","Female","25","25","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","G7","Male","25","25","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","HEO","Female","260","240","34510","34290"
"In post","2022","Department for Work and Pensions","South East (England)","HEO","Male","130","125","34340","34290"
"In post","2022","Department for Work and Pensions","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","SEO","Female","75","70","40310","39410"
"In post","2022","Department for Work and Pensions","South East (England)","SEO","Male","50","50","43630","40500"
"In post","2022","Department for Work and Pensions","South West (England)","AA","Female","15","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","South West (England)","AA","Male","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","South West (England)","AO","Female","1175","915","21130","21260"
"In post","2022","Department for Work and Pensions","South West (England)","AO","Male","535","500","21150","21260"
"In post","2022","Department for Work and Pensions","South West (England)","EO","Female","2135","1805","27490","27570"
"In post","2022","Department for Work and Pensions","South West (England)","EO","Male","1130","1070","27500","27570"
"In post","2022","Department for Work and Pensions","South West (England)","G6","Female","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","South West (England)","G6","Male","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","South West (England)","G7","Female","35","35","50190","49170"
"In post","2022","Department for Work and Pensions","South West (England)","G7","Male","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","South West (England)","HEO","Female","250","225","32790","31990"
"In post","2022","Department for Work and Pensions","South West (England)","HEO","Male","130","125","32880","31990"
"In post","2022","Department for Work and Pensions","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","South West (England)","SEO","Female","70","65","38410","36540"
"In post","2022","Department for Work and Pensions","South West (England)","SEO","Male","60","55","42370","39380"
"In post","2022","Department for Work and Pensions","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Unknown","AO","Female","85","70","23370","25110"
"In post","2022","Department for Work and Pensions","Unknown","AO","Male","30","30","22070","21260"
"In post","2022","Department for Work and Pensions","Unknown","EO","Female","215","200","28870","27570"
"In post","2022","Department for Work and Pensions","Unknown","EO","Male","125","120","28500","27570"
"In post","2022","Department for Work and Pensions","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Unknown","G6","Male","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Unknown","G7","Female","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","Unknown","G7","Male","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Unknown","HEO","Female","40","40","35700","34290"
"In post","2022","Department for Work and Pensions","Unknown","HEO","Male","35","35","36100","36650"
"In post","2022","Department for Work and Pensions","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Unknown","SEO","Female","15","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Unknown","SEO","Male","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Wales","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Wales","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Wales","AO","Female","1345","1115","21110","21260"
"In post","2022","Department for Work and Pensions","Wales","AO","Male","685","655","21180","21260"
"In post","2022","Department for Work and Pensions","Wales","EO","Female","2150","1895","27480","27570"
"In post","2022","Department for Work and Pensions","Wales","EO","Male","1050","1020","27550","27570"
"In post","2022","Department for Work and Pensions","Wales","G6","Female","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","Wales","G6","Male","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Wales","G7","Female","25","25","[c]","[c]"
"In post","2022","Department for Work and Pensions","Wales","G7","Male","25","25","[c]","[c]"
"In post","2022","Department for Work and Pensions","Wales","HEO","Female","205","190","32780","32250"
"In post","2022","Department for Work and Pensions","Wales","HEO","Male","140","130","32780","31990"
"In post","2022","Department for Work and Pensions","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Wales","SEO","Female","85","80","37800","35880"
"In post","2022","Department for Work and Pensions","Wales","SEO","Male","65","65","41280","37760"
"In post","2022","Department for Work and Pensions","West Midlands (England)","AA","Female","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Midlands (England)","AA","Male","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Midlands (England)","AO","Female","1615","1285","20990","21260"
"In post","2022","Department for Work and Pensions","West Midlands (England)","AO","Male","710","670","21050","21260"
"In post","2022","Department for Work and Pensions","West Midlands (England)","EO","Female","3010","2600","27410","27570"
"In post","2022","Department for Work and Pensions","West Midlands (England)","EO","Male","1580","1510","27510","27570"
"In post","2022","Department for Work and Pensions","West Midlands (England)","G6","Female","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Midlands (England)","G6","Male","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Midlands (England)","G7","Female","40","40","51240","49170"
"In post","2022","Department for Work and Pensions","West Midlands (England)","G7","Male","30","30","52690","49170"
"In post","2022","Department for Work and Pensions","West Midlands (England)","HEO","Female","330","305","32700","31990"
"In post","2022","Department for Work and Pensions","West Midlands (England)","HEO","Male","175","165","32700","31990"
"In post","2022","Department for Work and Pensions","West Midlands (England)","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Midlands (England)","SEO","Female","95","90","37590","35780"
"In post","2022","Department for Work and Pensions","West Midlands (England)","SEO","Male","55","55","42000","37480"
"In post","2022","Department for Work and Pensions","Yorkshire and The Humber","AA","Female","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Yorkshire and The Humber","AA","Male","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","Yorkshire and The Humber","AO","Female","1540","1235","21080","21260"
"In post","2022","Department for Work and Pensions","Yorkshire and The Humber","AO","Male","805","760","21160","21260"
"In post","2022","Department for Work and Pensions","Yorkshire and The Humber","EO","Female","3020","2580","27460","27570"
"In post","2022","Department for Work and Pensions","Yorkshire and The Humber","EO","Male","1600","1535","27510","27570"
"In post","2022","Department for Work and Pensions","Yorkshire and The Humber","G6","Female","115","110","64090","61590"
"In post","2022","Department for Work and Pensions","Yorkshire and The Humber","G6","Male","125","125","66860","66370"
"In post","2022","Department for Work and Pensions","Yorkshire and The Humber","G7","Female","305","285","51070","49170"
"In post","2022","Department for Work and Pensions","Yorkshire and The Humber","G7","Male","315","310","53440","52150"
"In post","2022","Department for Work and Pensions","Yorkshire and The Humber","HEO","Female","690","610","32870","31990"
"In post","2022","Department for Work and Pensions","Yorkshire and The Humber","HEO","Male","440","420","32770","31990"
"In post","2022","Department for Work and Pensions","Yorkshire and The Humber","SCS level","Female","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Yorkshire and The Humber","SCS level","Male","35","35","82530","77070"
"In post","2022","Department for Work and Pensions","Yorkshire and The Humber","SEO","Female","445","410","37980","36560"
"In post","2022","Department for Work and Pensions","Yorkshire and The Humber","SEO","Male","415","400","39420","37540"
"In post","2022","Department of Health and Social Care","East Midlands (England)","AO","Female","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Midlands (England)","EO","Female","20","20","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Midlands (England)","G6","Female","15","15","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Midlands (England)","G6","Male","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Midlands (England)","G7","Female","25","25","[c]","[c]"
