"Status","Year","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Outside London","Female","635","[c]","34450","28990"
"Leaver CS","2022","Scottish Government","Outside London","Male","780","[c]","36310","33070"
"Leaver CS","2022","Scottish Government","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","London","Female","40","[c]","31130","28460"
"Leaver CS","2022","The National Archives","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","London","Male","35","[c]","52400","47000"
"Leaver CS","2022","UK Statistics Authority","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Outside London","Female","235","[c]","26680","23050"
"Leaver CS","2022","UK Statistics Authority","Outside London","Male","290","[c]","28280","23630"
"Leaver CS","2022","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Outside London","Female","135","[c]","40860","34750"
"Leaver CS","2022","Welsh Government","Outside London","Male","115","[c]","44610","37790"
"Leaver Dept.","2022","Attorney General's Departments","London","Female","140","[c]","45750","41280"
"Leaver Dept.","2022","Attorney General's Departments","London","Male","75","[c]","45010","39750"
"Leaver Dept.","2022","Attorney General's Departments","Outside London","Female","35","[c]","27590","25480"
"Leaver Dept.","2022","Attorney General's Departments","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","London","Female","745","[c]","43660","34550"
"Leaver Dept.","2022","Cabinet Office","London","Male","570","[c]","44020","34550"
"Leaver Dept.","2022","Cabinet Office","Outside London","Female","135","[c]","34550","32000"
"Leaver Dept.","2022","Cabinet Office","Outside London","Male","135","[c]","36390","32000"
"Leaver Dept.","2022","Cabinet Office","Unknown","Female","165","[c]","39500","32000"
"Leaver Dept.","2022","Cabinet Office","Unknown","Male","125","[c]","41200","33250"
"Leaver Dept.","2022","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","London","Female","255","[c]","45140","40050"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","London","Male","240","[c]","47700","41210"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Outside London","Female","125","[c]","32350","26140"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Outside London","Male","125","[c]","32660","30360"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","Male","30","[c]","49120","51710"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","Female","100","[c]","41970","34280"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","Male","100","[c]","47830","51730"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","Female","135","[c]","47430","45250"
"Leaver Dept.","2022","Department for Education","London","Male","85","[c]","47090","40720"
"Leaver Dept.","2022","Department for Education","Outside London","Female","165","[c]","38290","36500"
"Leaver Dept.","2022","Department for Education","Outside London","Male","125","[c]","39720","36870"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","Female","135","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","Male","105","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","Female","150","[c]","27560","24920"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","Male","125","[c]","28520","25190"
"Leaver Dept.","2022","Department for International Trade","London","Female","125","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","Male","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","Female","140","[c]","41590","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","Male","115","[c]","43540","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","Female","65","[c]","37460","35600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","Male","55","[c]","39620","32780"
"Leaver Dept.","2022","Department for Transport","London","Female","135","[c]","42630","36070"
"Leaver Dept.","2022","Department for Transport","London","Male","150","[c]","44600","42470"
"Leaver Dept.","2022","Department for Transport","Outside London","Female","95","[c]","30940","30730"
"Leaver Dept.","2022","Department for Transport","Outside London","Male","120","[c]","32910","27570"
"Leaver Dept.","2022","Department for Transport","Unknown","Female","85","[c]","28210","26130"
"Leaver Dept.","2022","Department for Transport","Unknown","Male","70","[c]","29870","27080"
"Leaver Dept.","2022","Department for Work and Pensions","London","Female","280","[c]","35900","31060"
"Leaver Dept.","2022","Department for Work and Pensions","London","Male","200","[c]","37430","31060"
"Leaver Dept.","2022","Department for Work and Pensions","Outside London","Female","1555","[c]","28300","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Outside London","Male","1040","[c]","29310","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","Female","2475","[c]","43680","40070"
"Leaver Dept.","2022","Department of Health and Social Care","London","Male","1320","[c]","48920","41950"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","Female","2590","[c]","38840","34530"
"Leaver Dept.","2022","Department of Health and Social Care","Outside London","Male","1285","[c]","45430","37960"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Female","125","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","Female","170","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","Male","140","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Outside London","Female","50","[c]","39560","38500"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","London","Female","120","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","London","Male","125","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Outside London","Female","625","[c]","27150","25000"
"Leaver Dept.","2022","HM Revenue and Customs","Outside London","Male","520","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","London","Female","110","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","London","Male","90","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","London","Female","370","[c]","42960","37510"
"Leaver Dept.","2022","Home Office","London","Male","305","[c]","45460","41950"
"Leaver Dept.","2022","Home Office","Outside London","Female","360","[c]","28100","24890"
"Leaver Dept.","2022","Home Office","Outside London","Male","350","[c]","27650","24890"
"Leaver Dept.","2022","Home Office","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","London","Female","90","[c]","43850","40290"
"Leaver Dept.","2022","Ministry of Defence","London","Male","90","[c]","47830","44500"
"Leaver Dept.","2022","Ministry of Defence","Outside London","Female","420","[c]","33370","30750"
"Leaver Dept.","2022","Ministry of Defence","Outside London","Male","495","[c]","35640","33300"
"Leaver Dept.","2022","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","London","Female","405","[c]","38590","34710"
"Leaver Dept.","2022","Ministry of Justice","London","Male","225","[c]","38090","34260"
"Leaver Dept.","2022","Ministry of Justice","Outside London","Female","685","[c]","26300","22570"
"Leaver Dept.","2022","Ministry of Justice","Outside London","Male","430","[c]","27430","21170"
"Leaver Dept.","2022","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Outside London","Male","35","[c]","40410","36740"
"Leaver Dept.","2022","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Outside London","Female","80","[c]","39190","31540"
"Leaver Dept.","2022","Scottish Government","Outside London","Male","55","[c]","36450","33070"
"Leaver Dept.","2022","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Outside London","Female","100","[c]","32350","29540"
"Leaver Dept.","2022","UK Statistics Authority","Outside London","Male","85","[c]","34810","31320"
"Leaver Dept.","2022","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Outside London","Male","30","[c]","41690","38160"
"New entrant CS","2022","Attorney General's Departments","London","Female","375","[c]","36710","29280"
"New entrant CS","2022","Attorney General's Departments","London","Male","175","[c]","38270","31520"
"New entrant CS","2022","Attorney General's Departments","Outside London","Female","370","[c]","30020","25480"
"New entrant CS","2022","Attorney General's Departments","Outside London","Male","130","[c]","34780","30130"
"New entrant CS","2022","Cabinet Office","London","Female","545","[c]","36470","28000"
"New entrant CS","2022","Cabinet Office","London","Male","435","[c]","40540","28000"
"New entrant CS","2022","Cabinet Office","Outside London","Female","440","[c]","36390","30420"
"New entrant CS","2022","Cabinet Office","Outside London","Male","365","[c]","43100","32000"
"New entrant CS","2022","Cabinet Office","Unknown","Female","75","[c]","34040","28000"
"New entrant CS","2022","Cabinet Office","Unknown","Male","105","[c]","38800","28000"
"New entrant CS","2022","Chancellor's other departments","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","London","Male","30","[c]","44060","39720"
"New entrant CS","2022","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Outside London","Female","45","[c]","25700","24440"
"New entrant CS","2022","Charity Commission","Outside London","Male","30","[c]","27490","24440"
"New entrant CS","2022","Competition and Markets Authority","London","Female","60","[c]","38910","33120"
"New entrant CS","2022","Competition and Markets Authority","London","Male","70","[c]","50320","41670"
"New entrant CS","2022","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","London","Female","295","[c]","37520","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","London","Male","250","[c]","37640","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Outside London","Female","470","[c]","29770","24500"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Outside London","Male","440","[c]","30480","24910"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","Female","185","[c]","34140","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","Male","135","[c]","36710","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Outside London","Female","40","[c]","35050","30960"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Outside London","Male","35","[c]","38220","34110"
"New entrant CS","2022","Department for Education","London","Female","125","[c]","36690","32940"
"New entrant CS","2022","Department for Education","London","Male","65","[c]","38540","36660"
"New entrant CS","2022","Department for Education","Outside London","Female","550","[c]","32960","29360"
"New entrant CS","2022","Department for Education","Outside London","Male","350","[c]","35740","29520"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Female","450","[c]","38290","33310"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Male","345","[c]","38570","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","Female","1210","[c]","29530","25010"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","Male","925","[c]","30890","26580"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","Female","195","[c]","34540","31800"
"New entrant CS","2022","Department for International Trade","London","Male","195","[c]","37630","31800"
"New entrant CS","2022","Department for International Trade","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","Female","200","[c]","36140","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","Male","165","[c]","37050","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","Female","170","[c]","33170","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","Male","155","[c]","33820","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","Female","270","[c]","42570","42470"
"New entrant CS","2022","Department for Transport","London","Male","285","[c]","42700","42470"
"New entrant CS","2022","Department for Transport","Outside London","Female","725","[c]","25760","21840"
"New entrant CS","2022","Department for Transport","Outside London","Male","930","[c]","27660","26130"
"New entrant CS","2022","Department for Transport","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","London","Female","735","[c]","30840","31060"
"New entrant CS","2022","Department for Work and Pensions","London","Male","495","[c]","32810","31060"
"New entrant CS","2022","Department for Work and Pensions","Outside London","Female","5250","[c]","25260","27570"
"New entrant CS","2022","Department for Work and Pensions","Outside London","Male","3990","[c]","26310","27570"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Female","50","[c]","31220","29290"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Male","35","[c]","31510","29290"
"New entrant CS","2022","Department of Health and Social Care","London","Female","1205","[c]","38310","32790"
"New entrant CS","2022","Department of Health and Social Care","London","Male","605","[c]","40640","32790"
"New entrant CS","2022","Department of Health and Social Care","Outside London","Female","970","[c]","34600","28970"
"New entrant CS","2022","Department of Health and Social Care","Outside London","Male","490","[c]","37090","30460"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Female","35","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Outside London","Female","110","[c]","32500","30350"
"New entrant CS","2022","Food Standards Agency","Outside London","Male","55","[c]","33410","30350"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Outside London","Female","285","[c]","25880","22600"
"New entrant CS","2022","HM Land Registry","Outside London","Male","175","[c]","27240","27130"
"New entrant CS","2022","HM Revenue and Customs","London","Female","370","[c]","36430","37610"
"New entrant CS","2022","HM Revenue and Customs","London","Male","400","[c]","35980","37610"
"New entrant CS","2022","HM Revenue and Customs","Outside London","Female","4010","[c]","25320","21250"
"New entrant CS","2022","HM Revenue and Customs","Outside London","Male","3725","[c]","26830","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","London","Female","135","[c]","33920","28500"
"New entrant CS","2022","HM Treasury","London","Male","135","[c]","37220","29250"
"New entrant CS","2022","HM Treasury","Outside London","Female","55","[c]","34230","29320"
"New entrant CS","2022","HM Treasury","Outside London","Male","40","[c]","36480","29320"
"New entrant CS","2022","HM Treasury","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","London","Female","450","[c]","33480","28650"
"New entrant CS","2022","Home Office","London","Male","415","[c]","36290","32390"
"New entrant CS","2022","Home Office","Outside London","Female","770","[c]","26000","24880"
"New entrant CS","2022","Home Office","Outside London","Male","925","[c]","28320","24880"
"New entrant CS","2022","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","London","Female","140","[c]","34260","30200"
"New entrant CS","2022","Ministry of Defence","London","Male","170","[c]","36800","34000"
"New entrant CS","2022","Ministry of Defence","Outside London","Female","1800","[c]","28610","26350"
"New entrant CS","2022","Ministry of Defence","Outside London","Male","2665","[c]","31090","26740"
"New entrant CS","2022","Ministry of Defence","Overseas","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Overseas","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Female","50","[c]","26250","16750"
"New entrant CS","2022","Ministry of Defence","Unknown","Male","125","[c]","22100","16190"
"New entrant CS","2022","Ministry of Justice","London","Female","1745","[c]","32040","29020"
"New entrant CS","2022","Ministry of Justice","London","Male","985","[c]","33480","30520"
"New entrant CS","2022","Ministry of Justice","Outside London","Female","9650","[c]","25710","23170"
"New entrant CS","2022","Ministry of Justice","Outside London","Male","5500","[c]","26320","24090"
"New entrant CS","2022","Ministry of Justice","Unknown","Female","220","[c]","26680","23160"
"New entrant CS","2022","Ministry of Justice","Unknown","Male","80","[c]","27960","24800"
"New entrant CS","2022","National Crime Agency","London","Female","85","[c]","41820","37560"
"New entrant CS","2022","National Crime Agency","London","Male","85","[c]","40540","37560"
"New entrant CS","2022","National Crime Agency","Outside London","Female","150","[c]","32000","32770"
"New entrant CS","2022","National Crime Agency","Outside London","Male","190","[c]","36610","34140"
"New entrant CS","2022","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","Female","35","[c]","43170","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","Female","140","[c]","49330","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","Male","55","[c]","51550","51360"
