"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","AO","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","AO","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","EO","Female","40","40","29380","28410"
"In post","2022","Unknown","Other ethnicity","EO","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","G6","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","G7","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","G7","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","HEO","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","HEO","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","SEO","Female","25","25","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","SEO","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","AA","Female","25","20","[c]","[c]"
"In post","2022","Unknown","Undeclared","AA","Male","25","20","[c]","[c]"
"In post","2022","Unknown","Undeclared","AO","Female","140","120","23290","22080"
"In post","2022","Unknown","Undeclared","AO","Male","175","165","25460","23780"
"In post","2022","Unknown","Undeclared","EO","Female","205","195","30240","29430"
"In post","2022","Unknown","Undeclared","EO","Male","295","280","31920","33500"
"In post","2022","Unknown","Undeclared","G6","Female","40","40","71740","67290"
"In post","2022","Unknown","Undeclared","G6","Male","60","55","69110","67910"
"In post","2022","Unknown","Undeclared","G7","Female","105","95","54880","53830"
"In post","2022","Unknown","Undeclared","G7","Male","145","145","57010","55520"
"In post","2022","Unknown","Undeclared","HEO","Female","145","140","35170","34530"
"In post","2022","Unknown","Undeclared","HEO","Male","260","255","35970","35000"
"In post","2022","Unknown","Undeclared","SCS level","Female","25","20","[c]","[c]"
"In post","2022","Unknown","Undeclared","SCS level","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Undeclared","SEO","Female","105","100","41230","40520"
"In post","2022","Unknown","Undeclared","SEO","Male","160","155","43200","42290"
"In post","2022","Unknown","Undeclared","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Undeclared","Unknown","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Unknown","AA","Female","1565","1385","20910","20950"
"In post","2022","Unknown","Unknown","AA","Male","1425","1360","21040","20890"
"In post","2022","Unknown","Unknown","AO","Female","8210","7475","22670","21680"
"In post","2022","Unknown","Unknown","AO","Male","7565","7355","23780","21830"
"In post","2022","Unknown","Unknown","EO","Female","6410","6075","27740","27230"
"In post","2022","Unknown","Unknown","EO","Male","6620","6435","28190","26950"
"In post","2022","Unknown","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","G6","Female","1055","1000","69060","66290"
"In post","2022","Unknown","Unknown","G6","Male","1105","1090","70200","67910"
"In post","2022","Unknown","Unknown","G7","Female","2775","2675","55470","54500"
"In post","2022","Unknown","Unknown","G7","Male","2845","2820","56350","54760"
"In post","2022","Unknown","Unknown","HEO","Female","5130","4990","33060","33080"
"In post","2022","Unknown","Unknown","HEO","Male","5075","5010","33580","33290"
"In post","2022","Unknown","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","SCS level","Female","385","375","92360","82420"
"In post","2022","Unknown","Unknown","SCS level","Male","435","425","99200","93000"
"In post","2022","Unknown","Unknown","SEO","Female","2465","2375","41210","40600"
"In post","2022","Unknown","Unknown","SEO","Male","2735","2690","41570","40600"
"In post","2022","Unknown","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","Female","2510","2280","27750","25480"
"In post","2022","Unknown","Unknown","Unknown","Male","2625","2530","34630","32540"
"In post","2022","Unknown","White","AA","Female","420","340","20640","20350"
"In post","2022","Unknown","White","AA","Male","640","600","20560","19900"
"In post","2022","Unknown","White","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","AO","Female","2625","2250","22590","22080"
"In post","2022","Unknown","White","AO","Male","2065","1970","25320","22600"
"In post","2022","Unknown","White","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","EO","Female","3165","2960","28790","27570"
"In post","2022","Unknown","White","EO","Male","2940","2855","30190","29080"
"In post","2022","Unknown","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","G6","Female","575","545","69830","67910"
"In post","2022","Unknown","White","G6","Male","605","595","70460","68500"
"In post","2022","Unknown","White","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","G7","Female","1640","1550","54320","53380"
"In post","2022","Unknown","White","G7","Male","1565","1540","55320","54160"
"In post","2022","Unknown","White","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","HEO","Female","2370","2230","34150","33300"
"In post","2022","Unknown","White","HEO","Male","2310","2255","35800","34340"
"In post","2022","Unknown","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","SCS level","Female","215","205","95130","84560"
"In post","2022","Unknown","White","SCS level","Male","205","205","99650","93300"
"In post","2022","Unknown","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","SEO","Female","1845","1745","41810","40580"
"In post","2022","Unknown","White","SEO","Male","1835","1795","42800","41110"
"In post","2022","Unknown","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Unknown","Female","210","195","29830","26310"
"In post","2022","Unknown","White","Unknown","Male","195","195","40490","37400"
"In post","2022","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","AO","Female","50","[c]","22690","22080"
"Leaver CS","2022","Declared disabled","Asian","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","EO","Female","40","[c]","29190","28670"
"Leaver CS","2022","Declared disabled","Asian","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","EO","Female","40","[c]","29300","29290"
"Leaver CS","2022","Declared disabled","Black","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","EO","Male","35","[c]","28290","27570"
"Leaver CS","2022","Declared disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","AA","Female","130","[c]","19180","19200"
"Leaver CS","2022","Declared disabled","White","AA","Male","125","[c]","19480","19200"
"Leaver CS","2022","Declared disabled","White","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","AO","Female","715","[c]","21570","21260"
"Leaver CS","2022","Declared disabled","White","AO","Male","535","[c]","22030","21260"
"Leaver CS","2022","Declared disabled","White","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","EO","Female","590","[c]","27450","27570"
"Leaver CS","2022","Declared disabled","White","EO","Male","405","[c]","27610","27570"
"Leaver CS","2022","Declared disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","G6","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","G6","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","G7","Female","85","[c]","55390","54730"
"Leaver CS","2022","Declared disabled","White","G7","Male","90","[c]","56940","56330"
"Leaver CS","2022","Declared disabled","White","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","HEO","Female","235","[c]","33600","33300"
"Leaver CS","2022","Declared disabled","White","HEO","Male","175","[c]","34690","34290"
"Leaver CS","2022","Declared disabled","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","SCS level","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","SEO","Female","145","[c]","41510","40580"
"Leaver CS","2022","Declared disabled","White","SEO","Male","120","[c]","42290","41060"
"Leaver CS","2022","Declared disabled","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Unknown","Female","140","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Unknown","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","AA","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","AA","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","AO","Female","295","[c]","22050","21280"
"Leaver CS","2022","Declared non-disabled","Asian","AO","Male","260","[c]","22190","21260"
"Leaver CS","2022","Declared non-disabled","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","EO","Female","315","[c]","28210","27570"
"Leaver CS","2022","Declared non-disabled","Asian","EO","Male","240","[c]","28440","27570"
"Leaver CS","2022","Declared non-disabled","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","G6","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","G6","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","G7","Female","60","[c]","56770","54700"
"Leaver CS","2022","Declared non-disabled","Asian","G7","Male","70","[c]","57490","54280"
"Leaver CS","2022","Declared non-disabled","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","HEO","Female","115","[c]","33260","33100"
"Leaver CS","2022","Declared non-disabled","Asian","HEO","Male","100","[c]","33920","33730"
"Leaver CS","2022","Declared non-disabled","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","SCS level","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","SEO","Female","85","[c]","41170","40850"
"Leaver CS","2022","Declared non-disabled","Asian","SEO","Male","80","[c]","40750","40510"
"Leaver CS","2022","Declared non-disabled","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","AO","Female","170","[c]","22740","22680"
"Leaver CS","2022","Declared non-disabled","Black","AO","Male","120","[c]","22600","22680"
"Leaver CS","2022","Declared non-disabled","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","EO","Female","265","[c]","29320","30340"
"Leaver CS","2022","Declared non-disabled","Black","EO","Male","135","[c]","29050","29290"
