"Status","Year","Parent_department","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Digital, Culture, Media and Sport","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Finance","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Finance","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Human Resources","London","Heterosexual / straight","45","40","44400","35520"
"In post","2022","Department for Digital, Culture, Media and Sport","Human Resources","London","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Human Resources","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Intelligence Analysis","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Intelligence Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","International Trade","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","International Trade","London","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Research","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Other","London","Heterosexual / straight","65","65","45530","35560"
"In post","2022","Department for Digital, Culture, Media and Sport","Other","London","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Other","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Other","London","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Other","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Policy","London","Heterosexual / straight","795","780","47570","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","Policy","London","LGBO","120","120","47180","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","Policy","London","Undeclared","80","80","46330","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","Policy","London","Unknown","85","85","48190","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","Policy","Outside London","Heterosexual / straight","75","75","41310","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","Policy","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Policy","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Policy","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Project Delivery","London","Heterosexual / straight","130","130","49960","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","Project Delivery","London","LGBO","15","15","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Project Delivery","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Project Delivery","London","Unknown","20","20","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Project Delivery","Outside London","Heterosexual / straight","30","30","40720","37310"
"In post","2022","Department for Digital, Culture, Media and Sport","Project Delivery","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Property","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Property","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Property","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Science and Engineering","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Science and Engineering","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Social Research","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Social Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Statistics","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Commercial","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Department for Education","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Commercial","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Education","Commercial","London","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Education","Commercial","Outside London","Heterosexual / straight","320","310","39630","36780"
"In post","2022","Department for Education","Commercial","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Department for Education","Commercial","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Department for Education","Commercial","Outside London","Unknown","55","55","38080","36500"
"In post","2022","Department for Education","Communications","London","Heterosexual / straight","100","95","45770","43090"
"In post","2022","Department for Education","Communications","London","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Education","Communications","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Education","Communications","London","Unknown","35","35","38220","33740"
"In post","2022","Department for Education","Communications","Outside London","Heterosexual / straight","140","135","37640","36500"
"In post","2022","Department for Education","Communications","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Department for Education","Communications","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Education","Communications","Outside London","Unknown","30","30","[c]","[c]"
"In post","2022","Department for Education","Digital, Data and Technology","London","Heterosexual / straight","115","110","46370","45250"
"In post","2022","Department for Education","Digital, Data and Technology","London","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Education","Digital, Data and Technology","London","Undeclared","20","20","[c]","[c]"
"In post","2022","Department for Education","Digital, Data and Technology","London","Unknown","40","40","48630","53420"
"In post","2022","Department for Education","Digital, Data and Technology","Outside London","Heterosexual / straight","605","585","39220","36500"
"In post","2022","Department for Education","Digital, Data and Technology","Outside London","LGBO","60","55","37580","36500"
"In post","2022","Department for Education","Digital, Data and Technology","Outside London","Undeclared","80","80","42000","37470"
"In post","2022","Department for Education","Digital, Data and Technology","Outside London","Unknown","150","145","39850","37100"
"In post","2022","Department for Education","Finance","London","Heterosexual / straight","115","115","50940","53420"
"In post","2022","Department for Education","Finance","London","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Education","Finance","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Department for Education","Finance","London","Unknown","35","35","51020","53420"
"In post","2022","Department for Education","Finance","Outside London","Heterosexual / straight","550","535","40030","36500"
"In post","2022","Department for Education","Finance","Outside London","LGBO","50","50","37900","36500"
"In post","2022","Department for Education","Finance","Outside London","Undeclared","50","50","38710","37100"
"In post","2022","Department for Education","Finance","Outside London","Unknown","90","90","38530","36500"
"In post","2022","Department for Education","Human Resources","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Department for Education","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Human Resources","Outside London","Heterosexual / straight","110","105","35460","30320"
"In post","2022","Department for Education","Human Resources","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Department for Education","Human Resources","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Education","Human Resources","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Department for Education","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Legal","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Department for Education","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Legal","Outside London","Heterosexual / straight","35","35","54970","61010"
"In post","2022","Department for Education","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Legal","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Education","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Operational Delivery","London","Heterosexual / straight","265","255","47280","43410"
"In post","2022","Department for Education","Operational Delivery","London","LGBO","20","20","[c]","[c]"
"In post","2022","Department for Education","Operational Delivery","London","Undeclared","30","30","46310","40940"
"In post","2022","Department for Education","Operational Delivery","London","Unknown","55","50","46220","41720"
"In post","2022","Department for Education","Operational Delivery","Outside London","Heterosexual / straight","985","950","40350","36780"
"In post","2022","Department for Education","Operational Delivery","Outside London","LGBO","55","55","38010","36500"
"In post","2022","Department for Education","Operational Delivery","Outside London","Undeclared","65","65","42010","36780"
"In post","2022","Department for Education","Operational Delivery","Outside London","Unknown","140","135","41630","36960"
"In post","2022","Department for Education","Policy","London","Heterosexual / straight","935","895","51870","53420"
"In post","2022","Department for Education","Policy","London","LGBO","120","115","50720","53420"
"In post","2022","Department for Education","Policy","London","Undeclared","95","90","50030","53420"
"In post","2022","Department for Education","Policy","London","Unknown","265","250","50920","53420"
"In post","2022","Department for Education","Policy","Outside London","Heterosexual / straight","1425","1360","40950","36570"
"In post","2022","Department for Education","Policy","Outside London","LGBO","105","100","40560","36570"
"In post","2022","Department for Education","Policy","Outside London","Undeclared","135","130","40960","37100"
"In post","2022","Department for Education","Policy","Outside London","Unknown","250","240","39370","36500"
"In post","2022","Department for Education","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Project Delivery","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Education","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Project Delivery","Outside London","Heterosexual / straight","30","30","48240","49860"
"In post","2022","Department for Education","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Project Delivery","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Education","Project Delivery","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Education","Property","London","Heterosexual / straight","105","105","54760","56260"
"In post","2022","Department for Education","Property","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Property","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Education","Property","London","Unknown","15","15","[c]","[c]"
"In post","2022","Department for Education","Property","Outside London","Heterosexual / straight","380","370","49020","50400"
"In post","2022","Department for Education","Property","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","Department for Education","Property","Outside London","Undeclared","30","30","50720","50630"
"In post","2022","Department for Education","Property","Outside London","Unknown","50","50","48930","50130"
"In post","2022","Department for Education","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Security","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Security","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Department for Education","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Commercial","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Commercial","Outside London","Heterosexual / straight","105","100","36620","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Commercial","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Commercial","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Communications","London","Heterosexual / straight","75","70","43500","38750"
"In post","2022","Department for Environment, Food and Rural Affairs","Communications","London","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Communications","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Communications","London","Unknown","30","30","41920","38750"
"In post","2022","Department for Environment, Food and Rural Affairs","Communications","Outside London","Heterosexual / straight","95","90","39260","36970"
"In post","2022","Department for Environment, Food and Rural Affairs","Communications","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Communications","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Communications","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","Heterosexual / straight","65","65","48460","42730"
"In post","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","Unknown","20","20","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","Heterosexual / straight","545","535","42920","47550"
"In post","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","LGBO","40","35","39760","36210"
"In post","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","Undeclared","70","70","42320","47550"
"In post","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","Unknown","110","105","39950","37000"
"In post","2022","Department for Environment, Food and Rural Affairs","Economics","London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Economics","London","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Economics","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Economics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Economics","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Finance","London","Heterosexual / straight","45","45","49690","52160"
"In post","2022","Department for Environment, Food and Rural Affairs","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Finance","London","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Finance","Outside London","Heterosexual / straight","310","295","41210","37480"
"In post","2022","Department for Environment, Food and Rural Affairs","Finance","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Finance","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Finance","Outside London","Unknown","50","45","36670","34390"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","London","Heterosexual / straight","45","40","45590","42680"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","London","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","Heterosexual / straight","210","200","41730","37590"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","Unknown","30","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","Heterosexual / straight","30","30","35240","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","London","Heterosexual / straight","110","105","37490","32790"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","London","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","London","Undeclared","20","15","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","London","Unknown","15","15","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","Heterosexual / straight","2485","2310","27320","24920"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","LGBO","195","185","26110","24920"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","Undeclared","295","275","27840","25190"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","Unknown","1345","1245","24860","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Other","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Other","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Other","London","Unknown","25","20","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Other","Outside London","Heterosexual / straight","45","40","38300","38520"
"In post","2022","Department for Environment, Food and Rural Affairs","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Other","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Other","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","London","Heterosexual / straight","1495","1450","44900","39420"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","London","LGBO","200","195","44070","38750"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","London","Undeclared","150","145","43180","38750"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","London","Unknown","395","385","44570","38980"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","Outside London","Heterosexual / straight","1215","1170","39410","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","Outside London","LGBO","115","110","38140","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","Outside London","Undeclared","130","125","38920","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","Outside London","Unknown","230","220","39820","35920"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","Heterosexual / straight","130","125","36890","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","Unknown","65","60","32710","30970"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","London","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","London","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Outside London","Heterosexual / straight","310","295","39220","36030"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Outside London","LGBO","15","15","[c]","[c]"
