"Status","Year","Age","Disability","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Undeclared","Outside London","Undeclared","930","765","31830","28920"
"In post","2022","60-64","Undeclared","Outside London","Unknown","335","245","29220","31650"
"In post","2022","60-64","Undeclared","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","London","Heterosexual / straight","175","165","44690","39690"
"In post","2022","60-64","Unknown","London","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","London","Undeclared","60","55","54050","44900"
"In post","2022","60-64","Unknown","London","Unknown","505","455","45710","40390"
"In post","2022","60-64","Unknown","Outside London","Heterosexual / straight","1060","870","32940","28920"
"In post","2022","60-64","Unknown","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Outside London","Undeclared","185","155","37390","33300"
"In post","2022","60-64","Unknown","Outside London","Unknown","2560","2110","30650","26590"
"In post","2022","60-64","Unknown","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Overseas","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Unknown","125","125","40110","37300"
"In post","2022","65+","Declared disabled","London","Heterosexual / straight","250","205","36290","31060"
"In post","2022","65+","Declared disabled","London","LGBO","10","10","[c]","[c]"
"In post","2022","65+","Declared disabled","London","Undeclared","45","35","32750","30920"
"In post","2022","65+","Declared disabled","London","Unknown","30","25","33370","29560"
"In post","2022","65+","Declared disabled","Outside London","Heterosexual / straight","1170","875","27950","26310"
"In post","2022","65+","Declared disabled","Outside London","LGBO","35","30","27660","27570"
"In post","2022","65+","Declared disabled","Outside London","Undeclared","185","135","26570","26320"
"In post","2022","65+","Declared disabled","Outside London","Unknown","145","105","27670","25110"
"In post","2022","65+","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","London","Heterosexual / straight","1140","960","37340","31020"
"In post","2022","65+","Declared non-disabled","London","LGBO","40","30","38040","30330"
"In post","2022","65+","Declared non-disabled","London","Undeclared","210","170","36280","30780"
"In post","2022","65+","Declared non-disabled","London","Unknown","225","185","34250","30330"
"In post","2022","65+","Declared non-disabled","Outside London","Heterosexual / straight","4960","3815","29820","26780"
"In post","2022","65+","Declared non-disabled","Outside London","LGBO","100","80","27430","25480"
"In post","2022","65+","Declared non-disabled","Outside London","Undeclared","675","500","30080","26780"
"In post","2022","65+","Declared non-disabled","Outside London","Unknown","970","685","30010","27380"
"In post","2022","65+","Declared non-disabled","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","London","Heterosexual / straight","75","65","34290","29420"
"In post","2022","65+","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","London","Undeclared","55","45","41190","36950"
"In post","2022","65+","Undeclared","London","Unknown","35","30","30260","28700"
"In post","2022","65+","Undeclared","Outside London","Heterosexual / straight","295","230","28540","25930"
"In post","2022","65+","Undeclared","Outside London","LGBO","10","5","[c]","[c]"
"In post","2022","65+","Undeclared","Outside London","Undeclared","245","185","30510","27570"
"In post","2022","65+","Undeclared","Outside London","Unknown","130","90","26530","24760"
"In post","2022","65+","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","London","Heterosexual / straight","70","60","42880","33460"
"In post","2022","65+","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","London","Undeclared","25","25","[c]","[c]"
"In post","2022","65+","Unknown","London","Unknown","210","170","45600","34100"
"In post","2022","65+","Unknown","Outside London","Heterosexual / straight","320","255","30180","25500"
"In post","2022","65+","Unknown","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Outside London","Undeclared","65","50","36030","30080"
"In post","2022","65+","Unknown","Outside London","Unknown","770","570","30710","26270"
"In post","2022","65+","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Unknown","25","20","[c]","[c]"
"In post","2022","Unknown","Declared disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Outside London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Outside London","Heterosexual / straight","50","[c]","21170","21260"
"Leaver CS","2022","16-19","Declared non-disabled","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Outside London","Unknown","65","[c]","20210","20860"
"Leaver CS","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","London","Heterosexual / straight","120","[c]","31750","31060"
"Leaver CS","2022","20-29","Declared disabled","London","LGBO","60","[c]","31120","28600"
"Leaver CS","2022","20-29","Declared disabled","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Outside London","Heterosexual / straight","325","[c]","24180","21260"
"Leaver CS","2022","20-29","Declared disabled","Outside London","LGBO","125","[c]","24180","21640"
"Leaver CS","2022","20-29","Declared disabled","Outside London","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","London","Heterosexual / straight","1180","[c]","31660","31060"
"Leaver CS","2022","20-29","Declared non-disabled","London","LGBO","130","[c]","32550","31060"
"Leaver CS","2022","20-29","Declared non-disabled","London","Undeclared","95","[c]","32370","31060"
"Leaver CS","2022","20-29","Declared non-disabled","London","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Outside London","Heterosexual / straight","3075","[c]","24670","22480"
"Leaver CS","2022","20-29","Declared non-disabled","Outside London","LGBO","340","[c]","24350","21840"
"Leaver CS","2022","20-29","Declared non-disabled","Outside London","Undeclared","180","[c]","25320","23580"
"Leaver CS","2022","20-29","Declared non-disabled","Outside London","Unknown","575","[c]","24810","23630"
"Leaver CS","2022","20-29","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Heterosexual / straight","70","[c]","22770","21840"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","London","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","London","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Outside London","Heterosexual / straight","110","[c]","25040","23050"
"Leaver CS","2022","20-29","Undeclared","Outside London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Outside London","Undeclared","55","[c]","26810","25960"
"Leaver CS","2022","20-29","Undeclared","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","London","Heterosexual / straight","165","[c]","30180","27870"
"Leaver CS","2022","20-29","Unknown","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","London","Undeclared","150","[c]","30290","28320"
"Leaver CS","2022","20-29","Unknown","London","Unknown","905","[c]","29560","28500"
"Leaver CS","2022","20-29","Unknown","Outside London","Heterosexual / straight","235","[c]","27070","24580"
"Leaver CS","2022","20-29","Unknown","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Outside London","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Outside London","Unknown","2080","[c]","23800","21300"
"Leaver CS","2022","20-29","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Unknown","170","[c]","26320","21840"
"Leaver CS","2022","30-39","Declared disabled","London","Heterosexual / straight","100","[c]","39610","35060"
"Leaver CS","2022","30-39","Declared disabled","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Outside London","Heterosexual / straight","305","[c]","27040","25120"
"Leaver CS","2022","30-39","Declared disabled","Outside London","LGBO","70","[c]","25840","27350"
"Leaver CS","2022","30-39","Declared disabled","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","London","Heterosexual / straight","1000","[c]","42240","39060"
"Leaver CS","2022","30-39","Declared non-disabled","London","LGBO","95","[c]","42550","40050"
"Leaver CS","2022","30-39","Declared non-disabled","London","Undeclared","85","[c]","41760","36480"
"Leaver CS","2022","30-39","Declared non-disabled","London","Unknown","95","[c]","47670","47130"
"Leaver CS","2022","30-39","Declared non-disabled","Outside London","Heterosexual / straight","2505","[c]","30120","27570"
"Leaver CS","2022","30-39","Declared non-disabled","Outside London","LGBO","205","[c]","31490","27570"
"Leaver CS","2022","30-39","Declared non-disabled","Outside London","Undeclared","155","[c]","32350","28910"
"Leaver CS","2022","30-39","Declared non-disabled","Outside London","Unknown","480","[c]","29940","27570"
"Leaver CS","2022","30-39","Declared non-disabled","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","Heterosexual / straight","85","[c]","31180","26410"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Outside London","Heterosexual / straight","125","[c]","28440","25400"
"Leaver CS","2022","30-39","Undeclared","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Outside London","Undeclared","60","[c]","32270","27570"
"Leaver CS","2022","30-39","Undeclared","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","London","Heterosexual / straight","110","[c]","44170","40000"
"Leaver CS","2022","30-39","Unknown","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","London","Undeclared","90","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","London","Unknown","460","[c]","42900","40070"
"Leaver CS","2022","30-39","Unknown","Outside London","Heterosexual / straight","200","[c]","34620","32770"
"Leaver CS","2022","30-39","Unknown","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Outside London","Undeclared","50","[c]","35470","32050"
"Leaver CS","2022","30-39","Unknown","Outside London","Unknown","1270","[c]","30180","27570"
"Leaver CS","2022","30-39","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Unknown","140","[c]","32900","30480"
"Leaver CS","2022","40-49","Declared disabled","London","Heterosexual / straight","75","[c]","38480","31060"
"Leaver CS","2022","40-49","Declared disabled","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Outside London","Heterosexual / straight","285","[c]","29490","27570"
"Leaver CS","2022","40-49","Declared disabled","Outside London","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","London","Heterosexual / straight","640","[c]","50520","45200"
"Leaver CS","2022","40-49","Declared non-disabled","London","LGBO","30","[c]","48630","43320"
"Leaver CS","2022","40-49","Declared non-disabled","London","Undeclared","55","[c]","46360","41970"
"Leaver CS","2022","40-49","Declared non-disabled","London","Unknown","90","[c]","51140","52380"
"Leaver CS","2022","40-49","Declared non-disabled","Outside London","Heterosexual / straight","1970","[c]","33300","27570"
"Leaver CS","2022","40-49","Declared non-disabled","Outside London","LGBO","130","[c]","33090","27570"
"Leaver CS","2022","40-49","Declared non-disabled","Outside London","Undeclared","140","[c]","34970","27570"
"Leaver CS","2022","40-49","Declared non-disabled","Outside London","Unknown","405","[c]","32290","27570"
"Leaver CS","2022","40-49","Declared non-disabled","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","Heterosexual / straight","50","[c]","32330","26810"
