"Status","Year","Organisation","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Driver and Vehicle Standards Agency","Leeds","Male","80","75","26660","26130"
"In post","2022","Driver and Vehicle Standards Agency","Leicester","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Leicester","Male","15","15","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Leicestershire CC and Rutland","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Leicestershire CC and Rutland","Male","30","25","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Lewisham and Southwark","Male","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Lincolnshire CC","Female","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Lincolnshire CC","Male","40","40","29040","26830"
"In post","2022","Driver and Vehicle Standards Agency","Liverpool","Female","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Liverpool","Male","15","15","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Luton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Luton","Male","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Manchester","Male","20","20","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Medway","Female","10","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Medway","Male","25","25","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Merton, Kingston upon Thames and Sutton","Female","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Merton, Kingston upon Thames and Sutton","Male","35","35","32780","30780"
"In post","2022","Driver and Vehicle Standards Agency","Mid Kent","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Mid Kent","Male","30","30","33000","31980"
"In post","2022","Driver and Vehicle Standards Agency","Mid Lancashire","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Mid Lancashire","Male","40","40","28350","27930"
"In post","2022","Driver and Vehicle Standards Agency","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Milton Keynes","Male","15","15","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Monmouthshire and Newport","Male","35","30","29210","27930"
"In post","2022","Driver and Vehicle Standards Agency","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","North and North East Lincolnshire","Male","20","20","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","North and West Norfolk","Male","10","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","North Hampshire","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","North Hampshire","Male","15","15","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","North Lanarkshire","Male","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","North Northamptonshire","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","North Northamptonshire","Male","25","25","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","North Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","North Nottinghamshire","Male","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","North Yorkshire CC","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","North Yorkshire CC","Male","25","20","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Northumberland","Male","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Norwich and East Norfolk","Female","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Norwich and East Norfolk","Male","35","30","29240","26830"
"In post","2022","Driver and Vehicle Standards Agency","Nottingham","Female","150","140","35190","32200"
"In post","2022","Driver and Vehicle Standards Agency","Nottingham","Male","140","140","35860","31860"
"In post","2022","Driver and Vehicle Standards Agency","Oxfordshire CC","Female","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Oxfordshire CC","Male","15","15","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Perth and Kinross, and Stirling","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Perth and Kinross, and Stirling","Male","20","20","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Peterborough","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Peterborough","Male","30","25","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Plymouth","Male","30","30","29830","27930"
"In post","2022","Driver and Vehicle Standards Agency","Portsmouth","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Portsmouth","Male","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Powys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Powys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Redbridge and Waltham Forest","Female","15","15","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Redbridge and Waltham Forest","Male","30","30","31250","30700"
"In post","2022","Driver and Vehicle Standards Agency","Sandwell","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Sandwell","Male","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Sefton","Male","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Sheffield","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Sheffield","Male","25","25","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Shropshire","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Shropshire","Male","20","15","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Solihull","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Solihull","Male","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Somerset CC","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Somerset CC","Male","20","20","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","South Hampshire","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","South Hampshire","Male","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","South Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","South Nottinghamshire","Male","40","40","28110","26780"
"In post","2022","Driver and Vehicle Standards Agency","South Teesside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","South Teesside","Male","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","South West Wales","Male","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Southampton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Southampton","Male","35","30","27870","26830"
"In post","2022","Driver and Vehicle Standards Agency","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Southend-on-Sea","Male","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Staffordshire CC","Female","30","30","25340","21840"
"In post","2022","Driver and Vehicle Standards Agency","Staffordshire CC","Male","100","95","29030","26830"
"In post","2022","Driver and Vehicle Standards Agency","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Stoke-on-Trent","Male","20","20","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Suffolk CC","Female","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Suffolk CC","Male","50","45","28980","27930"
"In post","2022","Driver and Vehicle Standards Agency","Sunderland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Sunderland","Male","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Swansea","Female","190","180","28000","26130"
"In post","2022","Driver and Vehicle Standards Agency","Swansea","Male","205","200","30860","27930"
"In post","2022","Driver and Vehicle Standards Agency","Swindon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Swindon","Male","15","15","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Telford and Wrekin","Male","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Thurrock","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Thurrock","Male","10","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Tyneside","Female","145","130","25280","21840"
"In post","2022","Driver and Vehicle Standards Agency","Tyneside","Male","130","125","27480","26780"
"In post","2022","Driver and Vehicle Standards Agency","Wakefield","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Wakefield","Male","40","35","29850","27930"
"In post","2022","Driver and Vehicle Standards Agency","Warrington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Warrington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Warwickshire CC","Female","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Warwickshire CC","Male","20","20","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","West Cumbria","Male","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","West Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","West Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","West Kent","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","West Kent","Male","10","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","West Lothian","Female","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","West Lothian","Male","35","30","32170","29730"
"In post","2022","Driver and Vehicle Standards Agency","West Northamptonshire","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","West Northamptonshire","Male","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","West Surrey","Female","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","West Surrey","Male","35","30","31870","30830"
"In post","2022","Driver and Vehicle Standards Agency","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","West Sussex (North East)","Male","20","20","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","West Sussex (South West)","Female","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","West Sussex (South West)","Male","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Wiltshire","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Wiltshire","Male","20","20","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Wirral","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Wirral","Male","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Wolverhampton","Male","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Worcestershire CC","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Worcestershire CC","Male","25","20","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","York","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","York","Male","5","5","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Bristol, City of","Female","55","50","38750","36500"
"In post","2022","Education and Skills Funding Agency","Bristol, City of","Male","50","45","37950","36500"
"In post","2022","Education and Skills Funding Agency","Bromley","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Bromley","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Coventry","Female","320","310","41200","37100"
"In post","2022","Education and Skills Funding Agency","Coventry","Male","240","235","41990","37100"
"In post","2022","Education and Skills Funding Agency","Croydon","Female","5","5","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Darlington","Female","95","85","37000","36500"
"In post","2022","Education and Skills Funding Agency","Darlington","Male","70","70","38900","36500"
"In post","2022","Education and Skills Funding Agency","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Dudley","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Dudley","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Enfield","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Enfield","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Leeds","Female","40","35","39910","36500"
"In post","2022","Education and Skills Funding Agency","Leeds","Male","30","30","44350","45080"
"In post","2022","Education and Skills Funding Agency","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Liverpool","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Manchester","Female","125","115","37420","36500"
"In post","2022","Education and Skills Funding Agency","Manchester","Male","100","100","39220","36500"
"In post","2022","Education and Skills Funding Agency","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Nottingham","Female","40","35","40890","36940"
"In post","2022","Education and Skills Funding Agency","Nottingham","Male","30","30","43600","37450"
"In post","2022","Education and Skills Funding Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Sheffield","Female","175","160","37280","36500"
"In post","2022","Education and Skills Funding Agency","Sheffield","Male","145","145","40570","36780"
"In post","2022","Education and Skills Funding Agency","Somerset CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Somerset CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Tyneside","Female","30","25","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Tyneside","Male","20","20","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Warrington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Warrington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Westminster","Female","155","150","46680","40940"
"In post","2022","Education and Skills Funding Agency","Westminster","Male","125","125","52520","53760"
"In post","2022","Education and Skills Funding Agency","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","York","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","York","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Aberdeen City and Aberdeenshire","Female","10","10","[c]","[c]"
"In post","2022","Education Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Angus and Dundee City","Female","25","25","[c]","[c]"
"In post","2022","Education Scotland","Angus and Dundee City","Male","5","5","[c]","[c]"
"In post","2022","Education Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Glasgow City","Female","135","135","57700","62170"
"In post","2022","Education Scotland","Glasgow City","Male","60","55","56930","57190"
"In post","2022","Education Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","5","5","[c]","[c]"
"In post","2022","Education Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Perth and Kinross, and Stirling","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","West Lothian","Female","55","50","49460","47490"
"In post","2022","Education Scotland","West Lothian","Male","15","10","[c]","[c]"
"In post","2022","Estyn","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Cardiff and Vale of Glamorgan","Female","45","40","48250","38160"
"In post","2022","Estyn","Cardiff and Vale of Glamorgan","Male","25","25","[c]","[c]"
"In post","2022","Estyn","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Gwynedd","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Gwynedd","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Powys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Powys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Shropshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Shropshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","South West Wales","Male","5","5","[c]","[c]"
"In post","2022","Estyn","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Warrington","Female","[c]","[c]","[c]","[c]"
