"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","Other","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Other","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Black","Other","Inner London - East","105","100","32880","31060"
"In post","2022","Black","Other","Inner London - West","215","210","31690","28970"
"In post","2022","Black","Other","Kent","10","10","[c]","[c]"
"In post","2022","Black","Other","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Other","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2022","Black","Other","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Other","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Other","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Other","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Black","Other","Outer London - East and North East","40","35","30490","31060"
"In post","2022","Black","Other","Outer London - South","100","95","33890","31060"
"In post","2022","Black","Other","Outer London - West and North West","45","45","28540","31060"
"In post","2022","Black","Other","Overseas","5","5","[c]","[c]"
"In post","2022","Black","Other","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2022","Black","Other","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Black","Other","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Other","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Other","West Central Scotland","10","10","[c]","[c]"
"In post","2022","Black","Other","West Midlands","35","30","25230","27570"
"In post","2022","Black","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Other","West Yorkshire","10","10","[c]","[c]"
"In post","2022","Black","Planning","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectors","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","East Wales","5","5","[c]","[c]"
"In post","2022","Black","Policy","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2022","Black","Policy","Greater Manchester","25","25","[c]","[c]"
"In post","2022","Black","Policy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Inner London - East","45","45","42030","39950"
"In post","2022","Black","Policy","Inner London - West","1030","1020","40680","36680"
"In post","2022","Black","Policy","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","North Yorkshire","5","5","[c]","[c]"
"In post","2022","Black","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Outer London - South","25","25","[c]","[c]"
"In post","2022","Black","Policy","Outer London - West and North West","5","5","[c]","[c]"
"In post","2022","Black","Policy","Overseas","35","35","40980","34220"
"In post","2022","Black","Policy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","South Yorkshire","15","10","[c]","[c]"
"In post","2022","Black","Policy","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","West Midlands","50","50","33830","30360"
"In post","2022","Black","Policy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Policy","West Yorkshire","15","15","[c]","[c]"
"In post","2022","Black","Project Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2022","Black","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2022","Black","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","90","90","35700","34930"
"In post","2022","Black","Project Delivery","Greater Manchester","15","15","[c]","[c]"
"In post","2022","Black","Project Delivery","Hampshire and Isle of Wight","15","15","[c]","[c]"
"In post","2022","Black","Project Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Inner London - East","95","85","37530","34870"
"In post","2022","Black","Project Delivery","Inner London - West","170","165","43240","41000"
"In post","2022","Black","Project Delivery","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Outer London - South","85","85","46070","42100"
"In post","2022","Black","Project Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Overseas","5","5","[c]","[c]"
"In post","2022","Black","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","West Midlands","20","20","[c]","[c]"
"In post","2022","Black","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","West Yorkshire","5","5","[c]","[c]"
"In post","2022","Black","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Black","Property","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Black","Property","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Black","Property","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2022","Black","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Inner London - East","25","20","[c]","[c]"
"In post","2022","Black","Property","Inner London - West","50","50","40870","37220"
"In post","2022","Black","Property","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Outer London - South","15","15","[c]","[c]"
"In post","2022","Black","Property","Outer London - West and North West","10","10","[c]","[c]"
"In post","2022","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2022","Black","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","West Midlands","10","10","[c]","[c]"
"In post","2022","Black","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","West Yorkshire","5","5","[c]","[c]"
"In post","2022","Black","Psychology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Psychology","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2022","Black","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","Black","Science and Engineering","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2022","Black","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","East Anglia","5","5","[c]","[c]"
"In post","2022","Black","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","35950","36510"
"In post","2022","Black","Science and Engineering","Greater Manchester","15","10","[c]","[c]"
"In post","2022","Black","Science and Engineering","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Inner London - East","30","25","[c]","[c]"
"In post","2022","Black","Science and Engineering","Inner London - West","15","10","[c]","[c]"
"In post","2022","Black","Science and Engineering","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Outer London - West and North West","50","50","37860","38930"
"In post","2022","Black","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","Black","Science and Engineering","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","West Midlands","25","25","[c]","[c]"
"In post","2022","Black","Science and Engineering","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Science and Engineering","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","Black","Security","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2022","Black","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Inner London - East","10","10","[c]","[c]"
"In post","2022","Black","Security","Inner London - West","65","65","33960","32120"
"In post","2022","Black","Security","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Outer London - South","10","10","[c]","[c]"
"In post","2022","Black","Security","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Social Research","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Social Research","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Social Research","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Social Research","East Wales","[c]","[c]","[c]","[c]"
