"Status","Year","Age","Ethnicity","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","16-19","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Male","Unknown","45","[c]","19340","18260"
"Leaver CS","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Female","Heterosexual / straight","35","[c]","20970","21260"
"Leaver CS","2022","16-19","White","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Female","Heterosexual / straight","340","[c]","27240","27400"
"Leaver CS","2022","20-29","Asian","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Female","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Male","Heterosexual / straight","305","[c]","26770","25750"
"Leaver CS","2022","20-29","Asian","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Male","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Female","Heterosexual / straight","245","[c]","28520","28280"
"Leaver CS","2022","20-29","Black","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Male","Heterosexual / straight","115","[c]","28540","27570"
"Leaver CS","2022","20-29","Black","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Female","Heterosexual / straight","150","[c]","26500","26670"
"Leaver CS","2022","20-29","Mixed","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Male","Heterosexual / straight","95","[c]","28140","26380"
"Leaver CS","2022","20-29","Mixed","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Female","Heterosexual / straight","35","[c]","30870","30170"
"Leaver CS","2022","20-29","Other ethnicity","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Female","Undeclared","50","[c]","28910","27570"
"Leaver CS","2022","20-29","Undeclared","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Male","Undeclared","70","[c]","30370","27570"
"Leaver CS","2022","20-29","Undeclared","Male","Unknown","50","[c]","25680","23630"
"Leaver CS","2022","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Female","Undeclared","105","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Female","Unknown","1670","[c]","25110","22680"
"Leaver CS","2022","20-29","Unknown","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Male","Undeclared","90","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Male","Unknown","1470","[c]","26320","24030"
"Leaver CS","2022","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Female","Heterosexual / straight","2045","[c]","26290","24610"
"Leaver CS","2022","20-29","White","Female","LGBO","385","[c]","26210","24870"
"Leaver CS","2022","20-29","White","Female","Undeclared","170","[c]","27020","24640"
"Leaver CS","2022","20-29","White","Female","Unknown","260","[c]","25300","23830"
"Leaver CS","2022","20-29","White","Male","Heterosexual / straight","1890","[c]","26760","24920"
"Leaver CS","2022","20-29","White","Male","LGBO","240","[c]","27000","24570"
"Leaver CS","2022","20-29","White","Male","Undeclared","95","[c]","27620","25620"
"Leaver CS","2022","20-29","White","Male","Unknown","260","[c]","31470","29230"
"Leaver CS","2022","20-29","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Female","Heterosexual / straight","270","[c]","33020","29080"
"Leaver CS","2022","30-39","Asian","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Male","Heterosexual / straight","220","[c]","35710","31060"
"Leaver CS","2022","30-39","Asian","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Male","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Female","Heterosexual / straight","175","[c]","32520","31060"
"Leaver CS","2022","30-39","Black","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Male","Heterosexual / straight","115","[c]","33190","31060"
"Leaver CS","2022","30-39","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Female","Heterosexual / straight","105","[c]","33250","29240"
"Leaver CS","2022","30-39","Mixed","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Male","Heterosexual / straight","55","[c]","33820","28800"
"Leaver CS","2022","30-39","Mixed","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Female","Undeclared","65","[c]","37180","33780"
"Leaver CS","2022","30-39","Undeclared","Female","Unknown","35","[c]","33920","29540"
"Leaver CS","2022","30-39","Undeclared","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Male","Undeclared","85","[c]","40500","40660"
"Leaver CS","2022","30-39","Undeclared","Male","Unknown","45","[c]","35160","32950"
"Leaver CS","2022","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Female","Undeclared","75","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Female","Unknown","860","[c]","32400","27570"
"Leaver CS","2022","30-39","Unknown","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Male","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Male","Unknown","980","[c]","34890","30730"
"Leaver CS","2022","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Female","Heterosexual / straight","1705","[c]","33180","28590"
"Leaver CS","2022","30-39","White","Female","LGBO","220","[c]","32550","28160"
"Leaver CS","2022","30-39","White","Female","Undeclared","130","[c]","34220","30040"
"Leaver CS","2022","30-39","White","Female","Unknown","260","[c]","33940","31060"
"Leaver CS","2022","30-39","White","Male","Heterosexual / straight","1680","[c]","34890","30460"
"Leaver CS","2022","30-39","White","Male","LGBO","175","[c]","33890","29090"
"Leaver CS","2022","30-39","White","Male","Undeclared","100","[c]","35670","31270"
"Leaver CS","2022","30-39","White","Male","Unknown","240","[c]","38740","34140"
"Leaver CS","2022","30-39","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Female","Heterosexual / straight","160","[c]","38680","31060"
"Leaver CS","2022","40-49","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Male","Heterosexual / straight","145","[c]","39390","31060"
"Leaver CS","2022","40-49","Asian","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Female","Heterosexual / straight","130","[c]","34910","31060"
"Leaver CS","2022","40-49","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Male","Heterosexual / straight","80","[c]","38790","36500"
"Leaver CS","2022","40-49","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Female","Heterosexual / straight","50","[c]","38610","35550"
"Leaver CS","2022","40-49","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Male","Heterosexual / straight","35","[c]","34220","28430"
"Leaver CS","2022","40-49","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Male","Undeclared","65","[c]","39990","32330"
"Leaver CS","2022","40-49","Undeclared","Male","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Female","Undeclared","55","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Female","Unknown","620","[c]","36860","27570"
"Leaver CS","2022","40-49","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Male","Unknown","545","[c]","39410","31350"
"Leaver CS","2022","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Female","Heterosexual / straight","1570","[c]","36500","28840"
"Leaver CS","2022","40-49","White","Female","LGBO","100","[c]","34040","27570"
"Leaver CS","2022","40-49","White","Female","Undeclared","125","[c]","34420","30180"
"Leaver CS","2022","40-49","White","Female","Unknown","305","[c]","38190","29500"
"Leaver CS","2022","40-49","White","Male","Heterosexual / straight","1120","[c]","37940","31460"
"Leaver CS","2022","40-49","White","Male","LGBO","115","[c]","37890","29290"
