"Status","Year","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Tax","Southern Scotland","Outside London","380","340","32190","33080"
"In post","2022","Tax","Surrey, East and West Sussex","Outside London","15","10","40660","40520"
"In post","2022","Tax","Tees Valley and Durham","Outside London","70","65","34280","28920"
"In post","2022","Tax","West Central Scotland","Outside London","720","680","36280","33370"
"In post","2022","Tax","West Midlands","Outside London","1445","1375","35900","33370"
"In post","2022","Tax","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2022","Tax","West Yorkshire","Outside London","1750","1665","33290","33080"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","180","175","35370","29250"
"In post","2022","Unknown","Cheshire","Outside London","10","5","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Outside London","395","385","38030","33080"
"In post","2022","Unknown","Devon","Outside London","10","10","39790","33300"
"In post","2022","Unknown","Dorset and Somerset","Outside London","10","10","35240","33470"
"In post","2022","Unknown","East Anglia","Outside London","125","120","44220","34570"
"In post","2022","Unknown","East Wales","Outside London","425","415","32360","28000"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Outside London","8985","8630","41950","36600"
"In post","2022","Unknown","Essex","Outside London","20","20","41670","33370"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","410","405","46780","33460"
"In post","2022","Unknown","Greater Manchester","Outside London","1015","1000","37740","33080"
"In post","2022","Unknown","Hampshire and Isle of Wight","Outside London","220","215","56030","54700"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","Outside London","745","710","32490","30040"
"In post","2022","Unknown","Inner London - East","London","1600","1570","50420","54700"
"In post","2022","Unknown","Inner London - West","London","6485","6395","50040","42470"
"In post","2022","Unknown","Kent","Outside London","35","35","33650","26590"
"In post","2022","Unknown","Lancashire","Outside London","200","190","34180","23690"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","15","15","27910","27570"
"In post","2022","Unknown","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Merseyside","Outside London","535","515","34590","33080"
"In post","2022","Unknown","North Eastern Scotland","Outside London","680","645","36830","32040"
"In post","2022","Unknown","North Yorkshire","Outside London","560","535","32940","32000"
"In post","2022","Unknown","Northern Ireland","Outside London","150","145","30410","26820"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Outside London","1080","1025","30210","26590"
"In post","2022","Unknown","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2022","Unknown","Outer London - South","London","380","370","43300","37930"
"In post","2022","Unknown","Outer London - West and North West","London","20","20","29010","28420"
"In post","2022","Unknown","Overseas","Overseas","35","35","57600","56040"
"In post","2022","Unknown","Shropshire and Staffordshire","Outside London","100","100","50060","40580"
"In post","2022","Unknown","South Yorkshire","Outside London","140","130","45700","43160"
"In post","2022","Unknown","Southern Scotland","Outside London","1040","970","31730","27940"
"In post","2022","Unknown","Surrey, East and West Sussex","Outside London","130","125","41370","38750"
"In post","2022","Unknown","Tees Valley and Durham","Outside London","40","40","35690","21250"
"In post","2022","Unknown","Unknown","Unknown","495","490","37740","32000"
"In post","2022","Unknown","West Central Scotland","Outside London","4550","4415","39600","34600"
"In post","2022","Unknown","West Midlands","Outside London","570","560","37250","33080"
"In post","2022","Unknown","West Wales and The Valleys","Outside London","60","60","45530","35010"
"In post","2022","Unknown","West Yorkshire","Outside London","760","740","37560","33080"
"In post","2022","Veterinarian","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","47340","49120"
"In post","2022","Veterinarian","Cheshire","Outside London","5","5","[c]","[c]"
"In post","2022","Veterinarian","Cornwall and Isles of Scilly","Outside London","15","15","43230","38260"
"In post","2022","Veterinarian","Cumbria","Outside London","15","15","44050","49450"
"In post","2022","Veterinarian","Derbyshire and Nottinghamshire","Outside London","10","10","47190","48620"
"In post","2022","Veterinarian","Devon","Outside London","30","25","43840","41480"
"In post","2022","Veterinarian","Dorset and Somerset","Outside London","20","20","40230","36970"
"In post","2022","Veterinarian","East Anglia","Outside London","15","15","44130","42920"
"In post","2022","Veterinarian","East Wales","Outside London","20","15","50890","48450"
"In post","2022","Veterinarian","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Eastern Scotland","Outside London","15","15","47370","47550"
"In post","2022","Veterinarian","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","40","40","38610","37480"
"In post","2022","Veterinarian","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","44040","46480"
"In post","2022","Veterinarian","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2022","Veterinarian","Inner London - West","London","5","5","[c]","[c]"
"In post","2022","Veterinarian","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Lancashire","Outside London","10","10","47170","47660"
"In post","2022","Veterinarian","Leicestershire, Rutland and Northamptonshire","Outside London","10","10","44310","44730"
"In post","2022","Veterinarian","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","North Yorkshire","Outside London","25","25","36640","36970"
"In post","2022","Veterinarian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2022","Veterinarian","Shropshire and Staffordshire","Outside London","25","20","44510","37910"
"In post","2022","Veterinarian","Southern Scotland","Outside London","15","15","42380","37490"
"In post","2022","Veterinarian","Surrey, East and West Sussex","Outside London","35","35","51760","54340"
"In post","2022","Veterinarian","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","West Wales and The Valleys","Outside London","35","35","43750","37910"
"In post","2022","Veterinarian","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","40270","42000"
"Leaver CS","2022","Commercial","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Devon","Outside London","10","[c]","38010","38200"
"Leaver CS","2022","Commercial","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Anglia","Outside London","20","[c]","34590","36110"
"Leaver CS","2022","Commercial","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","100","[c]","40680","36050"
"Leaver CS","2022","Commercial","Greater Manchester","Outside London","10","[c]","30680","32300"
"Leaver CS","2022","Commercial","Hampshire and Isle of Wight","Outside London","10","[c]","36000","30700"
"Leaver CS","2022","Commercial","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Inner London - West","London","60","[c]","40350","36650"
"Leaver CS","2022","Commercial","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Merseyside","Outside London","15","[c]","35810","32580"
"Leaver CS","2022","Commercial","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands","Outside London","15","[c]","37730","36780"
"Leaver CS","2022","Commercial","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Yorkshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Wales","Outside London","15","[c]","32210","29950"
"Leaver CS","2022","Communications","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","41410","38070"
"Leaver CS","2022","Communications","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Hampshire and Isle of Wight","Outside London","20","[c]","32730","32750"
"Leaver CS","2022","Communications","Inner London - East","London","40","[c]","41460","40070"
"Leaver CS","2022","Communications","Inner London - West","London","180","[c]","41920","38170"
"Leaver CS","2022","Communications","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Midlands","Outside London","10","[c]","48880","48890"
"Leaver CS","2022","Communications","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","20","[c]","28120","27570"
"Leaver CS","2022","Counter Fraud","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East Wales","Outside London","20","[c]","24660","22740"
"Leaver CS","2022","Counter Fraud","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Greater Manchester","Outside London","15","[c]","29440","27570"
"Leaver CS","2022","Counter Fraud","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Inner London - West","London","30","[c]","39260","37740"
"Leaver CS","2022","Counter Fraud","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Merseyside","Outside London","10","[c]","25690","25310"
"Leaver CS","2022","Counter Fraud","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Northumberland, and Tyne and Wear","Outside London","10","[c]","26910","27570"
"Leaver CS","2022","Counter Fraud","Outer London - East and North East","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Southern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Tees Valley and Durham","Outside London","10","[c]","22780","21260"
"Leaver CS","2022","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Central Scotland","Outside London","10","[c]","24050","22220"
"Leaver CS","2022","Counter Fraud","West Midlands","Outside London","15","[c]","33000","30810"
"Leaver CS","2022","Counter Fraud","West Wales and The Valleys","Outside London","10","[c]","22410","21260"
"Leaver CS","2022","Counter Fraud","West Yorkshire","Outside London","15","[c]","28260","27570"
"Leaver CS","2022","Digital, Data and Technology","Bedfordshire and Hertfordshire","Outside London","10","[c]","38770","36300"
"Leaver CS","2022","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","[c]","39350","33340"
"Leaver CS","2022","Digital, Data and Technology","Cheshire","Outside London","15","[c]","35830","33300"
"Leaver CS","2022","Digital, Data and Technology","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Derbyshire and Nottinghamshire","Outside London","20","[c]","35500","32010"
"Leaver CS","2022","Digital, Data and Technology","Devon","Outside London","100","[c]","33760","33840"
"Leaver CS","2022","Digital, Data and Technology","Dorset and Somerset","Outside London","30","[c]","37750","34170"
"Leaver CS","2022","Digital, Data and Technology","East Anglia","Outside London","15","[c]","33920","30930"
"Leaver CS","2022","Digital, Data and Technology","East Wales","Outside London","110","[c]","37070","34830"
"Leaver CS","2022","Digital, Data and Technology","Eastern Scotland","Outside London","15","[c]","43310","46100"
"Leaver CS","2022","Digital, Data and Technology","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","115","[c]","38750","38070"
"Leaver CS","2022","Digital, Data and Technology","Greater Manchester","Outside London","80","[c]","49520","49860"
"Leaver CS","2022","Digital, Data and Technology","Hampshire and Isle of Wight","Outside London","55","[c]","37150","33150"
"Leaver CS","2022","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","15","[c]","22660","21170"
"Leaver CS","2022","Digital, Data and Technology","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Inner London - East","London","70","[c]","51440","47240"
"Leaver CS","2022","Digital, Data and Technology","Inner London - West","London","185","[c]","48190","45020"
"Leaver CS","2022","Digital, Data and Technology","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Lancashire","Outside London","35","[c]","44220","40830"
"Leaver CS","2022","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Merseyside","Outside London","35","[c]","36320","35910"
"Leaver CS","2022","Digital, Data and Technology","North Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Northumberland, and Tyne and Wear","Outside London","70","[c]","44150","40670"
"Leaver CS","2022","Digital, Data and Technology","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Outer London - South","London","60","[c]","49040","44150"
"Leaver CS","2022","Digital, Data and Technology","Outer London - West and North West","London","20","[c]","37240","35830"
"Leaver CS","2022","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Shropshire and Staffordshire","Outside London","15","[c]","34720","29200"
"Leaver CS","2022","Digital, Data and Technology","South Yorkshire","Outside London","35","[c]","47280","40450"
"Leaver CS","2022","Digital, Data and Technology","Southern Scotland","Outside London","20","[c]","39690","38850"
"Leaver CS","2022","Digital, Data and Technology","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Unknown","Unknown","55","[c]","39710","37230"
"Leaver CS","2022","Digital, Data and Technology","West Central Scotland","Outside London","10","[c]","40160","36780"
"Leaver CS","2022","Digital, Data and Technology","West Midlands","Outside London","40","[c]","40940","38450"
"Leaver CS","2022","Digital, Data and Technology","West Wales and The Valleys","Outside London","20","[c]","37820","34490"
"Leaver CS","2022","Digital, Data and Technology","West Yorkshire","Outside London","55","[c]","44110","40670"
"Leaver CS","2022","Economics","East Wales","Outside London","30","[c]","21450","19610"
"Leaver CS","2022","Economics","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Inner London - East","London","25","[c]","43450","36290"
"Leaver CS","2022","Economics","Inner London - West","London","105","[c]","37160","33570"
"Leaver CS","2022","Economics","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Economics","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","45","[c]","29890","26670"
"Leaver CS","2022","Finance","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Devon","Outside London","10","[c]","38580","38520"
"Leaver CS","2022","Finance","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","East Anglia","Outside London","25","[c]","34850","33300"
"Leaver CS","2022","Finance","East Wales","Outside London","30","[c]","40030","33300"
"Leaver CS","2022","Finance","Eastern Scotland","Outside London","15","[c]","34300","26670"
"Leaver CS","2022","Finance","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","95","[c]","38720","33300"
"Leaver CS","2022","Finance","Greater Manchester","Outside London","20","[c]","36440","32370"
"Leaver CS","2022","Finance","Hampshire and Isle of Wight","Outside London","40","[c]","37560","33300"
"Leaver CS","2022","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Inner London - East","London","25","[c]","47660","40450"
"Leaver CS","2022","Finance","Inner London - West","London","115","[c]","49970","45110"
"Leaver CS","2022","Finance","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Lancashire","Outside London","20","[c]","40490","34290"
"Leaver CS","2022","Finance","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Lincolnshire","Outside London","10","[c]","28170","26670"
"Leaver CS","2022","Finance","Merseyside","Outside London","10","[c]","31110","27680"
"Leaver CS","2022","Finance","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Outer London - West and North West","London","15","[c]","36640","33780"
"Leaver CS","2022","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Shropshire and Staffordshire","Outside London","10","[c]","36340","27930"
"Leaver CS","2022","Finance","South Yorkshire","Outside London","10","[c]","32860","27570"
"Leaver CS","2022","Finance","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Unknown","20","[c]","26490","21840"
"Leaver CS","2022","Finance","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Midlands","Outside London","15","[c]","45990","48200"
"Leaver CS","2022","Finance","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Yorkshire","Outside London","35","[c]","43900","38030"
"Leaver CS","2022","Geography","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Dorset and Somerset","Outside London","25","[c]","31630","33290"
"Leaver CS","2022","Geography","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cheshire","Outside London","20","[c]","26580","21170"
"Leaver CS","2022","Human Resources","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Derbyshire and Nottinghamshire","Outside London","15","[c]","31300","27130"
"Leaver CS","2022","Human Resources","Devon","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Wales","Outside London","20","[c]","34770","29540"
"Leaver CS","2022","Human Resources","Eastern Scotland","Outside London","20","[c]","34800","27230"
"Leaver CS","2022","Human Resources","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","65","[c]","36490","32460"
