"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Property","HEO","Male","190","185","33720","33080"
"In post","2022","Unknown","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Property","SEO","Female","85","85","41560","40650"
"In post","2022","Unknown","Property","SEO","Male","155","155","42930","42940"
"In post","2022","Unknown","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","AA","Female","60","60","21120","19810"
"In post","2022","Unknown","Security","AA","Male","470","455","21270","20310"
"In post","2022","Unknown","Security","AO","Female","155","150","27730","24610"
"In post","2022","Unknown","Security","AO","Male","800","790","33550","39070"
"In post","2022","Unknown","Security","EO","Female","90","85","28290","26670"
"In post","2022","Unknown","Security","EO","Male","170","165","32060","28600"
"In post","2022","Unknown","Security","G6","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Security","G6","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Security","G7","Female","25","25","[c]","[c]"
"In post","2022","Unknown","Security","G7","Male","60","60","55130","54700"
"In post","2022","Unknown","Security","HEO","Female","85","80","34170","33300"
"In post","2022","Unknown","Security","HEO","Male","160","155","35730","34000"
"In post","2022","Unknown","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Security","SEO","Female","45","40","43180","43360"
"In post","2022","Unknown","Security","SEO","Male","85","80","43290","42470"
"In post","2022","Unknown","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","AA","Female","590","545","21320","21050"
"In post","2022","Unknown","Unknown","AA","Male","600","580","21160","21050"
"In post","2022","Unknown","Unknown","AO","Female","1215","1150","22760","21680"
"In post","2022","Unknown","Unknown","AO","Male","1010","995","23030","21680"
"In post","2022","Unknown","Unknown","EO","Female","2045","1950","27300","27230"
"In post","2022","Unknown","Unknown","EO","Male","2140","2055","27590","27230"
"In post","2022","Unknown","Unknown","G6","Female","370","345","73280","75340"
"In post","2022","Unknown","Unknown","G6","Male","300","290","73540","75340"
"In post","2022","Unknown","Unknown","G7","Female","770","735","56980","57430"
"In post","2022","Unknown","Unknown","G7","Male","720","710","58140","57430"
"In post","2022","Unknown","Unknown","HEO","Female","1310","1260","35080","34790"
"In post","2022","Unknown","Unknown","HEO","Male","1085","1075","35200","35050"
"In post","2022","Unknown","Unknown","SCS level","Female","80","75","91980","83230"
"In post","2022","Unknown","Unknown","SCS level","Male","85","80","96050","88540"
"In post","2022","Unknown","Unknown","SEO","Female","935","895","43460","41950"
"In post","2022","Unknown","Unknown","SEO","Male","895","885","43710","42660"
"In post","2022","Unknown","Unknown","Unknown","Female","265","265","32300","31860"
"In post","2022","Unknown","Unknown","Unknown","Male","1735","1730","37920","34460"
"Leaver CS","2022","Declared disabled","Analysis","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","AA","Female","95","[c]","19000","19080"
"Leaver CS","2022","Declared disabled","No function","AA","Male","85","[c]","19250","19100"
"Leaver CS","2022","Declared disabled","No function","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","AO","Female","525","[c]","21460","21260"
"Leaver CS","2022","Declared disabled","No function","AO","Male","410","[c]","21450","21260"
"Leaver CS","2022","Declared disabled","No function","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","EO","Female","535","[c]","27800","27570"
"Leaver CS","2022","Declared disabled","No function","EO","Male","310","[c]","28080","27570"
"Leaver CS","2022","Declared disabled","No function","EO","Unknown","[c]","[c]","[c]","[c]"
