"Status","Year","Disability","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Human Resources","Foreign, Commonwealth and Development Office","Scotland","35","30","43350","36780"
"In post","2022","Declared non-disabled","Human Resources","Foreign, Commonwealth and Development Office","South East (England)","35","35","40700","38150"
"In post","2022","Declared non-disabled","Human Resources","HM Land Registry","East Midlands (England)","55","50","37130","33840"
"In post","2022","Declared non-disabled","Human Resources","HM Land Registry","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","HM Land Registry","South West (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","HM Revenue and Customs","East Midlands (England)","195","185","39810","33370"
"In post","2022","Declared non-disabled","Human Resources","HM Revenue and Customs","East of England","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","HM Revenue and Customs","London","130","125","52960","48680"
"In post","2022","Declared non-disabled","Human Resources","HM Revenue and Customs","North East (England)","145","135","32680","28920"
"In post","2022","Declared non-disabled","Human Resources","HM Revenue and Customs","North West (England)","305","285","37120","33370"
"In post","2022","Declared non-disabled","Human Resources","HM Revenue and Customs","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","HM Revenue and Customs","Scotland","145","130","31100","26820"
"In post","2022","Declared non-disabled","Human Resources","HM Revenue and Customs","South East (England)","55","50","32160","28920"
"In post","2022","Declared non-disabled","Human Resources","HM Revenue and Customs","South West (England)","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","HM Revenue and Customs","Wales","40","35","37230","33220"
"In post","2022","Declared non-disabled","Human Resources","HM Revenue and Customs","West Midlands (England)","35","30","47030","43710"
"In post","2022","Declared non-disabled","Human Resources","HM Revenue and Customs","Yorkshire and The Humber","45","45","41870","33380"
"In post","2022","Declared non-disabled","Human Resources","HM Treasury","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","HM Treasury","East of England","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","HM Treasury","London","50","45","47420","52500"
"In post","2022","Declared non-disabled","Human Resources","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Defence","East Midlands (England)","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Defence","East of England","80","80","34670","33000"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Defence","London","200","190","48420","44500"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Defence","North West (England)","230","210","25930","22330"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Defence","Overseas","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Defence","Scotland","290","275","24770","21830"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Defence","South East (England)","165","160","31790","26670"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Defence","South West (England)","470","435","34780","32120"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Defence","Wales","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Defence","West Midlands (England)","30","30","37500","33300"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Defence","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Justice","East Midlands (England)","45","45","38210","31910"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Justice","East of England","35","35","37780","31740"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Justice","London","230","225","49150","47500"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Justice","North East (England)","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Justice","North West (England)","60","60","39020","36050"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Justice","Scotland","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Justice","South East (England)","70","70","40890","36210"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Justice","South West (England)","40","35","40750","36050"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Justice","Wales","80","75","36030","32700"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Justice","West Midlands (England)","115","105","38130","34110"
"In post","2022","Declared non-disabled","Human Resources","Ministry of Justice","Yorkshire and The Humber","65","60","38420","34110"
"In post","2022","Declared non-disabled","Human Resources","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","National Crime Agency","London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","National Crime Agency","North West (England)","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","National Crime Agency","South East (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","National Crime Agency","South West (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Office for Standards in Education, Children's Services and Skills","North West (England)","30","30","37690","32010"
"In post","2022","Declared non-disabled","Human Resources","Office for Standards in Education, Children's Services and Skills","South West (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Office of Gas and Electricity Markets","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Office of Gas and Electricity Markets","Scotland","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Scottish Government","Scotland","105","100","37910","35000"
"In post","2022","Declared non-disabled","Human Resources","The National Archives","London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","UK Export Finance","London","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","UK Statistics Authority","South East (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","UK Statistics Authority","Wales","65","60","39400","36840"
"In post","2022","Declared non-disabled","Human Resources","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Water Services Regulation Authority","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Welsh Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Department for Transport","South East (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Foreign, Commonwealth and Development Office","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Foreign, Commonwealth and Development Office","Scotland","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Revenue and Customs","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Revenue and Customs","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Revenue and Customs","North East (England)","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Revenue and Customs","North West (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Treasury","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Treasury","East of England","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Treasury","London","105","100","52290","51820"
"In post","2022","Declared non-disabled","Internal Audit","HM Treasury","North East (England)","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Treasury","North West (England)","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Treasury","Scotland","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Treasury","South East (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Treasury","South West (England)","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Treasury","Wales","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Treasury","West Midlands (England)","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","HM Treasury","Yorkshire and The Humber","40","40","47830","47980"
"In post","2022","Declared non-disabled","Internal Audit","Ministry of Defence","East of England","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Ministry of Defence","London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Ministry of Defence","North West (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Ministry of Defence","Scotland","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Ministry of Defence","South East (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Ministry of Defence","South West (England)","40","40","41730","40980"
"In post","2022","Declared non-disabled","Internal Audit","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Ministry of Defence","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Ministry of Justice","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Ministry of Justice","East of England","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Ministry of Justice","London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Ministry of Justice","South West (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Scottish Government","Scotland","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Attorney General's Departments","East Midlands (England)","275","250","41380","48080"
"In post","2022","Declared non-disabled","Legal","Attorney General's Departments","East of England","350","310","42860","39540"
"In post","2022","Declared non-disabled","Legal","Attorney General's Departments","London","2830","2645","51090","51770"
"In post","2022","Declared non-disabled","Legal","Attorney General's Departments","North East (England)","225","205","40760","38000"
"In post","2022","Declared non-disabled","Legal","Attorney General's Departments","North West (England)","620","575","40320","34480"
"In post","2022","Declared non-disabled","Legal","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Attorney General's Departments","South East (England)","430","395","43440","36240"
"In post","2022","Declared non-disabled","Legal","Attorney General's Departments","South West (England)","230","210","43430","48080"
"In post","2022","Declared non-disabled","Legal","Attorney General's Departments","Wales","250","230","40800","38000"
"In post","2022","Declared non-disabled","Legal","Attorney General's Departments","West Midlands (England)","365","345","41470","38180"
"In post","2022","Declared non-disabled","Legal","Attorney General's Departments","Yorkshire and The Humber","535","485","42700","48080"
"In post","2022","Declared non-disabled","Legal","Cabinet Office","London","50","45","82700","79760"
"In post","2022","Declared non-disabled","Legal","Charity Commission","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Charity Commission","North West (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Competition and Markets Authority","London","135","130","67610","71370"
"In post","2022","Declared non-disabled","Legal","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Competition and Markets Authority","Scotland","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","North West (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","South West (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","Wales","40","40","46210","41760"
"In post","2022","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Education","London","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Education","North East (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Education","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Education","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Education","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Transport","South East (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Work and Pensions","North West (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department for Work and Pensions","Yorkshire and The Humber","45","40","29410","27570"
"In post","2022","Declared non-disabled","Legal","Department of Health and Social Care","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Food Standards Agency","London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Foreign, Commonwealth and Development Office","London","65","60","61740","65710"
"In post","2022","Declared non-disabled","Legal","Foreign, Commonwealth and Development Office","South East (England)","40","30","48240","53430"
"In post","2022","Declared non-disabled","Legal","HM Land Registry","East Midlands (England)","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","HM Land Registry","East of England","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","HM Land Registry","London","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","HM Land Registry","North East (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","HM Land Registry","North West (England)","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","HM Land Registry","South West (England)","35","30","45730","38450"
"In post","2022","Declared non-disabled","Legal","HM Land Registry","Wales","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","HM Land Registry","West Midlands (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","HM Land Registry","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","HM Revenue and Customs","East Midlands (England)","55","50","29410","28570"
"In post","2022","Declared non-disabled","Legal","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","HM Revenue and Customs","London","245","235","57290","62120"
"In post","2022","Declared non-disabled","Legal","HM Revenue and Customs","North East (England)","40","40","36440","33370"
"In post","2022","Declared non-disabled","Legal","HM Revenue and Customs","North West (England)","200","185","41060","33370"
"In post","2022","Declared non-disabled","Legal","HM Revenue and Customs","Northern Ireland","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","HM Revenue and Customs","Scotland","35","35","36830","33370"
"In post","2022","Declared non-disabled","Legal","HM Revenue and Customs","South East (England)","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","HM Revenue and Customs","South West (England)","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","HM Revenue and Customs","Wales","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","HM Revenue and Customs","West Midlands (England)","40","35","34540","33370"
"In post","2022","Declared non-disabled","Legal","HM Revenue and Customs","Yorkshire and The Humber","70","65","41650","33370"
"In post","2022","Declared non-disabled","Legal","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Ministry of Defence","London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Ministry of Defence","South West (England)","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","National Crime Agency","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Office for Standards in Education, Children's Services and Skills","London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Office of Gas and Electricity Markets","London","50","50","63410","65060"
"In post","2022","Declared non-disabled","Legal","Office of Gas and Electricity Markets","Scotland","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Office of Qualifications and Examinations Regulation","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Office of Rail and Road","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Scottish Government","Scotland","645","615","54060","53490"
"In post","2022","Declared non-disabled","Legal","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","UK Export Finance","London","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","UK Supreme Court","London","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Water Services Regulation Authority","London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Water Services Regulation Authority","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Attorney General's Departments","London","35","35","44450","35340"
"In post","2022","Declared non-disabled","No function","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Cabinet Office","East of England","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Cabinet Office","London","1340","1320","48930","49700"
"In post","2022","Declared non-disabled","No function","Cabinet Office","North East (England)","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Cabinet Office","North West (England)","50","50","39450","37300"
"In post","2022","Declared non-disabled","No function","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Cabinet Office","Scotland","40","40","45450","43850"
"In post","2022","Declared non-disabled","No function","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Cabinet Office","South West (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Cabinet Office","Unknown","35","35","46210","40600"
"In post","2022","Declared non-disabled","No function","Cabinet Office","Wales","15","15","[c]","[c]"
