"Status","Year","Age","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","HM Revenue and Customs","Statistics","Male","5","5","[c]","[c]"
"In post","2022","60-64","HM Revenue and Customs","Tax","Female","615","470","35800","33370"
"In post","2022","60-64","HM Revenue and Customs","Tax","Male","660","530","41420","35980"
"In post","2022","60-64","HM Revenue and Customs","Unknown","Female","55","50","28750","21840"
"In post","2022","60-64","HM Revenue and Customs","Unknown","Male","60","60","35830","26820"
"In post","2022","60-64","HM Treasury","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","Internal Audit","Female","15","15","[c]","[c]"
"In post","2022","60-64","HM Treasury","Internal Audit","Male","25","20","[c]","[c]"
"In post","2022","60-64","HM Treasury","Operational Delivery","Female","15","15","[c]","[c]"
"In post","2022","60-64","HM Treasury","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2022","60-64","HM Treasury","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","Policy","Male","10","10","[c]","[c]"
"In post","2022","60-64","HM Treasury","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Commercial","Female","5","5","[c]","[c]"
"In post","2022","60-64","Home Office","Commercial","Male","5","5","[c]","[c]"
"In post","2022","60-64","Home Office","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Counter Fraud","Female","15","15","[c]","[c]"
"In post","2022","60-64","Home Office","Counter Fraud","Male","5","5","[c]","[c]"
"In post","2022","60-64","Home Office","Digital, Data and Technology","Female","15","15","[c]","[c]"
"In post","2022","60-64","Home Office","Digital, Data and Technology","Male","60","60","55940","57000"
"In post","2022","60-64","Home Office","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Finance","Female","10","10","[c]","[c]"
"In post","2022","60-64","Home Office","Finance","Male","15","10","[c]","[c]"
"In post","2022","60-64","Home Office","Human Resources","Female","25","20","[c]","[c]"
"In post","2022","60-64","Home Office","Human Resources","Male","10","10","[c]","[c]"
"In post","2022","60-64","Home Office","Intelligence Analysis","Female","35","30","27970","27370"
"In post","2022","60-64","Home Office","Intelligence Analysis","Male","45","40","30460","27230"
"In post","2022","60-64","Home Office","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2022","60-64","Home Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Operational Delivery","Female","960","755","26880","25630"
"In post","2022","60-64","Home Office","Operational Delivery","Male","885","705","29100","27370"
"In post","2022","60-64","Home Office","Other","Female","70","65","31680","28850"
"In post","2022","60-64","Home Office","Other","Male","40","35","34730","25630"
"In post","2022","60-64","Home Office","Policy","Female","35","30","47590","42170"
"In post","2022","60-64","Home Office","Policy","Male","25","25","[c]","[c]"
"In post","2022","60-64","Home Office","Project Delivery","Female","35","35","46320","43040"
"In post","2022","60-64","Home Office","Project Delivery","Male","35","30","51480","52050"
"In post","2022","60-64","Home Office","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Security","Female","10","10","[c]","[c]"
"In post","2022","60-64","Home Office","Security","Male","30","30","26250","24040"
"In post","2022","60-64","Home Office","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence","Commercial","Female","55","50","38090","37800"
"In post","2022","60-64","Ministry of Defence","Commercial","Male","70","60","42880","42000"
"In post","2022","60-64","Ministry of Defence","Communications","Female","15","15","[c]","[c]"
"In post","2022","60-64","Ministry of Defence","Communications","Male","35","35","33820","33300"
"In post","2022","60-64","Ministry of Defence","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence","Digital, Data and Technology","Female","60","55","32270","31410"
"In post","2022","60-64","Ministry of Defence","Digital, Data and Technology","Male","140","135","36730","35480"
"In post","2022","60-64","Ministry of Defence","Finance","Female","180","165","33770","29200"
"In post","2022","60-64","Ministry of Defence","Finance","Male","210","200","41160","36460"
"In post","2022","60-64","Ministry of Defence","Geography","Female","10","10","[c]","[c]"
"In post","2022","60-64","Ministry of Defence","Geography","Male","25","20","[c]","[c]"
"In post","2022","60-64","Ministry of Defence","Human Resources","Female","120","105","29100","22330"
"In post","2022","60-64","Ministry of Defence","Human Resources","Male","65","65","35890","33300"
"In post","2022","60-64","Ministry of Defence","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence","Intelligence Analysis","Male","50","45","39160","37990"
"In post","2022","60-64","Ministry of Defence","Internal Audit","Female","10","5","[c]","[c]"
"In post","2022","60-64","Ministry of Defence","Internal Audit","Male","5","5","[c]","[c]"
"In post","2022","60-64","Ministry of Defence","Knowledge and Information Management","Female","35","30","29290","26670"
"In post","2022","60-64","Ministry of Defence","Knowledge and Information Management","Male","50","50","33930","33300"
"In post","2022","60-64","Ministry of Defence","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence","Medicine","Female","80","70","40850","37280"
"In post","2022","60-64","Ministry of Defence","Medicine","Male","60","55","62950","73260"
"In post","2022","60-64","Ministry of Defence","Operational Delivery","Female","35","30","27670","28370"
"In post","2022","60-64","Ministry of Defence","Operational Delivery","Male","35","30","39930","38070"
"In post","2022","60-64","Ministry of Defence","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence","Operational Research","Male","20","15","[c]","[c]"
"In post","2022","60-64","Ministry of Defence","Other","Female","870","795","24650","21830"
"In post","2022","60-64","Ministry of Defence","Other","Male","1450","1400","29780","26830"
"In post","2022","60-64","Ministry of Defence","Policy","Female","35","30","33310","30370"
"In post","2022","60-64","Ministry of Defence","Policy","Male","30","30","59540","46200"
"In post","2022","60-64","Ministry of Defence","Project Delivery","Female","100","90","38480","38070"
"In post","2022","60-64","Ministry of Defence","Project Delivery","Male","305","275","47310","43910"
"In post","2022","60-64","Ministry of Defence","Property","Female","80","75","25650","21830"
"In post","2022","60-64","Ministry of Defence","Property","Male","265","250","32210","33300"
"In post","2022","60-64","Ministry of Defence","Science and Engineering","Female","35","30","41020","38180"
"In post","2022","60-64","Ministry of Defence","Science and Engineering","Male","765","705","38150","38070"
"In post","2022","60-64","Ministry of Defence","Security","Female","60","50","26420","21830"
"In post","2022","60-64","Ministry of Defence","Security","Male","605","550","26350","20560"
"In post","2022","60-64","Ministry of Defence","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Commercial","Female","10","10","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Commercial","Male","20","15","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Digital, Data and Technology","Female","15","15","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Digital, Data and Technology","Male","35","35","45220","41750"
"In post","2022","60-64","Ministry of Justice","Finance","Female","30","30","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Finance","Male","20","20","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Human Resources","Female","45","35","40390","41020"
"In post","2022","60-64","Ministry of Justice","Human Resources","Male","25","20","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Intelligence Analysis","Female","10","5","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Intelligence Analysis","Male","5","5","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Legal","Female","55","45","52050","47100"
"In post","2022","60-64","Ministry of Justice","Legal","Male","40","30","49050","47100"
"In post","2022","60-64","Ministry of Justice","Operational Delivery","Female","3365","2795","26730","23960"
"In post","2022","60-64","Ministry of Justice","Operational Delivery","Male","3005","2430","30200","29060"
"In post","2022","60-64","Ministry of Justice","Policy","Female","25","25","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Policy","Male","20","20","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Project Delivery","Female","5","5","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Property","Female","15","15","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Property","Male","35","30","49220","48490"
"In post","2022","60-64","Ministry of Justice","Psychology","Female","10","10","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Psychology","Male","5","5","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Security","Female","5","5","[c]","[c]"
"In post","2022","60-64","Ministry of Justice","Security","Male","20","20","[c]","[c]"
"In post","2022","60-64","National Crime Agency","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","National Crime Agency","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","National Crime Agency","Digital, Data and Technology","Female","5","5","[c]","[c]"
"In post","2022","60-64","National Crime Agency","Digital, Data and Technology","Male","10","10","[c]","[c]"
"In post","2022","60-64","National Crime Agency","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","National Crime Agency","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","National Crime Agency","Human Resources","Female","10","10","[c]","[c]"
"In post","2022","60-64","National Crime Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","National Crime Agency","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","National Crime Agency","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","National Crime Agency","Operational Delivery","Female","60","50","36770","35700"
"In post","2022","60-64","National Crime Agency","Operational Delivery","Male","215","205","43470","42710"
"In post","2022","60-64","National Crime Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","National Crime Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","National Crime Agency","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","National Crime Agency","Property","Male","5","5","[c]","[c]"
"In post","2022","60-64","National Crime Agency","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","National Crime Agency","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northern Ireland Office","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northern Ireland Office","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northern Ireland Office","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northern Ireland Office","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northern Ireland Office","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northern Ireland Office","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northern Ireland Office","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northern Ireland Office","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Female","60","55","67710","64500"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Male","25","25","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Female","15","10","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Other","Female","15","15","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Other","Female","5","5","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Other","Male","5","5","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","Operational Delivery","Female","5","5","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","Operational Delivery","Male","10","10","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Scotland","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Scotland","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Wales","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Wales","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Wales","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Wales","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Finance","Female","5","5","[c]","[c]"
"In post","2022","60-64","Scottish Government","Finance","Male","5","5","[c]","[c]"
"In post","2022","60-64","Scottish Government","Human Resources","Female","10","10","[c]","[c]"
"In post","2022","60-64","Scottish Government","Human Resources","Male","5","5","[c]","[c]"
"In post","2022","60-64","Scottish Government","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Legal","Female","20","20","[c]","[c]"
"In post","2022","60-64","Scottish Government","Legal","Male","15","10","[c]","[c]"
"In post","2022","60-64","Scottish Government","Operational Delivery","Female","240","190","27500","23780"
"In post","2022","60-64","Scottish Government","Operational Delivery","Male","380","260","33280","35000"
"In post","2022","60-64","Scottish Government","Other","Female","25","20","[c]","[c]"
"In post","2022","60-64","Scottish Government","Other","Male","45","35","35700","35000"
"In post","2022","60-64","Scottish Government","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Property","Male","5","5","[c]","[c]"
"In post","2022","60-64","Scottish Government","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Unknown","Female","360","315","39310","31540"
"In post","2022","60-64","Scottish Government","Unknown","Male","470","435","42600","36390"
"In post","2022","60-64","The National Archives","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The National Archives","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The National Archives","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The National Archives","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The National Archives","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The National Archives","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The National Archives","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The National Archives","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The National Archives","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2022","60-64","The National Archives","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The National Archives","Operational Delivery","Female","5","5","[c]","[c]"
"In post","2022","60-64","The National Archives","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2022","60-64","The National Archives","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The National Archives","Other","Male","5","5","[c]","[c]"
"In post","2022","60-64","The National Archives","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The National Archives","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","Operational Delivery","Female","5","5","[c]","[c]"
"In post","2022","60-64","UK Export Finance","Operational Delivery","Male","20","20","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Digital, Data and Technology","Male","15","15","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Human Resources","Female","5","5","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Operational Delivery","Female","240","170","24300","20350"
"In post","2022","60-64","UK Statistics Authority","Operational Delivery","Male","160","115","23900","20350"
"In post","2022","60-64","UK Statistics Authority","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Project Delivery","Male","10","5","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Social Research","Male","5","5","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Statistics","Female","[c]","[c]","[c]","[c]"
