"Status","Year","Ethnicity","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ealing","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Ealing","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Kent","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Surrey","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Sussex CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Enfield","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Other ethnicity","Enfield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Enfield","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Essex Thames Gateway","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Fermanagh and Omagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Fermanagh and Omagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Fermanagh and Omagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Glasgow City","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Glasgow City","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Gloucestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester North East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester South East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester South West","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester South West","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Greater Manchester South West","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Hackney and Newham","Heterosexual / straight","60","55","41600","37610"
"In post","2022","Other ethnicity","Hackney and Newham","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Hackney and Newham","Undeclared","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Hackney and Newham","Unknown","15","10","[c]","[c]"
"In post","2022","Other ethnicity","Haringey and Islington","Heterosexual / straight","35","30","31970","31060"
"In post","2022","Other ethnicity","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Haringey and Islington","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Harrow and Hillingdon","Heterosexual / straight","30","30","29880","29290"
"In post","2022","Other ethnicity","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Heart of Essex","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Hertfordshire CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Hertfordshire CC","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Hounslow and Richmond upon Thames","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Other ethnicity","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Hounslow and Richmond upon Thames","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Hounslow and Richmond upon Thames","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Kingston upon Hull, City of","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lambeth","Heterosexual / straight","45","40","37940","33550"
"In post","2022","Other ethnicity","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lambeth","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Lancaster and Wyre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Leeds","Heterosexual / straight","35","35","36070","33090"
"In post","2022","Other ethnicity","Leeds","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Leicester","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Leicestershire CC and Rutland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lewisham and Southwark","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Other ethnicity","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lincolnshire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lisburn and Castlereagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Liverpool","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Other ethnicity","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Luton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Luton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Manchester","Heterosexual / straight","40","40","30530","27570"
"In post","2022","Other ethnicity","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Manchester","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid and East Antrim","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid and East Antrim","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid and East Antrim","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Kent","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Lancashire","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Mid Ulster","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Ulster","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Ulster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Ulster","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Milton Keynes","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Monmouthshire and Newport","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Monmouthshire and Newport","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Newry, Mourne and Down","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northumberland","LGBO","[c]","[c]","[c]","[c]"
